code,所属概念,market_code,所属概念数量,股票代码
002149,航空发动机;卫星导航;商业航天;可控核聚变;军工;超导概念;核电;5G;柔性屏(折叠屏);海工装备;专精特新;小金属概念;医疗器械概念;燃料电池;西部大开发;氢能源;国企改革;俄乌冲突概念;深股通;融资融券,33,20,002149.SZ
600866,代糖概念;玉米;高股息精选;合成生物;国企改革;沪股通;融资融券,17,7,600866.SH
301230,CRO概念;智能医疗;创新药;ChatGPT概念;多模态AI;AI应用;医疗器械概念;人工智能;合成生物;流感;2025年报预增;人民币贬值受益;融资融券,33,13,301230.SZ
688489,数字货币;鸿蒙概念;华为鲲鹏;信创;智慧政务;网络安全;区块链;数据确权;数据安全;车联网(车路协同);阿里巴巴概念;物联网;跨境支付(CIPS);数字经济;DeepSeek概念;量子科技;华为概念;专精特新;低空经济;芯片概念;人形机器人;商业航天;沪股通;融资融券,17,24,688489.SH
688411,固态电池;华为数字能源;储能;充电桩;智能电网;数据中心;新能源汽车;华为概念;DeepSeek概念;智能物流;专精特新;沪股通;融资融券,17,13,688411.SH
301577,富士康概念;WiFi 6;5G;小米概念;专精特新;无人驾驶;数据中心;比亚迪概念;海峡两岸;新能源汽车;高压快充;充电桩;数字货币;融资融券,33,14,301577.SZ
600392,稀土永磁;小金属概念;苹果概念;2025年报预增;西部大开发;国企改革;参股保险;沪股通;融资融券,17,9,600392.SH
688448,数据中心;污水处理;融资融券,17,3,688448.SH
600667,存储芯片;先进封装;OLED;芯片概念;数据中心;回购增持再贷款概念;光伏建筑一体化;绿色电力;国企改革;沪股通;融资融券,17,11,600667.SH
002916,PCB概念;富士康概念;存储芯片;先进封装;苹果概念;国家大基金持股;汽车电子;芯片概念;5G;新能源汽车;数据中心;2025年报预增;华为概念;粤港澳大湾区;央企国企改革;国企改革;深股通;融资融券,33,18,002916.SZ
002217,电子纸;OLED;柔性屏(折叠屏);华为手机;富士康概念;PCB概念;无线充电;消费电子概念;智能穿戴;5G;汽车电子;传感器;虚拟现实;比亚迪概念;新能源汽车;华为概念;东数西算(算力);海峡两岸;机器人概念;算力租赁;ETC;福建自贸区;人民币贬值受益;创投;国企改革;深股通;摘帽,33,27,002217.SZ
600589,算力租赁;云计算;东数西算(算力);数据中心;融资融券;股权转让(并购重组);沪股通,17,7,600589.SH
002350,虚拟电厂;特高压;智能电网;绿色电力;光伏建筑一体化;风电;充电桩;光伏概念;数据中心;储能;高压快充;超级电容;氢能源;中俄贸易概念;燃料电池;高端装备;俄乌冲突概念;雄安新区;阿里巴巴概念;京津冀一体化;融资融券,33,21,002350.SZ
300832,流感;肝炎概念;猴痘概念;医疗器械概念;智能医疗;DeepSeek概念;融资融券;深股通,33,8,300832.SZ
002271,石墨烯;光伏建筑一体化;核电;回购增持再贷款概念;海工装备;装配式建筑;光伏概念;抽水蓄能;高铁;一带一路;雄安新区;绿色电力;房屋检测;水利;新型城镇化;建筑节能;地下管网;储能;数据中心;充电桩;同花顺中特估100;高股息精选;乡村振兴;数字经济;同花顺漂亮100;冰雪产业;深股通;融资融券,33,28,002271.SZ
601965,华为汽车;机器人概念;无人驾驶;车联网(车路协同);新能源汽车;西部大开发;燃料电池;DeepSeek概念;无人机;国企改革;央企国企改革;华为概念;汽车电子;氢能源;动力电池回收;中字头股票;沪股通;融资融券,17,18,601965.SH
601138,同花顺果指数;共封装光学(CPO);富士康概念;英伟达概念;液冷服务器;苹果概念;5G;同花顺新质50;芯片概念;虚拟现实;数据中心;东数西算(算力);算力租赁;海峡两岸;2025年报预增;阿里巴巴概念;云计算;物联网;新能源汽车;同花顺出海50;机器人概念;人工智能;智慧城市;工业互联网;创投;医疗器械概念;同花顺漂亮100;沪股通;融资融券,17,29,601138.SH
301237,碳纤维;消费电子概念;光伏概念;融资融券,33,4,301237.SZ
688206,存储芯片;芯片概念;专精特新;股权转让(并购重组);沪股通;融资融券,17,6,688206.SH
300128,宁德时代概念;新型工业化;消费电子概念;小米概念;人形机器人;光伏概念;机器人概念;华为概念;汽车电子;锂电池概念;富士康概念;新能源汽车;苹果概念;储能;MR(混合现实);虚拟现实;人工智能;小米汽车;英伟达概念;液冷服务器;海峡两岸;汽车热管理;石墨烯;长三角一体化;BC电池;国企改革;深股通;融资融券,33,28,300128.SZ
688115,芯片概念;WiFi 6;机器视觉;苹果概念;新型工业化;虚拟现实;华为概念;数字孪生;军工;工业互联网;股权转让(并购重组);融资融券,17,12,688115.SH
000733,军民融合;大飞机;商业航天;卫星导航;军工;飞行汽车(eVTOL);低空经济;超级电容;新能源汽车;芯片概念;华为概念;第三代半导体;比亚迪概念;央企国企改革;储能;国企改革;西部大开发;锂电池概念;参股券商;深股通;融资融券,33,21,000733.SZ
600222,流感;CRO概念;创新药;三胎概念;养老概念;参股银行;农业种植;乡村振兴;国企改革;融资融券;股权转让(并购重组),17,11,600222.SH
600789,流感;肝炎概念;仿制药一致性评价;阿尔茨海默概念;创新药;合成生物;毛发医疗;宠物经济;国企改革;消毒剂;DeepSeek概念;工业互联网;融资融券;沪股通,17,14,600789.SH
603895,人形机器人;新型工业化;长安汽车概念;机器人概念;华为概念;专精特新;新能源汽车;特斯拉概念;数字孪生;工业互联网;储能;锂电池概念;固态电池,17,13,603895.SH
603586,高铁;新能源汽车;比亚迪概念;2025年报预增;人民币贬值受益,17,5,603586.SH
301087,医药电商;重组蛋白;血氧仪;流感;猴痘概念;幽门螺杆菌概念;高股息精选;合成生物;养老概念;医疗器械概念;跨境电商;智能医疗;脑机接口;DeepSeek概念;专精特新;阿里巴巴概念;腾讯概念;融资融券;深股通,33,19,301087.SZ
688472,BC电池;TOPCON电池;HJT电池;钙钛矿电池;光伏概念;储能;锂电池概念;回购增持再贷款概念;一带一路;人民币贬值受益;商业航天;沪股通;融资融券,17,13,688472.SH
688356,创新药;医疗器械概念;2025年报预增;3D打印;医美概念;人民币贬值受益;沪股通;融资融券,17,8,688356.SH
301548,芯片概念;专精特新;核电;PEEK材料;海工装备;储能;海峡两岸;抽水蓄能;风电;生物质能发电;融资融券,33,11,301548.SZ
920055,汽车热管理;新能源汽车;专精特新;新股与次新股;融资融券,151,5,920055.BJ
688739,生物疫苗;流感;重组蛋白;融资融券;沪股通,17,5,688739.SH
002244,租售同权;特色小镇;物业管理;海峡两岸;养老概念;固态电池;乡村振兴;共同富裕示范区;证金持股;深股通;融资融券,33,11,002244.SZ
301221,智慧政务;数据安全;AI智能体;鸿蒙概念;财税数字化;国产操作系统;AI应用;百度概念;车联网(车路协同);智慧城市;DeepSeek概念;人工智能;华为概念;时空大数据;华为汽车;小米汽车;无人驾驶;长安汽车概念;机器人概念;机器视觉;小米概念;智能座舱;汽车电子;卫星导航;新能源汽车;2025年报预增;融资融券,33,27,301221.SZ
920188,海工装备;天然气;参股银行;新股与次新股;融资融券,151,5,920188.BJ
000680,雅下水电概念;高端装备;雄安新区;新型城镇化;垃圾分类;一带一路;中俄贸易概念;无人驾驶;人民币贬值受益;国企改革;机器人概念;乡村振兴;融资融券;人工智能;深股通,33,15,000680.SZ
601133,柔性屏(折叠屏);OLED;存储芯片;芯片概念;中芯国际概念;装配式建筑;沪股通;融资融券,17,8,601133.SH
600010,稀土永磁;特钢概念;氟化工概念;雅下水电概念;回购增持再贷款概念;风电;数据中心;抽水蓄能;工业互联网;储能;西部大开发;一带一路;国企改革;人工智能;中俄贸易概念;沪股通;融资融券,17,17,600010.SH
603939,医药电商;家庭医生;沪股通;融资融券,17,4,603939.SH
600313,转基因;玉米;大豆;粮食概念;土地流转;农业种植;化肥;乡村振兴;国企改革;央企国企改革;一带一路;2025年报预增;沪股通;融资融券,17,14,600313.SH
002841,AI应用;DeepSeek概念;星闪概念;AIGC概念;人工智能;智慧政务;车联网(车路协同);在线教育;智能家居;家用电器;云办公;智能座舱;机器人概念;小米概念;AI眼镜;智能穿戴;汽车电子;物业管理;深股通;融资融券,33,20,002841.SZ
300827,绿色电力;智能电网;储能;光伏概念;氢能源;宁德时代概念;数据中心;可控核聚变;一带一路;专精特新;融资融券;深股通,33,12,300827.SZ
000539,超超临界发电;绿色电力;风电;国资云;东数西算(算力);储能;光伏概念;参股保险;粤港澳大湾区;国企改革;期货概念;海工装备;创投;深股通;融资融券,33,15,000539.SZ
002706,智能电网;光伏概念;数据中心;换电概念;充电桩;储能;核电;华为概念;新能源汽车;物联网;风电;智能家居;融资融券;深股通,33,14,002706.SZ
688147,先进封装;BC电池;存储芯片;中芯国际概念;汽车芯片;OLED;钙钛矿电池;第三代半导体;TOPCON电池;HJT电池;芯片概念;高端装备;专精特新;光伏概念;回购增持再贷款概念;沪股通;融资融券,17,17,688147.SH
603608,C2M概念;粤港澳大湾区;跨境电商;抖音概念(字节概念);AIGC概念;网红经济;股权转让(并购重组),17,7,603608.SH
603050,高压快充;智能电网;充电桩;虚拟电厂;光伏概念;储能;特斯拉概念;京津冀一体化;雄安新区;金属回收;绿色电力;沪股通;融资融券,17,13,603050.SH
601155,物业管理;装配式建筑;养老概念;沪股通;融资融券,17,5,601155.SH
688702,国家大基金持股;中国AI 50;芯片概念;5G;数据中心;网络安全;沪股通;融资融券,17,8,688702.SH
300438,钠离子电池;固态电池;锂电池概念;虚拟电厂;两轮车;石墨烯;深股通;储能;充电桩;新型烟草(电子烟);燃料电池;粤港澳大湾区;无线耳机;新能源汽车;机器人概念;长安汽车概念;小米概念;独角兽概念;消费电子概念;低空经济;无人机;军工;融资融券,33,23,300438.SZ
000661,生物疫苗;医美概念;阿尔茨海默概念;创新药;辅助生殖;流感;回购增持再贷款概念;智能医疗;国企改革;证金持股;AI智能体;深股通;融资融券,33,13,000661.SZ
603699,页岩气;可控核聚变;核电;氢能源;高股息精选;风电;一带一路;人民币贬值受益;沪股通;融资融券,17,10,603699.SH
603127,CRO概念;细胞免疫治疗;创新药;生物疫苗;基因测序;智能医疗;2025年报预增;专精特新;融资融券;沪股通,17,10,603127.SH
000997,电子身份证;移动支付;ETC;跨境支付(CIPS);蚂蚁集团概念;鸿蒙概念;数字货币;人脸识别;数据要素;华为鲲鹏;区块链;AI智能体;AI应用;数字乡村;多模态AI;数字经济;云计算;互联网金融;阿里巴巴概念;智慧城市;人工智能;安防;DeepSeek概念;物联网;华为概念;机器视觉;食品安全;福建自贸区;海峡两岸;芯片概念;乡村振兴;证金持股;深股通;融资融券,33,34,000997.SZ
300005,露营经济;三胎概念;足球概念;冰雪产业;体育产业;跨境电商;京津冀一体化;机器人概念;MicroLED概念;智能穿戴;柔性屏(折叠屏);AI眼镜;商业航天;OLED;消费电子概念;MiniLED;芯片概念;汽车芯片;MCU芯片;融资融券;深股通,33,21,300005.SZ
603858,医药电商;仿制药一致性评价;流感;创新药;肝炎概念;生物疫苗;医美概念;医疗器械概念;参股银行;回购增持再贷款概念;融资融券;沪股通,17,12,603858.SH
688790,科创次新股;注册制次新股;WiFi 6;芯片概念;汽车芯片;智能穿戴;AI眼镜;5G;小米概念;6G概念;卫星导航;商业航天;华为概念;新股与次新股;融资融券,17,15,688790.SH
002036,MR(混合现实);华为汽车;智能座舱;汽车电子;毫米波雷达;机器视觉;无人驾驶;AI眼镜;安防;智能穿戴;虚拟现实;无线耳机;元宇宙;OLED;人形机器人;消费电子概念;苹果概念;传感器;无线充电;特斯拉概念;比亚迪概念;新能源汽车;机器人概念;智能家居;华为概念;芯片概念;英伟达概念;低空经济;无人机;百度概念;创投;一带一路;军民融合;深股通;股权转让(并购重组);融资融券,33,36,002036.SZ
600538,眼科医疗;基因测序;医疗器械概念;智慧城市;医药电商;西部大开发;消毒剂,17,7,600538.SH
301379,存储芯片;MiniLED;消费电子概念;汽车电子;PCB概念;比亚迪概念;无人机;智能家居;长安汽车概念;海峡两岸;低空经济;人工智能;西部大开发;深股通;融资融券,33,15,301379.SZ
688559,富士康概念;PCB概念;第三代半导体;苹果概念;电子纸;MicroLED概念;宁德时代概念;固态电池;BC电池;比亚迪概念;3D打印;特斯拉概念;钙钛矿电池;锂电池概念;新型工业化;新能源汽车;华为概念;光伏概念;飞行汽车(eVTOL);TOPCON电池;医疗器械概念;医美概念;沪股通;融资融券,17,24,688559.SH
002629,页岩气;俄乌冲突概念;天然气;光伏概念,33,4,002629.SZ
301408,医药电商;创新药;流感;合成生物;医疗器械概念;智能医疗;养老概念;AI应用;人工智能;阿里巴巴概念;深股通;融资融券,33,12,301408.SZ
002824,华为手机;柔性屏(折叠屏);消费电子概念;汽车热管理;小米概念;比亚迪概念;新能源汽车;2025年报预增;华为概念;宁德时代概念;智能家居;储能;三胎概念;深股通;融资融券,33,15,002824.SZ
301070,华为昇腾;东数西算(算力);比亚迪概念;无人驾驶;光伏概念;储能;高端装备;智慧政务;锂电池概念;DeepSeek概念;人工智能;绿色电力;回购增持再贷款概念;智能医疗;融资融券,33,15,301070.SZ
603019,中国AI 50;东数西算(算力);液冷服务器;智谱AI;国产操作系统;信创;算力租赁;数据中心;芯片概念;数据安全;网络安全;抖音概念(字节概念);百度概念;量子科技;云计算;腾讯概念;Web3.0;AI智能体;智能电网;区块链;工业互联网;数字孪生;新型工业化;人工智能;智慧城市;DeepSeek概念;数字经济;智能医疗;创投;雄安新区;沪股通;同花顺中特估100;融资融券,17,33,603019.SH
002227,钒电池;粤港澳大湾区;换电概念;人工智能;储能;比亚迪概念;风电;充电桩;阿里巴巴概念;高压快充;ST板块;虚拟电厂;核电;智能电网;数据中心;特高压;柔性直流输电,33,17,002227.SZ
688653,智能音箱;星闪概念;芯片概念;智能座舱;专精特新;WiFi 6;物联网;智能家居;车联网(车路协同);无人机;低空经济;上海自贸区;沪股通;股权转让(并购重组);融资融券,17,15,688653.SH
603012,长三角一体化;新能源汽车;高端装备;华为概念;工业互联网;人工智能;AIGC概念;中俄贸易概念;煤炭概念;融资融券,17,10,603012.SH
002181,短剧游戏;文化传媒概念;足球概念;虚拟数字人;AIGC概念;网红经济;IP经济(谷子经济);AI应用;智慧政务;广东自贸区;体育产业;职业教育;独角兽概念;互联网金融;人工智能;数字经济;旅游概念;粤港澳大湾区;创投;国企改革;参股券商;融资融券;深股通,33,23,002181.SZ
600726,超超临界发电;绿色电力;煤炭概念;风电;黑龙江自贸区;国企改革;央企国企改革;沪股通,17,8,600726.SH
002429,F5G概念;共封装光学(CPO);光纤概念;MicroLED概念;WiFi 6;MiniLED;富士康概念;第三代半导体;先进封装;PCB概念;5G;智能音箱;短剧游戏;抖音概念(字节概念);数据中心;消费电子概念;芯片概念;汽车芯片;小米概念;拼多多概念;阿里巴巴概念;AIGC概念;AI应用;智能家居;深圳国企改革;鸿蒙概念;粤港澳大湾区;人民币贬值受益;国企改革;深股通;融资融券,33,31,002429.SZ
688325,芯片概念;专精特新;锂电池概念;回购增持再贷款概念;沪股通;融资融券,17,6,688325.SH
301446,农机;数据中心;风电;融资融券,33,4,301446.SZ
601677,金属回收;固态电池;锂电池概念;特高压;消费电子概念;比亚迪概念;新能源汽车;储能;军工;5G;机器人概念;中韩自贸区;融资融券;沪股通,17,14,601677.SH
000505,转基因;粮食概念;海南自贸区;国企改革;网红经济;京津冀一体化;一带一路;融资融券,33,8,000505.SZ
301150,PET铜箔;固态电池;宁德时代概念;锂电池概念;PCB概念;比亚迪概念;储能;专精特新;深股通;融资融券,33,10,301150.SZ
300059,互联网保险;期货概念;互联网金融;区块链;AI应用;数据要素;AIGC概念;DeepSeek概念;人工智能;同花顺漂亮100;证金持股;深股通;融资融券,33,13,300059.SZ
688372,存储芯片;先进封装;汽车芯片;芯片概念;MCU芯片;消费电子概念;2025年报预增;沪股通;融资融券,17,9,688372.SH
920971,存储芯片;先进封装;商业航天;锂电池概念;融资融券;芯片概念;光伏概念;专精特新,151,8,920971.BJ
003030,人造肉;网红经济;共同富裕示范区;宠物经济,33,4,003030.SZ
300851,高铁;比亚迪概念;无人驾驶,33,3,300851.SZ
300424,成飞概念;军民融合;大飞机;航空发动机;军工;无人机;低空经济;传感器;人民币贬值受益;虚拟现实;股权转让(并购重组),33,11,300424.SZ
603660,云办公;时空大数据;多模态AI;信创;ChatGPT概念;AIGC概念;智慧政务;数字孪生;车联网(车路协同);AI智能体;AI应用;虚拟现实;人脸识别;在线教育;商业航天;智能穿戴;机器视觉;量子科技;物联网;人工智能;智慧城市;华为概念;安防;无人机;融资融券,17,25,603660.SH
301099,存储芯片;汽车芯片;MCU芯片;消费电子概念;AI眼镜;汽车电子;芯片概念;语音技术;智能座舱;传感器;比亚迪概念;百度概念;人形机器人;无人驾驶;脑机接口;新能源汽车;机器人概念;人工智能;车联网(车路协同);长安汽车概念;光伏概念;储能;回购增持再贷款概念;深股通;股权转让(并购重组);融资融券,33,26,301099.SZ
000710,基因测序;辅助生殖;三胎概念;医疗器械概念;智能医疗;京津冀一体化;人工智能;数据要素;西部大开发;AI应用;海峡两岸;DeepSeek概念;AI智能体;腾讯概念;AI语料;智谱AI,33,16,000710.SZ
300842,BC电池;钙钛矿电池;HJT电池;TOPCON电池;存储芯片;第三代半导体;商业航天;芯片概念;光伏概念;汽车电子;专精特新;新能源汽车;深股通;融资融券,33,14,300842.SZ
002278,可燃冰;页岩气;俄乌冲突概念;天然气;海工装备;中俄贸易概念;氢能源;一带一路;商业航天;碳纤维;无人机;高端装备;人工智能;专精特新;机器人概念;2025年报预增,33,16,002278.SZ
300703,托育服务;IP经济(谷子经济);文化传媒概念;体育产业;跨境电商;共同富裕示范区;人工智能;宠物经济;人民币贬值受益;三胎概念;一带一路;国企改革;绿色电力;深股通,33,14,300703.SZ
603610,传感器;智能家居;人民币贬值受益;脑机接口;三胎概念;养老概念;人工智能;鸿蒙概念;AI智能体;沪股通,17,10,603610.SH
300506,智慧灯杆;智慧城市;车联网(车路协同);粤港澳大湾区;比亚迪概念;ST板块,33,6,300506.SZ
002397,C2M概念;智能家居;三胎概念;网红经济;IP经济(谷子经济),33,5,002397.SZ
000528,雅下水电概念;回购增持再贷款概念;新型城镇化;农机;海工装备;一带一路;核电;水利;中俄贸易概念;高端装备;无人驾驶;国企改革;DeepSeek概念;风电;机器人概念;西部大开发;新疆振兴;深股通;融资融券,33,19,000528.SZ
603690,中芯国际概念;芯片概念;先进封装;存储芯片;传感器;第三代半导体;专精特新;华为概念;光纤概念;合成生物;融资融券;沪股通,17,12,603690.SH
300204,细胞免疫治疗;创新药;重组蛋白;辅助生殖;眼科医疗;深股通;融资融券,33,7,300204.SZ
300103,新型城镇化;智慧城市;腾讯概念;军工;固废处理;高端装备;一带一路;充电桩;金属回收;西部大开发;股权转让(并购重组),33,11,300103.SZ
688380,存储芯片;汽车芯片;MCU芯片;芯片概念;汽车电子;消费电子概念;小米概念;传感器;专精特新;人形机器人;机器人概念;2025年报预增;华为汽车;长安汽车概念;沪股通;融资融券,17,16,688380.SH
688170,共封装光学(CPO);光纤概念;PET铜箔;先进封装;PCB概念;MicroLED概念;第三代半导体;OLED;存储芯片;柔性屏(折叠屏);华为海思概念股;芯片概念;3D打印;商业航天;BC电池;钙钛矿电池;高端装备;专精特新;光伏概念;宁德时代概念;碳纤维;固态电池;华为概念;锂电池概念;融资融券,17,25,688170.SH
688266,细胞免疫治疗;创新药;重组蛋白;沪股通;融资融券,17,5,688266.SH
300961,新型城镇化;PPP概念;水利;净水概念;污水处理;鸿蒙概念;创投;机器人概念;海工装备;碳中和;股权转让(并购重组);融资融券,33,12,300961.SZ
002554,俄乌冲突概念;天然气;股权转让(并购重组);地下管网;氢能源;国企改革;碳交易;碳中和;污水处理;一带一路;垃圾分类;海工装备;人民币贬值受益;云计算;融资融券,33,15,002554.SZ
300121,有机硅概念;先进封装;第三代半导体;芯片概念;回购增持再贷款概念;硅能源;数字经济;深股通,33,8,300121.SZ
301322,芯片概念;中芯国际概念;新能源汽车;人民币贬值受益;动力电池回收;融资融券,33,6,301322.SZ
688082,先进封装;存储芯片;中芯国际概念;第三代半导体;芯片概念;沪股通;融资融券,17,7,688082.SH
300868,消费电子概念;华为概念;智能穿戴;AI眼镜;跨境电商;融资融券,33,6,300868.SZ
301638,电力物联网;虚拟电厂;智能电网;算力租赁;东数西算(算力);数据中心;国产操作系统;多模态AI;网络安全;区块链;数据要素;碳中和;AI应用;数字孪生;DeepSeek概念;鸿蒙概念;量子科技;数字经济;物联网;注册制次新股;人工智能;卫星导航;无人机;央企国企改革;粤港澳大湾区;传感器;国企改革;芯片概念;深股通;新股与次新股;融资融券,33,31,301638.SZ
301002,智慧灯杆;人形机器人;商业航天;机器人概念;智慧城市;体育产业;光伏概念;储能;融资融券,33,9,301002.SZ
300861,光伏概念;金属回收;2025年报预增;西部大开发;深股通;融资融券,33,6,300861.SZ
301161,芯片概念;2025年报预增;机器人概念;农机;海工装备;股权转让(并购重组);融资融券,33,7,301161.SZ
688275,钠离子电池;磷化工;固态电池;锂电池概念;宁德时代概念;储能;碳中和;充电桩;比亚迪概念;污水处理;新能源汽车;专精特新;沪股通;融资融券,17,14,688275.SH
688469,MCU芯片;中芯国际概念;汽车芯片;芯片概念;AI眼镜;第三代半导体;传感器;消费电子概念;无人驾驶;机器人概念;5G;比亚迪概念;MicroLED概念;新能源汽车;数据中心;光伏概念;充电桩;智能电网;储能;特高压;沪股通;融资融券,17,22,688469.SH
688037,存储芯片;先进封装;中芯国际概念;华为海思概念股;芯片概念;光刻胶;专精特新;国企改革;沪股通;融资融券,17,10,688037.SH
002615,露营经济;三胎概念;人民币贬值受益;星闪概念;共同富裕示范区;智能家居;体育产业;跨境电商;一带一路;回购增持再贷款概念;网红经济;华为概念;NFT概念;IP经济(谷子经济);数字经济;鸿蒙概念,33,16,002615.SZ
300316,BC电池;TOPCON电池;光伏概念;培育钻石;第三代半导体;先进封装;新型工业化;芯片概念;存储芯片;消费电子概念;AI眼镜;数字经济;智能物流;深股通;融资融券,33,15,300316.SZ
300289,猴痘概念;辅助生殖;医疗器械概念;重组蛋白;智能医疗;生物疫苗;国企改革;股权转让(并购重组),33,8,300289.SZ
301529,汽车电子;传感器;5G;比亚迪概念;新能源汽车;中俄贸易概念;回购增持再贷款概念;深股通;融资融券,33,9,301529.SZ
300628,云办公;信创;工业互联网;海峡两岸;AI应用;腾讯概念;人民币贬值受益;福建自贸区;深股通;高股息精选;融资融券,33,11,300628.SZ
688012,国家大基金持股;中芯国际概念;存储芯片;先进封装;MiniLED;芯片概念;同花顺新质50;工业互联网;区块链;沪股通;融资融券,17,11,688012.SH
002430,煤化工概念;天然气;高压氧舱;深股通;氢能源;国企改革;回购增持再贷款概念;超导概念;可控核聚变;一带一路;储能;存储芯片;高端装备;商业航天;芯片概念;融资融券,33,16,002430.SZ
603337,人形机器人;机器视觉;工业互联网;人工智能;沪股通,17,5,603337.SH
603867,盐湖提锂;锂电池概念;磷化工;动力电池回收;污水处理;烟草;消毒剂;沪股通;融资融券,17,9,603867.SH
300558,重组蛋白;细胞免疫治疗;创新药;眼科医疗;基因测序;智能医疗;深股通;融资融券,33,8,300558.SZ
000592,福建自贸区;民营医院;海峡两岸;乡村振兴;化肥;旅游概念;合成生物;深股通;融资融券,33,9,000592.SZ
605296,猪肉;预制菜;乡村振兴;西部大开发;回购增持再贷款概念;沪股通,17,6,605296.SH
000833,化肥;磷化工;土地流转;农业种植;锂电池概念;西部大开发;乡村振兴;国企改革;2026一季报预增;2025年报预增;TOPCON电池;粤港澳大湾区;光伏概念;融资融券;深股通,33,15,000833.SZ
300508,工业母机;新型工业化;人形机器人;高端装备;机器视觉;专精特新;机器人概念;牙科医疗;工业互联网;物联网;信创,33,11,300508.SZ
300968,小米概念;智能家居;虚拟现实;机器人概念;智能穿戴;华为概念;智能音箱;粤港澳大湾区;消费电子概念;人民币贬值受益;MR(混合现实);AI眼镜;AI手机;柔性屏(折叠屏);无人机;新型烟草(电子烟);卫星导航;富士康概念;商业航天;医美概念;一带一路;深股通;融资融券,33,23,300968.SZ
600962,人民币贬值受益;房屋检测;芯片概念;工业互联网;中芯国际概念;智慧城市;国企改革;央企国企改革;沪股通;股权转让(并购重组),17,10,600962.SH
300501,固态电池;锂电池概念;回购增持再贷款概念;消费电子概念,33,4,300501.SZ
688480,小金属概念;土壤修复;污水处理;净水概念;融资融券,17,5,688480.SH
300415,工业母机;华为汽车;新型工业化;一体化压铸;消费电子概念;机器人概念;比亚迪概念;3D打印;新能源汽车;5G;长安汽车概念;工业互联网;深股通;融资融券,33,14,300415.SZ
603776,共享单车;蚂蚁集团概念;物联网;两轮车;机器人概念;无人驾驶;燃料电池;芯片概念;养老概念;氢能源;旅游概念;存储芯片;沪股通;股权转让(并购重组);融资融券,17,15,603776.SH
002043,共同富裕示范区;智能家居;深股通;融资融券,33,4,002043.SZ
002436,PCB概念;共封装光学(CPO);存储芯片;先进封装;6G概念;芯片概念;5G;毫米波雷达;商业航天;军工;华为概念;机器人概念;低空经济;粤港澳大湾区;深股通;融资融券,33,16,002436.SZ
920166,医疗器械概念;新股与次新股;融资融券,151,3,920166.BJ
603823,PEEK材料;光刻胶;钠离子电池;沪股通,17,4,603823.SH
600262,人民币贬值受益;无人驾驶;华为概念;车联网(车路协同);西部大开发;氢能源;央企国企改革;国企改革,17,8,600262.SH
600984,一带一路;西部大开发;国企改革,17,3,600984.SH
301098,新型城镇化;体育产业;足球概念;土壤修复;旅游概念;地下管网;乡村振兴;PPP概念;特色小镇;融资融券,33,10,301098.SZ
002762,三胎概念;网红经济;消毒剂;毛发医疗;ST板块;家用电器;托育服务;IP经济(谷子经济);医美概念;股权转让(并购重组),33,10,002762.SZ
003022,环氧丙烷;煤化工概念;POE胶膜;钠离子电池;可降解塑料;光刻胶;固态电池;锂电池概念;HJT电池;光伏概念;PEEK材料;芯片概念;先进封装;融资融券;深股通,33,15,003022.SZ
002952,电子纸;柔性屏(折叠屏);智能穿戴;汽车电子;虚拟现实;消费电子概念;智能家居;数字货币;家用电器;充电桩;新能源汽车;人民币贬值受益;数字经济,33,13,002952.SZ
300582,智慧灯杆;传感器;换电概念;专精特新;新能源汽车;人民币贬值受益;充电桩;储能;回购增持再贷款概念,33,9,300582.SZ
688478,存储芯片;华为海思概念股;第三代半导体;芯片概念;比亚迪概念;专精特新;光伏概念;海峡两岸;股权转让(并购重组);融资融券,17,10,688478.SH
300667,食品安全;量子科技;商业航天;军工;新型工业化;安防;物联网;低空经济;可控核聚变;专精特新;医美概念;海工装备;传感器;虚拟现实;光纤概念;智能电网;水利;工业互联网;数字经济;消费电子概念;第三代半导体;芯片概念;数据中心;光伏概念;钙钛矿电池,33,25,300667.SZ
688290,核污染防治;机器人概念;专精特新;人形机器人;军工;军民融合;军工信息化;DeepSeek概念;核电;可控核聚变;沪股通;融资融券,17,12,688290.SH
688231,航空发动机;3D打印;军工;高铁;军民融合;融资融券,17,6,688231.SH
002792,6G概念;卫星导航;F5G概念;铜缆高速连接;商业航天;共封装光学(CPO);WiFi 6;5G;毫米波雷达;低空经济;消费电子概念;汽车电子;无人驾驶;华为概念;华为汽车;人工智能;数字乡村;换电概念;粤港澳大湾区;储能;虚拟电厂;一带一路;中俄贸易概念;乡村振兴;深股通;融资融券,33,26,002792.SZ
688691,汽车芯片;存储芯片;MCU芯片;中芯国际概念;芯片概念;小米概念;5G;卫星导航;专精特新;上海自贸区;沪股通;融资融券,17,12,688691.SH
300125,ST板块;工业大麻;新型烟草(电子烟);烟草;TOPCON电池;光伏概念;HJT电池;绿色电力;芯片概念,33,9,300125.SZ
603556,电力物联网;智能电网;充电桩;储能;物联网;光伏概念;DeepSeek概念;一带一路;人民币贬值受益;沪股通;融资融券,17,11,603556.SH
301118,磷化工;小金属概念;净水概念;土壤修复;氢能源;一带一路;光伏概念;芯片概念;融资融券,33,9,301118.SZ
000970,稀土永磁;小金属概念;2025年报预增;苹果概念;新能源汽车;人民币贬值受益;机器人概念;国企改革;深股通;融资融券;中字头股票,33,11,000970.SZ
