股票代码,market_code,所属概念,所属概念数量,code
002951.SZ,33,蚂蚁集团概念;数字经济;超级电容;储能;风电;西部大开发;深股通;摘帽,8,002951
301296.SZ,33,食品安全;股权转让(并购重组);融资融券,3,301296
603200.SH,17,钠离子电池;固态电池;锂电池概念;低空经济;2025年报预增;华为概念;海工装备;液冷服务器;数据中心;腾讯概念;风电;消毒剂;污水处理;沪股通,14,603200
300888.SZ,33,医药电商;医美概念;三胎概念;养老概念;医疗器械概念;跨境电商;深股通;融资融券,8,300888
300290.SZ,33,华为欧拉;智慧政务;华为鲲鹏;云计算;信创;DRG/DIP;网络安全;在线教育;鸿蒙概念;智慧城市;AI应用;多模态AI;数字孪生;数字经济;DeepSeek概念;人工智能;虚拟现实;华为概念;独角兽概念;数据中心;机器人概念;智能医疗;专精特新;智能电网;光伏概念;国企改革;深股通;融资融券,28,300290
603040.SH,17,比亚迪概念;长安汽车概念;专精特新;新能源汽车;汽车热管理;污水处理;沪股通,7,603040
688369.SH,17,云办公;财税数字化;AIGC概念;智慧政务;信创;AI智能体;ERP概念;数据要素;鸿蒙概念;云计算;区块链;阿里巴巴概念;百度概念;DeepSeek概念;人工智能;智慧城市;华为概念;专精特新;融资融券,19,688369
300749.SZ,33,海工装备;商业航天;回购增持再贷款概念;人工智能;家用电器;智能家居,6,300749
920339.BJ,151,人民币贬值受益;融资融券;一带一路,3,920339
601065.SH,17,国企改革;锂电池概念;盐湖提锂;储能;工业互联网;海峡两岸;沪股通;融资融券,8,601065
601998.SH,17,高股息精选;同花顺中特估100;证金持股;沪股通;融资融券;国企改革;中字头股票,7,601998
600475.SH,17,光伏概念;专精特新;光伏建筑一体化;智慧城市;华为概念;数据中心;数字孪生;储能;垃圾分类;硅能源;信托概念;氢能源;数字经济;土壤修复;固废处理;化债概念(AMC概念);碳交易;建筑节能;一带一路;生物质能发电;污水处理;碳中和;绿色电力;PPP概念;抖音概念(字节概念);乡村振兴;国企改革;参股券商;沪股通;融资融券,30,600475
300987.SZ,33,短剧游戏;文化传媒概念;虚拟数字人;AIGC概念;百度概念;智慧政务;人工智能;DeepSeek概念;国资云;西部大开发;国企改革;融资融券,12,300987
000876.SZ,33,猪肉;养鸡;预制菜;农村电商;乡村振兴;参股银行;西部大开发;深股通;融资融券;一带一路,10,000876
920579.BJ,151,高铁;高端装备;车联网(车路协同);融资融券;芯片概念;第三代半导体;物联网;烟草;污水处理;比亚迪概念;机器视觉;机器人概念;智能物流;无人驾驶;智能医疗;新能源汽车;新型工业化;数字孪生;工业母机;工业互联网;央企国企改革;垃圾分类;国企改革;固废处理;医疗废物处理;京津冀一体化;专精特新;一体化压铸,28,920579
002800.SZ,33,中俄贸易概念;冷链物流;统一大市场;一带一路;跨境电商;西部大开发;新疆振兴,7,002800
688533.SH,17,特斯拉概念;比亚迪概念;新能源汽车;汽车电子;芯片概念;华为概念;沪股通;融资融券,8,688533
603969.SH,17,高铁;高端装备;核电;光伏概念;储能;一带一路;风电;水利;创投;地下管网;京津冀一体化;雄安新区;新疆振兴;水泥概念;沪股通;融资融券,16,603969
600916.SH,17,黄金概念;培育钻石;央企国企改革;回购增持再贷款概念;同花顺中特估100;国企改革;中字头股票;沪股通;融资融券,9,600916
002660.SZ,33,智慧灯杆;粤港澳大湾区;创投;换电概念;体育产业;机器人概念;比亚迪概念;柔性屏(折叠屏);充电桩;储能;消费电子概念;光伏概念;数字乡村;区块链;5G;OLED;知识产权保护;国企改革;第三代半导体;绿色电力,20,002660
688459.SH,17,中俄贸易概念;高铁;黑龙江自贸区;国企改革;一带一路;人工智能;机器人概念;专精特新;传感器;华为概念;卫星导航;MCU芯片;芯片概念;融资融券,14,688459
920371.BJ,151,2025年报预增;预制菜;融资融券,3,920371
600610.SH,17,国企改革;西部大开发;沪股通;中字头股票;融资融券,5,600610
688273.SH,17,脑机接口;AI智能体;DeepSeek概念;人工智能;智能医疗;专精特新;机器人概念;医疗器械概念;三胎概念;医美概念;辅助生殖;融资融券,12,688273
600742.SH,17,参股保险;新能源汽车;国企改革;比亚迪概念;华为汽车;特斯拉概念;传感器;机器人概念;长安汽车概念;低空经济;无人驾驶;机器视觉;芯片概念;小米概念;智能座舱;沪股通;融资融券,17,600742
002837.SZ,33,液冷服务器;中国AI 50;英伟达概念;数据中心;东数西算(算力);军工;华为概念;抖音概念(字节概念);比亚迪概念;新能源汽车;腾讯概念;阿里巴巴概念;充电桩;储能;粤港澳大湾区;高铁;家用电器;冷链物流;融资融券;深股通,20,002837
920374.BJ,151,冷链物流;智能医疗;养老概念;阿里巴巴概念;融资融券;物联网;毫米波雷达;机器人概念;星闪概念;传感器;人民币贬值受益;专精特新,12,920374
920395.BJ,151,融资融券;消费电子概念;小米概念;安防;华为概念;华为手机,6,920395
600938.SH,17,页岩气;天然气;同花顺中特估100;高股息精选;碳交易;绿色电力;央企国企改革;国企改革;风电;同花顺出海50;海工装备;沪股通;中字头股票;融资融券,14,600938
600862.SH,17,航空发动机;大飞机;商业航天;军工;无人机;低空经济;飞行汽车(eVTOL);高端装备;高铁;碳纤维;人形机器人;工业母机;央企国企改革;创投;国企改革;沪股通;中字头股票;融资融券,18,600862
002051.SZ,33,冰雪产业;同花顺中特估100;水利;固废处理;央企国企改革;新型城镇化;一带一路;乡村振兴;污水处理;新疆振兴;国企改革;雄安新区;人民币贬值受益;华为概念;东数西算(算力);深股通;融资融券;中字头股票,18,002051
601519.SH,17,互联网金融;AI应用;鸿蒙概念;数据中心;股权转让(并购重组);沪股通;融资融券,7,601519
300263.SZ,33,钙钛矿电池;HJT电池;MicroLED概念;商业航天;光伏概念;柔性屏(折叠屏);OLED;芯片概念;核电;军工;大飞机;飞行汽车(eVTOL);无人机;碳纤维;低空经济;军民融合;风电;动力电池回收;盐湖提锂;超超临界发电;污水处理;PPP概念;融资融券;深股通,24,300263
300756.SZ,33,机器人概念;2025年报预增;虚拟现实;元宇宙;三胎概念;IP经济(谷子经济);旅游概念;深股通,8,300756
603998.SH,17,流感;医药电商;仿制药一致性评价;肝炎概念;创新药;合成生物;民营医院;眼科医疗;三胎概念;工业大麻;养老概念,11,603998
605300.SH,17,预制菜;代糖概念;跨境电商;创投;沪股通,5,605300
301238.SZ,33,钠离子电池;固态电池;锂电池概念;宁德时代概念;有机硅概念;储能;新能源汽车;超级电容;2025年报预增;高压快充;汽车热管理;无人机;国企改革;股权转让(并购重组);深股通;融资融券,16,301238
002900.SZ,33,流感;仿制药一致性评价;维生素;创新药;医美概念;宠物经济;医疗器械概念;消毒剂;黑龙江自贸区,9,002900
300486.SZ,33,机器视觉;数据要素;物联网;数字孪生;新型工业化;专精特新;人工智能;机器人概念;比亚迪概念;DeepSeek概念;智能物流;数字经济;工业互联网;新能源汽车;宁德时代概念;统一大市场;深股通;股权转让(并购重组),18,300486
002079.SZ,33,BC电池;TOPCON电池;HJT电池;钙钛矿电池;光伏概念;第三代半导体;先进封装;人形机器人;芯片概念;比亚迪概念;苹果概念;消费电子概念;汽车芯片;传感器;储能;小米概念;虚拟现实;智能穿戴;华为概念;无线耳机;5G;汽车电子;物联网;创投;深股通;融资融券;股权转让(并购重组),27,002079
301307.SZ,33,富士康概念;芯片概念;5G;比亚迪概念;华为概念;液冷服务器;东数西算(算力);特斯拉概念;固态电池;专精特新;新能源汽车;小米汽车;无人驾驶;工业互联网;华为汽车;长安汽车概念;减速器;储能;一体化压铸;充电桩;西部大开发;绿色电力;深股通;融资融券,24,301307
002319.SZ,33,石墨烯;柔性屏(折叠屏);光伏概念;横琴新区;HJT电池;文化传媒概念,6,002319
002443.SZ,33,石墨烯;氢能源;核电;回购增持再贷款概念;新型城镇化;水利;地下管网;天然气;国企改革,9,002443
300201.SZ,33,苹果概念;核污染防治;无人机;高端装备;军工;无人驾驶;军民融合;电力物联网;机器人概念;智能电网;工业互联网;储能;宁德时代概念;锂电池概念;深股通,15,300201
603768.SH,17,一体化压铸;长安汽车概念;华为汽车;比亚迪概念;新能源汽车;锂电池概念;宁德时代概念,7,603768
002985.SZ,33,成飞概念;大飞机;军民融合;商业航天;低空经济;卫星导航;无人机;军工;高铁;京津冀一体化;高端装备;2025年报预增;芯片概念;融资融券;深股通,15,002985
600458.SH,17,储能;超级电容;OLED;风电;锂电池概念;氢能源;小米概念;特斯拉概念;有机硅概念;新能源汽车;5G;低空经济;高铁;央企国企改革;国企改革;融资融券;沪股通,17,600458
600941.SH,17,同花顺中特估100;高股息精选;超级品牌;国企改革;国资云;长安汽车概念;数字经济;移动支付;数字乡村;低空经济;卫星导航;DeepSeek概念;数据要素;人工智能;机器人概念;虚拟数字人;算力租赁;工业互联网;量子科技;6G概念;元宇宙;AI应用;云计算;AI智能体;ChatGPT概念;多模态AI;5G;东数西算(算力);数据中心;中国AI 50;中字头股票;融资融券;沪股通,33,600941
603997.SH,17,人民币贬值受益;特斯拉概念;新能源汽车;沪股通;融资融券,5,603997
002911.SZ,33,天然气;煤化工概念;高股息精选;氢能源;国企改革;深股通;燃料电池;储能;充电桩;粤港澳大湾区;融资融券,11,002911
601628.SH,17,互联网保险;中字头股票;证金持股;沪股通;融资融券;同花顺中特估100;参股银行;国企改革,8,601628
300993.SZ,33,露营经济;跨境电商;建筑节能;智能物流;融资融券,5,300993
001229.SZ,33,军工信息化;商业航天;智慧城市;智能电网;智慧政务;安防;车联网(车路协同);信创;在线教育;人工智能;数字经济;AI应用;专精特新;光纤概念;芯片概念;粤港澳大湾区,16,001229
301209.SZ,33,专精特新;光刻机;光刻胶;染料;深股通;融资融券,6,301209
000810.SZ,33,智能音箱;柔性屏(折叠屏);OLED;智能穿戴;智能座舱;虚拟现实;华为海思概念股;AI眼镜;汽车电子;星闪概念;小米概念;消费电子概念;MR(混合现实);智能家居;MiniLED;芯片概念;长安汽车概念;5G;安防;华为概念;WiFi 6;物联网;元宇宙;家用电器;空间计算;鸿蒙概念;在线教育;人工智能;百度概念;AIGC概念;腾讯概念;Web3.0;无人机;数据要素;ChatGPT概念;文化传媒概念;短剧游戏;F5G概念;数据中心;数字经济;储能;眼科医疗;西部大开发;深股通;融资融券,45,000810
002860.SZ,33,TOPCON电池;HJT电池;光伏概念;军民融合;光伏建筑一体化;储能;比亚迪概念;无人机;传感器;新能源汽车;家用电器;共同富裕示范区;ETC;垃圾分类;5G;数据中心;融资融券,17,002860
920271.BJ,151,融资融券;汽车热管理;低空经济;人民币贬值受益,4,920271
600372.SH,17,国产航母;大飞机;军民融合;军工信息化;商业航天;军工;卫星导航;无人机;低空经济;飞行汽车(eVTOL);传感器;芯片概念;央企国企改革;新能源汽车;国企改革;沪股通;融资融券;中字头股票,18,600372
301339.SZ,33,数字经济;数据要素;移动支付;智慧政务;智慧城市;信创;人工智能;AI应用;车联网(车路协同);数字孪生;ETC;DeepSeek概念;阿里巴巴概念;腾讯概念;国资云;长安汽车概念;旅游概念;华为概念;无人驾驶;专精特新;比亚迪概念;特斯拉概念;充电桩;5G;国企改革;深股通;融资融券,27,301339
300139.SZ,33,黄金概念;民爆概念;2025年报预增;一带一路;绿色电力;芯片概念;人民币贬值受益;智能电网;深股通;融资融券,10,300139
001201.SZ,33,猪肉;绿色电力;粤港澳大湾区,3,001201
000301.SZ,33,环氧丙烷;POE胶膜;煤化工概念;回购增持再贷款概念;锂电池概念;碳纤维;同花顺漂亮100;深股通;光伏概念;工业互联网;融资融券,11,000301
300608.SZ,33,算力租赁;云办公;华为欧拉;云计算;数据安全;东数西算(算力);华为鲲鹏;智慧政务;Web3.0;电子身份证;信创;财税数字化;数据确权;6G概念;多模态AI;数据中心;人脸识别;鸿蒙概念;5G;AI智能体;AIGC概念;在线教育;虚拟数字人;区块链;数据要素;AI应用;语音技术;车联网(车路协同);华为概念;智慧城市;物联网;DeepSeek概念;数字孪生;互联网金融;消费电子概念;数字经济;人工智能;职业教育;卫星导航;C2M概念;工业互联网;智能医疗;低空经济;机器人概念;雄安新区;乡村振兴;股权转让(并购重组),47,300608
001267.SZ,33,共封装光学(CPO);铜缆高速连接;土壤修复;污水处理;新型城镇化;乡村振兴;深股通;股权转让(并购重组),8,001267
300342.SZ,33,太赫兹;军工信息化;商业航天;卫星导航;军民融合;6G概念;军工;无人机;低空经济;华为概念;无人驾驶;家用电器;国企改革;深股通;融资融券,15,300342
003002.SZ,33,芯片概念;机器人概念;军工;雅下水电概念;军民融合;民爆概念;一带一路;深股通,8,003002
600967.SH,17,军民融合;军工;无人机;高端装备;高铁;核电;中俄贸易概念;农机;央企国企改革;无人驾驶;减速器;新能源汽车;机器人概念;西部大开发;风电;人形机器人;数字孪生;工业互联网;物联网;人工智能;储能;国企改革;氢能源;沪股通;融资融券,25,600967
301028.SZ,33,比亚迪概念;专精特新;海峡两岸;福建自贸区;核电;雅下水电概念;深股通;融资融券,8,301028
600847.SH,17,储能;西部大开发,2,600847
603216.SH,17,智能家居;参股银行;工业互联网;芯片概念,4,603216
002315.SZ,33,多模态AI;AIGC概念;AI应用;AI智能体;ERP概念;云计算;互联网保险;信创;在线教育;跨境支付(CIPS);人工智能;虚拟现实;互联网金融;智能医疗;家庭医生;创投;海峡两岸;跨境电商;参股银行;深股通,20,002315
603203.SH,17,共封装光学(CPO);先进封装;富士康概念;PCB概念;苹果概念;OLED;存储芯片;汽车电子;液冷服务器;第三代半导体;芯片概念;AI眼镜;无线耳机;智能穿戴;中芯国际概念;机器视觉;新型工业化;比亚迪概念;专精特新;新能源汽车;宁德时代概念;华为概念;机器人概念;高端装备;工业互联网;人工智能;沪股通,27,603203
603151.SH,17,乡村振兴;回购增持再贷款概念;2025年报预增;股权转让(并购重组),4,603151
603293.SH,17,注册制次新股;小米汽车;智能座舱;无人驾驶;毫米波雷达;新能源汽车;专精特新;MCU芯片;汽车电子;汽车芯片;新股与次新股;融资融券,12,603293
300967.SZ,33,养鸡;乡村振兴;西部大开发;绿色电力;2025年报预增;融资融券,6,300967
301311.SZ,33,成飞概念;智能物流;烟草;军工;机器人概念;新型工业化;专精特新;数字孪生;人工智能;比亚迪概念;华为概念;中船系;西部大开发;储能;国企改革;央企国企改革;深股通;融资融券,18,301311
001202.SZ,33,粤港澳大湾区;统一大市场;一带一路;新疆振兴;航运概念,5,001202
920405.BJ,151,工业互联网;融资融券;数据中心;固态电池;储能,5,920405
001696.SZ,33,军民融合;航空发动机;军工;农机;商业航天;无人机;低空经济;飞行汽车(eVTOL);两轮车;数字经济;乡村振兴;工业互联网;燃料电池;机器人概念;专精特新;西部大开发;新能源汽车;储能;比亚迪概念;氢能源;锂电池概念;钠离子电池;深股通;融资融券,24,001696
603896.SH,17,维生素;农业种植;医药电商;工业大麻;养老概念;乡村振兴;旅游概念;数字经济;工业互联网;沪股通,10,603896
603283.SH,17,PCB概念;存储芯片;苹果概念;消费电子概念;芯片概念;同花顺果指数;智能穿戴;无线耳机;比亚迪概念;新能源汽车;特斯拉概念;新型工业化;锂电池概念;光伏概念;长三角一体化;人工智能;融资融券;沪股通,18,603283
603681.SH,17,可降解塑料;储能;长三角一体化;一带一路;专精特新;医疗器械概念;固态电池;人民币贬值受益;人工智能;跨境电商;AI智能体;融资融券,12,603681
301178.SZ,33,算力租赁;财税数字化;华为欧拉;东数西算(算力);信创;网络安全;鸿蒙概念;人脸识别;空间计算;语音技术;智慧政务;数据中心;腾讯概念;数字乡村;AI智能体;智能医疗;区块链;数据要素;DeepSeek概念;安防;数据确权;智慧城市;华为概念;时空大数据;人工智能;AI应用;ChatGPT概念;数字孪生;Web3.0;职业教育;数字经济;虚拟现实;虚拟电厂;机器人概念;高铁;乡村振兴;绿色电力;股权转让(并购重组);融资融券,39,301178
601898.SH,17,煤炭概念;中字头股票;煤化工概念;同花顺中特估100;化肥;高股息精选;证金持股;央企国企改革;沪股通;融资融券;国企改革;乡村振兴,12,601898
601001.SH,17,煤炭概念;高股息精选;沪股通;融资融券;国企改革,5,601001
603615.SH,17,三胎概念;福建自贸区;可降解塑料;沪股通,4,603615
301590.SZ,33,小米概念;高压快充;新能源汽车;注册制次新股;充电桩;储能;换电概念;粤港澳大湾区;深股通;新股与次新股;融资融券,11,301590
002262.SZ,33,芬太尼;仿制药一致性评价;创新药;医药电商;阿尔茨海默概念;猴痘概念;医疗器械概念;智能医疗;深股通;融资融券,10,002262
301190.SZ,33,染料;幽门螺杆菌概念;参股银行;深股通;融资融券,5,301190
601088.SH,17,煤炭概念;煤化工概念;中字头股票;同花顺中特估100;高股息精选;证金持股;同花顺漂亮100;沪股通;融资融券;绿色电力;央企国企改革;国企改革,12,601088
301318.SZ,33,腾讯概念;在线教育;AI应用;信创;云办公;人脸识别;人工智能;物联网;跨境电商;粤港澳大湾区;消费电子概念;一带一路;融资融券,13,301318
603207.SH,17,毛发医疗;医药电商;仿制药一致性评价;创新药;沪股通;融资融券,6,603207
300689.SZ,33,第三代半导体;芯片概念;消费电子概念;液冷服务器;专精特新;车联网(车路协同);粤港澳大湾区;人民币贬值受益;深股通,9,300689
001339.SZ,33,算力租赁;中国AI 50;AI PC;英伟达概念;东数西算(算力);云办公;5G;数据安全;网络安全;消费电子概念;信创;人脸识别;安防;物联网;智慧城市;车联网(车路协同);智能座舱;机器视觉;鸿蒙概念;ETC;专精特新;新型工业化;DeepSeek概念;在线教育;工业互联网;粤港澳大湾区;人工智能;机器人概念;人形机器人;智能医疗;深股通,31,001339
300905.SZ,33,光刻胶;染料;专精特新;3D打印;足球概念;深股通;融资融券,7,300905
603867.SH,17,盐湖提锂;磷化工;锂电池概念;动力电池回收;污水处理;消毒剂;烟草;沪股通;融资融券,9,603867
688336.SH,17,创新药;重组蛋白;阿尔茨海默概念;2025年报预增;沪股通;融资融券,6,688336
301201.SZ,33,细胞免疫治疗;CRO概念;创新药;肝炎概念;合成生物;专精特新;融资融券,7,301201
301248.SZ,33,算力租赁;云办公;华为昇腾;智慧灯杆;数据确权;东数西算(算力);人脸识别;智谱AI;语音技术;云计算;华为鲲鹏;信创;网络安全;财税数字化;智慧政务;腾讯概念;时空大数据;多模态AI;阿里巴巴概念;安防;在线教育;5G;AI智能体;AIGC概念;数据要素;液冷服务器;华为数字能源;华为概念;智慧城市;芯片概念;数据中心;物联网;智能医疗;AI应用;区块链;数字孪生;DeepSeek概念;数字乡村;人工智能;粤港澳大湾区;新型工业化;卫星导航;数字经济;机器人概念;智能物流;智能电网;无人机;新型城镇化;低空经济;融资融券,50,301248
688657.SH,17,新型工业化;鸿蒙概念;华为概念;融资融券,4,688657
603459.SH,17,注册制次新股;MiniLED;华为手机;智能穿戴;存储芯片;智能座舱;锂电池概念;PCB概念;比亚迪概念;虚拟现实;共封装光学(CPO);小米概念;汽车电子;消费电子概念;机器人概念;华为概念;无人驾驶;东数西算(算力);芯片概念;富士康概念;卫星导航;商业航天;一带一路;新股与次新股;融资融券,25,603459
300731.SZ,33,液冷服务器;富士康概念;5G;第三代半导体;数据中心;汽车热管理;2025年报预增;小米汽车;比亚迪概念;新能源汽车;华为概念;宁德时代概念;储能;粤港澳大湾区;海峡两岸;家用电器;创投;深股通,18,300731
601169.SH,17,高股息精选;参股保险;沪股通;融资融券,4,601169
688066.SH,17,军工信息化;卫星导航;时空大数据;商业航天;华为昇腾;军工;无人机;空间计算;低空经济;数据要素;云计算;MR(混合现实);数字孪生;AI智能体;华为概念;AI应用;智慧城市;人工智能;DeepSeek概念;钙钛矿电池;水利;雄安新区;碳中和;沪股通;融资融券,25,688066
601718.SH,17,央企国企改革;国企改革;乡村振兴;军民融合;体育产业;军工;核污染防治;露营经济;数字经济;数字孪生;文化传媒概念;储能;专精特新;安防;智能穿戴;沪股通;融资融券,17,601718
603020.SH,17,烟草,1,603020
601996.SH,17,土地流转;乡村振兴;农业种植;碳中和;创投;西部大开发;融资融券,7,601996
600048.SH,17,租售同权;物业管理;同花顺漂亮100;证金持股;国企改革;央企国企改革;沪股通;融资融券;智能家居,9,600048
600187.SH,17,PPP概念;污水处理;黑龙江自贸区;独角兽概念;空气能热泵;储能;融资融券;沪股通;股权转让(并购重组),9,600187
002991.SZ,33,深股通,1,002991
601003.SH,17,国企改革;西部大开发;养老概念;沪股通;融资融券,5,601003
000159.SZ,33,新疆振兴;金属铜;西部大开发;一带一路;光伏概念;乡村振兴;特高压;融资融券,8,000159
601968.SH,17,国企改革;央企国企改革;一带一路;海峡两岸;沪股通,5,601968
600649.SH,17,租售同权;物业管理;参股券商;上海国企改革;参股银行;新型城镇化;国企改革;沪股通;融资融券;宁德时代概念,10,600649
002344.SZ,33,民营医院;参股银行;养老概念;特色小镇;跨境电商;网红经济;国企改革;创投;长三角一体化;光伏建筑一体化;互联网金融;小红书概念;深股通;融资融券;股权转让(并购重组),15,002344
600082.SH,22,天津自贸区;创投;京津冀一体化;国企改革;ST板块,5,600082
600340.SH,17,特色小镇;京津冀一体化;低空经济;雄安新区;人工智能;DeepSeek概念;智慧城市;PPP概念;新型城镇化;沪股通;融资融券;股权转让(并购重组),12,600340
000088.SZ,33,统一大市场;航运概念;冷链物流;国企改革;深圳国企改革;中俄贸易概念;雄安新区;深股通;融资融券;粤港澳大湾区;华为概念,11,000088
600163.SH,17,生物质能发电;抽水蓄能;绿色电力;风电;国企改革;化债概念(AMC概念);充电桩;福建自贸区;海峡两岸;沪股通;融资融券,11,600163
301236.SZ,33,华为欧拉;华为盘古;华为昇腾;ERP概念;多模态AI;云计算;华为鲲鹏;财税数字化;算力租赁;ChatGPT概念;国产操作系统;信创;数据安全;中国AI 50;AI智能体;百度概念;数字乡村;AI应用;数字货币;区块链;鸿蒙概念;东数西算(算力);阿里巴巴概念;抖音概念(字节概念);腾讯概念;数据要素;AIGC概念;虚拟数字人;英伟达概念;智能医疗;DeepSeek概念;互联网金融;跨境支付(CIPS);车联网(车路协同);元宇宙;在线教育;数字经济;人工智能;AI PC;华为概念;数字孪生;工业互联网;职业教育;低空经济;虚拟电厂;无人驾驶;人形机器人;液冷服务器;智能座舱;小米概念;机器人概念;长安汽车概念;5G;芯片概念;京津冀一体化;换电概念;跨境电商;养老概念;一带一路;深股通;融资融券,61,301236
600421.SH,22,股权转让(并购重组);ST板块;风电,3,600421
600662.SH,17,AI应用;职业教育;上海国企改革;人工智能;AI智能体;DeepSeek概念;统一大市场;财税数字化;智慧政务;云办公;国企改革;融资融券;沪股通,13,600662
002127.SZ,33,网红经济;三胎概念;跨境电商;文化传媒概念;IP经济(谷子经济);露营经济;ChatGPT概念;创投;短剧游戏;AI应用;AI智能体;抖音概念(字节概念);DeepSeek概念;长三角一体化;华为概念;深股通;融资融券,17,002127
300261.SZ,33,NMN概念;合成生物;工业大麻;肝炎概念;CRO概念;固废处理;医药电商;垃圾分类;跨境电商;人民币贬值受益;深股通;融资融券,12,300261
600745.SH,17,AI手机;汽车芯片;无线耳机;智能座舱;智能穿戴;AI PC;车联网(车路协同);小米概念;人民币贬值受益;虚拟现实;先进封装;芯片概念;华为概念;消费电子概念;第三代半导体;汽车电子;数据中心;5G;英伟达概念;苹果概念;液冷服务器;同花顺果指数;同花顺漂亮100;股权转让(并购重组);沪股通;融资融券,26,600745
002474.SZ,33,智慧政务;Web3.0;数据要素;鸿蒙概念;数据安全;华为鲲鹏;AI应用;在线教育;信创;网络安全;区块链;智慧城市;云办公;数字经济;人工智能;物联网;安防;虚拟现实;军工信息化;华为概念;福建自贸区;军工;海峡两岸;电力物联网;物业管理;智能电网;核污染防治;融资融券,28,002474
600107.SH,22,ST板块;医药电商;储能;天然气,4,600107
301171.SZ,33,快手概念;Sora概念(文生视频);小红书概念;华为盘古;智谱AI;拼多多概念;多模态AI;ChatGPT概念;AIGC概念;抖音概念(字节概念);短剧游戏;云计算;虚拟数字人;AI应用;百度概念;腾讯概念;AI智能体;数据要素;阿里巴巴概念;移动支付;文化传媒概念;人工智能;华为概念;DeepSeek概念;独角兽概念;跨境支付(CIPS);小米概念;创投;跨境电商;人民币贬值受益;西部大开发;深股通;融资融券,33,301171
300760.SZ,33,同花顺漂亮100;宠物经济;智能医疗;AI应用;医疗器械概念;AIGC概念;DeepSeek概念;同花顺出海50;机器人概念;融资融券;深股通,11,300760
920541.BJ,151,高铁;融资融券;机器人概念;无人驾驶;专精特新;一带一路,6,920541
600528.SH,17,高铁;地下管网;国企改革;央企国企改革;污水处理;海工装备;回购增持再贷款概念;抽水蓄能;高端装备;人工智能;工业互联网;DeepSeek概念;机器人概念;沪股通;融资融券;中字头股票,16,600528
600958.SH,17,期货概念;互联网金融;沪股通;融资融券;2025年报预增,5,600958
300942.SZ,33,宠物经济;食品安全;流感;医疗器械概念;粤港澳大湾区;专精特新;融资融券,7,300942
002728.SZ,33,幽门螺杆菌概念;肝炎概念;流感;仿制药一致性评价;医药电商;医美概念;NMN概念;2025年报预增;深股通,9,002728
603330.SH,17,专精特新;光伏概念;POE胶膜;比亚迪概念;消费电子概念;华为概念;股权转让(并购重组);融资融券,8,603330
688033.SH,17,成飞概念;光伏概念;商业航天;大飞机;军工;飞行汽车(eVTOL);新能源汽车;碳纤维;高铁;锂电池概念;京津冀一体化;融资融券,12,688033
601878.SH,17,期货概念;国企改革;共同富裕示范区;沪股通;融资融券,5,601878
600739.SH,17,参股券商;参股保险;页岩气;生物疫苗;创新药;雄安新区;沪股通;融资融券;创投;2025年报预增;职业教育,11,600739
603678.SH,17,5G;商业航天;芯片概念;超级电容;小米概念;军工;专精特新;新能源汽车;核电;2025年报预增;海峡两岸;人工智能;创投;沪股通;融资融券,15,603678
002387.SZ,33,MicroLED概念;虚拟现实;柔性屏(折叠屏);智能穿戴;小米概念;OLED;人脸识别;汽车电子;消费电子概念;芯片概念;华为手机;绿色电力;深股通;股权转让(并购重组);融资融券,15,002387
300390.SZ,33,固态电池;锂电池概念;小金属概念;宁德时代概念;2026一季报预增;储能;存储芯片;新能源汽车;中芯国际概念;芯片概念;华为概念;医疗器械概念;融资融券;深股通,14,300390
000538.SZ,33,高股息精选;超级品牌;医药电商;创新药;证金持股;医美概念;工业大麻;参股券商;同花顺漂亮100;深股通;融资融券;西部大开发;华为概念,13,000538
301267.SZ,33,眼科医疗;民营医院;智能医疗;DeepSeek概念;人工智能;海峡两岸;福建自贸区;AI眼镜;智能穿戴;5G;深股通;融资融券,12,301267
603378.SH,17,建筑节能;长三角一体化;AI智能体,3,603378
301053.SZ,33,新型工业化;专精特新;一带一路;融资融券,4,301053
300110.SZ,33,仿制药一致性评价;医药电商;肝炎概念;猴痘概念;医美概念;医疗器械概念;国企改革;融资融券,8,300110
605337.SH,17,乳业;啤酒概念;共同富裕示范区;养老概念;高股息精选;沪股通,6,605337
001205.SZ,33,航运概念;一带一路;专精特新;股权转让(并购重组),4,001205
000751.SZ,33,金属锌;金属铅;黄金概念;金属铜;小金属概念;金属回收;深股通,7,000751
600496.SH,17,NMN概念;装配式建筑;新型城镇化;雄安新区;光伏建筑一体化;回购增持再贷款概念;一带一路;DeepSeek概念;工业互联网;沪股通;融资融券,11,600496
300510.SZ,33,虚拟电厂;柔性直流输电;智能电网;特高压;充电桩;换电概念;储能;高压快充;光伏概念;物联网;新型工业化;锂电池概念;区块链;智能物流;机器人概念;中俄贸易概念;专精特新;新能源汽车;国企改革,19,300510
000014.SZ,33,物业管理;深圳国企改革;粤港澳大湾区;智能家居;国企改革;股权转让(并购重组),6,000014
300420.SZ,33,新型工业化;机器人概念;智能物流;物联网;智慧城市;储能;充电桩;区块链;军民融合;股权转让(并购重组),10,300420
300370.SZ,33,天然气;新疆振兴;页岩气;净水概念;西部大开发;国企改革;一带一路;数字经济;数据要素;安防;智慧城市;人工智能;AI应用;物联网;工业互联网;新型工业化;网络安全;机器人概念,18,300370
603508.SH,17,高铁;无人驾驶;无人机;安防;机器视觉;车联网(车路协同);高股息精选;5G;沪股通;融资融券,10,603508
