所属同花顺行业,market_code,股票代码,code
传媒-影视院线-影视院线Ⅲ,33,000892.SZ,000892
基础化工-化学制品-食品及饲料添加剂,17,603739.SH,603739
计算机-计算机设备-安防设备,151,920976.BJ,920976
机械设备-专用设备-其他专用设备,151,920112.BJ,920112
建筑装饰-建筑装饰-专业工程,151,920057.BJ,920057
医药生物-医疗器械-体外诊断,33,002022.SZ,002022
基础化工-化学制品-其他化学制品,17,688196.SH,688196
计算机-软件开发-横向通用软件,33,300378.SZ,300378
医药生物-医疗器械-医疗耗材,17,603987.SH,603987
传媒-文化传媒-出版,17,600757.SH,600757
电子-光学光电子-光学元件,33,002456.SZ,002456
农林牧渔-农产品加工-粮油加工,17,603231.SH,603231
商贸零售-零售-百货零售,33,002277.SZ,002277
电子-其他电子-其他电子Ⅲ,33,002729.SZ,002729
基础化工-化学原料-无机盐,17,603299.SH,603299
传媒-影视院线-影视院线Ⅲ,17,600088.SH,600088
商贸零售-零售-百货零售,17,600827.SH,600827
医药生物-中药-中药Ⅲ,17,600557.SH,600557
汽车-汽车零部件-汽车电子电气系统,17,605333.SH,605333
医药生物-化学制药-化学制剂,17,600789.SH,600789
轻工制造-包装印刷-包装,151,920392.BJ,920392
汽车-汽车零部件-底盘与发动机系统,17,600178.SH,600178
建筑装饰-建筑装饰-房屋建设,33,002761.SZ,002761
计算机-IT服务-IT服务Ⅲ,33,300532.SZ,300532
家用电器-小家电-小家电Ⅲ,151,920199.BJ,920199
公用事业-燃气-燃气Ⅲ,17,605368.SH,605368
钢铁-钢铁-普钢,17,600282.SH,600282
医药生物-化学制药-化学制剂,33,000597.SZ,000597
公用事业-燃气-燃气Ⅲ,17,605090.SH,605090
公用事业-燃气-燃气Ⅲ,17,600917.SH,600917
医药生物-化学制药-化学制剂,33,002393.SZ,002393
国防军工-军工装备-地面兵装,33,300527.SZ,300527
医药生物-化学制药-化学制剂,17,600420.SH,600420
汽车-汽车零部件-其他汽车零部件,17,603239.SH,603239
电子-其他电子-其他电子Ⅲ,33,301099.SZ,301099
传媒-文化传媒-出版,17,605577.SH,605577
建筑材料-建筑材料-水泥,33,000789.SZ,000789
电力设备-电网设备-电气自控设备,151,920299.BJ,920299
传媒-文化传媒-出版,33,000719.SZ,000719
建筑材料-建筑材料-水泥,17,600668.SH,600668
传媒-文化传媒-出版,17,601921.SH,601921
机械设备-专用设备-能源及重型设备,17,688377.SH,688377
钢铁-钢铁-普钢,17,600010.SH,600010
有色金属-工业金属-铝,17,605208.SH,605208
医药生物-生物制品-疫苗,17,688276.SH,688276
医药生物-化学制药-化学制剂,33,300016.SZ,300016
汽车-汽车零部件-车身附件及饰件,151,920906.BJ,920906
农林牧渔-种植业与林业-种子生产,33,002041.SZ,002041
机械设备-专用设备-能源及重型设备,151,920781.BJ,920781
食品饮料-食品加工制造-调味发酵品,17,600305.SH,600305
食品饮料-饮料制造-软饮料,17,603156.SH,603156
食品饮料-白酒-白酒Ⅲ,17,600702.SH,600702
基础化工-化学制品-涂料油墨,33,300225.SZ,300225
食品饮料-饮料制造-乳品,17,600597.SH,600597
非银金融-证券-证券Ⅲ,17,601198.SH,601198
食品饮料-饮料制造-软饮料,17,600189.SH,600189
基础化工-化学制品-其他化学制品,17,600727.SH,600727
传媒-文化传媒-广告营销,33,002878.SZ,002878
医药生物-医疗服务-其他医疗服务,17,603882.SH,603882
医药生物-中药-中药Ⅲ,33,300147.SZ,300147
医药生物-医药商业-药店,17,600833.SH,600833
汽车-汽车零部件-底盘与发动机系统,33,001285.SZ,001285
轻工制造-家居用品-文娱用品,33,300329.SZ,300329
食品饮料-饮料制造-乳品,17,600419.SH,600419
电力设备-电网设备-电气自控设备,151,920556.BJ,920556
建筑装饰-建筑装饰-工程咨询服务,33,300989.SZ,300989
农林牧渔-种植业与林业-其他种植业,17,600540.SH,600540
纺织服饰-服装家纺-服装,17,603877.SH,603877
社会服务-其他社会服务-专业服务,151,920039.BJ,920039
公用事业-电力-火电,17,600011.SH,600011
基础化工-化学原料-无机盐,17,600784.SH,600784
建筑材料-建筑材料-水泥,33,002233.SZ,002233
国防军工-军工装备-航空装备,33,002651.SZ,002651
轻工制造-家居用品-其他家居用品,33,301501.SZ,301501
交通运输-机场航运-机场,33,000089.SZ,000089
环保-环保设备-环保设备Ⅲ,151,920802.BJ,920802
商贸零售-零售-专业连锁,17,603214.SH,603214
环保-环境治理-大气治理,33,003027.SZ,003027
商贸零售-零售-商业物业经营,17,600655.SH,600655
电力设备-电网设备-输变电设备,151,920496.BJ,920496
医药生物-化学制药-化学制剂,33,002826.SZ,002826
汽车-汽车零部件-汽车电子电气系统,17,605005.SH,605005
家用电器-白色家电-冰洗,33,002668.SZ,002668
医药生物-医疗器械-体外诊断,33,300289.SZ,300289
银行-银行-城商行,17,601009.SH,601009
食品饮料-食品加工制造-休闲食品,33,002582.SZ,002582
银行-银行-城商行,33,001227.SZ,001227
电子-半导体-分立器件,22,600360.SH,600360
电子-消费电子-消费电子零部件及组装,33,300812.SZ,300812
煤炭-煤炭开采加工-煤炭开采,17,600508.SH,600508
家用电器-白色家电-空调,33,000651.SZ,000651
机械设备-通用设备-金属制品,151,920505.BJ,920505
医药生物-医疗服务-医疗研发外包,17,603456.SH,603456
汽车-汽车零部件-轮胎轮毂,151,920020.BJ,920020
环保-环境治理-综合环境治理,17,600796.SH,600796
轻工制造-家居用品-瓷砖地板,33,301356.SZ,301356
汽车-汽车零部件-车身附件及饰件,17,605068.SH,605068
国防军工-军工装备-航空装备,17,600391.SH,600391
农林牧渔-养殖业-生猪养殖,33,001201.SZ,001201
计算机-计算机设备-其他计算机设备,151,920190.BJ,920190
基础化工-化学原料-无机盐,17,600714.SH,600714
轻工制造-家居用品-其他家居用品,33,002094.SZ,002094
医药生物-中药-中药Ⅲ,17,600479.SH,600479
汽车-汽车零部件-汽车电子电气系统,33,301607.SZ,301607
电力设备-电网设备-电气自控设备,33,300882.SZ,300882
电子-光学光电子-LED,17,603515.SH,603515
钢铁-钢铁-冶钢原料,17,600295.SH,600295
传媒-文化传媒-出版,17,600373.SH,600373
医药生物-化学制药-化学制剂,33,003020.SZ,003020
医药生物-医疗器械-医疗设备,33,301367.SZ,301367
有色金属-小金属-其他小金属,33,001280.SZ,001280
计算机-IT服务-IT服务Ⅲ,33,301556.SZ,301556
国防军工-军工装备-航海装备,17,600150.SH,600150
基础化工-农化制品-农药,33,300575.SZ,300575
医药生物-化学制药-化学制剂,33,002900.SZ,002900
商贸零售-互联网电商-互联网电商Ⅲ,33,300464.SZ,300464
医药生物-化学制药-化学制剂,17,603811.SH,603811
基础化工-化学制品-其他化学制品,17,603065.SH,603065
电子-光学光电子-LED,151,920339.BJ,920339
国防军工-军工装备-地面兵装,17,688543.SH,688543
建筑装饰-建筑装饰-装饰园林,22,603828.SH,603828
社会服务-旅游及酒店-酒店,33,000428.SZ,000428
医药生物-医疗器械-医疗耗材,17,603205.SH,603205
机械设备-专用设备-其他专用设备,33,300540.SZ,300540
电子-消费电子-消费电子零部件及组装,33,300679.SZ,300679
建筑材料-建筑材料-水泥,33,002302.SZ,002302
汽车-汽车整车-乘用车,33,000625.SZ,000625
电力设备-光伏设备-光伏电池组件,151,920770.BJ,920770
公用事业-燃气-燃气Ⅲ,33,001331.SZ,001331
医药生物-中药-中药Ⅲ,33,301111.SZ,301111
汽车-汽车零部件-汽车电子电气系统,17,603390.SH,603390
公用事业-燃气-燃气Ⅲ,17,603706.SH,603706
建筑装饰-建筑装饰-基础建设,33,002061.SZ,002061
农林牧渔-农产品加工-粮油加工,33,002852.SZ,002852
机械设备-通用设备-金属制品,33,300780.SZ,300780
美容护理-美容护理-个护用品,33,301009.SZ,301009
交通运输-公路铁路运输-高速公路,17,600035.SH,600035
纺织服饰-服装家纺-服装,22,603557.SH,603557
交通运输-物流-物流Ⅲ,33,000906.SZ,000906
银行-银行-城商行,17,601997.SH,601997
汽车-汽车零部件-底盘与发动机系统,33,002284.SZ,002284
医药生物-医疗服务-医院,33,300015.SZ,300015
电子-光学光电子-面板,33,002387.SZ,002387
煤炭-煤炭开采加工-煤炭开采,17,600403.SH,600403
机械设备-专用设备-其他专用设备,17,688529.SH,688529
汽车-汽车零部件-汽车电子电气系统,17,603202.SH,603202
医药生物-化学制药-化学制剂,33,002019.SZ,002019
环保-环境治理-水务及水治理,17,601199.SH,601199
基础化工-化学纤维-其他纤维,151,920077.BJ,920077
银行-银行-股份制银行,17,600016.SH,600016
纺织服饰-纺织制造-其他纺织,33,300877.SZ,300877
国防军工-军工装备-地面兵装,33,000519.SZ,000519
食品饮料-食品加工制造-休闲食品,33,002847.SZ,002847
农林牧渔-农产品加工-果蔬加工,151,920023.BJ,920023
农林牧渔-养殖业-水产养殖,33,002069.SZ,002069
环保-环境治理-综合环境治理,33,300864.SZ,300864
汽车-汽车服务及其他-其他运输设备,17,603529.SH,603529
医药生物-医疗器械-医疗设备,33,300314.SZ,300314
银行-银行-城商行,33,002936.SZ,002936
医药生物-化学制药-化学制剂,33,002332.SZ,002332
医药生物-化学制药-化学制剂,17,600521.SH,600521
机械设备-通用设备-其他通用设备,33,300257.SZ,300257
汽车-汽车零部件-底盘与发动机系统,17,603586.SH,603586
交通运输-公路铁路运输-高速公路,33,000548.SZ,000548
电力设备-光伏设备-光伏加工设备,151,920414.BJ,920414
社会服务-其他社会服务-专业服务,33,301508.SZ,301508
医药生物-医疗器械-医疗耗材,33,300653.SZ,300653
机械设备-通用设备-其他通用设备,17,603400.SH,603400
基础化工-化学制品-氟化工,17,603310.SH,603310
交通运输-机场航运-机场,17,600004.SH,600004
煤炭-煤炭开采加工-煤炭开采,17,600348.SH,600348
机械设备-自动化设备-激光设备,22,688646.SH,688646
商贸零售-零售-商业物业经营,33,002818.SZ,002818
建筑材料-建筑材料-水泥,17,600585.SH,600585
医药生物-医疗器械-体外诊断,17,688389.SH,688389
电力设备-风电设备-风电零部件,33,300904.SZ,300904
医药生物-中药-中药Ⅲ,22,605199.SH,605199
基础化工-化学制品-其他化学制品,33,300174.SZ,300174
环保-环保设备-环保设备Ⅲ,17,603324.SH,603324
公用事业-电力-火电,17,600642.SH,600642
汽车-汽车零部件-底盘与发动机系统,33,300176.SZ,300176
钢铁-钢铁-特钢,33,002478.SZ,002478
医药生物-生物制品-其他生物制品,17,688062.SH,688062
国防军工-军工装备-航海装备,33,300589.SZ,300589
医药生物-化学制药-原料药,33,000953.SZ,000953
商贸零售-零售-百货零售,17,601086.SH,601086
食品饮料-饮料制造-其他酒类,33,000869.SZ,000869
轻工制造-包装印刷-包装,33,301223.SZ,301223
轻工制造-家居用品-定制家居,33,002853.SZ,002853
纺织服饰-纺织制造-其他纺织,33,300918.SZ,300918
医药生物-医疗服务-医疗研发外包,33,300404.SZ,300404
医药生物-生物制品-血液制品,33,002880.SZ,002880
机械设备-专用设备-其他专用设备,17,688755.SH,688755
银行-银行-城商行,33,002142.SZ,002142
交通运输-物流-物流Ⅲ,33,002120.SZ,002120
国防军工-军工电子-军工电子Ⅲ,151,920008.BJ,920008
医药生物-中药-中药Ⅲ,17,600351.SH,600351
石油石化-石油加工贸易-油品石化贸易,17,603223.SH,603223
环保-环境治理-固废治理,17,603568.SH,603568
医药生物-医疗服务-医疗研发外包,17,603259.SH,603259
医药生物-生物制品-其他生物制品,17,688278.SH,688278
基础化工-化学制品-其他化学制品,17,603010.SH,603010
机械设备-通用设备-金属制品,33,301548.SZ,301548
汽车-汽车零部件-底盘与发动机系统,151,920896.BJ,920896
医药生物-化学制药-化学制剂,17,603207.SH,603207
电子-光学光电子-面板,33,002289.SZ,002289
有色金属-能源金属-镍,151,920914.BJ,920914
煤炭-煤炭开采加工-煤炭开采,17,601666.SH,601666
食品饮料-饮料制造-乳品,33,002946.SZ,002946
农林牧渔-种植业与林业-种子生产,33,000998.SZ,000998
食品饮料-白酒-白酒Ⅲ,17,600199.SH,600199
交通运输-港口航运-港口,17,601880.SH,601880
医药生物-化学制药-化学制剂,33,002262.SZ,002262
机械设备-自动化设备-其他自动化设备,17,688686.SH,688686
通信-通信服务-电信运营商,17,600941.SH,600941
医药生物-化学制药-化学制剂,17,688247.SH,688247
医药生物-中药-中药Ⅲ,33,002864.SZ,002864
轻工制造-家居用品-成品家居,33,001323.SZ,001323
轻工制造-家居用品-其他家居用品,33,002615.SZ,002615
食品饮料-食品加工制造-调味发酵品,17,600872.SH,600872
钢铁-钢铁-普钢,17,600019.SH,600019
电力设备-其他电源设备-其他电源设备Ⅲ,33,002951.SZ,002951
汽车-汽车零部件-其他汽车零部件,17,603006.SH,603006
有色金属-工业金属-铝,17,600888.SH,600888
基础化工-农化制品-农药,33,300261.SZ,300261
医药生物-医疗服务-医疗研发外包,33,300363.SZ,300363
医药生物-化学制药-化学制剂,17,600276.SH,600276
医药生物-医疗服务-医疗研发外包,17,688293.SH,688293
电子-电子化学品-电子化学品Ⅲ,17,688146.SH,688146
医药生物-化学制药-化学制剂,22,600079.SH,600079
公用事业-电力-电能综合服务,33,000883.SZ,000883
交通运输-港口航运-港口,17,601000.SH,601000
医药生物-医疗器械-医疗设备,33,300030.SZ,300030
汽车-汽车零部件-底盘与发动机系统,151,920837.BJ,920837
商贸零售-零售-百货零售,17,600729.SH,600729
医药生物-化学制药-化学制剂,22,600624.SH,600624
建筑材料-建筑材料-其他建材,33,300737.SZ,300737
汽车-汽车零部件-轮胎轮毂,33,000589.SZ,000589
食品饮料-食品加工制造-调味发酵品,33,002507.SZ,002507
美容护理-美容护理-化妆品,33,300856.SZ,300856
医药生物-化学制药-原料药,33,300452.SZ,300452
医药生物-中药-中药Ⅲ,17,600436.SH,600436
计算机-IT服务-IT服务Ⅲ,33,002401.SZ,002401
计算机-软件开发-横向通用软件,33,300766.SZ,300766
农林牧渔-农产品加工-粮油加工,33,000019.SZ,000019
银行-银行-农商行,33,002958.SZ,002958
环保-环境治理-固废治理,17,603686.SH,603686
机械设备-通用设备-仪器仪表,33,300259.SZ,300259
计算机-软件开发-垂直应用软件,33,301162.SZ,301162
电力设备-光伏设备-光伏加工设备,151,920368.BJ,920368
环保-环境治理-固废治理,33,000885.SZ,000885
食品饮料-饮料制造-啤酒,17,600573.SH,600573
轻工制造-家居用品-定制家居,17,603801.SH,603801
医药生物-医疗器械-体外诊断,33,002030.SZ,002030
食品饮料-食品加工制造-预加工食品,33,002661.SZ,002661
轻工制造-家居用品-文娱用品,33,300703.SZ,300703
电力设备-电网设备-输变电设备,151,920062.BJ,920062
汽车-汽车零部件-底盘与发动机系统,17,603926.SH,603926
汽车-汽车整车-商用载客车,17,600686.SH,600686
建筑装饰-建筑装饰-装饰园林,17,600234.SH,600234
汽车-汽车零部件-底盘与发动机系统,17,603788.SH,603788
建筑装饰-建筑装饰-专业工程,17,601618.SH,601618
机械设备-通用设备-其他通用设备,22,600243.SH,600243
机械设备-专用设备-其他专用设备,151,920061.BJ,920061
银行-银行-股份制银行,17,601916.SH,601916
交通运输-公路铁路运输-高速公路,17,601518.SH,601518
医药生物-医疗器械-医疗设备,17,688580.SH,688580
医药生物-医疗服务-其他医疗服务,33,301060.SZ,301060
国防军工-军工装备-航空装备,17,600038.SH,600038
医药生物-化学制药-原料药,33,300583.SZ,300583
机械设备-通用设备-金属制品,17,603270.SH,603270
汽车-汽车零部件-底盘与发动机系统,151,920242.BJ,920242
钢铁-钢铁-普钢,17,600126.SH,600126
电子-元件-被动元件,151,920981.BJ,920981
美容护理-美容护理-化妆品,33,300132.SZ,300132
基础化工-农化制品-农药,33,002749.SZ,002749
电力设备-电池-电池化学品,151,920185.BJ,920185
基础化工-化学原料-氯碱,33,002748.SZ,002748
轻工制造-家居用品-其他家居用品,33,002571.SZ,002571
医药生物-医疗服务-医疗研发外包,17,688238.SH,688238
汽车-汽车零部件-底盘与发动机系统,33,301119.SZ,301119
机械设备-专用设备-印刷包装机械,33,301105.SZ,301105
医药生物-化学制药-原料药,33,001367.SZ,001367
国防军工-军工电子-军工电子Ⅲ,33,300447.SZ,300447
有色金属-工业金属-铝,33,002996.SZ,002996
基础化工-化学原料-其他化学原料,17,603113.SH,603113
非银金融-证券-证券Ⅲ,17,600999.SH,600999
机械设备-通用设备-金属制品,151,920943.BJ,920943
电力设备-光伏设备-光伏辅材,17,600207.SH,600207
电力设备-电网设备-线缆部件及其他,17,603606.SH,603606
基础化工-农化制品-农药,17,603970.SH,603970
建筑装饰-建筑装饰-工程咨询服务,17,600720.SH,600720
轻工制造-造纸-造纸Ⅲ,17,600793.SH,600793
房地产-房地产-商业地产,17,601155.SH,601155
机械设备-通用设备-磨具磨料,151,920807.BJ,920807
基础化工-农化制品-复合肥,33,002758.SZ,002758
医药生物-化学制药-原料药,17,603351.SH,603351
电力设备-电网设备-线缆部件及其他,33,002606.SZ,002606
非银金融-证券-证券Ⅲ,17,600369.SH,600369
国防军工-军工电子-军工电子Ⅲ,33,002977.SZ,002977
通信-通信设备-通信线缆及配套,17,600105.SH,600105
医药生物-中药-中药Ⅲ,33,002566.SZ,002566
汽车-汽车零部件-轮胎轮毂,17,603049.SH,603049
计算机-IT服务-IT服务Ⅲ,33,300440.SZ,300440
银行-银行-农商行,17,601860.SH,601860
汽车-汽车零部件-车身附件及饰件,151,920168.BJ,920168
纺织服饰-服装家纺-服装,33,002875.SZ,002875
房地产-房地产-住宅开发,33,000656.SZ,000656
家用电器-白色家电-家电零部件,17,603519.SH,603519
机械设备-专用设备-其他专用设备,17,688700.SH,688700
食品饮料-饮料制造-软饮料,17,605388.SH,605388
社会服务-其他社会服务-专业服务,33,001396.SZ,001396
医药生物-生物制品-血液制品,33,002007.SZ,002007
社会服务-其他社会服务-专业服务,17,600861.SH,600861
食品饮料-饮料制造-乳品,17,605300.SH,605300
社会服务-旅游及酒店-自然景点,17,603199.SH,603199
基础化工-非金属材料-非金属材料Ⅲ,33,001296.SZ,001296
医药生物-医疗服务-医院,33,002172.SZ,002172
通信-通信服务-通信工程及服务,33,300050.SZ,300050
食品饮料-食品加工制造-休闲食品,33,001219.SZ,001219
环保-环境治理-水务及水治理,17,688057.SH,688057
机械设备-通用设备-金属制品,33,002164.SZ,002164
传媒-文化传媒-出版,17,600551.SH,600551
环保-环境治理-固废治理,33,301305.SZ,301305
电子-半导体-数字芯片设计,17,688008.SH,688008
汽车-汽车零部件-汽车电子电气系统,17,603376.SH,603376
交通运输-物流-物流Ⅲ,33,001391.SZ,001391
医药生物-医疗服务-医院,33,300143.SZ,300143
有色金属-能源金属-镍,17,605376.SH,605376
轻工制造-包装印刷-包装,33,002228.SZ,002228
商贸零售-零售-百货零售,17,600327.SH,600327
基础化工-化学制品-其他化学制品,17,600273.SH,600273
汽车-汽车零部件-汽车电子电气系统,151,920978.BJ,920978
电子-消费电子-消费电子零部件及组装,33,301180.SZ,301180
传媒-文化传媒-出版,33,000793.SZ,000793
国防军工-军工电子-军工电子Ⅲ,33,002935.SZ,002935
建筑装饰-建筑装饰-装饰园林,33,002375.SZ,002375
交通运输-物流-物流Ⅲ,17,600704.SH,600704
机械设备-专用设备-能源及重型设备,17,603036.SH,603036
计算机-计算机设备-其他计算机设备,33,300508.SZ,300508
交通运输-公路铁路运输-高速公路,33,000755.SZ,000755
有色金属-贵金属-贵金属Ⅲ,17,600988.SH,600988
环保-环境治理-固废治理,33,002973.SZ,002973
汽车-汽车零部件-轮胎轮毂,17,601966.SH,601966
传媒-游戏-游戏Ⅲ,33,300031.SZ,300031
机械设备-自动化设备-激光设备,33,301021.SZ,301021
医药生物-中药-中药Ⅲ,33,002644.SZ,002644
机械设备-通用设备-金属制品,33,300402.SZ,300402
医药生物-生物制品-血液制品,17,600161.SH,600161
医药生物-中药-中药Ⅲ,33,300878.SZ,300878
食品饮料-白酒-白酒Ⅲ,33,000799.SZ,000799
计算机-IT服务-IT服务Ⅲ,151,920116.BJ,920116
商贸零售-零售-商业物业经营,17,600790.SH,600790
轻工制造-家居用品-文娱用品,33,301011.SZ,301011
基础化工-塑料制品-合成树脂,33,300487.SZ,300487
食品饮料-食品加工制造-休闲食品,17,605339.SH,605339
电子-光学光电子-面板,33,002955.SZ,002955
家用电器-白色家电-家电零部件,33,002402.SZ,002402
农林牧渔-种植业与林业-林业,17,601996.SH,601996
电力设备-电池-电池化学品,22,688184.SH,688184
建筑装饰-建筑装饰-工程咨询服务,33,300826.SZ,300826
计算机-IT服务-IT服务Ⅲ,151,920953.BJ,920953
纺织服饰-服装家纺-家纺,17,603365.SH,603365
食品饮料-饮料制造-软饮料,17,603711.SH,603711
电力设备-电网设备-输变电设备,33,002350.SZ,002350
医药生物-医疗器械-医疗耗材,17,600529.SH,600529
轻工制造-家居用品-瓷砖地板,17,600499.SH,600499
汽车-汽车零部件-其他汽车零部件,33,301022.SZ,301022
机械设备-通用设备-其他通用设备,17,688455.SH,688455
机械设备-通用设备-其他通用设备,17,688211.SH,688211
非银金融-保险-保险Ⅲ,17,601319.SH,601319
机械设备-工程机械-工程机械Ⅲ,151,920839.BJ,920839
纺织服饰-服装家纺-服装,17,603587.SH,603587
公用事业-电力-新能源发电,33,002480.SZ,002480
农林牧渔-养殖业-水产养殖,17,600467.SH,600467
机械设备-通用设备-仪器仪表,151,920363.BJ,920363
电子-光学光电子-LED,17,600261.SH,600261
基础化工-化学制品-涂料油墨,33,000565.SZ,000565
环保-环境治理-水务及水治理,33,301148.SZ,301148
公用事业-燃气-燃气Ⅲ,17,605169.SH,605169
纺织服饰-服装家纺-服装,33,002154.SZ,002154
电子-消费电子-消费电子零部件及组装,151,920357.BJ,920357
石油石化-石油加工贸易-石油加工,33,002221.SZ,002221
电力设备-电网设备-线缆部件及其他,33,301439.SZ,301439
建筑材料-建筑材料-水泥,33,000401.SZ,000401
食品饮料-饮料制造-软饮料,17,605337.SH,605337
电子-其他电子-其他电子Ⅲ,17,688103.SH,688103
医药生物-生物制品-其他生物制品,33,002773.SZ,002773
汽车-汽车零部件-底盘与发动机系统,33,002448.SZ,002448
美容护理-美容护理-化妆品,33,301371.SZ,301371
基础化工-化学原料-煤化工,17,600623.SH,600623
交通运输-公路铁路运输-公交,17,600834.SH,600834
商贸零售-零售-商业物业经营,17,600738.SH,600738
房地产-房地产-住宅开发,17,600064.SH,600064
基础化工-化学纤维-涤纶,17,603406.SH,603406
医药生物-医疗器械-医疗耗材,33,300529.SZ,300529
机械设备-自动化设备-其他自动化设备,33,300757.SZ,300757
家用电器-小家电-小家电Ⅲ,17,603355.SH,603355
医药生物-医疗服务-医疗研发外包,33,301509.SZ,301509
计算机-软件开发-横向通用软件,17,600588.SH,600588
汽车-汽车零部件-车身附件及饰件,17,603035.SH,603035
电力设备-电网设备-输变电设备,17,600379.SH,600379
医药生物-化学制药-化学制剂,17,688192.SH,688192
交通运输-公路铁路运输-铁路运输,33,000557.SZ,000557
环保-环境治理-水务及水治理,17,603797.SH,603797
美容护理-美容护理-化妆品,17,600223.SH,600223
交通运输-机场航运-机场,17,600009.SH,600009
汽车-汽车零部件-其他汽车零部件,33,300237.SZ,300237
家用电器-小家电-小家电Ⅲ,33,300247.SZ,300247
医药生物-医疗服务-医疗研发外包,33,301201.SZ,301201
非银金融-证券-证券Ⅲ,17,600061.SH,600061
交通运输-公路铁路运输-高速公路,17,600269.SH,600269
食品饮料-白酒-白酒Ⅲ,33,002646.SZ,002646
机械设备-专用设备-其他专用设备,151,920080.BJ,920080
钢铁-钢铁-普钢,33,000778.SZ,000778
基础化工-化学制品-其他化学制品,17,688065.SH,688065
医药生物-生物制品-疫苗,33,300142.SZ,300142
农林牧渔-种植业与林业-其他种植业,17,600883.SH,600883
纺织服饰-纺织制造-其他纺织,17,600232.SH,600232
建筑装饰-建筑装饰-房屋建设,17,600248.SH,600248
轻工制造-家居用品-其他家居用品,17,603091.SH,603091
钢铁-钢铁-特钢,17,600507.SH,600507
基础化工-塑料制品-改性塑料,33,301003.SZ,301003
汽车-汽车零部件-车身附件及饰件,17,603048.SH,603048
轻工制造-家居用品-成品家居,33,002489.SZ,002489
农林牧渔-农产品加工-果蔬加工,17,600251.SH,600251
建筑装饰-建筑装饰-工程咨询服务,33,002116.SZ,002116
石油石化-石油加工贸易-石油加工,33,000985.SZ,000985
有色金属-工业金属-铅锌,17,603132.SH,603132
医药生物-医疗器械-医疗耗材,33,301290.SZ,301290
轻工制造-造纸-造纸Ⅲ,17,605500.SH,605500
建筑装饰-建筑装饰-装饰园林,33,002081.SZ,002081
汽车-汽车服务及其他-其他运输设备,17,600099.SH,600099
机械设备-轨交设备-轨交设备Ⅲ,17,605298.SH,605298
有色金属-工业金属-铜,17,600490.SH,600490
机械设备-自动化设备-机器人,17,688290.SH,688290
非银金融-证券-证券Ⅲ,17,601995.SH,601995
通信-通信设备-通信网络设备及器件,17,688182.SH,688182
国防军工-军工装备-航天装备,33,300722.SZ,300722
建筑装饰-建筑装饰-专业工程,33,300048.SZ,300048
医药生物-化学制药-化学制剂,33,301075.SZ,301075
商贸零售-零售-商业物业经营,33,002344.SZ,002344
美容护理-美容护理-化妆品,17,603605.SH,603605
医药生物-中药-中药Ⅲ,33,002198.SZ,002198
汽车-汽车零部件-车身附件及饰件,151,920533.BJ,920533
电力设备-电机-电机Ⅲ,151,920100.BJ,920100
机械设备-通用设备-制冷空调设备,17,603187.SH,603187
电力设备-电网设备-线缆部件及其他,17,600973.SH,600973
交通运输-公路铁路运输-高速公路,33,000828.SZ,000828
电子-光学光电子-LED,33,002983.SZ,002983
钢铁-钢铁-特钢,17,603995.SH,603995
电力设备-电网设备-电气自控设备,33,002169.SZ,002169
基础化工-化学制品-其他化学制品,33,002971.SZ,002971
国防军工-军工装备-航空装备,33,002297.SZ,002297
家用电器-黑色家电-彩电,17,600060.SH,600060
机械设备-通用设备-其他通用设备,33,002444.SZ,002444
医药生物-医疗器械-体外诊断,17,688217.SH,688217
建筑装饰-建筑装饰-基础建设,17,601800.SH,601800
农林牧渔-农产品加工-其他农产品加工,33,000911.SZ,000911
机械设备-通用设备-其他通用设备,33,002884.SZ,002884
食品饮料-食品加工制造-调味发酵品,17,603696.SH,603696
家用电器-小家电-小家电Ⅲ,33,002242.SZ,002242
电力设备-电池-电池化学品,17,688275.SH,688275
商贸零售-零售-百货零售,17,600857.SH,600857
电力设备-电池-锂电专用设备,151,920779.BJ,920779
医药生物-医疗器械-体外诊断,17,600807.SH,600807
国防军工-军工装备-航空装备,33,000738.SZ,000738
食品饮料-饮料制造-乳品,17,605179.SH,605179
纺织服饰-服装家纺-家纺,33,003041.SZ,003041
建筑装饰-建筑装饰-装饰园林,17,603955.SH,603955
机械设备-轨交设备-轨交设备Ⅲ,17,605001.SH,605001
机械设备-轨交设备-轨交设备Ⅲ,33,002972.SZ,002972
基础化工-化学制品-食品及饲料添加剂,33,300741.SZ,300741
计算机-计算机设备-其他计算机设备,33,300552.SZ,300552
汽车-汽车零部件-底盘与发动机系统,33,002283.SZ,002283
机械设备-通用设备-金属制品,33,300828.SZ,300828
基础化工-化学制品-其他化学制品,17,603683.SH,603683
汽车-汽车零部件-其他汽车零部件,17,600523.SH,600523
环保-环境治理-固废治理,33,001230.SZ,001230
基础化工-化学制品-氟化工,33,300343.SZ,300343
电力设备-电池-锂电专用设备,151,920119.BJ,920119
机械设备-专用设备-印刷包装机械,17,603901.SH,603901
电子-半导体-数字芯片设计,17,688332.SH,688332
交通运输-机场航运-航空运输,17,601021.SH,601021
轻工制造-包装印刷-包装,17,601968.SH,601968
汽车-汽车零部件-轮胎轮毂,17,600182.SH,600182
建筑材料-建筑材料-其他建材,17,603737.SH,603737
机械设备-专用设备-其他专用设备,33,300382.SZ,300382
机械设备-通用设备-金属制品,17,603308.SH,603308
基础化工-化学原料-无机盐,17,601065.SH,601065
