股票代码,market_code,所属同花顺行业,code
300037.SZ,33,电力设备-电池-电池化学品,300037
000893.SZ,33,基础化工-农化制品-钾肥,000893
300234.SZ,33,建筑材料-建筑材料-其他建材,300234
688109.SH,17,计算机-软件开发-垂直应用软件,688109
600548.SH,17,交通运输-公路铁路运输-高速公路,600548
601668.SH,17,建筑装饰-建筑装饰-房屋建设,601668
600438.SH,17,电力设备-光伏设备-硅料硅片,600438
600307.SH,17,钢铁-钢铁-普钢,600307
001236.SZ,33,非银金融-多元金融-多元金融Ⅲ,001236
600008.SH,17,环保-环境治理-综合环境治理,600008
601077.SH,17,银行-银行-农商行,601077
600131.SH,17,计算机-IT服务-IT服务Ⅲ,600131
600984.SH,17,机械设备-工程机械-工程机械Ⅲ,600984
000695.SZ,33,电力设备-电池-电池化学品,000695
600600.SH,17,食品饮料-饮料制造-啤酒,600600
002066.SZ,33,建筑材料-建筑材料-耐火材料,002066
002971.SZ,33,基础化工-化学制品-其他化学制品,002971
688599.SH,17,电力设备-光伏设备-光伏电池组件,688599
688169.SH,17,家用电器-小家电-小家电Ⅲ,688169
301042.SZ,33,计算机-计算机设备-安防设备,301042
002179.SZ,33,国防军工-军工电子-军工电子Ⅲ,002179
688696.SH,17,家用电器-黑色家电-其他黑色家电,688696
605098.SH,17,社会服务-教育-教育Ⅲ,605098
601919.SH,17,交通运输-港口航运-航运,601919
300033.SZ,33,计算机-软件开发-垂直应用软件,300033
601808.SH,17,石油石化-油气开采及服务-油服工程,601808
603822.SH,22,基础化工-化学制品-其他化学制品,603822
688306.SH,17,机械设备-自动化设备-其他自动化设备,688306
002518.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ,002518
300919.SZ,33,电力设备-电池-电池化学品,300919
000999.SZ,33,医药生物-中药-中药Ⅲ,000999
600016.SH,17,银行-银行-股份制银行,600016
601975.SH,17,交通运输-港口航运-航运,601975
603833.SH,17,轻工制造-家居用品-定制家居,603833
600993.SH,17,医药生物-中药-中药Ⅲ,600993
603063.SH,17,电力设备-风电设备-风电零部件,603063
600686.SH,17,汽车-汽车整车-商用载客车,600686
300409.SZ,33,电力设备-电池-电池化学品,300409
600699.SH,17,汽车-汽车零部件-汽车电子电气系统,600699
002009.SZ,33,机械设备-专用设备-其他专用设备,002009
300274.SZ,33,电力设备-光伏设备-逆变器,300274
000536.SZ,33,电子-光学光电子-面板,000536
600879.SH,17,国防军工-军工装备-航天装备,600879
688016.SH,17,医药生物-医疗器械-医疗耗材,688016
688323.SH,17,基础化工-塑料制品-膜材料,688323
601166.SH,17,银行-银行-股份制银行,601166
002361.SZ,33,基础化工-塑料制品-合成树脂,002361
002595.SZ,33,机械设备-专用设备-其他专用设备,002595
600012.SH,17,交通运输-公路铁路运输-高速公路,600012
000767.SZ,33,公用事业-电力-火电,000767
920171.BJ,151,计算机-IT服务-IT服务Ⅲ,920171
600683.SH,17,房地产-房地产-住宅开发,600683
601952.SH,17,农林牧渔-种植业与林业-粮食种植,601952
002922.SZ,33,电子-其他电子-其他电子Ⅲ,002922
002432.SZ,33,医药生物-医疗器械-医疗设备,002432
601618.SH,17,建筑装饰-建筑装饰-专业工程,601618
601169.SH,17,银行-银行-城商行,601169
600955.SH,17,基础化工-化学原料-其他化学原料,600955
688318.SH,17,计算机-软件开发-垂直应用软件,688318
301003.SZ,33,基础化工-塑料制品-改性塑料,301003
920018.BJ,151,电力设备-电网设备-线缆部件及其他,920018
688289.SH,17,医药生物-医疗器械-体外诊断,688289
600216.SH,17,医药生物-化学制药-原料药,600216
000692.SZ,33,公用事业-电力-热力,000692
300198.SZ,33,建筑材料-建筑材料-管材,300198
300907.SZ,33,电力设备-电机-电机Ⅲ,300907
300926.SZ,33,汽车-汽车零部件-其他汽车零部件,300926
002056.SZ,33,电力设备-光伏设备-光伏电池组件,002056
300059.SZ,33,非银金融-证券-证券Ⅲ,300059
301039.SZ,33,汽车-汽车整车-商用载货车,301039
000777.SZ,33,机械设备-通用设备-金属制品,000777
000001.SZ,33,银行-银行-股份制银行,000001
601369.SH,17,机械设备-专用设备-能源及重型设备,601369
300905.SZ,33,基础化工-化学纤维-其他纤维,300905
000938.SZ,33,计算机-IT服务-IT服务Ⅲ,000938
000037.SZ,33,公用事业-电力-火电,000037
600888.SH,17,有色金属-工业金属-铝,600888
002508.SZ,33,家用电器-厨卫电器-厨卫电器Ⅲ,002508
688187.SH,17,机械设备-轨交设备-轨交设备Ⅲ,688187
001979.SZ,33,房地产-房地产-商业地产,001979
603667.SH,17,机械设备-通用设备-金属制品,603667
688163.SH,17,医药生物-生物制品-血液制品,688163
300839.SZ,33,石油石化-石油加工贸易-石油加工,300839
920299.BJ,151,电力设备-电网设备-电气自控设备,920299
600562.SH,17,国防军工-军工电子-军工电子Ⅲ,600562
688606.SH,17,医药生物-医疗器械-体外诊断,688606
600871.SH,17,石油石化-油气开采及服务-油服工程,600871
688141.SH,17,电子-半导体-模拟芯片设计,688141
002650.SZ,33,食品饮料-食品加工制造-调味发酵品,002650
920021.BJ,151,传媒-文化传媒-电视广播,920021
002175.SZ,33,机械设备-通用设备-仪器仪表,002175
000545.SZ,33,基础化工-化学原料-钛白粉,000545
600688.SH,17,石油石化-石油加工贸易-石油加工,600688
601818.SH,17,银行-银行-股份制银行,601818
688100.SH,17,通信-通信设备-通信终端及配件,688100
603698.SH,17,机械设备-专用设备-能源及重型设备,603698
688779.SH,17,电力设备-电池-电池化学品,688779
688018.SH,17,电子-半导体-数字芯片设计,688018
002258.SZ,33,基础化工-农化制品-农药,002258
001301.SZ,33,电力设备-电池-电池化学品,001301
600506.SH,17,石油石化-石油加工贸易-石油加工,600506
000518.SZ,33,医药生物-生物制品-其他生物制品,000518
601519.SH,17,计算机-软件开发-垂直应用软件,601519
688212.SH,17,医药生物-医疗器械-医疗设备,688212
600780.SH,17,公用事业-电力-火电,600780
601236.SH,17,非银金融-证券-证券Ⅲ,601236
601969.SH,17,钢铁-钢铁-冶钢原料,601969
600941.SH,17,通信-通信服务-电信运营商,600941
300365.SZ,33,计算机-软件开发-垂直应用软件,300365
002688.SZ,33,农林牧渔-养殖业-动物保健,002688
603799.SH,17,有色金属-能源金属-钴,603799
002222.SZ,33,电子-光学光电子-光学元件,002222
603331.SH,17,机械设备-通用设备-其他通用设备,603331
300205.SZ,33,通信-通信设备-通信终端及配件,300205
920275.BJ,151,农林牧渔-农产品加工-畜禽饲料,920275
600018.SH,17,交通运输-港口航运-港口,600018
002747.SZ,33,机械设备-自动化设备-机器人,002747
688301.SH,17,医药生物-医疗器械-医疗设备,688301
002136.SZ,33,基础化工-化学原料-钛白粉,002136
603828.SH,22,建筑装饰-建筑装饰-装饰园林,603828
600660.SH,17,汽车-汽车零部件-车身附件及饰件,600660
002472.SZ,33,汽车-汽车零部件-底盘与发动机系统,002472
300437.SZ,33,基础化工-化学制品-其他化学制品,300437
600483.SH,17,公用事业-电力-电能综合服务,600483
001225.SZ,33,机械设备-专用设备-能源及重型设备,001225
002990.SZ,33,计算机-计算机设备-其他计算机设备,002990
000538.SZ,33,医药生物-中药-中药Ⅲ,000538
001309.SZ,33,电子-半导体-数字芯片设计,001309
000615.SZ,33,美容护理-美容护理-医疗美容,000615
603107.SH,17,汽车-汽车零部件-底盘与发动机系统,603107
002758.SZ,33,基础化工-农化制品-复合肥,002758
600177.SH,17,纺织服饰-服装家纺-服装,600177
600410.SH,17,计算机-IT服务-IT服务Ⅲ,600410
002386.SZ,33,基础化工-化学原料-氯碱,002386
300619.SZ,33,电力设备-电池-锂电专用设备,300619
000408.SZ,33,基础化工-农化制品-钾肥,000408
002789.SZ,33,建筑装饰-建筑装饰-装饰园林,002789
301261.SZ,33,机械设备-通用设备-金属制品,301261
000596.SZ,33,食品饮料-白酒-白酒Ⅲ,000596
002382.SZ,33,医药生物-医疗器械-医疗耗材,002382
000930.SZ,33,农林牧渔-农产品加工-其他农产品加工,000930
300007.SZ,33,机械设备-通用设备-仪器仪表,300007
600809.SH,17,食品饮料-白酒-白酒Ⅲ,600809
000797.SZ,33,房地产-房地产-住宅开发,000797
002304.SZ,33,食品饮料-白酒-白酒Ⅲ,002304
002870.SZ,33,汽车-汽车零部件-汽车电子电气系统,002870
601799.SH,17,汽车-汽车零部件-车身附件及饰件,601799
300813.SZ,33,机械设备-专用设备-其他专用设备,300813
688287.SH,22,国防军工-军工装备-航空装备,688287
002514.SZ,33,机械设备-通用设备-金属制品,002514
688221.SH,17,医药生物-化学制药-化学制剂,688221
002051.SZ,33,建筑装饰-建筑装饰-专业工程,002051
002821.SZ,33,医药生物-医疗服务-医疗研发外包,002821
603683.SH,17,基础化工-化学制品-其他化学制品,603683
003017.SZ,33,基础化工-化学原料-无机盐,003017
300692.SZ,33,环保-环境治理-水务及水治理,300692
300167.SZ,33,计算机-IT服务-IT服务Ⅲ,300167
920857.BJ,151,电子-消费电子-消费电子零部件及组装,920857
000962.SZ,33,有色金属-小金属-其他小金属,000962
600828.SH,17,商贸零售-零售-百货零售,600828
603922.SH,17,汽车-汽车零部件-其他汽车零部件,603922
600298.SH,17,食品饮料-食品加工制造-调味发酵品,600298
603279.SH,17,机械设备-通用设备-其他通用设备,603279
002558.SZ,33,传媒-游戏-游戏Ⅲ,002558
601800.SH,17,建筑装饰-建筑装饰-基础建设,601800
002358.SZ,33,电力设备-电网设备-输变电设备,002358
601311.SH,17,电力设备-电池-其他电池,601311
603001.SH,17,纺织服饰-服装家纺-鞋帽及其他,603001
002507.SZ,33,食品饮料-食品加工制造-调味发酵品,002507
301238.SZ,33,电力设备-电池-电池化学品,301238
688708.SH,17,国防军工-军工装备-航空装备,688708
002945.SZ,33,非银金融-证券-证券Ⅲ,002945
600285.SH,17,医药生物-中药-中药Ⅲ,600285
002006.SZ,33,机械设备-专用设备-其他专用设备,002006
601878.SH,17,非银金融-证券-证券Ⅲ,601878
002276.SZ,33,电力设备-电网设备-线缆部件及其他,002276
301595.SZ,33,轻工制造-家居用品-其他家居用品,301595
688317.SH,17,医药生物-医疗器械-体外诊断,688317
603334.SH,17,基础化工-化学制品-其他化学制品,603334
600719.SH,17,公用事业-电力-热力,600719
000802.SZ,33,传媒-影视院线-影视院线Ⅲ,000802
002670.SZ,33,非银金融-证券-证券Ⅲ,002670
600106.SH,17,交通运输-公路铁路运输-高速公路,600106
600023.SH,17,公用事业-电力-火电,600023
002682.SZ,33,交通运输-物流-物流Ⅲ,002682
300032.SZ,33,电子-消费电子-消费电子零部件及组装,300032
600973.SH,17,电力设备-电网设备-线缆部件及其他,600973
600421.SH,22,机械设备-通用设备-金属制品,600421
000933.SZ,33,有色金属-工业金属-铝,000933
601766.SH,17,机械设备-轨交设备-轨交设备Ⅲ,601766
688348.SH,17,电力设备-光伏设备-逆变器,688348
601137.SH,17,有色金属-金属新材料-其他金属新材料,601137
603662.SH,17,机械设备-通用设备-仪器仪表,603662
688127.SH,17,电子-光学光电子-光学元件,688127
688148.SH,17,电力设备-电池-电池化学品,688148
601398.SH,17,银行-银行-国有大型银行,601398
920670.BJ,151,医药生物-医疗服务-其他医疗服务,920670
603049.SH,17,汽车-汽车零部件-轮胎轮毂,603049
601456.SH,17,非银金融-证券-证券Ⅲ,601456
600015.SH,17,银行-银行-股份制银行,600015
301115.SZ,33,社会服务-其他社会服务-专业服务,301115
000651.SZ,33,家用电器-白色家电-空调,000651
600885.SH,17,电力设备-电网设备-输变电设备,600885
601866.SH,17,交通运输-港口航运-航运,601866
000425.SZ,33,机械设备-工程机械-工程机械Ⅲ,000425
920770.BJ,151,电力设备-光伏设备-光伏电池组件,920770
601658.SH,17,银行-银行-国有大型银行,601658
002792.SZ,33,通信-通信设备-通信网络设备及器件,002792
301109.SZ,33,环保-环境治理-固废治理,301109
000625.SZ,33,汽车-汽车整车-乘用车,000625
300832.SZ,33,医药生物-医疗器械-体外诊断,300832
000869.SZ,33,食品饮料-饮料制造-其他酒类,000869
002224.SZ,33,基础化工-橡胶制品-其他橡胶制品,002224
601226.SH,17,建筑装饰-建筑装饰-专业工程,601226
002347.SZ,33,机械设备-通用设备-金属制品,002347
688733.SH,17,电力设备-电池-电池化学品,688733
601899.SH,17,有色金属-贵金属-贵金属Ⅲ,601899
300049.SZ,33,医药生物-医疗器械-医疗设备,300049
603228.SH,17,电子-元件-印制电路板,603228
688499.SH,17,电力设备-电池-锂电专用设备,688499
603027.SH,17,食品饮料-食品加工制造-调味发酵品,603027
603196.SH,17,纺织服饰-服装家纺-服装,603196
300471.SZ,33,机械设备-专用设备-其他专用设备,300471
688667.SH,17,汽车-汽车零部件-汽车电子电气系统,688667
000582.SZ,33,交通运输-港口航运-港口,000582
002265.SZ,33,国防军工-军工装备-地面兵装,002265
002529.SZ,33,机械设备-专用设备-其他专用设备,002529
688278.SH,17,医药生物-生物制品-其他生物制品,688278
301449.SZ,33,社会服务-其他社会服务-专业服务,301449
600060.SH,17,家用电器-黑色家电-彩电,600060
300972.SZ,33,商贸零售-零售-百货零售,300972
600642.SH,17,公用事业-电力-火电,600642
600887.SH,17,食品饮料-饮料制造-乳品,600887
600499.SH,17,机械设备-专用设备-其他专用设备,600499
002956.SZ,33,食品饮料-食品加工制造-休闲食品,002956
605056.SH,17,机械设备-通用设备-仪器仪表,605056
688698.SH,17,机械设备-自动化设备-工控设备,688698
601211.SH,17,非银金融-证券-证券Ⅲ,601211
603259.SH,17,医药生物-医疗服务-医疗研发外包,603259
605318.SH,17,建筑材料-建筑材料-其他建材,605318
603218.SH,17,电力设备-风电设备-风电零部件,603218
688180.SH,17,医药生物-生物制品-其他生物制品,688180
600477.SH,17,建筑装饰-建筑装饰-专业工程,600477
603458.SH,17,建筑装饰-建筑装饰-工程咨询服务,603458
000566.SZ,33,医药生物-化学制药-化学制剂,000566
605296.SH,17,农林牧渔-养殖业-生猪养殖,605296
000799.SZ,33,食品饮料-白酒-白酒Ⅲ,000799
000722.SZ,33,公用事业-电力-水电,000722
603583.SH,17,机械设备-自动化设备-工控设备,603583
601686.SH,17,钢铁-钢铁-普钢,601686
000822.SZ,33,基础化工-化学原料-纯碱,000822
000752.SZ,33,食品饮料-饮料制造-啤酒,000752
600875.SH,17,电力设备-其他电源设备-其他电源设备Ⅲ,600875
600926.SH,17,银行-银行-城商行,600926
000899.SZ,33,公用事业-电力-火电,000899
920405.BJ,151,机械设备-自动化设备-工控设备,920405
002779.SZ,33,机械设备-专用设备-农用机械,002779
001331.SZ,33,公用事业-燃气-燃气Ⅲ,001331
601328.SH,17,银行-银行-国有大型银行,601328
920725.BJ,151,机械设备-通用设备-磨具磨料,920725
600079.SH,22,医药生物-化学制药-化学制剂,600079
300831.SZ,33,电子-半导体-分立器件,300831
300502.SZ,33,通信-通信设备-通信网络设备及器件,300502
601156.SH,17,交通运输-物流-物流Ⅲ,601156
300446.SZ,33,汽车-汽车零部件-车身附件及饰件,300446
601966.SH,17,汽车-汽车零部件-轮胎轮毂,601966
603317.SH,17,食品饮料-食品加工制造-调味发酵品,603317
688237.SH,17,国防军工-军工装备-航空装备,688237
601607.SH,17,医药生物-医药商业-医药流通,601607
603130.SH,17,纺织服饰-纺织制造-其他纺织,603130
300903.SZ,33,电子-元件-印制电路板,300903
603051.SH,17,基础化工-化学制品-其他化学制品,603051
688707.SH,17,电力设备-电池-电池化学品,688707
688082.SH,17,电子-半导体-半导体设备,688082
600998.SH,17,医药生物-医药商业-医药流通,600998
300181.SZ,33,医药生物-中药-中药Ⅲ,300181
000338.SZ,33,汽车-汽车零部件-底盘与发动机系统,000338
000920.SZ,33,基础化工-塑料制品-膜材料,000920
600515.SH,17,交通运输-机场航运-机场,600515
603920.SH,17,电子-元件-印制电路板,603920
001965.SZ,33,交通运输-公路铁路运输-高速公路,001965
002283.SZ,33,汽车-汽车零部件-底盘与发动机系统,002283
002718.SZ,33,建筑材料-建筑材料-其他建材,002718
002911.SZ,33,公用事业-燃气-燃气Ⅲ,002911
002452.SZ,33,电力设备-电网设备-输变电设备,002452
002183.SZ,33,商贸零售-贸易-贸易Ⅲ,002183
603398.SH,22,电力设备-光伏设备-硅料硅片,603398
920556.BJ,151,电力设备-电网设备-电气自控设备,920556
002541.SZ,33,建筑装饰-建筑装饰-专业工程,002541
601619.SH,17,公用事业-电力-新能源发电,601619
688002.SH,17,国防军工-军工电子-军工电子Ⅲ,688002
688809.SH,17,电子-半导体-半导体设备,688809
301061.SZ,33,轻工制造-家居用品-成品家居,301061
601916.SH,17,银行-银行-股份制银行,601916
301291.SZ,33,电力设备-电网设备-输变电设备,301291
002142.SZ,33,银行-银行-城商行,002142
002653.SZ,33,医药生物-化学制药-化学制剂,002653
601038.SH,17,机械设备-专用设备-农用机械,601038
603350.SH,17,电力设备-电机-电机Ⅲ,603350
688158.SH,17,计算机-IT服务-IT服务Ⅲ,688158
002250.SZ,33,基础化工-农化制品-农药,002250
603985.SH,17,电力设备-风电设备-风电零部件,603985
688231.SH,17,国防军工-军工装备-航空装备,688231
600352.SH,17,基础化工-化学制品-纺织化学用品,600352
920832.BJ,151,基础化工-化学制品-其他化学制品,920832
301413.SZ,33,机械设备-通用设备-仪器仪表,301413
000009.SZ,33,电力设备-电池-电池化学品,000009
601238.SH,17,汽车-汽车整车-乘用车,601238
002215.SZ,33,农林牧渔-种植业与林业-其他种植业,002215
688408.SH,17,电力设备-光伏设备-光伏辅材,688408
301232.SZ,33,电力设备-风电设备-风电零部件,301232
603077.SH,17,基础化工-农化制品-磷肥及磷化工,603077
601636.SH,17,建筑材料-建筑材料-玻璃玻纤,601636
301105.SZ,33,机械设备-专用设备-印刷包装机械,301105
300685.SZ,33,医药生物-医疗器械-体外诊断,300685
002768.SZ,33,基础化工-塑料制品-改性塑料,002768
601298.SH,17,交通运输-港口航运-港口,601298
002868.SZ,33,农林牧渔-养殖业-动物保健,002868
300496.SZ,33,计算机-IT服务-IT服务Ⅲ,300496
600726.SH,17,煤炭-煤炭开采加工-煤炭开采,600726
002261.SZ,33,计算机-软件开发-垂直应用软件,002261
920207.BJ,151,计算机-软件开发-垂直应用软件,920207
601186.SH,17,建筑装饰-建筑装饰-基础建设,601186
605169.SH,17,公用事业-燃气-燃气Ⅲ,605169
600085.SH,17,医药生物-中药-中药Ⅲ,600085
003000.SZ,33,食品饮料-食品加工制造-休闲食品,003000
603124.SH,17,有色金属-金属新材料-其他金属新材料,603124
003018.SZ,33,轻工制造-包装印刷-包装,003018
600377.SH,17,交通运输-公路铁路运输-高速公路,600377
300157.SZ,33,机械设备-通用设备-其他通用设备,300157
600478.SH,17,电力设备-电池-锂电池,600478
601000.SH,17,交通运输-港口航运-港口,601000
300257.SZ,33,机械设备-通用设备-其他通用设备,300257
600597.SH,17,食品饮料-饮料制造-乳品,600597
603268.SH,22,国防军工-军工装备-航海装备,603268
600575.SH,17,公用事业-电力-火电,600575
920427.BJ,151,建筑装饰-建筑装饰-工程咨询服务,920427
300107.SZ,33,基础化工-化学制品-纺织化学用品,300107
600563.SH,17,电子-元件-被动元件,600563
920245.BJ,151,机械设备-工程机械-工程机械Ⅲ,920245
601066.SH,17,非银金融-证券-证券Ⅲ,601066
600167.SH,17,公用事业-电力-热力,600167
920895.BJ,151,机械设备-专用设备-农用机械,920895
001914.SZ,33,房地产-房地产-房地产服务,001914
301005.SZ,33,汽车-汽车零部件-其他汽车零部件,301005
301257.SZ,33,医药生物-医疗服务-医疗研发外包,301257
002936.SZ,33,银行-银行-城商行,002936
002915.SZ,33,基础化工-化学制品-氟化工,002915
000712.SZ,33,非银金融-证券-证券Ⅲ,000712
600179.SH,17,交通运输-港口航运-航运,600179
300879.SZ,33,机械设备-专用设备-农用机械,300879
688075.SH,17,医药生物-医疗器械-体外诊断,688075
688311.SH,17,国防军工-军工电子-军工电子Ⅲ,688311
002538.SZ,33,基础化工-农化制品-复合肥,002538
600160.SH,17,基础化工-化学制品-氟化工,600160
000415.SZ,33,非银金融-多元金融-多元金融Ⅲ,000415
603098.SH,17,建筑装饰-建筑装饰-专业工程,603098
300450.SZ,33,电力设备-电池-锂电专用设备,300450
600765.SH,17,国防军工-军工装备-航空装备,600765
002515.SZ,33,食品饮料-食品加工制造-肉制品,002515
301149.SZ,33,基础化工-化学制品-其他化学制品,301149
000786.SZ,33,建筑材料-建筑材料-其他建材,000786
000012.SZ,33,建筑材料-建筑材料-玻璃玻纤,000012
603195.SH,17,轻工制造-家居用品-其他家居用品,603195
300464.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ,300464
000895.SZ,33,食品饮料-食品加工制造-肉制品,000895
601816.SH,17,交通运输-公路铁路运输-铁路运输,601816
600612.SH,17,纺织服饰-服装家纺-饰品,600612
600004.SH,17,交通运输-机场航运-机场,600004
600969.SH,17,公用事业-电力-电能综合服务,600969
920396.BJ,151,机械设备-自动化设备-其他自动化设备,920396
603185.SH,17,电力设备-光伏设备-硅料硅片,603185
688772.SH,17,电力设备-电池-锂电池,688772
601098.SH,17,传媒-文化传媒-出版,601098
600487.SH,17,通信-通信设备-通信线缆及配套,600487
301191.SZ,33,通信-通信设备-通信终端及配件,301191
002639.SZ,33,机械设备-通用设备-制冷空调设备,002639
688171.SH,17,计算机-软件开发-横向通用软件,688171
002326.SZ,33,基础化工-化学制品-氟化工,002326
600138.SH,17,社会服务-旅游及酒店-人工景点,600138
002469.SZ,33,基础化工-化学原料-其他化学原料,002469
605305.SH,17,机械设备-工程机械-工程机械Ⅲ,605305
002444.SZ,33,机械设备-通用设备-其他通用设备,002444
002920.SZ,33,汽车-汽车零部件-汽车电子电气系统,002920
605499.SH,17,食品饮料-饮料制造-软饮料,605499
601390.SH,17,建筑装饰-建筑装饰-基础建设,601390
600098.SH,17,公用事业-电力-火电,600098
600827.SH,17,商贸零售-零售-百货零售,600827
000567.SZ,33,非银金融-多元金融-多元金融Ⅲ,000567
300399.SZ,33,计算机-IT服务-IT服务Ⅲ,300399
002060.SZ,33,建筑装饰-建筑装饰-基础建设,002060
001872.SZ,33,交通运输-港口航运-港口,001872
601318.SH,17,非银金融-保险-保险Ⅲ,601318
300528.SZ,33,传媒-影视院线-影视院线Ⅲ,300528
603197.SH,17,汽车-汽车零部件-其他汽车零部件,603197
002048.SZ,33,汽车-汽车零部件-车身附件及饰件,002048
000807.SZ,33,有色金属-工业金属-铝,000807
601139.SH,17,公用事业-燃气-燃气Ⅲ,601139
300015.SZ,33,医药生物-医疗服务-医院,300015
002513.SZ,33,基础化工-农化制品-农药,002513
002176.SZ,33,电力设备-电机-电机Ⅲ,002176
688012.SH,17,电子-半导体-半导体设备,688012
301609.SZ,33,电力设备-电网设备-电气自控设备,301609
000958.SZ,33,公用事业-电力-新能源发电,000958
001210.SZ,33,公用事业-电力-热力,001210
603009.SH,17,汽车-汽车零部件-底盘与发动机系统,603009
605018.SH,17,汽车-汽车零部件-其他汽车零部件,605018
001317.SZ,33,交通运输-物流-物流Ⅲ,001317
600329.SH,17,医药生物-中药-中药Ⅲ,600329
600418.SH,17,汽车-汽车整车-商用载货车,600418
300969.SZ,33,汽车-汽车零部件-其他汽车零部件,300969
600873.SH,17,基础化工-化学制品-食品及饲料添加剂,600873
603737.SH,17,建筑材料-建筑材料-其他建材,603737
600153.SH,17,交通运输-物流-物流Ⅲ,600153
600007.SH,17,房地产-房地产-商业地产,600007
920184.BJ,151,计算机-IT服务-IT服务Ⅲ,920184
300689.SZ,33,通信-通信设备-通信终端及配件,300689
688605.SH,17,电子-半导体-半导体设备,688605
920748.BJ,151,计算机-IT服务-IT服务Ⅲ,920748
603122.SH,17,医药生物-医药商业-医药流通,603122
605378.SH,17,电力设备-电池-其他电池,605378
300551.SZ,33,计算机-计算机设备-其他计算机设备,300551
000993.SZ,33,公用事业-电力-水电,000993
300730.SZ,33,计算机-软件开发-垂直应用软件,300730
688796.SH,17,医药生物-医疗服务-医疗研发外包,688796
600639.SH,17,房地产-房地产-产业地产,600639
601717.SH,17,机械设备-专用设备-能源及重型设备,601717
600250.SH,17,社会服务-旅游及酒店-旅游综合,600250
603538.SH,17,医药生物-化学制药-原料药,603538
600903.SH,17,公用事业-燃气-燃气Ⅲ,600903
605020.SH,17,基础化工-化学制品-氟化工,605020
002966.SZ,33,银行-银行-城商行,002966
002847.SZ,33,食品饮料-食品加工制造-休闲食品,002847
603536.SH,17,食品饮料-食品加工制造-预加工食品,603536
600125.SH,17,交通运输-公路铁路运输-铁路运输,600125
600475.SH,17,公用事业-电力-热力,600475
300529.SZ,33,医药生物-医疗器械-医疗耗材,300529
300938.SZ,33,社会服务-其他社会服务-专业服务,300938
300740.SZ,33,美容护理-美容护理-化妆品,300740
002602.SZ,33,传媒-游戏-游戏Ⅲ,002602
300635.SZ,33,建筑装饰-建筑装饰-工程咨询服务,300635
600048.SH,17,房地产-房地产-住宅开发,600048
000410.SZ,33,机械设备-通用设备-机床工具,000410
002976.SZ,33,汽车-汽车零部件-其他汽车零部件,002976
603421.SH,17,通信-通信设备-通信网络设备及器件,603421
920099.BJ,151,建筑装饰-建筑装饰-专业工程,920099
688069.SH,17,环保-环境治理-水务及水治理,688069
688091.SH,17,医药生物-化学制药-化学制剂,688091
600116.SH,17,公用事业-电力-电能综合服务,600116
688484.SH,17,电子-半导体-模拟芯片设计,688484
002027.SZ,33,传媒-文化传媒-广告营销,002027
600517.SH,17,非银金融-多元金融-多元金融Ⅲ,600517
601827.SH,17,环保-环境治理-固废治理,601827
688178.SH,17,环保-环境治理-综合环境治理,688178
300197.SZ,33,环保-环境治理-综合环境治理,300197
002440.SZ,33,基础化工-化学制品-纺织化学用品,002440
601096.SH,17,电力设备-电网设备-线缆部件及其他,601096
002213.SZ,33,电子-半导体-数字芯片设计,002213
001227.SZ,33,银行-银行-城商行,001227
601990.SH,17,非银金融-证券-证券Ⅲ,601990
600901.SH,17,非银金融-多元金融-多元金融Ⅲ,600901
603767.SH,17,汽车-汽车零部件-底盘与发动机系统,603767
603939.SH,17,医药生物-医药商业-药店,603939
300083.SZ,33,机械设备-通用设备-机床工具,300083
688563.SH,17,国防军工-军工装备-航空装备,688563
300199.SZ,33,医药生物-化学制药-化学制剂,300199
600585.SH,17,建筑材料-建筑材料-水泥,600585
300091.SZ,33,机械设备-通用设备-其他通用设备,300091
601106.SH,17,机械设备-专用设备-能源及重型设备,601106
688372.SH,17,电子-半导体-集成电路封测,688372
002342.SZ,33,机械设备-通用设备-金属制品,002342
002997.SZ,33,汽车-汽车零部件-其他汽车零部件,002997
603515.SH,17,电子-光学光电子-LED,603515
600848.SH,17,房地产-房地产-产业地产,600848
920030.BJ,151,汽车-汽车服务及其他-汽车服务,920030
688778.SH,17,电力设备-电池-电池化学品,688778
002882.SZ,33,电力设备-电网设备-线缆部件及其他,002882
300890.SZ,33,电力设备-电池-电池化学品,300890
000628.SZ,33,建筑装饰-建筑装饰-房屋建设,000628
002748.SZ,33,基础化工-化学原料-氯碱,002748
605011.SH,17,公用事业-电力-热力,605011
002752.SZ,33,轻工制造-包装印刷-包装,002752
603681.SH,17,基础化工-化学制品-其他化学制品,603681
603296.SH,17,电子-消费电子-消费电子零部件及组装,603296
600649.SH,17,房地产-房地产-住宅开发,600649
300712.SZ,33,建筑装饰-建筑装饰-基础建设,300712
688033.SH,17,电力设备-光伏设备-光伏辅材,688033
002581.SZ,33,医药生物-生物制品-其他生物制品,002581
002939.SZ,33,非银金融-证券-证券Ⅲ,002939
002608.SZ,33,公用事业-电力-火电,002608
001328.SZ,33,美容护理-美容护理-个护用品,001328
002091.SZ,33,商贸零售-贸易-贸易Ⅲ,002091
600744.SH,17,公用事业-电力-火电,600744
002991.SZ,33,食品饮料-食品加工制造-休闲食品,002991
300140.SZ,33,环保-环境治理-固废治理,300140
002475.SZ,33,电子-消费电子-消费电子零部件及组装,002475
