股票代码,所属同花顺行业,code,market_code
601668.SH,建筑装饰-建筑装饰-房屋建设,601668,17
301097.SZ,医药生物-医疗器械-医疗耗材,301097,33
600795.SH,公用事业-电力-火电,600795,17
002605.SZ,传媒-游戏-游戏Ⅲ,002605,33
300676.SZ,医药生物-医疗服务-其他医疗服务,300676,33
002714.SZ,农林牧渔-养殖业-生猪养殖,002714,33
600248.SH,建筑装饰-建筑装饰-房屋建设,600248,17
605338.SH,食品饮料-食品加工制造-预加工食品,605338,17
688050.SH,医药生物-医疗器械-医疗耗材,688050,17
000966.SZ,公用事业-电力-火电,000966,33
000739.SZ,医药生物-化学制药-原料药,000739,33
600602.SH,计算机-软件开发-垂直应用软件,600602,17
600116.SH,公用事业-电力-电能综合服务,600116,17
000563.SZ,非银金融-多元金融-多元金融Ⅲ,000563,33
002568.SZ,食品饮料-饮料制造-其他酒类,002568,33
603858.SH,医药生物-中药-中药Ⅲ,603858,17
603676.SH,医药生物-化学制药-化学制剂,603676,17
601333.SH,交通运输-公路铁路运输-铁路运输,601333,17
002550.SZ,医药生物-化学制药-化学制剂,002550,33
605303.SH,建筑装饰-建筑装饰-装饰园林,605303,17
601019.SH,传媒-文化传媒-出版,601019,17
600789.SH,医药生物-化学制药-化学制剂,600789,17
600036.SH,银行-银行-股份制银行,600036,17
600060.SH,家用电器-黑色家电-彩电,600060,17
601919.SH,交通运输-港口航运-航运,601919,17
600998.SH,医药生物-医药商业-医药流通,600998,17
600073.SH,食品饮料-食品加工制造-肉制品,600073,17
601801.SH,传媒-文化传媒-出版,601801,17
002078.SZ,轻工制造-造纸-造纸Ⅲ,002078,33
301331.SZ,医药生物-中药-中药Ⅲ,301331,33
600189.SH,食品饮料-饮料制造-软饮料,600189,17
001227.SZ,银行-银行-城商行,001227,33
601818.SH,银行-银行-股份制银行,601818,17
603689.SH,公用事业-燃气-燃气Ⅲ,603689,17
002332.SZ,医药生物-化学制药-化学制剂,002332,33
601515.SH,轻工制造-包装印刷-包装,601515,17
601000.SH,交通运输-港口航运-港口,601000,17
600337.SH,轻工制造-家居用品-成品家居,600337,22
300209.SZ,商贸零售-互联网电商-互联网电商Ⅲ,300209,33
603167.SH,交通运输-港口航运-航运,603167,17
002007.SZ,医药生物-生物制品-血液制品,002007,33
600546.SH,煤炭-煤炭开采加工-煤炭开采,600546,17
600827.SH,商贸零售-零售-百货零售,600827,17
600587.SH,医药生物-医疗器械-医疗设备,600587,17
001286.SZ,公用事业-电力-火电,001286,33
600016.SH,银行-银行-股份制银行,600016,17
300996.SZ,计算机-软件开发-垂直应用软件,300996,33
603517.SH,食品饮料-食品加工制造-休闲食品,603517,22
600327.SH,医药生物-医疗服务-医院,600327,17
600027.SH,公用事业-电力-火电,600027,17
600681.SH,公用事业-燃气-燃气Ⅲ,600681,17
300871.SZ,农林牧渔-养殖业-动物保健,300871,33
603519.SH,家用电器-白色家电-家电零部件,603519,17
920083.BJ,基础化工-非金属材料-非金属材料Ⅲ,920083,151
600956.SH,公用事业-电力-新能源发电,600956,17
603380.SH,电子-消费电子-消费电子零部件及组装,603380,17
001213.SZ,交通运输-公路铁路运输-铁路运输,001213,33
300705.SZ,医药生物-化学制药-化学制剂,300705,33
600035.SH,交通运输-公路铁路运输-高速公路,600035,17
000001.SZ,银行-银行-股份制银行,000001,33
605089.SH,食品饮料-食品加工制造-预加工食品,605089,17
000932.SZ,钢铁-钢铁-普钢,000932,33
002061.SZ,建筑装饰-建筑装饰-基础建设,002061,33
301047.SZ,医药生物-生物制品-其他生物制品,301047,33
000828.SZ,交通运输-公路铁路运输-高速公路,000828,33
600080.SH,医药生物-中药-中药Ⅲ,600080,22
000552.SZ,煤炭-煤炭开采加工-煤炭开采,000552,33
600704.SH,交通运输-物流-物流Ⅲ,600704,17
301109.SZ,环保-环境治理-固废治理,301109,33
601628.SH,非银金融-保险-保险Ⅲ,601628,17
000513.SZ,医药生物-化学制药-化学制剂,000513,33
000498.SZ,建筑装饰-建筑装饰-基础建设,000498,33
601168.SH,有色金属-工业金属-铜,601168,17
000919.SZ,医药生物-化学制药-化学制剂,000919,33
300138.SZ,农林牧渔-农产品加工-其他农产品加工,300138,33
000573.SZ,房地产-房地产-住宅开发,000573,33
301175.SZ,环保-环境治理-固废治理,301175,33
601166.SH,银行-银行-股份制银行,601166,17
601133.SH,建筑装饰-建筑装饰-专业工程,601133,17
000850.SZ,纺织服饰-纺织制造-棉纺,000850,33
601808.SH,石油石化-油气开采及服务-油服工程,601808,17
600018.SH,交通运输-港口航运-港口,600018,17
600062.SH,医药生物-化学制药-化学制剂,600062,17
000543.SZ,公用事业-电力-火电,000543,33
603299.SH,基础化工-化学原料-无机盐,603299,17
600583.SH,石油石化-油气开采及服务-油服工程,600583,17
301207.SZ,医药生物-生物制品-疫苗,301207,33
600241.SH,电力设备-电池-锂电池,600241,17
002481.SZ,农林牧渔-农产品加工-其他农产品加工,002481,33
688721.SH,电子-半导体-半导体材料,688721,17
603679.SH,电子-光学光电子-LED,603679,17
000908.SZ,医药生物-化学制药-化学制剂,000908,33
605098.SH,社会服务-教育-教育Ⅲ,605098,17
600976.SH,医药生物-中药-中药Ⅲ,600976,17
688657.SH,计算机-软件开发-垂直应用软件,688657,17
601968.SH,轻工制造-包装印刷-包装,601968,17
601921.SH,传媒-文化传媒-出版,601921,17
600008.SH,环保-环境治理-水务及水治理,600008,17
002845.SZ,电子-光学光电子-面板,002845,33
300939.SZ,电子-光学光电子-面板,300939,33
600845.SH,计算机-IT服务-IT服务Ⅲ,600845,17
600380.SH,医药生物-化学制药-化学制剂,600380,17
600548.SH,交通运输-公路铁路运输-高速公路,600548,17
600388.SH,环保-环保设备-环保设备Ⅲ,600388,17
605300.SH,食品饮料-饮料制造-乳品,605300,17
600300.SH,食品饮料-饮料制造-软饮料,600300,17
000782.SZ,基础化工-化学纤维-其他纤维,000782,33
300452.SZ,医药生物-化学制药-原料药,300452,33
002557.SZ,食品饮料-食品加工制造-休闲食品,002557,33
600210.SH,轻工制造-包装印刷-包装,600210,17
605266.SH,医药生物-医药商业-药店,605266,17
000089.SZ,交通运输-机场航运-机场,000089,33
600694.SH,商贸零售-零售-百货零售,600694,17
002043.SZ,建筑材料-建筑材料-其他建材,002043,33
600917.SH,公用事业-燃气-燃气Ⅲ,600917,17
601881.SH,非银金融-证券-证券Ⅲ,601881,17
601018.SH,交通运输-港口航运-港口,601018,17
600288.SH,计算机-软件开发-横向通用软件,600288,17
601633.SH,汽车-汽车整车-乘用车,601633,17
600887.SH,食品饮料-饮料制造-乳品,600887,17
002936.SZ,银行-银行-城商行,002936,33
002973.SZ,环保-环境治理-固废治理,002973,33
600713.SH,医药生物-医药商业-医药流通,600713,17
603639.SH,基础化工-农化制品-农药,603639,17
601200.SH,环保-环境治理-固废治理,601200,17
920090.BJ,计算机-计算机设备-其他计算机设备,920090,151
300633.SZ,医药生物-医疗器械-医疗设备,300633,33
002832.SZ,纺织服饰-服装家纺-服装,002832,33
603128.SH,交通运输-物流-物流Ⅲ,603128,17
300725.SZ,医药生物-医疗服务-医疗研发外包,300725,33
002511.SZ,美容护理-美容护理-个护用品,002511,33
002516.SZ,汽车-汽车零部件-车身附件及饰件,002516,33
688389.SH,医药生物-医疗器械-体外诊断,688389,17
600125.SH,交通运输-公路铁路运输-铁路运输,600125,17
301015.SZ,医药生物-医药商业-医药流通,301015,33
601966.SH,汽车-汽车零部件-轮胎轮毂,601966,17
000544.SZ,环保-环境治理-水务及水治理,000544,33
300979.SZ,纺织服饰-纺织制造-其他纺织,300979,33
002416.SZ,商贸零售-零售-专业连锁,002416,33
600246.SH,房地产-房地产-住宅开发,600246,17
603213.SH,基础化工-化学原料-氯碱,603213,17
600495.SH,机械设备-轨交设备-轨交设备Ⅲ,600495,17
002154.SZ,纺织服饰-服装家纺-服装,002154,33
600757.SH,传媒-文化传媒-出版,600757,17
600167.SH,公用事业-电力-热力,600167,17
688289.SH,医药生物-医疗器械-体外诊断,688289,17
000719.SZ,传媒-文化传媒-出版,000719,33
300687.SZ,计算机-IT服务-IT服务Ⅲ,300687,33
603899.SH,轻工制造-家居用品-文娱用品,603899,17
000019.SZ,农林牧渔-农产品加工-粮油加工,000019,33
002299.SZ,农林牧渔-养殖业-肉鸡养殖,002299,33
600216.SH,医药生物-化学制药-原料药,600216,17
600352.SH,基础化工-化学制品-纺织化学用品,600352,17
600519.SH,食品饮料-白酒-白酒Ⅲ,600519,17
600529.SH,医药生物-医疗器械-医疗耗材,600529,17
002032.SZ,家用电器-小家电-小家电Ⅲ,002032,33
300573.SZ,医药生物-化学制药-化学制剂,300573,33
600195.SH,农林牧渔-养殖业-动物保健,600195,17
603566.SH,农林牧渔-养殖业-动物保健,603566,17
300559.SZ,计算机-软件开发-垂直应用软件,300559,33
002818.SZ,商贸零售-零售-商业物业经营,002818,33
600348.SH,煤炭-煤炭开采加工-煤炭开采,600348,17
000783.SZ,非银金融-证券-证券Ⅲ,000783,33
300142.SZ,医药生物-生物制品-疫苗,300142,33
603967.SH,交通运输-物流-物流Ⅲ,603967,17
000930.SZ,农林牧渔-农产品加工-其他农产品加工,000930,33
605116.SH,医药生物-化学制药-原料药,605116,17
601900.SH,传媒-文化传媒-出版,601900,17
600834.SH,交通运输-公路铁路运输-公交,600834,17
600373.SH,传媒-文化传媒-出版,600373,17
605169.SH,公用事业-燃气-燃气Ⅲ,605169,17
600581.SH,钢铁-钢铁-普钢,600581,22
300318.SZ,医药生物-生物制品-血液制品,300318,33
601816.SH,交通运输-公路铁路运输-铁路运输,601816,17
000893.SZ,基础化工-农化制品-钾肥,000893,33
300453.SZ,医药生物-医疗器械-医疗耗材,300453,33
920218.BJ,轻工制造-家居用品-其他家居用品,920218,151
600833.SH,医药生物-医药商业-药店,600833,17
603987.SH,医药生物-医疗器械-医疗耗材,603987,17
002661.SZ,食品饮料-食品加工制造-预加工食品,002661,33
000682.SZ,电力设备-电网设备-电气自控设备,000682,33
600660.SH,汽车-汽车零部件-车身附件及饰件,600660,17
300759.SZ,医药生物-医疗服务-医疗研发外包,300759,33
002479.SZ,公用事业-电力-热力,002479,33
002022.SZ,医药生物-医疗器械-体外诊断,002022,33
300158.SZ,医药生物-中药-中药Ⅲ,300158,33
002262.SZ,医药生物-化学制药-化学制剂,002262,33
601686.SH,钢铁-钢铁-普钢,601686,17
300962.SZ,社会服务-其他社会服务-专业服务,300962,33
301206.SZ,基础化工-化学制品-食品及饲料添加剂,301206,33
600975.SH,农林牧渔-养殖业-生猪养殖,600975,17
600579.SH,机械设备-专用设备-其他专用设备,600579,17
688192.SH,医药生物-化学制药-化学制剂,688192,17
603927.SH,计算机-软件开发-垂直应用软件,603927,17
002589.SZ,医药生物-医药商业-医药流通,002589,33
002749.SZ,基础化工-农化制品-农药,002749,33
300110.SZ,医药生物-化学制药-化学制剂,300110,33
300476.SZ,电子-元件-印制电路板,300476,33
002370.SZ,医药生物-化学制药-化学制剂,002370,33
300783.SZ,食品饮料-食品加工制造-休闲食品,300783,33
603367.SH,医药生物-化学制药-化学制剂,603367,17
600019.SH,钢铁-钢铁-普钢,600019,17
600007.SH,房地产-房地产-商业地产,600007,17
601188.SH,交通运输-公路铁路运输-高速公路,601188,17
603883.SH,医药生物-医药商业-药店,603883,17
600057.SH,交通运输-物流-物流Ⅲ,600057,17
003009.SZ,国防军工-军工装备-航天装备,003009,33
605199.SH,医药生物-中药-中药Ⅲ,605199,22
688981.SH,电子-半导体-集成电路制造,688981,17
000609.SZ,房地产-房地产-住宅开发,000609,33
601228.SH,交通运输-港口航运-港口,601228,17
600642.SH,公用事业-电力-火电,600642,17
603979.SH,有色金属-工业金属-铜,603979,17
301267.SZ,医药生物-医疗服务-医院,301267,33
600098.SH,公用事业-电力-火电,600098,17
000608.SZ,房地产-房地产-商业地产,000608,33
002376.SZ,计算机-计算机设备-其他计算机设备,002376,33
603706.SH,公用事业-燃气-燃气Ⅲ,603706,17
603298.SH,机械设备-工程机械-工程机械Ⅲ,603298,17
002060.SZ,建筑装饰-建筑装饰-基础建设,002060,33
001367.SZ,医药生物-化学制药-原料药,001367,33
600339.SH,石油石化-油气开采及服务-油服工程,600339,17
603049.SH,汽车-汽车零部件-轮胎轮毂,603049,17
920020.BJ,汽车-汽车零部件-轮胎轮毂,920020,151
600551.SH,传媒-文化传媒-出版,600551,17
600740.SH,煤炭-煤炭开采加工-焦炭加工,600740,17
600600.SH,食品饮料-饮料制造-啤酒,600600,17
300357.SZ,医药生物-生物制品-其他生物制品,300357,33
601568.SH,基础化工-化学原料-氯碱,601568,17
601366.SH,商贸零售-零售-百货零售,601366,17
688366.SH,医药生物-医疗器械-医疗耗材,688366,17
000913.SZ,汽车-汽车服务及其他-其他运输设备,000913,33
600079.SH,医药生物-化学制药-化学制剂,600079,22
688120.SH,电子-半导体-半导体设备,688120,17
600970.SH,建筑装饰-建筑装饰-专业工程,600970,17
600955.SH,基础化工-化学原料-其他化学原料,600955,17
688610.SH,机械设备-通用设备-仪器仪表,688610,17
002873.SZ,医药生物-中药-中药Ⅲ,002873,33
003816.SZ,公用事业-电力-新能源发电,003816,33
688298.SH,医药生物-医疗器械-体外诊断,688298,17
000042.SZ,房地产-房地产-住宅开发,000042,33
300171.SZ,医药生物-医疗器械-医疗设备,300171,33
001201.SZ,农林牧渔-养殖业-生猪养殖,001201,33
300601.SZ,医药生物-生物制品-疫苗,300601,33
300190.SZ,环保-环境治理-综合环境治理,300190,33
601375.SH,非银金融-证券-证券Ⅲ,601375,17
002041.SZ,农林牧渔-种植业与林业-种子生产,002041,33
600429.SH,食品饮料-饮料制造-乳品,600429,17
600168.SH,环保-环境治理-水务及水治理,600168,17
301301.SZ,医药生物-化学制药-原料药,301301,33
000088.SZ,交通运输-港口航运-港口,000088,33
000589.SZ,汽车-汽车零部件-轮胎轮毂,000589,33
600925.SH,煤炭-煤炭开采加工-煤炭开采,600925,17
301108.SZ,美容护理-美容护理-个护用品,301108,33
002534.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002534,33
002853.SZ,轻工制造-家居用品-定制家居,002853,33
601211.SH,非银金融-证券-证券Ⅲ,601211,17
605117.SH,电力设备-光伏设备-逆变器,605117,17
600236.SH,公用事业-电力-水电,600236,17
300353.SZ,通信-通信设备-其他通信设备,300353,33
600335.SH,汽车-汽车服务及其他-汽车服务,600335,17
600132.SH,食品饮料-饮料制造-啤酒,600132,17
300050.SZ,通信-通信服务-通信工程及服务,300050,33
600272.SH,医药生物-医药商业-医药流通,600272,17
600023.SH,公用事业-电力-火电,600023,17
300406.SZ,医药生物-医疗器械-体外诊断,300406,33
300685.SZ,医药生物-医疗器械-体外诊断,300685,33
300321.SZ,基础化工-塑料制品-其他塑料制品,300321,33
601121.SH,钢铁-钢铁-冶钢原料,601121,17
600663.SH,房地产-房地产-商业地产,600663,17
002120.SZ,交通运输-物流-物流Ⅲ,002120,33
002984.SZ,汽车-汽车零部件-轮胎轮毂,002984,33
601319.SH,非银金融-保险-保险Ⅲ,601319,17
300294.SZ,医药生物-生物制品-血液制品,300294,33
603368.SH,医药生物-医药商业-医药流通,603368,17
600059.SH,食品饮料-饮料制造-其他酒类,600059,17
002572.SZ,轻工制造-家居用品-定制家居,002572,33
601022.SH,交通运输-港口航运-航运,601022,17
301258.SZ,医药生物-化学制药-原料药,301258,33
600829.SH,医药生物-医药商业-医药流通,600829,17
603836.SH,交通运输-物流-物流Ⅲ,603836,17
601456.SH,非银金融-证券-证券Ⅲ,601456,17
603599.SH,基础化工-农化制品-农药,603599,17
601318.SH,非银金融-保险-保险Ⅲ,601318,17
301598.SZ,机械设备-专用设备-其他专用设备,301598,33
301218.SZ,计算机-IT服务-IT服务Ⅲ,301218,33
603790.SH,基础化工-化学制品-纺织化学用品,603790,17
688278.SH,医药生物-生物制品-其他生物制品,688278,17
603711.SH,食品饮料-饮料制造-软饮料,603711,17
002990.SZ,计算机-计算机设备-其他计算机设备,002990,33
603511.SH,纺织服饰-服装家纺-服装,603511,17
301507.SZ,医药生物-化学制药-化学制剂,301507,33
002986.SZ,石油石化-石油加工贸易-石油加工,002986,33
002991.SZ,食品饮料-食品加工制造-休闲食品,002991,33
688488.SH,医药生物-生物制品-其他生物制品,688488,17
301035.SZ,基础化工-农化制品-农药,301035,33
301185.SZ,计算机-软件开发-垂直应用软件,301185,33
603656.SH,机械设备-专用设备-其他专用设备,603656,17
601089.SH,医药生物-化学制药-化学制剂,601089,17
603235.SH,医药生物-化学制药-原料药,603235,17
301629.SZ,电子-半导体-半导体设备,301629,33
601186.SH,建筑装饰-建筑装饰-基础建设,601186,17
300712.SZ,建筑装饰-建筑装饰-基础建设,300712,33
600648.SH,房地产-房地产-产业地产,600648,17
002630.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,002630,33
300451.SZ,计算机-软件开发-垂直应用软件,300451,33
301602.SZ,医药生物-医疗器械-医疗设备,301602,33
000793.SZ,传媒-文化传媒-出版,000793,33
600996.SH,传媒-文化传媒-电视广播,600996,17
600987.SH,纺织服饰-纺织制造-印染,600987,17
000726.SZ,纺织服饰-纺织制造-棉纺,000726,33
000860.SZ,食品饮料-白酒-白酒Ⅲ,000860,33
601880.SH,交通运输-港口航运-港口,601880,17
603162.SH,交通运输-港口航运-航运,603162,17
600365.SH,商贸零售-互联网电商-互联网电商Ⅲ,600365,22
600050.SH,通信-通信服务-电信运营商,600050,17
600361.SH,有色金属-工业金属-铝,600361,17
603170.SH,食品饮料-食品加工制造-调味发酵品,603170,17
000716.SZ,食品饮料-食品加工制造-休闲食品,000716,33
688137.SH,医药生物-生物制品-其他生物制品,688137,17
600161.SH,医药生物-生物制品-血液制品,600161,17
300087.SZ,农林牧渔-种植业与林业-种子生产,300087,33
603229.SH,医药生物-化学制药-原料药,603229,17
000788.SZ,医药生物-化学制药-化学制剂,000788,33
002168.SZ,医药生物-化学制药-化学制剂,002168,33
002675.SZ,医药生物-化学制药-化学制剂,002675,33
600276.SH,医药生物-化学制药-化学制剂,600276,17
600521.SH,医药生物-化学制药-化学制剂,600521,17
000166.SZ,非银金融-证券-证券Ⅲ,000166,33
600369.SH,非银金融-证券-证券Ⅲ,600369,17
601901.SH,非银金融-证券-证券Ⅲ,601901,17
002926.SZ,非银金融-证券-证券Ⅲ,002926,33
601990.SH,非银金融-证券-证券Ⅲ,601990,17
603580.SH,基础化工-塑料制品-其他塑料制品,603580,17
002246.SZ,基础化工-化学制品-民爆用品,002246,33
603587.SH,纺织服饰-服装家纺-服装,603587,17
600282.SH,钢铁-钢铁-普钢,600282,17
600782.SH,钢铁-钢铁-普钢,600782,17
300404.SZ,医药生物-医疗服务-医疗研发外包,300404,33
000056.SZ,商贸零售-零售-商业物业经营,000056,33
300070.SZ,环保-环境治理-水务及水治理,300070,33
600874.SH,环保-环境治理-水务及水治理,600874,17
000938.SZ,计算机-IT服务-IT服务Ⅲ,000938,33
603198.SH,食品饮料-白酒-白酒Ⅲ,603198,17
688755.SH,机械设备-专用设备-其他专用设备,688755,17
002821.SZ,医药生物-医疗服务-医疗研发外包,002821,33
001324.SZ,机械设备-轨交设备-轨交设备Ⅲ,001324,33
600741.SH,汽车-汽车零部件-车身附件及饰件,600741,17
605507.SH,医药生物-化学制药-原料药,605507,17
688276.SH,医药生物-生物制品-疫苗,688276,17
000915.SZ,医药生物-化学制药-化学制剂,000915,33
002705.SZ,家用电器-小家电-小家电Ⅲ,002705,33
600559.SH,食品饮料-白酒-白酒Ⅲ,600559,17
000661.SZ,医药生物-生物制品-其他生物制品,000661,33
601601.SH,非银金融-保险-保险Ⅲ,601601,17
601098.SH,传媒-文化传媒-出版,601098,17
603301.SH,医药生物-医疗器械-医疗耗材,603301,17
000403.SZ,医药生物-生物制品-血液制品,000403,33
001914.SZ,房地产-房地产-房地产服务,001914,33
300820.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,300820,33
600233.SH,交通运输-物流-物流Ⅲ,600233,17
300692.SZ,环保-环境治理-水务及水治理,300692,33
002601.SZ,基础化工-化学原料-钛白粉,002601,33
002932.SZ,医药生物-医疗器械-体外诊断,002932,33
600528.SH,机械设备-轨交设备-轨交设备Ⅲ,600528,17
600861.SH,社会服务-其他社会服务-专业服务,600861,17
002881.SZ,通信-通信设备-通信终端及配件,002881,33
000983.SZ,煤炭-煤炭开采加工-煤炭开采,000983,33
300999.SZ,农林牧渔-农产品加工-粮油加工,300999,33
300434.SZ,医药生物-化学制药-化学制剂,300434,33
603378.SH,建筑材料-建筑材料-其他建材,603378,22
000731.SZ,基础化工-农化制品-氮肥,000731,33
300839.SZ,石油石化-石油加工贸易-石油加工,300839,33
605011.SH,公用事业-电力-热力,605011,17
603817.SH,环保-环境治理-水务及水治理,603817,17
603507.SH,电力设备-风电设备-风电零部件,603507,17
002595.SZ,机械设备-专用设备-其他专用设备,002595,33
300458.SZ,电子-半导体-数字芯片设计,300458,33
002688.SZ,农林牧渔-养殖业-动物保健,002688,33
601949.SH,传媒-文化传媒-出版,601949,17
600499.SH,轻工制造-家居用品-瓷砖地板,600499,17
001965.SZ,交通运输-公路铁路运输-高速公路,001965,33
688212.SH,医药生物-医疗器械-医疗设备,688212,17
000411.SZ,医药生物-医药商业-医药流通,000411,33
002035.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,002035,33
002701.SZ,轻工制造-包装印刷-包装,002701,33
002352.SZ,交通运输-物流-物流Ⅲ,002352,33
600817.SH,环保-环保设备-环保设备Ⅲ,600817,17
603209.SH,交通运输-港口航运-航运,603209,17
002226.SZ,基础化工-化学制品-民爆用品,002226,33
603043.SH,食品饮料-食品加工制造-休闲食品,603043,17
603983.SH,美容护理-美容护理-化妆品,603983,17
600604.SH,房地产-房地产-产业地产,600604,17
603387.SH,医药生物-医疗器械-体外诊断,603387,17
603823.SH,基础化工-化学制品-涂料油墨,603823,17
000902.SZ,基础化工-农化制品-复合肥,000902,33
688314.SH,医药生物-医疗器械-医疗耗材,688314,17
603309.SH,医药生物-医疗器械-医疗耗材,603309,17
603199.SH,社会服务-旅游及酒店-自然景点,603199,17
601500.SH,汽车-汽车零部件-轮胎轮毂,601500,17
601311.SH,电力设备-电池-其他电池,601311,17
600004.SH,交通运输-机场航运-机场,600004,17
600905.SH,公用事业-电力-新能源发电,600905,17
002532.SZ,有色金属-工业金属-铝,002532,33
000790.SZ,医药生物-中药-中药Ⅲ,000790,33
000728.SZ,非银金融-证券-证券Ⅲ,000728,33
002567.SZ,农林牧渔-农产品加工-畜禽饲料,002567,33
002602.SZ,传媒-游戏-游戏Ⅲ,002602,33
601083.SH,交通运输-港口航运-航运,601083,17
000825.SZ,钢铁-钢铁-特钢,000825,33
920566.BJ,医药生物-化学制药-化学制剂,920566,151
002329.SZ,食品饮料-饮料制造-乳品,002329,33
600061.SH,非银金融-证券-证券Ⅲ,600061,17
688266.SH,医药生物-化学制药-化学制剂,688266,17
600308.SH,轻工制造-造纸-造纸Ⅲ,600308,17
001317.SZ,交通运输-物流-物流Ⅲ,001317,33
301130.SZ,医药生物-化学制药-化学制剂,301130,33
002573.SZ,环保-环境治理-水务及水治理,002573,33
601838.SH,银行-银行-城商行,601838,17
002385.SZ,农林牧渔-农产品加工-畜禽饲料,002385,33
603111.SH,机械设备-轨交设备-轨交设备Ⅲ,603111,17
603377.SH,社会服务-教育-教育Ⅲ,603377,22
605337.SH,食品饮料-饮料制造-软饮料,605337,17
601108.SH,非银金融-证券-证券Ⅲ,601108,17
002293.SZ,纺织服饰-服装家纺-家纺,002293,33
002468.SZ,交通运输-物流-物流Ⅲ,002468,33
301376.SZ,轻工制造-家居用品-成品家居,301376,33
002695.SZ,食品饮料-食品加工制造-休闲食品,002695,33
000807.SZ,有色金属-工业金属-铝,000807,33
603970.SH,基础化工-农化制品-农药,603970,17
002852.SZ,农林牧渔-农产品加工-粮油加工,002852,33
600423.SH,基础化工-化学原料-其他化学原料,600423,22
002982.SZ,农林牧渔-养殖业-肉鸡养殖,002982,33
600863.SH,公用事业-电力-火电,600863,17
000927.SZ,交通运输-物流-物流Ⅲ,000927,33
300477.SZ,电力设备-电网设备-输变电设备,300477,33
601866.SH,交通运输-港口航运-航运,601866,17
000550.SZ,汽车-汽车整车-商用载货车,000550,33
002763.SZ,纺织服饰-服装家纺-服装,002763,33
002486.SZ,纺织服饰-服装家纺-服装,002486,33
000529.SZ,食品饮料-食品加工制造-肉制品,000529,33
603068.SH,电子-半导体-模拟芯片设计,603068,17
688098.SH,农林牧渔-养殖业-动物保健,688098,17
600727.SH,基础化工-化学制品-其他化学制品,600727,17
601065.SH,基础化工-化学原料-无机盐,601065,17
002289.SZ,通信-通信服务-通信应用增值服务,002289,33
002462.SZ,医药生物-医药商业-医药流通,002462,33
002697.SZ,商贸零售-零售-百货零售,002697,33
002096.SZ,基础化工-化学制品-民爆用品,002096,33
002508.SZ,家用电器-厨卫电器-厨卫电器Ⅲ,002508,33
002959.SZ,家用电器-小家电-小家电Ⅲ,002959,33
688062.SH,医药生物-生物制品-其他生物制品,688062,17
002039.SZ,公用事业-电力-水电,002039,33
601008.SH,交通运输-港口航运-港口,601008,17
000705.SZ,医药生物-医药商业-医药流通,000705,33
603127.SH,医药生物-医疗服务-医疗研发外包,603127,17
600999.SH,非银金融-证券-证券Ⅲ,600999,17
000885.SZ,环保-环境治理-固废治理,000885,33
600690.SH,家用电器-白色家电-冰洗,600690,17
601800.SH,建筑装饰-建筑装饰-基础建设,601800,17
002311.SZ,农林牧渔-农产品加工-水产饲料,002311,33
600628.SH,商贸零售-零售-百货零售,600628,17
603931.SH,电子-电子化学品-电子化学品Ⅲ,603931,17
000429.SZ,交通运输-公路铁路运输-高速公路,000429,33
300908.SZ,食品饮料-食品加工制造-调味发酵品,300908,33
600523.SH,汽车-汽车零部件-其他汽车零部件,600523,17
603648.SH,交通运输-物流-物流Ⅲ,603648,17
000407.SZ,公用事业-燃气-燃气Ⅲ,000407,33
601918.SH,煤炭-煤炭开采加工-煤炭开采,601918,17
002321.SZ,农林牧渔-养殖业-其他养殖,002321,33
603871.SH,交通运输-物流-物流Ⅲ,603871,17
301395.SZ,基础化工-塑料制品-合成树脂,301395,33
000750.SZ,非银金融-证券-证券Ⅲ,000750,33
002563.SZ,纺织服饰-服装家纺-服装,002563,33
603099.SH,社会服务-旅游及酒店-自然景点,603099,17
000713.SZ,农林牧渔-种植业与林业-种子生产,000713,33
002330.SZ,食品饮料-食品加工制造-肉制品,002330,33
002493.SZ,石油石化-石油加工贸易-石油加工,002493,33
603338.SH,机械设备-工程机械-工程机械Ⅲ,603338,17
000778.SZ,钢铁-钢铁-普钢,000778,33
603719.SH,食品饮料-食品加工制造-休闲食品,603719,17
002234.SZ,农林牧渔-养殖业-肉鸡养殖,002234,33
600573.SH,食品饮料-饮料制造-啤酒,600573,17
600223.SH,美容护理-美容护理-化妆品,600223,17
601717.SH,机械设备-专用设备-能源及重型设备,601717,17
688271.SH,医药生物-医疗器械-医疗设备,688271,17
688076.SH,医药生物-化学制药-原料药,688076,22
601718.SH,纺织服饰-服装家纺-服装,601718,22
301223.SZ,轻工制造-包装印刷-包装,301223,33
688085.SH,医药生物-医疗器械-医疗耗材,688085,17
600593.SH,社会服务-旅游及酒店-人工景点,600593,17
000421.SZ,综合-综合-综合Ⅲ,000421,33
601099.SH,非银金融-证券-证券Ⅲ,601099,17
002075.SZ,钢铁-钢铁-特钢,002075,33
605339.SH,食品饮料-食品加工制造-休闲食品,605339,17
603182.SH,农林牧渔-农产品加工-粮油加工,603182,17
002736.SZ,非银金融-证券-证券Ⅲ,002736,33
603365.SH,纺织服饰-服装家纺-家纺,603365,17
600720.SH,建筑装饰-建筑装饰-工程咨询服务,600720,17
