code,market_code,股票代码,所属同花顺行业
002969,33,002969.SZ,轻工制造-包装印刷-包装
002702,33,002702.SZ,食品饮料-食品加工制造-预加工食品
601865,17,601865.SH,电力设备-光伏设备-光伏辅材
002022,33,002022.SZ,医药生物-医疗器械-体外诊断
300030,33,300030.SZ,医药生物-医疗器械-医疗设备
600448,17,600448.SH,纺织服饰-纺织制造-印染
920027,151,920027.BJ,机械设备-轨交设备-轨交设备Ⅲ
300318,33,300318.SZ,医药生物-生物制品-血液制品
002624,33,002624.SZ,传媒-游戏-游戏Ⅲ
920496,151,920496.BJ,电力设备-电网设备-输变电设备
300407,33,300407.SZ,电力设备-电网设备-电气自控设备
600805,17,600805.SH,综合-综合-综合Ⅲ
002640,33,002640.SZ,商贸零售-互联网电商-互联网电商Ⅲ
603232,17,603232.SH,计算机-软件开发-横向通用软件
300148,33,300148.SZ,传媒-文化传媒-出版
920701,151,920701.BJ,电子-消费电子-消费电子零部件及组装
600138,17,600138.SH,社会服务-旅游及酒店-人工景点
688489,17,688489.SH,计算机-计算机设备-安防设备
920832,151,920832.BJ,基础化工-化学制品-其他化学制品
600512,17,600512.SH,建筑装饰-建筑装饰-基础建设
300189,33,300189.SZ,农林牧渔-种植业与林业-种子生产
600571,17,600571.SH,计算机-软件开发-垂直应用软件
600158,17,600158.SH,社会服务-其他社会服务-体育
603101,17,603101.SH,商贸零售-零售-百货零售
600088,17,600088.SH,传媒-影视院线-影视院线Ⅲ
600202,17,600202.SH,机械设备-通用设备-制冷空调设备
600403,17,600403.SH,煤炭-煤炭开采加工-煤炭开采
300581,33,300581.SZ,国防军工-军工装备-航空装备
920519,151,920519.BJ,基础化工-化学制品-其他化学制品
603099,17,603099.SH,社会服务-旅游及酒店-自然景点
000603,33,000603.SZ,有色金属-工业金属-铅锌
300953,33,300953.SZ,电力设备-电池-锂电池
000607,33,000607.SZ,传媒-文化传媒-广告营销
300783,33,300783.SZ,食品饮料-食品加工制造-休闲食品
688579,17,688579.SH,计算机-软件开发-垂直应用软件
600510,17,600510.SH,房地产-房地产-住宅开发
300677,33,300677.SZ,医药生物-医疗器械-医疗耗材
600815,17,600815.SH,机械设备-工程机械-工程机械Ⅲ
601999,17,601999.SH,传媒-文化传媒-出版
600250,17,600250.SH,社会服务-旅游及酒店-旅游综合
000886,33,000886.SZ,交通运输-公路铁路运输-高速公路
600006,17,600006.SH,汽车-汽车整车-商用载货车
002373,33,002373.SZ,计算机-IT服务-IT服务Ⅲ
301636,33,301636.SZ,电力设备-光伏设备-光伏电池组件
603255,17,603255.SH,基础化工-化学制品-其他化学制品
601588,17,601588.SH,社会服务-其他社会服务-专业服务
002111,33,002111.SZ,国防军工-军工装备-航空装备
300378,33,300378.SZ,计算机-软件开发-横向通用软件
301032,33,301032.SZ,机械设备-通用设备-其他通用设备
300144,33,300144.SZ,社会服务-旅游及酒店-人工景点
300160,33,300160.SZ,家用电器-白色家电-家电零部件
000926,33,000926.SZ,房地产-房地产-住宅开发
920371,151,920371.BJ,农林牧渔-农产品加工-其他农产品加工
688658,17,688658.SH,医药生物-化学制药-化学制剂
300898,33,300898.SZ,食品饮料-饮料制造-乳品
603667,17,603667.SH,机械设备-通用设备-金属制品
600059,17,600059.SH,食品饮料-饮料制造-其他酒类
603825,22,603825.SH,传媒-文化传媒-广告营销
000676,33,000676.SZ,传媒-文化传媒-广告营销
300007,33,300007.SZ,机械设备-通用设备-仪器仪表
001379,33,001379.SZ,机械设备-通用设备-金属制品
300892,33,300892.SZ,食品饮料-饮料制造-乳品
002029,33,002029.SZ,纺织服饰-服装家纺-服装
688055,17,688055.SH,电子-光学光电子-面板
600099,17,600099.SH,汽车-汽车服务及其他-其他运输设备
600666,17,600666.SH,计算机-IT服务-IT服务Ⅲ
002873,33,002873.SZ,医药生物-中药-中药Ⅲ
601600,17,601600.SH,有色金属-工业金属-铝
603098,17,603098.SH,建筑装饰-建筑装饰-专业工程
002580,33,002580.SZ,电力设备-电池-其他电池
000158,33,000158.SZ,计算机-IT服务-IT服务Ⅲ
001231,33,001231.SZ,基础化工-农化制品-农药
603385,17,603385.SH,轻工制造-家居用品-其他家居用品
300155,33,300155.SZ,计算机-计算机设备-安防设备
603030,17,603030.SH,建筑装饰-建筑装饰-装饰园林
002305,33,002305.SZ,商贸零售-零售-商业物业经营
688091,17,688091.SH,医药生物-化学制药-化学制剂
603616,17,603616.SH,建筑材料-建筑材料-水泥
603767,17,603767.SH,汽车-汽车零部件-底盘与发动机系统
002320,33,002320.SZ,交通运输-港口航运-航运
300350,33,300350.SZ,交通运输-物流-物流Ⅲ
300791,33,300791.SZ,食品饮料-食品加工制造-其他食品
000856,33,000856.SZ,机械设备-专用设备-其他专用设备
002395,33,002395.SZ,基础化工-塑料制品-合成树脂
002376,33,002376.SZ,计算机-计算机设备-其他计算机设备
300110,33,300110.SZ,医药生物-化学制药-化学制剂
300719,33,300719.SZ,国防军工-军工装备-航空装备
920974,151,920974.BJ,基础化工-化学制品-其他化学制品
002534,33,002534.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
688169,17,688169.SH,家用电器-小家电-小家电Ⅲ
605208,17,605208.SH,有色金属-工业金属-铝
000599,33,000599.SZ,汽车-汽车零部件-轮胎轮毂
600327,17,600327.SH,医药生物-医疗服务-医院
601616,17,601616.SH,电力设备-电网设备-输变电设备
603182,17,603182.SH,农林牧渔-农产品加工-粮油加工
301609,33,301609.SZ,电力设备-电网设备-电气自控设备
002506,33,002506.SZ,电力设备-光伏设备-光伏电池组件
000882,33,000882.SZ,商贸零售-零售-商业物业经营
300658,33,300658.SZ,美容护理-美容护理-个护用品
002900,33,002900.SZ,医药生物-化学制药-化学制剂
301287,33,301287.SZ,轻工制造-家居用品-文娱用品
002478,33,002478.SZ,钢铁-钢铁-特钢
601789,17,601789.SH,建筑装饰-建筑装饰-房屋建设
000965,33,000965.SZ,房地产-房地产-住宅开发
920639,151,920639.BJ,电力设备-电网设备-线缆部件及其他
301408,33,301408.SZ,医药生物-医药商业-药店
002218,33,002218.SZ,公用事业-电力-新能源发电
002927,33,002927.SZ,电力设备-电网设备-输变电设备
920017,151,920017.BJ,医药生物-化学制药-化学制剂
688132,17,688132.SH,国防军工-军工电子-军工电子Ⅲ
688520,17,688520.SH,医药生物-生物制品-其他生物制品
000917,33,000917.SZ,传媒-文化传媒-广告营销
002598,33,002598.SZ,机械设备-通用设备-其他通用设备
002075,33,002075.SZ,钢铁-钢铁-特钢
002212,33,002212.SZ,计算机-软件开发-横向通用软件
300891,33,300891.SZ,基础化工-化学原料-钛白粉
002030,33,002030.SZ,医药生物-医疗器械-体外诊断
301011,33,301011.SZ,轻工制造-家居用品-文娱用品
920719,151,920719.BJ,基础化工-非金属材料-非金属材料Ⅲ
603029,17,603029.SH,机械设备-专用设备-农用机械
600965,22,600965.SH,农林牧渔-养殖业-其他养殖
603836,17,603836.SH,交通运输-物流-物流Ⅲ
000590,33,000590.SZ,医药生物-中药-中药Ⅲ
300696,33,300696.SZ,国防军工-军工装备-航空装备
600657,17,600657.SH,房地产-房地产-住宅开发
600796,17,600796.SH,环保-环境治理-水务及水治理
002747,33,002747.SZ,机械设备-自动化设备-机器人
002234,33,002234.SZ,农林牧渔-养殖业-肉鸡养殖
603307,17,603307.SH,纺织服饰-服装家纺-鞋帽及其他
688015,17,688015.SH,机械设备-轨交设备-轨交设备Ⅲ
301096,33,301096.SZ,医药生物-医疗服务-医疗研发外包
002187,33,002187.SZ,商贸零售-零售-百货零售
600503,17,600503.SH,房地产-房地产-住宅开发
002364,33,002364.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
600783,17,600783.SH,非银金融-多元金融-多元金融Ⅲ
000663,33,000663.SZ,农林牧渔-种植业与林业-林业
002256,33,002256.SZ,公用事业-电力-新能源发电
600774,17,600774.SH,医药生物-化学制药-化学制剂
600229,17,600229.SH,传媒-文化传媒-出版
300062,33,300062.SZ,电力设备-电网设备-输变电设备
000682,33,000682.SZ,电力设备-电网设备-电气自控设备
920682,151,920682.BJ,电力设备-电网设备-线缆部件及其他
600644,17,600644.SH,公用事业-电力-电能综合服务
920510,151,920510.BJ,机械设备-通用设备-金属制品
603219,17,603219.SH,家用电器-小家电-小家电Ⅲ
603818,17,603818.SH,轻工制造-家居用品-成品家居
603693,17,603693.SH,公用事业-电力-新能源发电
002269,33,002269.SZ,纺织服饰-服装家纺-服装
301207,33,301207.SZ,医药生物-生物制品-疫苗
603589,17,603589.SH,食品饮料-白酒-白酒Ⅲ
002229,33,002229.SZ,计算机-IT服务-IT服务Ⅲ
603636,17,603636.SH,计算机-IT服务-IT服务Ⅲ
300021,33,300021.SZ,农林牧渔-种植业与林业-农业综合
300629,33,300629.SZ,国防军工-军工电子-军工电子Ⅲ
605567,17,605567.SH,食品饮料-食品加工制造-肉制品
301099,33,301099.SZ,电子-其他电子-其他电子Ⅲ
301262,33,301262.SZ,传媒-文化传媒-电视广播
000021,33,000021.SZ,电子-消费电子-消费电子零部件及组装
605122,17,605122.SH,建筑材料-建筑材料-水泥
920270,151,920270.BJ,汽车-汽车零部件-车身附件及饰件
300135,33,300135.SZ,石油石化-石油加工贸易-石油加工
300781,33,300781.SZ,传媒-文化传媒-广告营销
688317,17,688317.SH,医药生物-医疗器械-体外诊断
688306,17,688306.SH,机械设备-自动化设备-其他自动化设备
603517,22,603517.SH,食品饮料-食品加工制造-休闲食品
600640,17,600640.SH,传媒-文化传媒-数字媒体
300355,33,300355.SZ,环保-环境治理-综合环境治理
300813,33,300813.SZ,机械设备-专用设备-其他专用设备
300492,33,300492.SZ,社会服务-教育-教育Ⅲ
600313,17,600313.SH,农林牧渔-种植业与林业-种子生产
000932,33,000932.SZ,钢铁-钢铁-普钢
600463,17,600463.SH,房地产-房地产-产业地产
002898,37,002898.SZ,医药生物-化学制药-化学制剂
000756,33,000756.SZ,医药生物-化学制药-原料药
301560,33,301560.SZ,汽车-汽车零部件-底盘与发动机系统
300973,33,300973.SZ,食品饮料-食品加工制造-休闲食品
688553,17,688553.SH,医药生物-化学制药-化学制剂
000925,33,000925.SZ,机械设备-轨交设备-轨交设备Ⅲ
600097,17,600097.SH,农林牧渔-养殖业-海洋捕捞
603696,17,603696.SH,食品饮料-食品加工制造-调味发酵品
000517,33,000517.SZ,房地产-房地产-住宅开发
000738,33,000738.SZ,国防军工-军工装备-航空装备
300869,33,300869.SZ,医药生物-医疗器械-医疗设备
603988,17,603988.SH,电力设备-电机-电机Ⅲ
600883,17,600883.SH,农林牧渔-种植业与林业-其他种植业
300287,33,300287.SZ,计算机-IT服务-IT服务Ⅲ
688505,17,688505.SH,医药生物-化学制药-化学制剂
002802,33,002802.SZ,基础化工-化学制品-其他化学制品
001269,33,001269.SZ,电力设备-光伏设备-光伏辅材
301078,33,301078.SZ,商贸零售-零售-专业连锁
603073,17,603073.SH,纺织服饰-纺织制造-其他纺织
688085,17,688085.SH,医药生物-医疗器械-医疗耗材
603221,17,603221.SH,轻工制造-家居用品-瓷砖地板
300068,33,300068.SZ,电力设备-电池-锂电池
301298,33,301298.SZ,汽车-汽车零部件-其他汽车零部件
688420,17,688420.SH,机械设备-专用设备-能源及重型设备
301137,33,301137.SZ,机械设备-通用设备-金属制品
300772,33,300772.SZ,电力设备-风电设备-风电整机
920346,151,920346.BJ,电子-消费电子-消费电子零部件及组装
600689,17,600689.SH,综合-综合-综合Ⅲ
002637,33,002637.SZ,基础化工-化学制品-其他化学制品
002207,33,002207.SZ,石油石化-油气开采及服务-油服工程
002086,33,002086.SZ,农林牧渔-农产品加工-其他农产品加工
301056,33,301056.SZ,机械设备-专用设备-楼宇设备
002596,33,002596.SZ,建筑材料-建筑材料-水泥
603488,17,603488.SH,国防军工-军工电子-军工电子Ⅲ
600308,17,600308.SH,轻工制造-造纸-造纸Ⅲ
600649,17,600649.SH,房地产-房地产-住宅开发
002133,33,002133.SZ,房地产-房地产-住宅开发
000735,33,000735.SZ,农林牧渔-养殖业-生猪养殖
688298,17,688298.SH,医药生物-医疗器械-体外诊断
603912,17,603912.SH,机械设备-通用设备-制冷空调设备
600336,17,600336.SH,家用电器-白色家电-冰洗
603803,17,603803.SH,通信-通信设备-通信终端及配件
603291,17,603291.SH,环保-环境治理-水务及水治理
688151,17,688151.SH,医药生物-医疗器械-医疗耗材
002310,33,002310.SZ,公用事业-电力-新能源发电
603718,22,603718.SH,医药生物-医疗器械-医疗耗材
300494,33,300494.SZ,传媒-游戏-游戏Ⅲ
920946,151,920946.BJ,医药生物-化学制药-原料药
600797,17,600797.SH,计算机-IT服务-IT服务Ⅲ
300213,33,300213.SZ,通信-通信设备-其他通信设备
002105,33,002105.SZ,汽车-汽车服务及其他-其他运输设备
600101,17,600101.SH,公用事业-电力-电能综合服务
002564,33,002564.SZ,机械设备-专用设备-能源及重型设备
605151,17,605151.SH,汽车-汽车零部件-车身附件及饰件
688563,17,688563.SH,国防军工-军工装备-航空装备
002567,33,002567.SZ,农林牧渔-农产品加工-畜禽饲料
600386,17,600386.SH,汽车-汽车服务及其他-汽车服务
600352,17,600352.SH,基础化工-化学制品-纺织化学用品
603100,17,603100.SH,机械设备-通用设备-仪器仪表
600778,17,600778.SH,商贸零售-零售-百货零售
600439,17,600439.SH,纺织服饰-服装家纺-饰品
002495,33,002495.SZ,食品饮料-食品加工制造-调味发酵品
002210,33,002210.SZ,环保-环境治理-固废治理
603598,17,603598.SH,传媒-文化传媒-广告营销
300859,33,300859.SZ,社会服务-旅游及酒店-自然景点
301315,33,301315.SZ,计算机-软件开发-横向通用软件
600372,17,600372.SH,国防军工-军工装备-航空装备
300718,33,300718.SZ,机械设备-通用设备-金属制品
600724,17,600724.SH,房地产-房地产-商业地产
920403,151,920403.BJ,农林牧渔-种植业与林业-种子生产
920806,151,920806.BJ,计算机-IT服务-IT服务Ⅲ
600262,17,600262.SH,机械设备-专用设备-能源及重型设备
000055,33,000055.SZ,建筑材料-建筑材料-其他建材
603176,17,603176.SH,建筑装饰-建筑装饰-基础建设
605011,17,605011.SH,公用事业-电力-热力
920656,151,920656.BJ,医药生物-化学制药-原料药
002344,33,002344.SZ,商贸零售-零售-商业物业经营
000700,33,000700.SZ,汽车-汽车零部件-车身附件及饰件
001298,33,001298.SZ,电子-其他电子-其他电子Ⅲ
603602,17,603602.SH,传媒-文化传媒-广告营销
000558,33,000558.SZ,社会服务-旅游及酒店-自然景点
605177,17,605177.SH,医药生物-化学制药-原料药
600697,17,600697.SH,商贸零售-零售-百货零售
603023,17,603023.SH,汽车-汽车零部件-汽车电子电气系统
688333,17,688333.SH,机械设备-通用设备-其他通用设备
920118,151,920118.BJ,电力设备-电网设备-线缆部件及其他
000822,33,000822.SZ,基础化工-化学原料-纯碱
002178,33,002178.SZ,计算机-软件开发-垂直应用软件
600470,17,600470.SH,基础化工-农化制品-磷肥及磷化工
600661,17,600661.SH,社会服务-教育-教育Ⅲ
000099,33,000099.SZ,交通运输-机场航运-航空运输
300991,33,300991.SZ,电子-其他电子-其他电子Ⅲ
603321,17,603321.SH,机械设备-专用设备-楼宇设备
000715,33,000715.SZ,商贸零售-零售-百货零售
600547,17,600547.SH,有色金属-贵金属-贵金属Ⅲ
300139,33,300139.SZ,有色金属-贵金属-贵金属Ⅲ
002190,33,002190.SZ,汽车-汽车零部件-其他汽车零部件
001386,33,001386.SZ,轻工制造-家居用品-瓷砖地板
600455,17,600455.SH,社会服务-教育-教育Ⅲ
603395,17,603395.SH,基础化工-农化制品-复合肥
600351,17,600351.SH,医药生物-中药-中药Ⅲ
920177,151,920177.BJ,机械设备-专用设备-其他专用设备
601116,17,601116.SH,商贸零售-零售-百货零售
002526,33,002526.SZ,机械设备-专用设备-能源及重型设备
300358,33,300358.SZ,医药生物-医疗器械-医疗设备
600650,17,600650.SH,交通运输-公路铁路运输-公交
600590,17,600590.SH,电力设备-其他电源设备-其他电源设备Ⅲ
300357,33,300357.SZ,医药生物-生物制品-其他生物制品
002331,33,002331.SZ,计算机-IT服务-IT服务Ⅲ
920091,151,920091.BJ,机械设备-专用设备-其他专用设备
600833,17,600833.SH,医药生物-医药商业-药店
002714,33,002714.SZ,农林牧渔-养殖业-生猪养殖
603192,17,603192.SH,基础化工-化学制品-聚氨酯
300685,33,300685.SZ,医药生物-医疗器械-体外诊断
300784,33,300784.SZ,电子-消费电子-消费电子零部件及组装
920056,151,920056.BJ,基础化工-塑料制品-其他塑料制品
300317,33,300317.SZ,公用事业-电力-新能源发电
301130,33,301130.SZ,医药生物-化学制药-化学制剂
600782,17,600782.SH,钢铁-钢铁-普钢
600257,17,600257.SH,医药生物-医疗服务-医院
300899,33,300899.SZ,环保-环境治理-水务及水治理
300462,33,300462.SZ,计算机-计算机设备-其他计算机设备
000860,33,000860.SZ,食品饮料-白酒-白酒Ⅲ
300703,33,300703.SZ,轻工制造-家居用品-文娱用品
605398,17,605398.SH,计算机-IT服务-IT服务Ⅲ
301063,33,301063.SZ,机械设备-专用设备-能源及重型设备
605222,17,605222.SH,电力设备-电网设备-线缆部件及其他
600185,17,600185.SH,商贸零售-零售-旅游零售
600037,17,600037.SH,传媒-文化传媒-电视广播
300639,33,300639.SZ,医药生物-医疗器械-体外诊断
603755,17,603755.SH,食品饮料-食品加工制造-调味发酵品
920066,151,920066.BJ,基础化工-塑料制品-改性塑料
002238,33,002238.SZ,传媒-文化传媒-电视广播
300261,33,300261.SZ,基础化工-农化制品-农药
300238,33,300238.SZ,医药生物-医疗器械-医疗耗材
000912,33,000912.SZ,基础化工-农化制品-氮肥
000723,33,000723.SZ,煤炭-煤炭开采加工-焦炭加工
000652,33,000652.SZ,综合-综合-综合Ⅲ
688117,17,688117.SH,医药生物-化学制药-化学制剂
300678,33,300678.SZ,计算机-IT服务-IT服务Ⅲ
002130,33,002130.SZ,电子-其他电子-其他电子Ⅲ
601689,17,601689.SH,汽车-汽车零部件-底盘与发动机系统
000034,33,000034.SZ,计算机-IT服务-IT服务Ⅲ
600881,17,600881.SH,综合-综合-综合Ⅲ
002986,33,002986.SZ,石油石化-石油加工贸易-石油加工
002097,33,002097.SZ,机械设备-工程机械-工程机械Ⅲ
000537,33,000537.SZ,公用事业-电力-新能源发电
300018,33,300018.SZ,电力设备-电网设备-电气自控设备
300335,33,300335.SZ,公用事业-电力-热力
301060,33,301060.SZ,医药生物-医疗服务-其他医疗服务
600633,17,600633.SH,传媒-游戏-游戏Ⅲ
301268,33,301268.SZ,机械设备-通用设备-金属制品
300551,33,300551.SZ,计算机-计算机设备-其他计算机设备
002065,33,002065.SZ,计算机-IT服务-IT服务Ⅲ
002724,33,002724.SZ,电子-光学光电子-LED
002589,33,002589.SZ,医药生物-医药商业-医药流通
300310,33,300310.SZ,通信-通信服务-通信工程及服务
001306,33,001306.SZ,机械设备-通用设备-金属制品
603778,17,603778.SH,电力设备-光伏设备-光伏电池组件
300916,33,300916.SZ,电子-消费电子-消费电子零部件及组装
600668,17,600668.SH,建筑材料-建筑材料-水泥
300665,33,300665.SZ,基础化工-化学制品-涂料油墨
300963,33,300963.SZ,有色金属-金属新材料-其他金属新材料
300925,33,300925.SZ,计算机-软件开发-垂直应用软件
600150,17,600150.SH,国防军工-军工装备-航海装备
688358,17,688358.SH,医药生物-医疗器械-医疗设备
600981,17,600981.SH,商贸零售-贸易-贸易Ⅲ
001209,33,001209.SZ,纺织服饰-服装家纺-服装
300442,33,300442.SZ,通信-通信服务-通信应用增值服务
600822,17,600822.SH,汽车-汽车服务及其他-汽车服务
688235,17,688235.SH,医药生物-化学制药-化学制剂
688111,17,688111.SH,计算机-软件开发-横向通用软件
920570,151,920570.BJ,机械设备-通用设备-其他通用设备
300351,33,300351.SZ,机械设备-轨交设备-轨交设备Ⅲ
300176,33,300176.SZ,汽车-汽车零部件-底盘与发动机系统
300597,33,300597.SZ,通信-通信服务-通信工程及服务
600170,17,600170.SH,建筑装饰-建筑装饰-房屋建设
601218,17,601218.SH,电力设备-风电设备-风电零部件
600859,17,600859.SH,商贸零售-零售-百货零售
920112,151,920112.BJ,机械设备-专用设备-其他专用设备
600654,17,600654.SH,社会服务-其他社会服务-专业服务
600854,17,600854.SH,家用电器-白色家电-空调
002817,33,002817.SZ,医药生物-医疗器械-医疗耗材
000898,33,000898.SZ,钢铁-钢铁-普钢
002430,33,002430.SZ,基础化工-化学制品-其他化学制品
600858,17,600858.SH,商贸零售-零售-百货零售
605099,17,605099.SH,轻工制造-家居用品-其他家居用品
002304,33,002304.SZ,食品饮料-白酒-白酒Ⅲ
301123,33,301123.SZ,电子-消费电子-消费电子零部件及组装
603248,17,603248.SH,电力设备-风电设备-风电零部件
002410,33,002410.SZ,计算机-软件开发-垂直应用软件
301515,33,301515.SZ,医药生物-医疗器械-医疗设备
300172,33,300172.SZ,环保-环境治理-水务及水治理
920906,151,920906.BJ,汽车-汽车零部件-车身附件及饰件
001222,33,001222.SZ,轻工制造-家居用品-文娱用品
300126,33,300126.SZ,机械设备-通用设备-其他通用设备
002582,33,002582.SZ,食品饮料-食品加工制造-休闲食品
920753,151,920753.BJ,社会服务-其他社会服务-专业服务
002124,33,002124.SZ,农林牧渔-养殖业-生猪养殖
688695,17,688695.SH,计算机-软件开发-横向通用软件
000767,33,000767.SZ,公用事业-电力-火电
688370,17,688370.SH,环保-环境治理-固废治理
300425,33,300425.SZ,环保-环境治理-水务及水治理
600559,17,600559.SH,食品饮料-白酒-白酒Ⅲ
002355,33,002355.SZ,汽车-汽车零部件-轮胎轮毂
301556,33,301556.SZ,计算机-IT服务-IT服务Ⅲ
002486,33,002486.SZ,纺织服饰-服装家纺-服装
605333,17,605333.SH,汽车-汽车零部件-汽车电子电气系统
300272,33,300272.SZ,家用电器-小家电-小家电Ⅲ
688176,17,688176.SH,医药生物-化学制药-化学制剂
002462,33,002462.SZ,医药生物-医药商业-医药流通
002671,33,002671.SZ,建筑材料-建筑材料-水泥
600616,17,600616.SH,食品饮料-饮料制造-其他酒类
688062,17,688062.SH,医药生物-生物制品-其他生物制品
000705,33,000705.SZ,医药生物-医药商业-医药流通
603228,17,603228.SH,电子-元件-印制电路板
300268,33,300268.SZ,农林牧渔-农产品加工-其他农产品加工
300711,33,300711.SZ,通信-通信设备-其他通信设备
600728,17,600728.SH,计算机-IT服务-IT服务Ⅲ
301179,33,301179.SZ,电力设备-电网设备-电气自控设备
300519,33,300519.SZ,医药生物-中药-中药Ⅲ
300614,33,300614.SZ,环保-环境治理-固废治理
603102,17,603102.SH,食品饮料-食品加工制造-其他食品
000736,33,000736.SZ,房地产-房地产-房地产服务
002440,33,002440.SZ,基础化工-化学制品-纺织化学用品
603004,17,603004.SH,基础化工-化学制品-其他化学制品
600831,17,600831.SH,传媒-文化传媒-电视广播
002069,33,002069.SZ,农林牧渔-养殖业-水产养殖
920819,151,920819.BJ,基础化工-农化制品-农药
000702,33,000702.SZ,农林牧渔-农产品加工-畜禽饲料
600197,17,600197.SH,食品饮料-白酒-白酒Ⅲ
605188,17,605188.SH,商贸零售-零售-百货零售
603262,17,603262.SH,食品饮料-食品加工制造-其他食品
600371,17,600371.SH,农林牧渔-种植业与林业-种子生产
002425,33,002425.SZ,传媒-游戏-游戏Ⅲ
001258,33,001258.SZ,公用事业-电力-新能源发电
601089,17,601089.SH,医药生物-化学制药-化学制剂
600121,17,600121.SH,煤炭-煤炭开采加工-煤炭开采
920180,151,920180.BJ,医药生物-医疗器械-医疗耗材
920195,151,920195.BJ,汽车-汽车零部件-底盘与发动机系统
600444,17,600444.SH,机械设备-专用设备-其他专用设备
300788,33,300788.SZ,传媒-文化传媒-出版
600609,17,600609.SH,汽车-汽车零部件-车身附件及饰件
920396,151,920396.BJ,机械设备-自动化设备-其他自动化设备
002264,33,002264.SZ,传媒-文化传媒-广告营销
920005,151,920005.BJ,电子-消费电子-消费电子零部件及组装
002821,33,002821.SZ,医药生物-医疗服务-医疗研发外包
688681,17,688681.SH,电力设备-电网设备-电气自控设备
600933,17,600933.SH,汽车-汽车零部件-底盘与发动机系统
688575,17,688575.SH,医药生物-医疗器械-体外诊断
301193,33,301193.SZ,轻工制造-家居用品-其他家居用品
300778,33,300778.SZ,建筑装饰-建筑装饰-工程咨询服务
600841,17,600841.SH,汽车-汽车零部件-底盘与发动机系统
300026,33,300026.SZ,医药生物-中药-中药Ⅲ
301102,33,301102.SZ,传媒-文化传媒-广告营销
605599,17,605599.SH,纺织服饰-服装家纺-饰品
300491,33,300491.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
002766,33,002766.SZ,汽车-汽车零部件-汽车电子电气系统
300399,33,300399.SZ,计算机-IT服务-IT服务Ⅲ
300003,33,300003.SZ,医药生物-医疗器械-医疗耗材
002390,33,002390.SZ,医药生物-中药-中药Ⅲ
002651,33,002651.SZ,国防军工-军工装备-航空装备
688811,17,688811.SH,有色金属-金属新材料-其他金属新材料
688576,17,688576.SH,医药生物-医疗器械-医疗耗材
300366,33,300366.SZ,计算机-软件开发-垂直应用软件
920247,151,920247.BJ,汽车-汽车零部件-其他汽车零部件
300996,33,300996.SZ,计算机-软件开发-垂直应用软件
002819,33,002819.SZ,机械设备-通用设备-仪器仪表
600620,17,600620.SH,综合-综合-综合Ⅲ
000716,33,000716.SZ,食品饮料-食品加工制造-休闲食品
002419,33,002419.SZ,商贸零售-零售-百货零售
920833,151,920833.BJ,机械设备-通用设备-其他通用设备
603159,17,603159.SH,机械设备-专用设备-其他专用设备
301295,33,301295.SZ,电力设备-电网设备-输变电设备
920729,151,920729.BJ,农林牧渔-养殖业-动物保健
600653,17,600653.SH,汽车-汽车服务及其他-汽车服务
600814,17,600814.SH,商贸零售-零售-百货零售
600235,17,600235.SH,轻工制造-造纸-造纸Ⅲ
000721,33,000721.SZ,社会服务-旅游及酒店-餐饮
920634,151,920634.BJ,有色金属-工业金属-铅锌
301006,33,301006.SZ,机械设备-通用设备-仪器仪表
688232,17,688232.SH,计算机-软件开发-垂直应用软件
603207,17,603207.SH,医药生物-化学制药-化学制剂
920873,151,920873.BJ,建筑装饰-建筑装饰-工程咨询服务
601002,17,601002.SH,机械设备-通用设备-金属制品
301301,33,301301.SZ,医药生物-化学制药-原料药
688113,17,688113.SH,机械设备-专用设备-其他专用设备
603725,17,603725.SH,轻工制造-家居用品-瓷砖地板
688697,17,688697.SH,机械设备-通用设备-机床工具
300307,33,300307.SZ,机械设备-专用设备-纺织服装设备
000011,33,000011.SZ,房地产-房地产-房地产服务
603022,17,603022.SH,轻工制造-包装印刷-包装
002160,33,002160.SZ,有色金属-工业金属-铝
920191,151,920191.BJ,建筑材料-建筑材料-耐火材料
300792,33,300792.SZ,商贸零售-互联网电商-互联网电商Ⅲ
601399,17,601399.SH,机械设备-专用设备-能源及重型设备
300798,33,300798.SZ,基础化工-化学制品-纺织化学用品
002302,33,002302.SZ,建筑材料-建筑材料-水泥
000595,33,000595.SZ,公用事业-电力-新能源发电
600588,17,600588.SH,计算机-软件开发-横向通用软件
301533,33,301533.SZ,机械设备-专用设备-农用机械
603059,17,603059.SH,美容护理-美容护理-个护用品
600712,17,600712.SH,商贸零售-零售-百货零售
603982,17,603982.SH,汽车-汽车零部件-底盘与发动机系统
002660,33,002660.SZ,电子-消费电子-消费电子零部件及组装
000813,33,000813.SZ,医药生物-化学制药-化学制剂
600468,17,600468.SH,电力设备-电网设备-输变电设备
300006,33,300006.SZ,医药生物-化学制药-化学制剂
002418,33,002418.SZ,家用电器-白色家电-家电零部件
603095,17,603095.SH,机械设备-专用设备-纺织服装设备
605003,17,605003.SH,纺织服饰-服装家纺-家纺
002572,33,002572.SZ,轻工制造-家居用品-定制家居
002775,33,002775.SZ,建筑装饰-建筑装饰-装饰园林
300419,33,300419.SZ,计算机-IT服务-IT服务Ⅲ
