所属同花顺行业,股票代码,market_code,code
机械设备-通用设备-其他通用设备,002598.SZ,33,002598
有色金属-工业金属-铝,002578.SZ,33,002578
传媒-文化传媒-出版,600825.SH,17,600825
环保-环境治理-固废治理,000803.SZ,33,000803
电子-电子化学品-电子化学品Ⅲ,301630.SZ,33,301630
国防军工-军工电子-军工电子Ⅲ,688311.SH,17,688311
基础化工-化学制品-有机硅,920015.BJ,151,920015
电力设备-其他电源设备-其他电源设备Ⅲ,600212.SH,17,600212
机械设备-专用设备-能源及重型设备,002564.SZ,33,002564
食品饮料-饮料制造-其他酒类,600616.SH,17,600616
机械设备-专用设备-其他专用设备,920717.BJ,151,920717
机械设备-通用设备-金属制品,603278.SH,17,603278
电子-光学光电子-面板,603703.SH,17,603703
公用事业-电力-火电,000631.SZ,33,000631
建筑装饰-建筑装饰-工程咨询服务,920149.BJ,151,920149
电子-消费电子-消费电子零部件及组装,300868.SZ,33,300868
轻工制造-包装印刷-包装,002799.SZ,33,002799
国防军工-军工电子-军工电子Ⅲ,688636.SH,17,688636
轻工制造-家居用品-定制家居,603833.SH,17,603833
钢铁-钢铁-普钢,600231.SH,17,600231
电子-光学光电子-LED,002587.SZ,33,002587
机械设备-专用设备-其他专用设备,300293.SZ,33,300293
房地产-房地产-商业地产,600724.SH,17,600724
美容护理-美容护理-化妆品,603630.SH,17,603630
电子-元件-印制电路板,603175.SH,17,603175
机械设备-通用设备-机床工具,002559.SZ,33,002559
有色金属-金属新材料-其他金属新材料,601137.SH,17,601137
环保-环境治理-综合环境治理,688485.SH,17,688485
汽车-汽车零部件-轮胎轮毂,300652.SZ,33,300652
环保-环境治理-水务及水治理,688069.SH,17,688069
电力设备-电网设备-线缆部件及其他,002560.SZ,33,002560
通信-通信服务-通信工程及服务,002544.SZ,33,002544
机械设备-专用设备-其他专用设备,688531.SH,17,688531
电力设备-电池-电池化学品,301349.SZ,33,301349
电力设备-其他电源设备-其他电源设备Ⅲ,688719.SH,17,688719
机械设备-通用设备-金属制品,002342.SZ,33,002342
电子-半导体-数字芯片设计,688589.SH,17,688589
国防军工-军工电子-军工电子Ⅲ,300252.SZ,33,300252
电子-光学光电子-LED,300162.SZ,33,300162
轻工制造-家居用品-瓷砖地板,001386.SZ,33,001386
机械设备-工程机械-工程机械Ⅲ,603338.SH,17,603338
电子-消费电子-消费电子零部件及组装,688210.SH,17,688210
电力设备-风电设备-风电零部件,603985.SH,17,603985
房地产-房地产-住宅开发,002314.SZ,33,002314
电子-半导体-模拟芯片设计,688790.SH,17,688790
基础化工-化学制品-食品及饲料添加剂,300858.SZ,33,300858
医药生物-医疗器械-体外诊断,600807.SH,17,600807
机械设备-工程机械-工程机械Ⅲ,002685.SZ,33,002685
电子-电子化学品-电子化学品Ⅲ,301319.SZ,33,301319
食品饮料-食品加工制造-预加工食品,603536.SH,17,603536
计算机-软件开发-横向通用软件,603039.SH,17,603039
电子-半导体-半导体材料,688720.SH,17,688720
电力设备-电网设备-线缆部件及其他,002498.SZ,33,002498
环保-环境治理-固废治理,688679.SH,17,688679
电力设备-光伏设备-光伏加工设备,920414.BJ,151,920414
轻工制造-家居用品-定制家居,603898.SH,17,603898
电子-半导体-半导体设备,688652.SH,17,688652
国防军工-军工装备-航空装备,002297.SZ,33,002297
机械设备-通用设备-机床工具,002122.SZ,33,002122
机械设备-通用设备-制冷空调设备,300990.SZ,33,300990
机械设备-专用设备-其他专用设备,300004.SZ,33,300004
电力设备-风电设备-风电零部件,301040.SZ,33,301040
计算机-计算机设备-其他计算机设备,920090.BJ,151,920090
通信-通信设备-通信网络设备及器件,301307.SZ,33,301307
计算机-IT服务-IT服务Ⅲ,600845.SH,17,600845
通信-通信设备-通信终端及配件,300590.SZ,33,300590
基础化工-化学纤维-其他纤维,600527.SH,17,600527
农林牧渔-农产品加工-畜禽饲料,688156.SH,17,688156
电力设备-电网设备-电气自控设备,002857.SZ,33,002857
综合-综合-综合Ⅲ,000753.SZ,33,000753
汽车-汽车零部件-汽车电子电气系统,688667.SH,17,688667
纺织服饰-纺织制造-棉纺,601339.SH,17,601339
电子-元件-印制电路板,605058.SH,17,605058
电力设备-电网设备-电气自控设备,300018.SZ,33,300018
基础化工-非金属材料-非金属材料Ⅲ,603688.SH,17,603688
通信-通信服务-通信应用增值服务,603881.SH,17,603881
基础化工-塑料制品-合成树脂,002361.SZ,33,002361
计算机-软件开发-横向通用软件,002279.SZ,33,002279
基础化工-化学原料-其他化学原料,600610.SH,17,600610
电子-元件-印制电路板,300852.SZ,33,300852
传媒-文化传媒-数字媒体,301299.SZ,33,301299
电子-光学光电子-面板,002387.SZ,33,002387
机械设备-轨交设备-轨交设备Ⅲ,300351.SZ,33,300351
传媒-影视院线-影视院线Ⅲ,300528.SZ,33,300528
公用事业-电力-火电,600396.SH,17,600396
社会服务-其他社会服务-专业服务,300662.SZ,33,300662
商贸零售-零售-百货零售,600828.SH,17,600828
医药生物-化学制药-化学制剂,000813.SZ,33,000813
轻工制造-包装印刷-包装,002228.SZ,33,002228
国防军工-军工装备-航天装备,600879.SH,17,600879
机械设备-通用设备-磨具磨料,300700.SZ,33,300700
电力设备-光伏设备-光伏辅材,000159.SZ,33,000159
机械设备-通用设备-仪器仪表,002849.SZ,33,002849
电子-元件-印制电路板,301041.SZ,33,301041
通信-通信设备-其他通信设备,600345.SH,17,600345
医药生物-医疗器械-医疗耗材,603301.SH,17,603301
医药生物-医疗器械-医疗耗材,002901.SZ,33,002901
汽车-汽车整车-商用载货车,600375.SH,17,600375
电力设备-光伏设备-光伏辅材,601865.SH,17,601865
机械设备-通用设备-其他通用设备,600343.SH,17,600343
房地产-房地产-住宅开发,000897.SZ,33,000897
电子-电子化学品-电子化学品Ⅲ,002741.SZ,33,002741
计算机-计算机设备-其他计算机设备,300551.SZ,33,300551
电子-光学光电子-光学元件,688010.SH,17,688010
建筑装饰-建筑装饰-装饰园林,002431.SZ,33,002431
社会服务-其他社会服务-专业服务,920160.BJ,151,920160
电子-电子化学品-电子化学品Ⅲ,688549.SH,17,688549
基础化工-农化制品-氮肥,600227.SH,17,600227
农林牧渔-种植业与林业-其他种植业,601118.SH,17,601118
机械设备-专用设备-其他专用设备,688001.SH,17,688001
有色金属-小金属-其他小金属,600301.SH,17,600301
环保-环保设备-环保设备Ⅲ,300786.SZ,33,300786
传媒-游戏-游戏Ⅲ,002624.SZ,33,002624
基础化工-农化制品-农药,300804.SZ,33,300804
医药生物-医疗器械-医疗耗材,002551.SZ,33,002551
机械设备-工程机械-工程机械Ⅲ,600815.SH,17,600815
轻工制造-家居用品-定制家居,603208.SH,17,603208
电力设备-电网设备-电气自控设备,920508.BJ,151,920508
基础化工-化学制品-聚氨酯,603192.SH,17,603192
机械设备-通用设备-仪器仪表,920476.BJ,151,920476
通信-通信设备-通信网络设备及器件,300710.SZ,33,300710
医药生物-医疗服务-医疗研发外包,688202.SH,17,688202
建筑装饰-建筑装饰-专业工程,920057.BJ,151,920057
社会服务-其他社会服务-专业服务,301306.SZ,33,301306
机械设备-专用设备-农用机械,301533.SZ,33,301533
机械设备-专用设备-农用机械,920608.BJ,151,920608
机械设备-专用设备-其他专用设备,001400.SZ,33,001400
食品饮料-饮料制造-乳品,002910.SZ,33,002910
机械设备-通用设备-仪器仪表,300897.SZ,33,300897
通信-通信设备-通信网络设备及器件,300134.SZ,33,300134
电子-半导体-数字芯片设计,688110.SH,17,688110
机械设备-自动化设备-其他自动化设备,688400.SH,17,688400
国防军工-军工电子-军工电子Ⅲ,688053.SH,22,688053
通信-通信服务-通信工程及服务,300513.SZ,33,300513
环保-环境治理-综合环境治理,300948.SZ,33,300948
电子-光学光电子-LED,300808.SZ,33,300808
电力设备-电网设备-输变电设备,002298.SZ,33,002298
计算机-软件开发-垂直应用软件,603990.SH,17,603990
建筑装饰-建筑装饰-专业工程,605598.SH,17,605598
有色金属-小金属-其他小金属,000960.SZ,33,000960
电子-元件-印制电路板,300739.SZ,33,300739
电力设备-电网设备-电气自控设备,688663.SH,17,688663
环保-环境治理-固废治理,002210.SZ,33,002210
电力设备-光伏设备-光伏辅材,603806.SH,17,603806
电力设备-电池-锂电专用设备,300410.SZ,33,300410
机械设备-专用设备-楼宇设备,002689.SZ,33,002689
电子-半导体-半导体设备,301629.SZ,33,301629
医药生物-化学制药-化学制剂,000908.SZ,33,000908
公用事业-电力-新能源发电,920770.BJ,151,920770
基础化工-塑料制品-其他塑料制品,300321.SZ,33,300321
计算机-计算机设备-其他计算机设备,001229.SZ,33,001229
通信-通信设备-其他通信设备,300213.SZ,33,300213
商贸零售-零售-百货零售,000417.SZ,33,000417
机械设备-通用设备-其他通用设备,920855.BJ,151,920855
电力设备-电网设备-输变电设备,601616.SH,17,601616
有色金属-金属新材料-磁性材料,688077.SH,17,688077
传媒-影视院线-影视院线Ⅲ,603103.SH,17,603103
电子-半导体-半导体设备,300604.SZ,33,300604
通信-通信服务-通信应用增值服务,002289.SZ,33,002289
电子-消费电子-消费电子零部件及组装,300602.SZ,33,300602
医药生物-医疗服务-医疗研发外包,301333.SZ,33,301333
基础化工-塑料制品-改性塑料,688669.SH,17,688669
电力设备-风电设备-风电零部件,601218.SH,17,601218
汽车-汽车零部件-车身附件及饰件,001319.SZ,33,001319
机械设备-轨交设备-轨交设备Ⅲ,002972.SZ,33,002972
轻工制造-包装印刷-包装,603499.SH,17,603499
环保-环保设备-环保设备Ⅲ,000551.SZ,33,000551
有色金属-工业金属-铅锌,600497.SH,17,600497
电子-消费电子-消费电子零部件及组装,002635.SZ,33,002635
计算机-计算机设备-其他计算机设备,603106.SH,17,603106
机械设备-专用设备-其他专用设备,688813.SH,17,688813
计算机-软件开发-垂直应用软件,300830.SZ,33,300830
计算机-软件开发-垂直应用软件,002362.SZ,33,002362
医药生物-医药商业-医药流通,002788.SZ,33,002788
电力设备-电网设备-电气自控设备,601126.SH,17,601126
电子-元件-印制电路板,300657.SZ,33,300657
汽车-汽车零部件-底盘与发动机系统,300611.SZ,33,300611
电力设备-电池-锂电专用设备,300648.SZ,33,300648
电子-半导体-数字芯片设计,688416.SH,17,688416
建筑材料-建筑材料-管材,300599.SZ,33,300599
电力设备-电池-其他电池,603031.SH,17,603031
计算机-计算机设备-其他计算机设备,000066.SZ,33,000066
纺织服饰-服装家纺-饰品,600439.SH,22,600439
建筑材料-建筑材料-水泥,601992.SH,17,601992
电力设备-电网设备-线缆部件及其他,300265.SZ,33,300265
基础化工-非金属材料-非金属材料Ⅲ,603663.SH,17,603663
电力设备-光伏设备-光伏辅材,001269.SZ,33,001269
建筑装饰-建筑装饰-装饰园林,002200.SZ,33,002200
医药生物-医疗服务-医疗研发外包,300404.SZ,33,300404
基础化工-化学原料-氯碱,000510.SZ,33,000510
基础化工-农化制品-农药,920819.BJ,151,920819
纺织服饰-服装家纺-家纺,605003.SH,17,605003
电子-消费电子-消费电子零部件及组装,301383.SZ,33,301383
轻工制造-家居用品-其他家居用品,001322.SZ,33,001322
交通运输-公路铁路运输-公交,603069.SH,17,603069
国防军工-军工电子-军工电子Ⅲ,000547.SZ,33,000547
钢铁-钢铁-冶钢原料,001203.SZ,33,001203
电子-消费电子-消费电子零部件及组装,300812.SZ,33,300812
环保-环境治理-水务及水治理,300899.SZ,33,300899
电子-元件-被动元件,920981.BJ,151,920981
电子-光学光电子-面板,000536.SZ,33,000536
电力设备-光伏设备-光伏加工设备,688556.SH,17,688556
基础化工-非金属材料-非金属材料Ⅲ,001359.SZ,33,001359
机械设备-自动化设备-其他自动化设备,605186.SH,17,605186
美容护理-美容护理-化妆品,920176.BJ,151,920176
建筑装饰-建筑装饰-装饰园林,002989.SZ,33,002989
汽车-汽车零部件-其他汽车零部件,300912.SZ,33,300912
国防军工-军工装备-航空装备,688239.SH,17,688239
计算机-计算机设备-安防设备,300155.SZ,33,300155
环保-环保设备-环保设备Ⅲ,603324.SH,17,603324
社会服务-其他社会服务-专业服务,002967.SZ,33,002967
通信-通信设备-通信线缆及配套,300563.SZ,33,300563
有色金属-工业金属-铝,002996.SZ,33,002996
基础化工-化学制品-其他化学制品,688196.SH,17,688196
电力设备-其他电源设备-其他电源设备Ⅲ,002518.SZ,33,002518
电子-半导体-模拟芯片设计,688699.SH,17,688699
商贸零售-零售-商业物业经营,000007.SZ,33,000007
基础化工-化学制品-涂料油墨,300665.SZ,33,300665
电力设备-电池-电池化学品,688275.SH,17,688275
电力设备-其他电源设备-其他电源设备Ⅲ,002534.SZ,33,002534
机械设备-专用设备-印刷包装机械,603901.SH,17,603901
电子-光学光电子-光学元件,002456.SZ,33,002456
医药生物-化学制药-化学制剂,688373.SH,17,688373
计算机-软件开发-横向通用软件,300378.SZ,33,300378
电子-半导体-集成电路封测,002185.SZ,33,002185
公用事业-电力-热力,600052.SH,17,600052
医药生物-化学制药-化学制剂,300194.SZ,33,300194
传媒-文化传媒-数字媒体,301313.SZ,33,301313
建筑材料-建筑材料-其他建材,002043.SZ,33,002043
公用事业-电力-新能源发电,002617.SZ,33,002617
电子-其他电子-其他电子Ⅲ,001298.SZ,33,001298
电力设备-光伏设备-硅料硅片,600481.SH,17,600481
汽车-汽车零部件-底盘与发动机系统,603007.SH,17,603007
建筑材料-建筑材料-玻璃玻纤,002201.SZ,33,002201
基础化工-化学制品-其他化学制品,301149.SZ,33,301149
家用电器-白色家电-家电零部件,002860.SZ,33,002860
电子-半导体-半导体设备,301297.SZ,33,301297
医药生物-化学制药-化学制剂,301075.SZ,33,301075
电子-半导体-集成电路制造,688981.SH,17,688981
电力设备-风电设备-风电零部件,300904.SZ,33,300904
医药生物-医疗器械-医疗耗材,301188.SZ,33,301188
电力设备-电池-电池化学品,000695.SZ,33,000695
纺织服饰-服装家纺-服装,002269.SZ,33,002269
机械设备-专用设备-其他专用设备,301128.SZ,33,301128
轻工制造-家居用品-其他家居用品,002571.SZ,33,002571
国防军工-军工电子-军工电子Ⅲ,688272.SH,17,688272
基础化工-非金属材料-非金属材料Ⅲ,920971.BJ,151,920971
计算机-软件开发-垂直应用软件,002253.SZ,33,002253
机械设备-通用设备-仪器仪表,300306.SZ,33,300306
商贸零售-互联网电商-互联网电商Ⅲ,002640.SZ,33,002640
轻工制造-包装印刷-包装,300501.SZ,33,300501
医药生物-医疗器械-医疗设备,300869.SZ,33,300869
公用事业-燃气-燃气Ⅲ,001331.SZ,33,001331
计算机-软件开发-横向通用软件,603138.SH,17,603138
医药生物-医疗器械-医疗设备,688273.SH,17,688273
建筑材料-建筑材料-其他建材,603378.SH,22,603378
农林牧渔-养殖业-生猪养殖,603717.SH,17,603717
传媒-文化传媒-电视广播,601929.SH,17,601929
机械设备-通用设备-其他通用设备,688251.SH,17,688251
轻工制造-家居用品-定制家居,300749.SZ,33,300749
电力设备-光伏设备-逆变器,688348.SH,17,688348
电力设备-光伏设备-光伏辅材,600207.SH,17,600207
建筑装饰-建筑装饰-装饰园林,002830.SZ,33,002830
社会服务-教育-教育Ⅲ,300688.SZ,33,300688
国防军工-军工装备-航天装备,002829.SZ,33,002829
汽车-汽车服务及其他-汽车服务,920030.BJ,151,920030
计算机-软件开发-垂直应用软件,600571.SH,17,600571
电子-半导体-半导体设备,688785.SH,17,688785
机械设备-专用设备-其他专用设备,688383.SH,17,688383
有色金属-贵金属-贵金属Ⅲ,000975.SZ,33,000975
汽车-汽车零部件-底盘与发动机系统,603158.SH,17,603158
汽车-汽车零部件-底盘与发动机系统,301667.SZ,33,301667
家用电器-小家电-小家电Ⅲ,920926.BJ,151,920926
计算机-软件开发-垂直应用软件,600880.SH,17,600880
商贸零售-互联网电商-互联网电商Ⅲ,300792.SZ,33,300792
机械设备-通用设备-其他通用设备,000570.SZ,33,000570
汽车-汽车零部件-底盘与发动机系统,920271.BJ,151,920271
基础化工-化学制品-涂料油墨,603110.SH,17,603110
基础化工-化学制品-纺织化学用品,002440.SZ,33,002440
电子-半导体-半导体材料,688783.SH,17,688783
机械设备-通用设备-机床工具,601882.SH,17,601882
电力设备-光伏设备-逆变器,002150.SZ,33,002150
电子-其他电子-其他电子Ⅲ,002130.SZ,33,002130
通信-通信设备-通信终端及配件,300504.SZ,33,300504
环保-环境治理-综合环境治理,002887.SZ,33,002887
建筑装饰-建筑装饰-基础建设,600512.SH,17,600512
机械设备-自动化设备-工控设备,001266.SZ,33,001266
公用事业-电力-热力,600226.SH,17,600226
建筑装饰-建筑装饰-工程咨询服务,301136.SZ,33,301136
有色金属-贵金属-贵金属Ⅲ,002716.SZ,33,002716
轻工制造-家居用品-其他家居用品,001221.SZ,33,001221
农林牧渔-农产品加工-宠物食品,301498.SZ,33,301498
电子-消费电子-消费电子零部件及组装,002055.SZ,33,002055
汽车-汽车零部件-底盘与发动机系统,300585.SZ,33,300585
基础化工-非金属材料-非金属材料Ⅲ,301071.SZ,33,301071
基础化工-化学制品-纺织化学用品,605566.SH,17,605566
机械设备-专用设备-其他专用设备,300833.SZ,33,300833
计算机-软件开发-垂直应用软件,688507.SH,17,688507
房地产-房地产-住宅开发,600716.SH,17,600716
电子-半导体-数字芯片设计,300223.SZ,33,300223
轻工制造-家居用品-瓷砖地板,002162.SZ,33,002162
电子-半导体-数字芯片设计,603316.SH,17,603316
机械设备-通用设备-仪器仪表,688337.SH,17,688337
汽车-汽车零部件-汽车电子电气系统,300745.SZ,33,300745
基础化工-化学纤维-涤纶,600370.SH,22,600370
基础化工-塑料制品-膜材料,002263.SZ,33,002263
家用电器-黑色家电-其他黑色家电,002848.SZ,33,002848
医药生物-生物制品-血液制品,000403.SZ,33,000403
机械设备-自动化设备-其他自动化设备,300802.SZ,33,300802
建筑装饰-建筑装饰-装饰园林,002620.SZ,33,002620
电子-半导体-数字芯片设计,002213.SZ,33,002213
电子-光学光电子-LED,300889.SZ,33,300889
电力设备-电网设备-输变电设备,603097.SH,17,603097
电力设备-风电设备-风电整机,300772.SZ,33,300772
国防军工-军工电子-军工电子Ⅲ,300397.SZ,33,300397
传媒-文化传媒-电视广播,600959.SH,17,600959
传媒-文化传媒-数字媒体,600640.SH,17,600640
机械设备-通用设备-其他通用设备,301028.SZ,33,301028
机械设备-专用设备-印刷包装机械,301138.SZ,33,301138
汽车-汽车零部件-汽车电子电气系统,301499.SZ,33,301499
建筑材料-建筑材料-水泥,600668.SH,17,600668
环保-环境治理-水务及水治理,300774.SZ,33,300774
建筑装饰-建筑装饰-工程咨询服务,300844.SZ,33,300844
电力设备-电网设备-输变电设备,301120.SZ,33,301120
电子-光学光电子-面板,688181.SH,17,688181
非银金融-证券-证券Ⅲ,601696.SH,17,601696
农林牧渔-养殖业-生猪养殖,000735.SZ,33,000735
电力设备-电网设备-线缆部件及其他,603577.SH,17,603577
国防军工-军工电子-军工电子Ⅲ,300762.SZ,33,300762
机械设备-专用设备-其他专用设备,300210.SZ,33,300210
电力设备-光伏设备-光伏电池组件,002513.SZ,33,002513
建筑装饰-建筑装饰-装饰园林,000010.SZ,33,000010
轻工制造-家居用品-定制家居,603216.SH,17,603216
机械设备-专用设备-其他专用设备,301392.SZ,33,301392
计算机-软件开发-垂直应用软件,920799.BJ,151,920799
机械设备-自动化设备-工控设备,603025.SH,17,603025
电子-半导体-分立器件,605111.SH,17,605111
汽车-汽车整车-商用载客车,000868.SZ,33,000868
基础化工-化学制品-聚氨酯,002165.SZ,33,002165
电子-消费电子-消费电子零部件及组装,300136.SZ,33,300136
电力设备-电池-锂电池,688388.SH,17,688388
社会服务-教育-教育Ⅲ,300492.SZ,33,300492
农林牧渔-养殖业-其他养殖,600965.SH,22,600965
电力设备-电网设备-电气自控设备,002339.SZ,33,002339
美容护理-美容护理-化妆品,002243.SZ,33,002243
计算机-IT服务-IT服务Ⅲ,000555.SZ,33,000555
电子-其他电子-其他电子Ⅲ,002922.SZ,33,002922
电力设备-电网设备-线缆部件及其他,605222.SH,17,605222
机械设备-自动化设备-工控设备,605288.SH,17,605288
传媒-文化传媒-广告营销,000607.SZ,33,000607
电子-元件-被动元件,603738.SH,17,603738
基础化工-非金属材料-非金属材料Ⅲ,920675.BJ,151,920675
机械设备-自动化设备-工控设备,002184.SZ,33,002184
电子-光学光电子-面板,000045.SZ,33,000045
机械设备-通用设备-金属制品,300780.SZ,33,300780
汽车-汽车零部件-汽车电子电气系统,002664.SZ,33,002664
机械设备-自动化设备-激光设备,300747.SZ,33,300747
电力设备-电池-电池化学品,688733.SH,17,688733
建筑装饰-建筑装饰-工程咨询服务,300983.SZ,33,300983
机械设备-专用设备-楼宇设备,301056.SZ,33,301056
家用电器-小家电-小家电Ⅲ,002242.SZ,33,002242
医药生物-医药商业-医药流通,002462.SZ,33,002462
电子-光学光电子-面板,301379.SZ,33,301379
环保-环境治理-综合环境治理,002645.SZ,33,002645
计算机-IT服务-IT服务Ⅲ,300150.SZ,33,300150
计算机-IT服务-IT服务Ⅲ,301172.SZ,33,301172
商贸零售-零售-商业物业经营,300947.SZ,33,300947
医药生物-医疗器械-体外诊断,688317.SH,17,688317
商贸零售-零售-旅游零售,600185.SH,17,600185
基础化工-塑料制品-其他塑料制品,920871.BJ,151,920871
电子-半导体-模拟芯片设计,688173.SH,17,688173
基础化工-化学制品-其他化学制品,603217.SH,17,603217
环保-环境治理-综合环境治理,688701.SH,17,688701
房地产-房地产-住宅开发,000965.SZ,33,000965
汽车-汽车零部件-汽车电子电气系统,603633.SH,17,603633
汽车-汽车零部件-其他汽车零部件,001311.SZ,33,001311
家用电器-厨卫电器-厨卫电器Ⅲ,300894.SZ,33,300894
机械设备-自动化设备-其他自动化设备,920260.BJ,151,920260
电子-消费电子-消费电子零部件及组装,300433.SZ,33,300433
电力设备-电池-锂电池,300438.SZ,33,300438
纺织服饰-服装家纺-饰品,300945.SZ,33,300945
汽车-汽车零部件-底盘与发动机系统,002126.SZ,33,002126
环保-环境治理-固废治理,300779.SZ,33,300779
建筑材料-建筑材料-水泥,000672.SZ,33,000672
计算机-计算机设备-其他计算机设备,300857.SZ,33,300857
机械设备-通用设备-其他通用设备,920455.BJ,151,920455
电力设备-光伏设备-光伏电池组件,688599.SH,17,688599
非银金融-多元金融-多元金融Ⅲ,600901.SH,17,600901
基础化工-化学制品-有机硅,300727.SZ,33,300727
电子-半导体-半导体设备,688120.SH,17,688120
机械设备-自动化设备-工控设备,603203.SH,17,603203
通信-通信服务-通信应用增值服务,002467.SZ,33,002467
电子-半导体-半导体设备,002371.SZ,33,002371
传媒-文化传媒-广告营销,300058.SZ,33,300058
机械设备-通用设备-其他通用设备,603131.SH,17,603131
基础化工-农化制品-氮肥,600426.SH,17,600426
电力设备-光伏设备-硅料硅片,603185.SH,17,603185
轻工制造-家居用品-定制家居,603801.SH,17,603801
轻工制造-包装印刷-包装,920075.BJ,151,920075
农林牧渔-农产品加工-粮油加工,603231.SH,17,603231
机械设备-专用设备-能源及重型设备,002691.SZ,33,002691
社会服务-教育-教育Ⅲ,002607.SZ,33,002607
汽车-汽车服务及其他-其他运输设备,300256.SZ,33,300256
建筑装饰-建筑装饰-基础建设,600853.SH,17,600853
食品饮料-饮料制造-乳品,001318.SZ,33,001318
家用电器-小家电-小家电Ⅲ,603868.SH,17,603868
医药生物-化学制药-化学制剂,000766.SZ,33,000766
电子-消费电子-品牌消费电子,688007.SH,17,688007
轻工制造-包装印刷-包装,603607.SH,17,603607
有色金属-工业金属-铝,600219.SH,17,600219
建筑装饰-建筑装饰-专业工程,603929.SH,17,603929
家用电器-小家电-小家电Ⅲ,603579.SH,17,603579
电力设备-电网设备-电气自控设备,002169.SZ,33,002169
通信-通信设备-通信终端及配件,688027.SH,17,688027
纺织服饰-服装家纺-鞋帽及其他,603958.SH,17,603958
有色金属-金属新材料-其他金属新材料,920751.BJ,151,920751
汽车-汽车零部件-汽车电子电气系统,301631.SZ,33,301631
轻工制造-家居用品-文娱用品,301335.SZ,33,301335
医药生物-化学制药-原料药,300966.SZ,33,300966
机械设备-通用设备-磨具磨料,300554.SZ,33,300554
基础化工-化学纤维-其他纤维,002254.SZ,33,002254
非银金融-证券-证券Ⅲ,600909.SH,17,600909
计算机-软件开发-垂直应用软件,688206.SH,17,688206
食品饮料-食品加工制造-其他食品,600530.SH,22,600530
电子-电子化学品-电子化学品Ⅲ,688603.SH,17,688603
电子-消费电子-消费电子零部件及组装,002426.SZ,33,002426
电力设备-电池-锂电池,300207.SZ,33,300207
电力设备-电网设备-输变电设备,002028.SZ,33,002028
机械设备-专用设备-楼宇设备,002960.SZ,33,002960
计算机-软件开发-垂直应用软件,300226.SZ,33,300226
通信-通信服务-通信应用增值服务,300921.SZ,33,300921
建筑装饰-建筑装饰-工程咨询服务,300500.SZ,33,300500
非银金融-证券-证券Ⅲ,600621.SH,17,600621
有色金属-工业金属-铝,600595.SH,17,600595
电力设备-光伏设备-光伏加工设备,688726.SH,17,688726
环保-环境治理-水务及水治理,603903.SH,17,603903
传媒-文化传媒-广告营销,002264.SZ,33,002264
机械设备-专用设备-其他专用设备,600579.SH,17,600579
交通运输-物流-物流Ⅲ,603713.SH,17,603713
商贸零售-零售-商业物业经营,600790.SH,17,600790
纺织服饰-纺织制造-其他纺织,600156.SH,17,600156
医药生物-医疗器械-医疗耗材,603222.SH,17,603222
传媒-文化传媒-广告营销,002291.SZ,33,002291
机械设备-通用设备-其他通用设备,603090.SH,17,603090
电力设备-光伏设备-光伏电池组件,688223.SH,17,688223
计算机-IT服务-IT服务Ⅲ,003005.SZ,33,003005
机械设备-通用设备-其他通用设备,920950.BJ,151,920950
电子-光学光电子-面板,000100.SZ,33,000100
房地产-房地产-住宅开发,000620.SZ,33,000620
计算机-IT服务-IT服务Ⅲ,600734.SH,22,600734
机械设备-专用设备-能源及重型设备,002523.SZ,33,002523
汽车-汽车零部件-底盘与发动机系统,301007.SZ,33,301007
传媒-文化传媒-广告营销,300612.SZ,33,300612
机械设备-自动化设备-工控设备,002527.SZ,33,002527
建筑材料-建筑材料-其他建材,002271.SZ,33,002271
电子-电子化学品-电子化学品Ⅲ,300429.SZ,33,300429
基础化工-化学制品-其他化学制品,603125.SH,17,603125
社会服务-旅游及酒店-自然景点,002159.SZ,33,002159
交通运输-港口航运-航运,000520.SZ,33,000520
汽车-汽车零部件-底盘与发动机系统,001282.SZ,33,001282
有色金属-工业金属-铝,603876.SH,17,603876
国防军工-军工电子-军工电子Ⅲ,300045.SZ,33,300045
电力设备-光伏设备-光伏辅材,002079.SZ,33,002079
电子-电子化学品-电子化学品Ⅲ,920402.BJ,151,920402
电子-元件-被动元件,301566.SZ,33,301566
环保-环境治理-水务及水治理,301519.SZ,33,301519
电子-电子化学品-电子化学品Ⅲ,688019.SH,17,688019
电子-光学光电子-面板,605218.SH,17,605218
电子-消费电子-消费电子零部件及组装,600203.SH,17,600203
电力设备-电网设备-线缆部件及其他,920639.BJ,151,920639
电子-元件-印制电路板,300476.SZ,33,300476
农林牧渔-养殖业-生猪养殖,002124.SZ,33,002124
钢铁-钢铁-特钢,600117.SH,17,600117
电子-半导体-集成电路封测,603005.SH,17,603005
汽车-汽车零部件-底盘与发动机系统,301020.SZ,33,301020
轻工制造-家居用品-定制家居,603326.SH,17,603326
电力设备-电池-电池化学品,301487.SZ,33,301487
电子-半导体-数字芯片设计,688802.SH,17,688802
电力设备-电池-电池化学品,300769.SZ,33,300769
电子-半导体-数字芯片设计,688380.SH,17,688380
商贸零售-零售-商业物业经营,000785.SZ,33,000785
农林牧渔-农产品加工-果蔬加工,000972.SZ,33,000972
电力设备-电网设备-线缆部件及其他,002309.SZ,33,002309
电力设备-电网设备-电气自控设备,920556.BJ,151,920556
汽车-汽车整车-商用载客车,000957.SZ,33,000957
电子-光学光电子-LED,300752.SZ,33,300752
电力设备-光伏设备-光伏电池组件,301636.SZ,33,301636
电子-其他电子-其他电子Ⅲ,301328.SZ,33,301328
