code,market_code,股票代码,所属同花顺行业
002496,33,002496.SZ,基础化工-农化制品-农药
000906,33,000906.SZ,交通运输-物流-物流Ⅲ
002479,33,002479.SZ,公用事业-电力-热力
300059,33,300059.SZ,非银金融-证券-证券Ⅲ
002251,33,002251.SZ,商贸零售-零售-百货零售
001979,33,001979.SZ,房地产-房地产-商业地产
300075,33,300075.SZ,计算机-软件开发-垂直应用软件
000975,33,000975.SZ,有色金属-贵金属-贵金属Ⅲ
300726,33,300726.SZ,国防军工-军工电子-军工电子Ⅲ
600197,17,600197.SH,食品饮料-白酒-白酒Ⅲ
600576,17,600576.SH,社会服务-旅游及酒店-自然景点
688233,17,688233.SH,电子-半导体-半导体材料
001212,33,001212.SZ,建筑材料-建筑材料-其他建材
600509,17,600509.SH,公用事业-电力-火电
688621,17,688621.SH,医药生物-医疗服务-医疗研发外包
002766,33,002766.SZ,汽车-汽车零部件-汽车电子电气系统
603587,17,603587.SH,纺织服饰-服装家纺-服装
300591,33,300591.SZ,纺织服饰-服装家纺-鞋帽及其他
603838,22,603838.SH,轻工制造-家居用品-其他家居用品
688787,17,688787.SH,计算机-IT服务-IT服务Ⅲ
002527,33,002527.SZ,机械设备-自动化设备-工控设备
688416,17,688416.SH,电子-半导体-数字芯片设计
002838,33,002838.SZ,基础化工-塑料制品-改性塑料
920807,151,920807.BJ,机械设备-通用设备-磨具磨料
600780,17,600780.SH,公用事业-电力-火电
603279,17,603279.SH,机械设备-通用设备-其他通用设备
300921,33,300921.SZ,通信-通信服务-通信应用增值服务
688219,17,688219.SH,基础化工-塑料制品-改性塑料
001311,33,001311.SZ,汽车-汽车零部件-其他汽车零部件
600116,17,600116.SH,公用事业-电力-电能综合服务
688320,17,688320.SH,机械设备-自动化设备-工控设备
002446,33,002446.SZ,国防军工-军工电子-军工电子Ⅲ
688658,17,688658.SH,医药生物-化学制药-化学制剂
601168,17,601168.SH,有色金属-工业金属-铜
688809,17,688809.SH,电子-半导体-半导体设备
920808,151,920808.BJ,计算机-计算机设备-其他计算机设备
600895,17,600895.SH,房地产-房地产-产业地产
002584,33,002584.SZ,电子-电子化学品-电子化学品Ⅲ
000429,33,000429.SZ,交通运输-公路铁路运输-高速公路
600098,17,600098.SH,公用事业-电力-火电
002664,33,002664.SZ,汽车-汽车零部件-汽车电子电气系统
688550,17,688550.SH,电子-电子化学品-电子化学品Ⅲ
301387,33,301387.SZ,电子-消费电子-消费电子零部件及组装
300855,33,300855.SZ,有色金属-金属新材料-其他金属新材料
002540,33,002540.SZ,有色金属-工业金属-铝
301053,33,301053.SZ,机械设备-专用设备-纺织服装设备
300040,33,300040.SZ,公用事业-电力-电能综合服务
600207,17,600207.SH,电力设备-光伏设备-光伏辅材
600012,17,600012.SH,交通运输-公路铁路运输-高速公路
002678,33,002678.SZ,轻工制造-家居用品-文娱用品
603997,17,603997.SH,汽车-汽车零部件-车身附件及饰件
300748,33,300748.SZ,有色金属-金属新材料-磁性材料
002847,33,002847.SZ,食品饮料-食品加工制造-休闲食品
688719,17,688719.SH,电力设备-其他电源设备-其他电源设备Ⅲ
002841,33,002841.SZ,电子-消费电子-品牌消费电子
002314,33,002314.SZ,房地产-房地产-住宅开发
000826,33,000826.SZ,环保-环境治理-综合环境治理
300789,33,300789.SZ,计算机-计算机设备-其他计算机设备
000063,33,000063.SZ,通信-通信设备-通信网络设备及器件
688152,17,688152.SH,计算机-软件开发-横向通用软件
000755,33,000755.SZ,交通运输-公路铁路运输-高速公路
002439,33,002439.SZ,计算机-软件开发-横向通用软件
603530,17,603530.SH,电力设备-电网设备-线缆部件及其他
300616,33,300616.SZ,轻工制造-家居用品-定制家居
600340,22,600340.SH,房地产-房地产-产业地产
300301,33,300301.SZ,电子-光学光电子-LED
600653,17,600653.SH,汽车-汽车服务及其他-汽车服务
300015,33,300015.SZ,医药生物-医疗服务-医院
603019,17,603019.SH,计算机-计算机设备-其他计算机设备
603071,17,603071.SH,公用事业-电力-热力
000727,33,000727.SZ,电子-光学光电子-面板
301003,33,301003.SZ,基础化工-塑料制品-改性塑料
301282,33,301282.SZ,电子-元件-印制电路板
600807,17,600807.SH,医药生物-医疗器械-体外诊断
600601,17,600601.SH,电子-元件-印制电路板
000060,33,000060.SZ,有色金属-工业金属-铅锌
603170,17,603170.SH,食品饮料-食品加工制造-调味发酵品
605098,17,605098.SH,社会服务-教育-教育Ⅲ
688517,17,688517.SH,电力设备-电网设备-输变电设备
300260,33,300260.SZ,轻工制造-包装印刷-包装
688018,17,688018.SH,电子-半导体-数字芯片设计
603089,17,603089.SH,汽车-汽车零部件-底盘与发动机系统
300648,33,300648.SZ,电力设备-电池-锂电专用设备
000785,33,000785.SZ,商贸零售-零售-商业物业经营
002935,33,002935.SZ,国防军工-军工电子-军工电子Ⅲ
600505,17,600505.SH,公用事业-电力-电能综合服务
300701,33,300701.SZ,电子-光学光电子-光学元件
300803,33,300803.SZ,计算机-软件开发-垂直应用软件
600779,17,600779.SH,食品饮料-白酒-白酒Ⅲ
688568,17,688568.SH,计算机-IT服务-IT服务Ⅲ
920478,151,920478.BJ,医药生物-化学制药-原料药
600482,17,600482.SH,电力设备-其他电源设备-其他电源设备Ⅲ
600405,17,600405.SH,电力设备-其他电源设备-其他电源设备Ⅲ
920171,151,920171.BJ,计算机-IT服务-IT服务Ⅲ
002010,33,002010.SZ,交通运输-物流-物流Ⅲ
688498,17,688498.SH,电子-半导体-分立器件
600406,17,600406.SH,电力设备-电网设备-电气自控设备
300747,33,300747.SZ,机械设备-自动化设备-激光设备
300274,33,300274.SZ,电力设备-光伏设备-逆变器
600101,17,600101.SH,公用事业-电力-电能综合服务
002212,33,002212.SZ,计算机-软件开发-横向通用软件
300019,33,300019.SZ,基础化工-化学制品-有机硅
601163,17,601163.SH,汽车-汽车零部件-轮胎轮毂
600320,17,600320.SH,机械设备-专用设备-能源及重型设备
300889,33,300889.SZ,电子-光学光电子-LED
002546,33,002546.SZ,电力设备-电网设备-电气自控设备
603097,17,603097.SH,电力设备-电网设备-输变电设备
002876,33,002876.SZ,电子-光学光电子-面板
600167,17,600167.SH,公用事业-电力-热力
688097,17,688097.SH,机械设备-自动化设备-其他自动化设备
600982,17,600982.SH,公用事业-电力-热力
000951,33,000951.SZ,汽车-汽车整车-商用载货车
002354,33,002354.SZ,传媒-文化传媒-广告营销
300840,33,300840.SZ,纺织服饰-服装家纺-服装
002387,33,002387.SZ,电子-光学光电子-面板
600433,17,600433.SH,轻工制造-造纸-造纸Ⅲ
300639,33,300639.SZ,医药生物-医疗器械-体外诊断
000818,33,000818.SZ,基础化工-化学原料-氯碱
603808,17,603808.SH,纺织服饰-服装家纺-服装
300952,33,300952.SZ,纺织服饰-服装家纺-鞋帽及其他
920098,151,920098.BJ,基础化工-橡胶制品-其他橡胶制品
301510,33,301510.SZ,机械设备-自动化设备-工控设备
600828,17,600828.SH,商贸零售-零售-百货零售
600906,17,600906.SH,非银金融-证券-证券Ⅲ
002382,33,002382.SZ,医药生物-医疗器械-医疗耗材
920207,151,920207.BJ,计算机-软件开发-垂直应用软件
600082,22,600082.SH,房地产-房地产-产业地产
688709,17,688709.SH,电子-半导体-模拟芯片设计
600153,17,600153.SH,交通运输-物流-物流Ⅲ
002022,33,002022.SZ,医药生物-医疗器械-体外诊断
002375,33,002375.SZ,建筑装饰-建筑装饰-装饰园林
300428,33,300428.SZ,汽车-汽车零部件-轮胎轮毂
600715,17,600715.SH,传媒-影视院线-影视院线Ⅲ
002652,33,002652.SZ,建筑材料-建筑材料-其他建材
600649,17,600649.SH,房地产-房地产-住宅开发
300353,33,300353.SZ,通信-通信设备-其他通信设备
603209,17,603209.SH,交通运输-港口航运-航运
002579,33,002579.SZ,电子-元件-印制电路板
000537,33,000537.SZ,公用事业-电力-新能源发电
603978,17,603978.SH,有色金属-金属新材料-其他金属新材料
600515,17,600515.SH,交通运输-机场航运-机场
002246,33,002246.SZ,基础化工-化学制品-民爆用品
688139,17,688139.SH,医药生物-医疗器械-医疗设备
000034,33,000034.SZ,计算机-IT服务-IT服务Ⅲ
001872,33,001872.SZ,交通运输-港口航运-港口
000761,33,000761.SZ,钢铁-钢铁-普钢
605007,17,605007.SH,轻工制造-造纸-造纸Ⅲ
301345,33,301345.SZ,汽车-汽车服务及其他-其他运输设备
601083,17,601083.SH,交通运输-港口航运-航运
688435,17,688435.SH,计算机-软件开发-横向通用软件
301248,33,301248.SZ,计算机-IT服务-IT服务Ⅲ
688343,17,688343.SH,计算机-IT服务-IT服务Ⅲ
300888,33,300888.SZ,美容护理-美容护理-个护用品
000809,33,000809.SZ,电力设备-风电设备-风电零部件
600868,17,600868.SH,公用事业-电力-水电
000156,33,000156.SZ,传媒-文化传媒-电视广播
000825,33,000825.SZ,钢铁-钢铁-特钢
601336,17,601336.SH,非银金融-保险-保险Ⅲ
688205,17,688205.SH,通信-通信设备-通信网络设备及器件
301060,33,301060.SZ,医药生物-医疗服务-其他医疗服务
300131,33,300131.SZ,电子-其他电子-其他电子Ⅲ
000595,33,000595.SZ,公用事业-电力-新能源发电
000552,33,000552.SZ,煤炭-煤炭开采加工-煤炭开采
000099,33,000099.SZ,交通运输-机场航运-航空运输
688045,17,688045.SH,电子-半导体-模拟芯片设计
600491,22,600491.SH,建筑装饰-建筑装饰-房屋建设
300390,33,300390.SZ,电力设备-电池-电池化学品
000686,33,000686.SZ,非银金融-证券-证券Ⅲ
688617,17,688617.SH,医药生物-医疗器械-医疗耗材
603916,17,603916.SH,基础化工-化学制品-其他化学制品
000695,33,000695.SZ,电力设备-电池-电池化学品
605090,17,605090.SH,公用事业-燃气-燃气Ⅲ
600930,17,600930.SH,公用事业-电力-新能源发电
601688,17,601688.SH,非银金融-证券-证券Ⅲ
920394,151,920394.BJ,轻工制造-造纸-造纸Ⅲ
600496,17,600496.SH,建筑装饰-建筑装饰-专业工程
000600,33,000600.SZ,公用事业-电力-火电
300445,33,300445.SZ,机械设备-通用设备-仪器仪表
300629,33,300629.SZ,国防军工-军工电子-军工电子Ⅲ
688475,17,688475.SH,计算机-计算机设备-安防设备
688183,17,688183.SH,电子-元件-印制电路板
000816,33,000816.SZ,有色金属-工业金属-铅锌
600586,17,600586.SH,基础化工-化学原料-纯碱
002054,33,002054.SZ,基础化工-化学制品-纺织化学用品
000501,33,000501.SZ,商贸零售-零售-百货零售
600567,17,600567.SH,轻工制造-造纸-造纸Ⅲ
301608,33,301608.SZ,汽车-汽车零部件-汽车电子电气系统
000783,33,000783.SZ,非银金融-证券-证券Ⅲ
600066,17,600066.SH,汽车-汽车整车-商用载客车
000736,33,000736.SZ,房地产-房地产-住宅开发
002896,33,002896.SZ,机械设备-通用设备-金属制品
600185,17,600185.SH,商贸零售-零售-旅游零售
688357,17,688357.SH,基础化工-化学制品-其他化学制品
300235,33,300235.SZ,计算机-软件开发-垂直应用软件
300957,33,300957.SZ,美容护理-美容护理-化妆品
600517,17,600517.SH,非银金融-多元金融-多元金融Ⅲ
002973,33,002973.SZ,环保-环境治理-固废治理
600962,17,600962.SH,食品饮料-饮料制造-软饮料
605151,17,605151.SH,汽车-汽车零部件-车身附件及饰件
002376,33,002376.SZ,计算机-计算机设备-其他计算机设备
002453,33,002453.SZ,基础化工-化学制品-其他化学制品
603577,17,603577.SH,电力设备-电网设备-线缆部件及其他
601089,17,601089.SH,医药生物-化学制药-化学制剂
603341,17,603341.SH,电子-消费电子-消费电子零部件及组装
300552,33,300552.SZ,计算机-计算机设备-其他计算机设备
600644,17,600644.SH,公用事业-电力-电能综合服务
688376,17,688376.SH,环保-环保设备-环保设备Ⅲ
603590,17,603590.SH,医药生物-生物制品-其他生物制品
002669,33,002669.SZ,基础化工-化学制品-其他化学制品
300107,33,300107.SZ,基础化工-化学制品-纺织化学用品
600795,17,600795.SH,公用事业-电力-火电
300793,33,300793.SZ,电子-消费电子-消费电子零部件及组装
301050,33,301050.SZ,国防军工-军工电子-军工电子Ⅲ
688061,17,688061.SH,电子-半导体-模拟芯片设计
601018,17,601018.SH,交通运输-港口航运-港口
300268,33,300268.SZ,农林牧渔-农产品加工-其他农产品加工
000978,33,000978.SZ,社会服务-旅游及酒店-自然景点
601011,17,601011.SH,煤炭-煤炭开采加工-煤炭开采
603658,17,603658.SH,医药生物-医疗器械-体外诊断
603002,17,603002.SH,电子-电子化学品-电子化学品Ⅲ
920116,151,920116.BJ,计算机-IT服务-IT服务Ⅲ
000596,33,000596.SZ,食品饮料-白酒-白酒Ⅲ
600748,17,600748.SH,房地产-房地产-住宅开发
000721,33,000721.SZ,社会服务-旅游及酒店-餐饮
301606,33,301606.SZ,电子-消费电子-品牌消费电子
002967,33,002967.SZ,社会服务-其他社会服务-专业服务
000615,33,000615.SZ,美容护理-美容护理-医疗美容
300341,33,300341.SZ,医药生物-医疗器械-医疗设备
002236,33,002236.SZ,计算机-计算机设备-安防设备
002053,33,002053.SZ,公用事业-电力-新能源发电
002221,33,002221.SZ,石油石化-石油加工贸易-石油加工
002855,33,002855.SZ,电子-消费电子-消费电子零部件及组装
301302,33,301302.SZ,国防军工-军工电子-军工电子Ⅲ
000977,33,000977.SZ,计算机-计算机设备-其他计算机设备
600446,17,600446.SH,计算机-IT服务-IT服务Ⅲ
600009,17,600009.SH,交通运输-机场航运-机场
002985,33,002985.SZ,国防军工-军工装备-航空装备
301233,33,301233.SZ,汽车-汽车零部件-底盘与发动机系统
000050,33,000050.SZ,电子-光学光电子-面板
002415,33,002415.SZ,计算机-计算机设备-安防设备
301175,33,301175.SZ,环保-环境治理-固废治理
300252,33,300252.SZ,国防军工-军工电子-军工电子Ⅲ
603559,22,603559.SH,通信-通信服务-通信工程及服务
600366,17,600366.SH,有色金属-金属新材料-磁性材料
301051,33,301051.SZ,电子-消费电子-消费电子零部件及组装
000100,33,000100.SZ,电子-光学光电子-面板
600882,17,600882.SH,食品饮料-饮料制造-乳品
601137,17,601137.SH,有色金属-金属新材料-其他金属新材料
000709,33,000709.SZ,钢铁-钢铁-普钢
603155,17,603155.SH,基础化工-化学制品-有机硅
002253,33,002253.SZ,计算机-软件开发-垂直应用软件
600252,17,600252.SH,医药生物-中药-中药Ⅲ
601096,17,601096.SH,电力设备-电网设备-线缆部件及其他
603009,17,603009.SH,汽车-汽车零部件-底盘与发动机系统
600712,17,600712.SH,商贸零售-零售-百货零售
300175,33,300175.SZ,农林牧渔-农产品加工-果蔬加工
002358,33,002358.SZ,电力设备-电网设备-输变电设备
601601,17,601601.SH,非银金融-保险-保险Ⅲ
600000,17,600000.SH,银行-银行-股份制银行
688111,17,688111.SH,计算机-软件开发-横向通用软件
002356,33,002356.SZ,商贸零售-零售-百货零售
002352,33,002352.SZ,交通运输-物流-物流Ⅲ
600927,17,600927.SH,非银金融-多元金融-多元金融Ⅲ
300724,33,300724.SZ,电力设备-光伏设备-光伏加工设备
600684,17,600684.SH,房地产-房地产-房地产服务
601366,17,601366.SH,商贸零售-零售-百货零售
300036,33,300036.SZ,计算机-软件开发-垂直应用软件
600133,17,600133.SH,环保-环境治理-综合环境治理
300406,33,300406.SZ,医药生物-医疗器械-体外诊断
601061,17,601061.SH,商贸零售-贸易-贸易Ⅲ
300442,33,300442.SZ,通信-通信服务-通信应用增值服务
003012,33,003012.SZ,轻工制造-家居用品-瓷砖地板
301336,33,301336.SZ,轻工制造-家居用品-成品家居
002712,33,002712.SZ,传媒-文化传媒-广告营销
300290,33,300290.SZ,计算机-IT服务-IT服务Ⅲ
000665,33,000665.SZ,传媒-文化传媒-电视广播
002204,33,002204.SZ,机械设备-专用设备-能源及重型设备
601000,17,601000.SH,交通运输-港口航运-港口
300305,33,300305.SZ,基础化工-塑料制品-膜材料
002127,33,002127.SZ,商贸零售-互联网电商-互联网电商Ⅲ
603915,17,603915.SH,机械设备-通用设备-金属制品
000782,33,000782.SZ,基础化工-化学纤维-其他纤维
600368,17,600368.SH,交通运输-公路铁路运输-高速公路
003037,33,003037.SZ,建筑材料-建筑材料-水泥
601399,17,601399.SH,机械设备-专用设备-能源及重型设备
002079,33,002079.SZ,电力设备-光伏设备-光伏辅材
600816,17,600816.SH,非银金融-多元金融-多元金融Ⅲ
603103,17,603103.SH,传媒-影视院线-影视院线Ⅲ
002099,33,002099.SZ,医药生物-化学制药-原料药
600343,17,600343.SH,机械设备-通用设备-其他通用设备
300777,33,300777.SZ,国防军工-军工装备-航空装备
603370,17,603370.SH,电力设备-电机-电机Ⅲ
601899,17,601899.SH,有色金属-贵金属-贵金属Ⅲ
300708,33,300708.SZ,电子-光学光电子-LED
600562,17,600562.SH,国防军工-军工电子-军工电子Ⅲ
600575,17,600575.SH,公用事业-电力-火电
600369,17,600369.SH,非银金融-证券-证券Ⅲ
600593,17,600593.SH,社会服务-旅游及酒店-人工景点
301091,33,301091.SZ,建筑装饰-建筑装饰-工程咨询服务
301201,33,301201.SZ,医药生物-医疗服务-医疗研发外包
002607,33,002607.SZ,社会服务-教育-教育Ⅲ
600570,17,600570.SH,计算机-软件开发-垂直应用软件
600030,17,600030.SH,非银金融-证券-证券Ⅲ
002707,33,002707.SZ,社会服务-旅游及酒店-旅游综合
000723,33,000723.SZ,煤炭-煤炭开采加工-焦炭加工
301376,33,301376.SZ,轻工制造-家居用品-成品家居
002157,33,002157.SZ,农林牧渔-养殖业-生猪养殖
002075,33,002075.SZ,钢铁-钢铁-特钢
600236,17,600236.SH,公用事业-电力-水电
600743,17,600743.SH,商贸零售-零售-商业物业经营
300627,33,300627.SZ,通信-通信设备-通信终端及配件
001255,33,001255.SZ,基础化工-塑料制品-合成树脂
605162,17,605162.SH,公用事业-电力-热力
002612,33,002612.SZ,美容护理-美容护理-医疗美容
002307,33,002307.SZ,建筑装饰-建筑装饰-基础建设
300909,33,300909.SZ,电子-光学光电子-面板
301602,33,301602.SZ,医药生物-医疗器械-医疗设备
000089,33,000089.SZ,交通运输-机场航运-机场
603099,17,603099.SH,社会服务-旅游及酒店-自然景点
300399,33,300399.SZ,计算机-IT服务-IT服务Ⅲ
002300,33,002300.SZ,电力设备-电网设备-线缆部件及其他
002586,33,002586.SZ,建筑装饰-建筑装饰-基础建设
603363,17,603363.SH,农林牧渔-农产品加工-畜禽饲料
002057,33,002057.SZ,社会服务-其他社会服务-专业服务
600479,17,600479.SH,医药生物-中药-中药Ⅲ
300845,33,300845.SZ,计算机-计算机设备-其他计算机设备
002986,33,002986.SZ,石油石化-石油加工贸易-石油加工
300699,33,300699.SZ,国防军工-军工装备-航空装备
002373,33,002373.SZ,计算机-IT服务-IT服务Ⅲ
603728,17,603728.SH,电力设备-电机-电机Ⅲ
600877,17,600877.SH,电子-半导体-模拟芯片设计
600468,17,600468.SH,电力设备-电网设备-输变电设备
603078,17,603078.SH,电子-电子化学品-电子化学品Ⅲ
000661,33,000661.SZ,医药生物-生物制品-其他生物制品
002154,33,002154.SZ,纺织服饰-服装家纺-服装
000860,33,000860.SZ,食品饮料-白酒-白酒Ⅲ
603815,17,603815.SH,建筑装饰-建筑装饰-基础建设
002166,33,002166.SZ,基础化工-化学制品-食品及饲料添加剂
300761,33,300761.SZ,农林牧渔-养殖业-肉鸡养殖
300461,33,300461.SZ,机械设备-自动化设备-其他自动化设备
600377,17,600377.SH,交通运输-公路铁路运输-高速公路
000567,33,000567.SZ,非银金融-多元金融-多元金融Ⅲ
002123,33,002123.SZ,通信-通信服务-通信应用增值服务
002993,33,002993.SZ,电子-消费电子-消费电子零部件及组装
600961,17,600961.SH,有色金属-工业金属-铅锌
000923,33,000923.SZ,钢铁-钢铁-冶钢原料
600992,17,600992.SH,机械设备-通用设备-金属制品
688115,17,688115.SH,机械设备-通用设备-仪器仪表
000425,33,000425.SZ,机械设备-工程机械-工程机械Ⅲ
002939,33,002939.SZ,非银金融-证券-证券Ⅲ
601108,17,601108.SH,非银金融-证券-证券Ⅲ
300740,33,300740.SZ,美容护理-美容护理-化妆品
600663,17,600663.SH,房地产-房地产-商业地产
000737,33,000737.SZ,有色金属-工业金属-铜
920855,151,920855.BJ,机械设备-通用设备-其他通用设备
300113,33,300113.SZ,通信-通信服务-通信应用增值服务
002533,33,002533.SZ,电力设备-电网设备-线缆部件及其他
600819,17,600819.SH,建筑材料-建筑材料-玻璃玻纤
603305,17,603305.SH,汽车-汽车零部件-底盘与发动机系统
920145,151,920145.BJ,环保-环保设备-环保设备Ⅲ
301237,33,301237.SZ,基础化工-塑料制品-膜材料
001268,33,001268.SZ,家用电器-白色家电-家电零部件
601799,17,601799.SH,汽车-汽车零部件-车身附件及饰件
600876,17,600876.SH,电力设备-光伏设备-光伏辅材
600383,17,600383.SH,房地产-房地产-住宅开发
601619,17,601619.SH,公用事业-电力-新能源发电
002955,33,002955.SZ,电子-光学光电子-面板
000037,33,000037.SZ,公用事业-电力-火电
002155,33,002155.SZ,有色金属-贵金属-贵金属Ⅲ
002115,33,002115.SZ,通信-通信服务-通信工程及服务
002837,33,002837.SZ,机械设备-专用设备-其他专用设备
920299,151,920299.BJ,电力设备-电网设备-电气自控设备
603683,17,603683.SH,基础化工-化学制品-其他化学制品
300570,33,300570.SZ,通信-通信设备-通信网络设备及器件
600061,17,600061.SH,非银金融-证券-证券Ⅲ
002063,33,002063.SZ,计算机-软件开发-垂直应用软件
000042,33,000042.SZ,房地产-房地产-住宅开发
600925,17,600925.SH,煤炭-煤炭开采加工-煤炭开采
601669,17,601669.SH,建筑装饰-建筑装饰-基础建设
301638,33,301638.SZ,计算机-IT服务-IT服务Ⅲ
002523,33,002523.SZ,机械设备-专用设备-能源及重型设备
300691,33,300691.SZ,计算机-计算机设备-安防设备
301169,33,301169.SZ,社会服务-其他社会服务-专业服务
920526,151,920526.BJ,电子-半导体-半导体材料
300498,33,300498.SZ,农林牧渔-养殖业-生猪养殖
300566,33,300566.SZ,电子-光学光电子-光学元件
300153,33,300153.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
000417,33,000417.SZ,商贸零售-零售-百货零售
600557,17,600557.SH,医药生物-中药-中药Ⅲ
300982,33,300982.SZ,建筑装饰-建筑装饰-基础建设
688625,17,688625.SH,基础化工-化学制品-其他化学制品
600782,17,600782.SH,钢铁-钢铁-普钢
000030,33,000030.SZ,汽车-汽车零部件-底盘与发动机系统
605339,17,605339.SH,食品饮料-食品加工制造-休闲食品
600550,17,600550.SH,电力设备-电网设备-输变电设备
600325,17,600325.SH,房地产-房地产-住宅开发
920873,151,920873.BJ,建筑装饰-建筑装饰-工程咨询服务
600161,17,600161.SH,医药生物-生物制品-血液制品
300963,33,300963.SZ,有色金属-金属新材料-其他金属新材料
688813,17,688813.SH,机械设备-专用设备-其他专用设备
600129,17,600129.SH,医药生物-中药-中药Ⅲ
600886,17,600886.SH,公用事业-电力-水电
000893,33,000893.SZ,基础化工-农化制品-钾肥
300778,33,300778.SZ,建筑装饰-建筑装饰-工程咨询服务
301209,33,301209.SZ,基础化工-化学制品-涂料油墨
000007,33,000007.SZ,商贸零售-零售-商业物业经营
301393,33,301393.SZ,医药生物-生物制品-其他生物制品
002321,33,002321.SZ,农林牧渔-养殖业-其他养殖
300522,33,300522.SZ,基础化工-化学制品-涂料油墨
002673,33,002673.SZ,非银金融-证券-证券Ⅲ
300397,33,300397.SZ,国防军工-军工电子-军工电子Ⅲ
601166,17,601166.SH,银行-银行-股份制银行
000881,33,000881.SZ,基础化工-化学制品-其他化学制品
000069,33,000069.SZ,社会服务-旅游及酒店-旅游综合
688334,17,688334.SH,社会服务-其他社会服务-专业服务
601696,17,601696.SH,非银金融-证券-证券Ⅲ
600229,17,600229.SH,传媒-文化传媒-出版
600435,17,600435.SH,国防军工-军工装备-地面兵装
600020,17,600020.SH,交通运输-公路铁路运输-高速公路
603288,17,603288.SH,食品饮料-食品加工制造-调味发酵品
600278,17,600278.SH,商贸零售-贸易-贸易Ⅲ
600084,22,600084.SH,食品饮料-饮料制造-其他酒类
002946,33,002946.SZ,食品饮料-饮料制造-乳品
688620,17,688620.SH,电子-半导体-数字芯片设计
300056,33,300056.SZ,环保-环保设备-环保设备Ⅲ
002515,33,002515.SZ,食品饮料-食品加工制造-肉制品
000897,33,000897.SZ,房地产-房地产-住宅开发
301070,33,301070.SZ,机械设备-通用设备-制冷空调设备
603999,17,603999.SH,传媒-文化传媒-出版
000759,33,000759.SZ,商贸零售-零售-百货零售
601318,17,601318.SH,非银金融-保险-保险Ⅲ
002225,33,002225.SZ,建筑材料-建筑材料-耐火材料
300510,33,300510.SZ,电力设备-电网设备-电气自控设备
000738,33,000738.SZ,国防军工-军工装备-航空装备
600110,17,600110.SH,电力设备-电池-锂电池
600268,17,600268.SH,电力设备-电网设备-电气自控设备
603100,17,603100.SH,机械设备-通用设备-仪器仪表
002700,33,002700.SZ,公用事业-燃气-燃气Ⅲ
001400,33,001400.SZ,机械设备-专用设备-其他专用设备
000828,33,000828.SZ,交通运输-公路铁路运输-高速公路
688070,17,688070.SH,国防军工-军工装备-航空装备
002268,33,002268.SZ,计算机-计算机设备-其他计算机设备
688350,17,688350.SH,基础化工-化学制品-其他化学制品
605377,17,605377.SH,轻工制造-造纸-造纸Ⅲ
688583,17,688583.SH,机械设备-通用设备-仪器仪表
920344,151,920344.BJ,医药生物-生物制品-其他生物制品
002734,33,002734.SZ,基础化工-农化制品-农药
688608,17,688608.SH,电子-半导体-数字芯片设计
002819,33,002819.SZ,机械设备-通用设备-仪器仪表
300230,33,300230.SZ,基础化工-塑料制品-其他塑料制品
600025,17,600025.SH,公用事业-电力-水电
300318,33,300318.SZ,医药生物-生物制品-血液制品
605166,17,605166.SH,基础化工-化学纤维-其他纤维
600694,17,600694.SH,商贸零售-零售-百货零售
688098,17,688098.SH,农林牧渔-养殖业-动物保健
920425,151,920425.BJ,机械设备-自动化设备-工控设备
002235,33,002235.SZ,轻工制造-造纸-造纸Ⅲ
002500,33,002500.SZ,非银金融-证券-证券Ⅲ
300622,33,300622.SZ,商贸零售-零售-专业连锁
000925,33,000925.SZ,机械设备-轨交设备-轨交设备Ⅲ
600963,17,600963.SH,轻工制造-造纸-造纸Ⅲ
688128,17,688128.SH,机械设备-专用设备-其他专用设备
600289,22,600289.SH,通信-通信服务-通信工程及服务
603929,17,603929.SH,建筑装饰-建筑装饰-专业工程
601519,17,601519.SH,计算机-软件开发-垂直应用软件
002405,33,002405.SZ,计算机-软件开发-垂直应用软件
601995,17,601995.SH,非银金融-证券-证券Ⅲ
600790,17,600790.SH,商贸零售-零售-商业物业经营
300817,33,300817.SZ,机械设备-通用设备-金属制品
003002,33,003002.SZ,基础化工-化学制品-民爆用品
603701,17,603701.SH,汽车-汽车零部件-底盘与发动机系统
603386,17,603386.SH,电子-元件-印制电路板
603669,17,603669.SH,医药生物-化学制药-化学制剂
002117,33,002117.SZ,轻工制造-包装印刷-印刷
603205,17,603205.SH,医药生物-医疗器械-医疗耗材
600706,17,600706.SH,社会服务-旅游及酒店-人工景点
002643,33,002643.SZ,电子-电子化学品-电子化学品Ⅲ
600999,17,600999.SH,非银金融-证券-证券Ⅲ
002872,33,002872.SZ,医药生物-化学制药-化学制剂
301275,33,301275.SZ,电子-其他电子-其他电子Ⅲ
000970,33,000970.SZ,有色金属-金属新材料-磁性材料
002078,33,002078.SZ,轻工制造-造纸-造纸Ⅲ
002937,33,002937.SZ,汽车-汽车零部件-汽车电子电气系统
688425,17,688425.SH,机械设备-工程机械-工程机械Ⅲ
688162,17,688162.SH,机械设备-专用设备-其他专用设备
002849,33,002849.SZ,机械设备-通用设备-仪器仪表
301081,33,301081.SZ,环保-环保设备-环保设备Ⅲ
688479,17,688479.SH,计算机-软件开发-垂直应用软件
002152,33,002152.SZ,计算机-计算机设备-其他计算机设备
000717,33,000717.SZ,钢铁-钢铁-普钢
601069,17,601069.SH,有色金属-贵金属-贵金属Ⅲ
