所属同花顺行业,market_code,股票代码,code
基础化工-非金属材料-非金属材料Ⅲ,151,920971.BJ,920971
电力设备-电网设备-线缆部件及其他,33,002879.SZ,002879
基础化工-塑料制品-改性塑料,33,002768.SZ,002768
基础化工-化学制品-涂料油墨,33,000565.SZ,000565
基础化工-化学制品-民爆用品,33,002917.SZ,002917
机械设备-通用设备-其他通用设备,33,000570.SZ,000570
电子-消费电子-品牌消费电子,151,920183.BJ,920183
石油石化-油气开采及服务-油气开采,17,600938.SH,600938
建筑材料-建筑材料-其他建材,33,301429.SZ,301429
电力设备-其他电源设备-其他电源设备Ⅲ,17,600875.SH,600875
汽车-汽车零部件-底盘与发动机系统,17,603982.SH,603982
汽车-汽车零部件-底盘与发动机系统,33,301459.SZ,301459
基础化工-塑料制品-合成树脂,33,301395.SZ,301395
汽车-汽车零部件-车身附件及饰件,17,605128.SH,605128
机械设备-专用设备-其他专用设备,33,001395.SZ,001395
国防军工-军工装备-航空装备,17,603261.SH,603261
建筑材料-建筑材料-玻璃玻纤,33,002080.SZ,002080
公用事业-燃气-燃气Ⅲ,17,605169.SH,605169
机械设备-自动化设备-机器人,17,603666.SH,603666
通信-通信设备-其他通信设备,33,300353.SZ,300353
轻工制造-家居用品-其他家居用品,33,300640.SZ,300640
医药生物-医疗器械-医疗耗材,17,688029.SH,688029
社会服务-旅游及酒店-餐饮,33,002306.SZ,002306
机械设备-通用设备-金属制品,33,001379.SZ,001379
通信-通信设备-通信终端及配件,17,603118.SH,603118
建筑装饰-建筑装饰-工程咨询服务,33,300977.SZ,300977
商贸零售-零售-百货零售,33,000679.SZ,000679
电力设备-电网设备-线缆部件及其他,33,002533.SZ,002533
机械设备-专用设备-其他专用设备,17,688162.SH,688162
机械设备-通用设备-制冷空调设备,33,000811.SZ,000811
机械设备-专用设备-能源及重型设备,17,603966.SH,603966
机械设备-专用设备-能源及重型设备,17,601717.SH,601717
通信-通信设备-其他通信设备,17,688283.SH,688283
通信-通信设备-通信网络设备及器件,33,300698.SZ,300698
汽车-汽车服务及其他-其他运输设备,33,301345.SZ,301345
电子-元件-印制电路板,33,300936.SZ,300936
建筑装饰-建筑装饰-工程咨询服务,33,000779.SZ,000779
基础化工-化学原料-无机盐,17,600784.SH,600784
汽车-汽车零部件-底盘与发动机系统,17,600218.SH,600218
汽车-汽车零部件-轮胎轮毂,33,002863.SZ,002863
汽车-汽车整车-商用载货车,17,600375.SH,600375
通信-通信设备-其他通信设备,33,300711.SZ,300711
商贸零售-零售-百货零售,17,600694.SH,600694
机械设备-通用设备-仪器仪表,17,605056.SH,605056
公用事业-电力-水电,33,002039.SZ,002039
轻工制造-家居用品-文娱用品,33,301287.SZ,301287
机械设备-专用设备-能源及重型设备,17,688420.SH,688420
基础化工-农化制品-农药,17,605033.SH,605033
有色金属-金属新材料-其他金属新材料,33,300930.SZ,300930
食品饮料-食品加工制造-休闲食品,33,002695.SZ,002695
医药生物-化学制药-原料药,17,603229.SH,603229
医药生物-中药-中药Ⅲ,33,002412.SZ,002412
美容护理-美容护理-化妆品,33,300132.SZ,300132
机械设备-专用设备-其他专用设备,17,688529.SH,688529
电子-消费电子-消费电子零部件及组装,33,300787.SZ,300787
电子-消费电子-消费电子零部件及组装,33,300686.SZ,300686
电子-消费电子-消费电子零部件及组装,33,300433.SZ,300433
建筑装饰-建筑装饰-专业工程,33,300048.SZ,300048
非银金融-多元金融-多元金融Ⅲ,33,002647.SZ,002647
汽车-汽车零部件-底盘与发动机系统,151,920106.BJ,920106
机械设备-专用设备-其他专用设备,33,300971.SZ,300971
机械设备-自动化设备-工控设备,17,603275.SH,603275
汽车-汽车零部件-底盘与发动机系统,33,002592.SZ,002592
电力设备-电网设备-输变电设备,33,301361.SZ,301361
公用事业-电力-热力,17,600167.SH,600167
电子-电子化学品-电子化学品Ⅲ,151,920161.BJ,920161
通信-通信设备-通信终端及配件,151,920249.BJ,920249
美容护理-美容护理-个护用品,17,603059.SH,603059
医药生物-医疗服务-其他医疗服务,33,000504.SZ,000504
传媒-文化传媒-出版,17,601858.SH,601858
医药生物-医疗器械-体外诊断,17,688067.SH,688067
建筑材料-建筑材料-水泥,17,603616.SH,603616
轻工制造-包装印刷-印刷,33,001279.SZ,001279
医药生物-化学制药-化学制剂,33,002793.SZ,002793
基础化工-农化制品-磷肥及磷化工,17,600331.SH,600331
医药生物-生物制品-其他生物制品,17,688428.SH,688428
轻工制造-家居用品-其他家居用品,17,605155.SH,605155
医药生物-化学制药-化学制剂,17,600521.SH,600521
轻工制造-家居用品-文娱用品,33,301011.SZ,301011
国防军工-军工电子-军工电子Ⅲ,17,603712.SH,603712
建筑装饰-建筑装饰-工程咨询服务,33,002949.SZ,002949
建筑材料-建筑材料-水泥,33,002205.SZ,002205
轻工制造-家居用品-文娱用品,33,001368.SZ,001368
国防军工-军工装备-航空装备,33,300719.SZ,300719
电力设备-电网设备-线缆部件及其他,33,001382.SZ,001382
纺织服饰-服装家纺-饰品,33,002574.SZ,002574
通信-通信设备-通信网络设备及器件,33,300502.SZ,300502
汽车-汽车零部件-底盘与发动机系统,151,920195.BJ,920195
电子-其他电子-其他电子Ⅲ,33,301359.SZ,301359
有色金属-金属新材料-其他金属新材料,33,301522.SZ,301522
汽车-汽车零部件-底盘与发动机系统,151,920271.BJ,920271
机械设备-专用设备-能源及重型设备,33,300092.SZ,300092
国防军工-军工装备-地面兵装,33,300875.SZ,300875
公用事业-燃气-燃气Ⅲ,17,600681.SH,600681
医药生物-医药商业-医药流通,17,600829.SH,600829
食品饮料-食品加工制造-调味发酵品,33,002495.SZ,002495
计算机-软件开发-垂直应用软件,17,688246.SH,688246
有色金属-金属新材料-其他金属新材料,151,920152.BJ,920152
家用电器-小家电-小家电Ⅲ,33,301187.SZ,301187
基础化工-化学制品-涂料油墨,33,300225.SZ,300225
交通运输-物流-物流Ⅲ,33,300873.SZ,300873
国防军工-军工装备-航空装备,33,000768.SZ,000768
计算机-计算机设备-其他计算机设备,17,688288.SH,688288
通信-通信设备-其他通信设备,33,301202.SZ,301202
机械设备-通用设备-其他通用设备,33,301083.SZ,301083
机械设备-通用设备-其他通用设备,33,301107.SZ,301107
机械设备-通用设备-仪器仪表,151,920363.BJ,920363
机械设备-专用设备-能源及重型设备,151,920126.BJ,920126
机械设备-自动化设备-其他自动化设备,17,688097.SH,688097
医药生物-化学制药-原料药,33,300583.SZ,300583
公用事业-电力-新能源发电,17,601619.SH,601619
汽车-汽车零部件-其他汽车零部件,17,603348.SH,603348
汽车-汽车零部件-汽车电子电气系统,17,603293.SH,603293
商贸零售-互联网电商-互联网电商Ⅲ,33,301001.SZ,301001
国防军工-军工装备-航空装备,33,302132.SZ,302132
医药生物-医疗器械-体外诊断,17,688217.SH,688217
纺织服饰-服装家纺-鞋帽及其他,17,603608.SH,603608
汽车-汽车零部件-车身附件及饰件,17,603266.SH,603266
轻工制造-家居用品-文娱用品,33,002862.SZ,002862
电子-其他电子-其他电子Ⅲ,33,300650.SZ,300650
电子-消费电子-消费电子零部件及组装,151,920857.BJ,920857
公用事业-电力-热力,17,600149.SH,600149
电力设备-风电设备-风电零部件,33,301456.SZ,301456
机械设备-通用设备-其他通用设备,33,300091.SZ,300091
汽车-汽车零部件-车身附件及饰件,17,603409.SH,603409
机械设备-通用设备-金属制品,151,920679.BJ,920679
计算机-IT服务-IT服务Ⅲ,17,605398.SH,605398
医药生物-医疗器械-体外诊断,17,688389.SH,688389
电力设备-电池-其他电池,151,920627.BJ,920627
有色金属-工业金属-铜,17,600362.SH,600362
机械设备-通用设备-其他通用设备,33,300126.SZ,300126
汽车-汽车服务及其他-其他运输设备,33,003033.SZ,003033
商贸零售-零售-商业物业经营,17,600738.SH,600738
医药生物-医疗服务-医疗研发外包,33,300347.SZ,300347
机械设备-通用设备-金属制品,33,300943.SZ,300943
环保-环境治理-固废治理,33,301068.SZ,301068
国防军工-军工装备-航空装备,17,600038.SH,600038
建筑装饰-建筑装饰-基础建设,33,300712.SZ,300712
轻工制造-家居用品-成品家居,33,301376.SZ,301376
机械设备-专用设备-能源及重型设备,33,300818.SZ,300818
汽车-汽车零部件-底盘与发动机系统,33,000581.SZ,000581
医药生物-化学制药-原料药,17,605116.SH,605116
社会服务-其他社会服务-专业服务,33,300887.SZ,300887
机械设备-专用设备-能源及重型设备,33,002564.SZ,002564
汽车-汽车零部件-轮胎轮毂,17,603049.SH,603049
通信-通信服务-通信应用增值服务,33,301382.SZ,301382
轻工制造-家居用品-其他家居用品,33,001238.SZ,001238
机械设备-通用设备-仪器仪表,33,300417.SZ,300417
机械设备-专用设备-纺织服装设备,33,002021.SZ,002021
计算机-计算机设备-安防设备,17,605118.SH,605118
电力设备-电网设备-线缆部件及其他,17,600577.SH,600577
医药生物-化学制药-化学制剂,22,600079.SH,600079
机械设备-通用设备-金属制品,17,603308.SH,603308
医药生物-中药-中药Ⅲ,17,600671.SH,600671
有色金属-小金属-其他小金属,17,600301.SH,600301
通信-通信设备-通信线缆及配套,17,688143.SH,688143
机械设备-轨交设备-轨交设备Ⅲ,33,300923.SZ,300923
公用事业-燃气-燃气Ⅲ,17,600635.SH,600635
汽车-汽车零部件-车身附件及饰件,33,300893.SZ,300893
机械设备-通用设备-仪器仪表,151,920879.BJ,920879
汽车-汽车零部件-底盘与发动机系统,17,603788.SH,603788
医药生物-医疗器械-体外诊断,17,688468.SH,688468
汽车-汽车服务及其他-其他运输设备,33,002105.SZ,002105
公用事业-电力-电能综合服务,17,600644.SH,600644
机械设备-通用设备-仪器仪表,33,300349.SZ,300349
纺织服饰-服装家纺-饰品,33,000026.SZ,000026
国防军工-军工装备-地面兵装,17,600435.SH,600435
汽车-汽车零部件-底盘与发动机系统,17,603950.SH,603950
电子-元件-印制电路板,33,001389.SZ,001389
家用电器-白色家电-冰洗,17,600336.SH,600336
电力设备-电机-电机Ⅲ,17,603489.SH,603489
建筑装饰-建筑装饰-工程咨询服务,17,603153.SH,603153
汽车-汽车零部件-底盘与发动机系统,151,920454.BJ,920454
医药生物-化学制药-原料药,33,300636.SZ,300636
社会服务-其他社会服务-专业服务,33,300662.SZ,300662
纺织服饰-服装家纺-鞋帽及其他,17,603908.SH,603908
计算机-软件开发-垂直应用软件,33,002322.SZ,002322
电子-半导体-数字芯片设计,33,301308.SZ,301308
轻工制造-造纸-造纸Ⅲ,17,605500.SH,605500
机械设备-通用设备-制冷空调设备,33,301272.SZ,301272
计算机-计算机设备-其他计算机设备,33,001339.SZ,001339
国防军工-军工装备-航空装备,17,688563.SH,688563
环保-环保设备-环保设备Ⅲ,17,600388.SH,600388
机械设备-自动化设备-工控设备,33,002334.SZ,002334
机械设备-专用设备-印刷包装机械,33,301105.SZ,301105
建筑材料-建筑材料-管材,33,002694.SZ,002694
机械设备-专用设备-能源及重型设备,17,601106.SH,601106
医药生物-生物制品-其他生物制品,33,301080.SZ,301080
纺织服饰-纺织制造-其他纺织,33,301066.SZ,301066
医药生物-医疗器械-体外诊断,17,600645.SH,600645
纺织服饰-纺织制造-其他纺织,17,603073.SH,603073
国防军工-军工装备-航空装备,17,688237.SH,688237
机械设备-通用设备-金属制品,33,301268.SZ,301268
电子-半导体-半导体设备,17,688200.SH,688200
机械设备-通用设备-其他通用设备,33,002444.SZ,002444
医药生物-医疗器械-体外诊断,33,300642.SZ,300642
电力设备-电机-电机Ⅲ,17,603988.SH,603988
国防军工-军工电子-军工电子Ⅲ,33,002413.SZ,002413
建筑材料-建筑材料-其他建材,33,002271.SZ,002271
建筑装饰-建筑装饰-专业工程,22,603959.SH,603959
有色金属-能源金属-镍,151,920914.BJ,920914
家用电器-小家电-小家电Ⅲ,33,300824.SZ,300824
医药生物-医疗器械-医疗耗材,22,603718.SH,603718
医药生物-化学制药-原料药,17,603235.SH,603235
机械设备-自动化设备-工控设备,17,688395.SH,688395
医药生物-医药商业-医药流通,33,000028.SZ,000028
钢铁-钢铁-冶钢原料,17,600382.SH,600382
机械设备-自动化设备-工控设备,33,301320.SZ,301320
通信-通信服务-通信工程及服务,33,300025.SZ,300025
纺织服饰-服装家纺-家纺,151,920262.BJ,920262
电子-光学光电子-LED,17,603515.SH,603515
医药生物-医疗器械-医疗耗材,17,603987.SH,603987
公用事业-燃气-燃气Ⅲ,33,002911.SZ,002911
计算机-软件开发-横向通用软件,33,300311.SZ,300311
机械设备-专用设备-农用机械,33,301533.SZ,301533
电力设备-电机-电机Ⅲ,17,603370.SH,603370
公用事业-燃气-燃气Ⅲ,33,001331.SZ,001331
社会服务-旅游及酒店-自然景点,33,000558.SZ,000558
机械设备-专用设备-其他专用设备,151,920177.BJ,920177
家用电器-白色家电-家电零部件,33,300160.SZ,300160
国防军工-军工电子-军工电子Ⅲ,33,300177.SZ,300177
机械设备-通用设备-其他通用设备,151,920689.BJ,920689
国防军工-军工装备-地面兵装,17,688543.SH,688543
有色金属-工业金属-铜,17,600711.SH,600711
钢铁-钢铁-普钢,22,600581.SH,600581
机械设备-通用设备-金属制品,151,920943.BJ,920943
电力设备-电网设备-电气自控设备,17,688681.SH,688681
机械设备-通用设备-机床工具,33,300161.SZ,300161
电力设备-电网设备-输变电设备,33,301012.SZ,301012
纺织服饰-服装家纺-服装,33,001209.SZ,001209
电力设备-电网设备-线缆部件及其他,33,301082.SZ,301082
机械设备-专用设备-纺织服装设备,33,300307.SZ,300307
基础化工-化学纤维-涤纶,33,301057.SZ,301057
国防军工-军工装备-地面兵装,33,301357.SZ,301357
计算机-软件开发-垂直应用软件,33,301195.SZ,301195
纺织服饰-服装家纺-服装,33,002656.SZ,002656
轻工制造-家居用品-其他家居用品,17,603091.SH,603091
医药生物-生物制品-其他生物制品,151,920047.BJ,920047
轻工制造-家居用品-其他家居用品,33,301501.SZ,301501
机械设备-专用设备-其他专用设备,17,600444.SH,600444
电子-元件-印制电路板,17,603920.SH,603920
电力设备-风电设备-风电零部件,17,603092.SH,603092
建筑装饰-建筑装饰-装饰园林,33,002431.SZ,002431
机械设备-轨交设备-轨交设备Ⅲ,17,605001.SH,605001
机械设备-专用设备-能源及重型设备,33,002535.SZ,002535
医药生物-医疗服务-医院,33,301103.SZ,301103
汽车-汽车零部件-底盘与发动机系统,33,000030.SZ,000030
汽车-汽车零部件-汽车电子电气系统,33,002766.SZ,002766
交通运输-物流-物流Ⅲ,33,001202.SZ,001202
汽车-汽车零部件-底盘与发动机系统,17,603758.SH,603758
医药生物-医疗器械-医疗耗材,17,603976.SH,603976
国防军工-军工装备-地面兵装,33,300527.SZ,300527
机械设备-通用设备-仪器仪表,151,920509.BJ,920509
建筑材料-建筑材料-水泥,33,000877.SZ,000877
医药生物-化学制药-化学制剂,17,688117.SH,688117
机械设备-专用设备-其他专用设备,33,300210.SZ,300210
食品饮料-饮料制造-乳品,33,300915.SZ,300915
轻工制造-家居用品-瓷砖地板,33,001386.SZ,001386
国防军工-军工电子-军工电子Ⅲ,151,920008.BJ,920008
通信-通信设备-通信网络设备及器件,33,000063.SZ,000063
国防军工-军工装备-航空装备,17,688708.SH,688708
计算机-计算机设备-安防设备,151,920976.BJ,920976
汽车-汽车零部件-车身附件及饰件,151,920168.BJ,920168
家用电器-白色家电-家电零部件,33,002402.SZ,002402
基础化工-农化制品-磷肥及磷化工,33,002895.SZ,002895
医药生物-医疗服务-医疗研发外包,33,300683.SZ,300683
机械设备-专用设备-能源及重型设备,33,001225.SZ,001225
医药生物-医疗服务-医疗研发外包,33,300363.SZ,300363
有色金属-工业金属-铝,33,000807.SZ,000807
商贸零售-零售-商业物业经营,17,603682.SH,603682
汽车-汽车零部件-底盘与发动机系统,33,300176.SZ,300176
医药生物-医疗器械-医疗设备,17,688139.SH,688139
建筑装饰-建筑装饰-装饰园林,33,002713.SZ,002713
煤炭-煤炭开采加工-煤炭开采,33,002128.SZ,002128
公用事业-电力-电能综合服务,33,300040.SZ,300040
传媒-文化传媒-出版,17,603096.SH,603096
机械设备-通用设备-其他通用设备,33,300145.SZ,300145
建筑装饰-建筑装饰-房屋建设,33,002761.SZ,002761
电力设备-电网设备-线缆部件及其他,17,603618.SH,603618
电力设备-电池-锂电池,33,301327.SZ,301327
纺织服饰-服装家纺-服装,17,600137.SH,600137
医药生物-中药-中药Ⅲ,33,000790.SZ,000790
电子-元件-印制电路板,33,301366.SZ,301366
公用事业-燃气-燃气Ⅲ,17,603080.SH,603080
医药生物-医疗器械-体外诊断,33,002022.SZ,002022
电子-消费电子-消费电子零部件及组装,17,688678.SH,688678
电力设备-风电设备-风电零部件,17,603507.SH,603507
机械设备-专用设备-其他专用设备,17,605259.SH,605259
汽车-汽车零部件-底盘与发动机系统,17,605088.SH,605088
医药生物-医疗器械-体外诊断,33,300406.SZ,300406
有色金属-贵金属-贵金属Ⅲ,33,000426.SZ,000426
石油石化-油气开采及服务-油服工程,17,600968.SH,600968
国防军工-军工电子-军工电子Ⅲ,33,002519.SZ,002519
电力设备-电网设备-输变电设备,33,301120.SZ,301120
电子-消费电子-消费电子零部件及组装,33,002993.SZ,002993
计算机-IT服务-IT服务Ⅲ,33,300532.SZ,300532
医药生物-生物制品-其他生物制品,33,301393.SZ,301393
有色金属-贵金属-贵金属Ⅲ,33,002716.SZ,002716
农林牧渔-养殖业-动物保健,17,600201.SH,600201
机械设备-自动化设备-机器人,33,300024.SZ,300024
家用电器-小家电-小家电Ⅲ,33,002705.SZ,002705
电力设备-电网设备-电气自控设备,17,603556.SH,603556
交通运输-物流-物流Ⅲ,33,002492.SZ,002492
电力设备-电网设备-输变电设备,33,300444.SZ,300444
机械设备-通用设备-机床工具,33,002248.SZ,002248
商贸零售-零售-专业连锁,17,603214.SH,603214
机械设备-专用设备-其他专用设备,33,301598.SZ,301598
基础化工-化学制品-食品及饲料添加剂,17,603079.SH,603079
机械设备-专用设备-能源及重型设备,33,300099.SZ,300099
建筑装饰-建筑装饰-装饰园林,17,603955.SH,603955
交通运输-物流-物流Ⅲ,33,000906.SZ,000906
基础化工-塑料制品-改性塑料,33,002838.SZ,002838
计算机-软件开发-垂直应用软件,33,301337.SZ,301337
基础化工-塑料制品-改性塑料,33,301131.SZ,301131
食品饮料-食品加工制造-预加工食品,17,603345.SH,603345
电子-光学光电子-LED,33,300940.SZ,300940
医药生物-医药商业-医药流通,33,000950.SZ,000950
电力设备-电池-其他电池,151,920239.BJ,920239
建筑材料-建筑材料-耐火材料,151,920076.BJ,920076
交通运输-物流-物流Ⅲ,17,601598.SH,601598
有色金属-工业金属-铝,17,601702.SH,601702
石油石化-石油加工贸易-石油加工,33,300135.SZ,300135
商贸零售-零售-百货零售,33,300972.SZ,300972
医药生物-医疗器械-医疗设备,17,688626.SH,688626
商贸零售-贸易-贸易Ⅲ,17,600287.SH,600287
建筑材料-建筑材料-其他建材,33,301010.SZ,301010
医药生物-医疗器械-医疗耗材,17,603309.SH,603309
医药生物-医疗器械-体外诊断,17,603658.SH,603658
电力设备-其他电源设备-其他电源设备Ⅲ,33,300153.SZ,300153
环保-环境治理-水务及水治理,33,301519.SZ,301519
国防军工-军工装备-航空装备,33,301586.SZ,301586
医药生物-中药-中药Ⅲ,22,600080.SH,600080
环保-环保设备-环保设备Ⅲ,33,001336.SZ,001336
建筑材料-建筑材料-水泥,33,003037.SZ,003037
环保-环保设备-环保设备Ⅲ,17,688501.SH,688501
基础化工-化学制品-涂料油墨,33,300522.SZ,300522
社会服务-其他社会服务-专业服务,17,601965.SH,601965
传媒-影视院线-影视院线Ⅲ,33,300528.SZ,300528
交通运输-公路铁路运输-高速公路,33,000548.SZ,000548
机械设备-专用设备-农用机械,17,603029.SH,603029
煤炭-煤炭开采加工-煤炭开采,17,600123.SH,600123
纺织服饰-服装家纺-服装,17,603587.SH,603587
电力设备-电网设备-输变电设备,33,002452.SZ,002452
机械设备-专用设备-其他专用设备,33,002337.SZ,002337
医药生物-医疗器械-体外诊断,17,603387.SH,603387
公用事业-电力-电能综合服务,17,600452.SH,600452
公用事业-燃气-燃气Ⅲ,33,001299.SZ,001299
电力设备-电网设备-输变电设备,33,301388.SZ,301388
食品饮料-食品加工制造-休闲食品,33,001219.SZ,001219
通信-通信设备-通信线缆及配套,33,300913.SZ,300913
基础化工-化学制品-民爆用品,33,002683.SZ,002683
基础化工-化学制品-其他化学制品,33,300535.SZ,300535
机械设备-专用设备-能源及重型设备,33,002278.SZ,002278
机械设备-专用设备-能源及重型设备,17,600560.SH,600560
交通运输-港口航运-航运,17,601872.SH,601872
轻工制造-家居用品-成品家居,17,603600.SH,603600
汽车-汽车零部件-底盘与发动机系统,33,301192.SZ,301192
环保-环境治理-水务及水治理,17,603797.SH,603797
机械设备-通用设备-金属制品,17,600860.SH,600860
基础化工-化学纤维-其他纤维,17,688295.SH,688295
汽车-汽车零部件-汽车电子电气系统,17,603390.SH,603390
纺织服饰-服装家纺-服装,33,002494.SZ,002494
医药生物-生物制品-其他生物制品,17,688105.SH,688105
机械设备-专用设备-其他专用设备,33,002816.SZ,002816
电子-消费电子-消费电子零部件及组装,17,600363.SH,600363
汽车-汽车零部件-汽车电子电气系统,33,301656.SZ,301656
电力设备-光伏设备-光伏加工设备,151,920414.BJ,920414
医药生物-化学制药-原料药,33,000739.SZ,000739
交通运输-公路铁路运输-铁路运输,33,000557.SZ,000557
通信-通信设备-通信终端及配件,33,002881.SZ,002881
建筑装饰-建筑装饰-工程咨询服务,33,301038.SZ,301038
电子-消费电子-品牌消费电子,33,002351.SZ,002351
基础化工-橡胶制品-其他橡胶制品,151,920665.BJ,920665
机械设备-专用设备-其他专用设备,33,300813.SZ,300813
公用事业-燃气-燃气Ⅲ,17,603689.SH,603689
通信-通信设备-通信终端及配件,33,300627.SZ,300627
房地产-房地产-房地产服务,33,002968.SZ,002968
房地产-房地产-产业地产,17,600463.SH,600463
汽车-汽车零部件-底盘与发动机系统,33,300432.SZ,300432
建筑装饰-建筑装饰-工程咨询服务,33,300732.SZ,300732
汽车-汽车零部件-底盘与发动机系统,33,300547.SZ,300547
机械设备-通用设备-其他通用设备,33,301317.SZ,301317
环保-环保设备-环保设备Ⅲ,151,920802.BJ,920802
电力设备-电网设备-线缆部件及其他,17,605196.SH,605196
基础化工-农化制品-农药,33,002942.SZ,002942
计算机-IT服务-IT服务Ⅲ,17,603859.SH,603859
电力设备-风电设备-风电零部件,17,601218.SH,601218
通信-通信服务-通信工程及服务,33,002115.SZ,002115
机械设备-通用设备-制冷空调设备,17,603187.SH,603187
医药生物-医药商业-医药流通,33,301126.SZ,301126
医药生物-医疗服务-医疗研发外包,17,688293.SH,688293
公用事业-电力-热力,33,002479.SZ,002479
计算机-计算机设备-安防设备,17,603508.SH,603508
电子-消费电子-消费电子零部件及组装,33,300735.SZ,300735
电子-消费电子-消费电子零部件及组装,33,300976.SZ,300976
汽车-汽车零部件-其他汽车零部件,33,002965.SZ,002965
机械设备-专用设备-能源及重型设备,33,301601.SZ,301601
医药生物-医疗器械-医疗耗材,17,688576.SH,688576
有色金属-工业金属-铅锌,17,600531.SH,600531
家用电器-黑色家电-彩电,17,600060.SH,600060
轻工制造-家居用品-定制家居,17,603216.SH,603216
建筑装饰-建筑装饰-装饰园林,33,300649.SZ,300649
机械设备-通用设备-其他通用设备,33,301226.SZ,301226
纺织服饰-纺织制造-辅料,33,002674.SZ,002674
建筑材料-建筑材料-水泥,17,605122.SH,605122
纺织服饰-服装家纺-鞋帽及其他,17,603558.SH,603558
环保-环境治理-固废治理,17,600217.SH,600217
计算机-计算机设备-安防设备,33,300155.SZ,300155
汽车-汽车零部件-底盘与发动机系统,17,603107.SH,603107
商贸零售-零售-商业物业经营,33,000056.SZ,000056
基础化工-农化制品-农药,17,603086.SH,603086
有色金属-金属新材料-磁性材料,33,300224.SZ,300224
轻工制造-家居用品-其他家居用品,22,603021.SH,603021
建筑装饰-建筑装饰-专业工程,33,002743.SZ,002743
建筑装饰-建筑装饰-专业工程,17,603098.SH,603098
建筑装饰-建筑装饰-基础建设,17,600502.SH,600502
环保-环保设备-环保设备Ⅲ,33,301081.SZ,301081
农林牧渔-养殖业-动物保健,33,300119.SZ,300119
计算机-软件开发-垂直应用软件,33,300520.SZ,300520
电力设备-电网设备-电气自控设备,33,301609.SZ,301609
公用事业-燃气-燃气Ⅲ,17,600803.SH,600803
医药生物-化学制药-化学制剂,17,600774.SH,600774
医药生物-化学制药-化学制剂,33,002923.SZ,002923
机械设备-专用设备-印刷包装机械,151,920810.BJ,920810
传媒-游戏-游戏Ⅲ,33,002517.SZ,002517
机械设备-轨交设备-轨交设备Ⅲ,17,688285.SH,688285
医药生物-医疗器械-医疗设备,33,300753.SZ,300753
基础化工-农化制品-农药,33,002391.SZ,002391
房地产-房地产-住宅开发,33,002146.SZ,002146
综合-综合-综合Ⅲ,17,600051.SH,600051
基础化工-化学制品-聚氨酯,151,920261.BJ,920261
传媒-文化传媒-出版,33,000793.SZ,000793
医药生物-医疗器械-医疗设备,33,301602.SZ,301602
机械设备-工程机械-工程机械Ⅲ,33,000157.SZ,000157
纺织服饰-服装家纺-饰品,17,603900.SH,603900
有色金属-金属新材料-其他金属新材料,151,920751.BJ,920751
交通运输-公路铁路运输-高速公路,33,000755.SZ,000755
建筑装饰-建筑装饰-专业工程,33,300517.SZ,300517
建筑装饰-建筑装饰-工程咨询服务,17,603860.SH,603860
机械设备-通用设备-仪器仪表,33,300211.SZ,300211
汽车-汽车整车-商用载客车,33,000957.SZ,000957
电力设备-电网设备-线缆部件及其他,17,603577.SH,603577
计算机-软件开发-垂直应用软件,17,688078.SH,688078
家用电器-厨卫电器-厨卫电器Ⅲ,17,603551.SH,603551
机械设备-通用设备-仪器仪表,33,300306.SZ,300306
房地产-房地产-住宅开发,33,000042.SZ,000042
建筑材料-建筑材料-其他建材,33,002333.SZ,002333
基础化工-化学纤维-其他纤维,17,603382.SH,603382
建筑装饰-建筑装饰-房屋建设,33,000628.SZ,000628
电力设备-电池-电池化学品,33,301487.SZ,301487
交通运输-物流-物流Ⅲ,17,600603.SH,600603
机械设备-工程机械-工程机械Ⅲ,33,000425.SZ,000425
基础化工-化学制品-其他化学制品,33,301100.SZ,301100
医药生物-化学制药-化学制剂,17,603676.SH,603676
石油石化-油气开采及服务-油气开采,17,603619.SH,603619
纺织服饰-纺织制造-其他纺织,17,603238.SH,603238
基础化工-化学制品-食品及饲料添加剂,33,300886.SZ,300886
综合-综合-综合Ⅲ,33,000632.SZ,000632
家用电器-小家电-小家电Ⅲ,33,002959.SZ,002959
交通运输-物流-物流Ⅲ,17,603066.SH,603066
汽车-汽车零部件-底盘与发动机系统,17,603586.SH,603586
电子-消费电子-消费电子零部件及组装,17,603052.SH,603052
机械设备-专用设备-农用机械,151,920608.BJ,920608
电力设备-电网设备-电气自控设备,151,920508.BJ,920508
医药生物-生物制品-其他生物制品,33,000518.SZ,000518
基础化工-塑料制品-其他塑料制品,33,002108.SZ,002108
电力设备-电网设备-输变电设备,17,600312.SH,600312
汽车-汽车零部件-汽车电子电气系统,17,603202.SH,603202
建筑材料-建筑材料-水泥,33,002671.SZ,002671
公用事业-电力-新能源发电,17,600173.SH,600173
汽车-汽车零部件-其他汽车零部件,33,002328.SZ,002328
电力设备-风电设备-风电零部件,33,300850.SZ,300850
计算机-软件开发-垂直应用软件,151,920799.BJ,920799
机械设备-通用设备-其他通用设备,33,000880.SZ,000880
机械设备-通用设备-仪器仪表,33,301129.SZ,301129
医药生物-生物制品-其他生物制品,33,301166.SZ,301166
计算机-软件开发-横向通用软件,17,688651.SH,688651
环保-环保设备-环保设备Ⅲ,33,300105.SZ,300105
医药生物-医疗器械-医疗耗材,33,300529.SZ,300529
电子-元件-被动元件,151,920128.BJ,920128
机械设备-专用设备-能源及重型设备,33,002526.SZ,002526
机械设备-专用设备-能源及重型设备,33,301063.SZ,301063
