所属同花顺行业,market_code,股票代码,code
电力设备-电机-电机Ⅲ,33,301023.SZ,301023
交通运输-港口航运-航运,17,601975.SH,601975
电力设备-光伏设备-光伏辅材,33,300080.SZ,300080
电力设备-电池-电池化学品,17,688005.SH,688005
机械设备-专用设备-其他专用设备,17,600501.SH,600501
汽车-汽车零部件-汽车电子电气系统,17,603786.SH,603786
电力设备-电池-电池化学品,33,002759.SZ,002759
煤炭-煤炭开采加工-煤炭开采,33,002128.SZ,002128
通信-通信设备-通信终端及配件,17,603118.SH,603118
交通运输-物流-物流Ⅲ,17,603006.SH,603006
计算机-软件开发-横向通用软件,17,688111.SH,688111
汽车-汽车服务及其他-其他运输设备,33,002105.SZ,002105
商贸零售-零售-百货零售,33,002251.SZ,002251
机械设备-自动化设备-工控设备,17,688570.SH,688570
交通运输-机场航运-机场,17,600897.SH,600897
国防军工-军工电子-军工电子Ⅲ,33,300397.SZ,300397
农林牧渔-农产品加工-水产饲料,33,002696.SZ,002696
非银金融-证券-证券Ⅲ,17,601136.SH,601136
传媒-影视院线-影视院线Ⅲ,33,300133.SZ,300133
基础化工-化学制品-其他化学制品,33,300910.SZ,300910
美容护理-美容护理-化妆品,33,300856.SZ,300856
建筑材料-建筑材料-其他建材,33,300374.SZ,300374
建筑装饰-建筑装饰-工程咨询服务,33,300500.SZ,300500
电子-光学光电子-LED,33,300296.SZ,300296
轻工制造-造纸-造纸Ⅲ,17,600235.SH,600235
公用事业-电力-新能源发电,17,600956.SH,600956
有色金属-小金属-其他小金属,33,002182.SZ,002182
环保-环境治理-大气治理,17,603177.SH,603177
基础化工-农化制品-氮肥,33,000912.SZ,000912
家用电器-白色家电-家电零部件,33,301135.SZ,301135
计算机-计算机设备-安防设备,17,688475.SH,688475
电力设备-电网设备-电气自控设备,33,301179.SZ,301179
环保-环境治理-水务及水治理,17,603759.SH,603759
非银金融-证券-证券Ⅲ,33,000728.SZ,000728
纺织服饰-纺织制造-其他纺织,33,300979.SZ,300979
机械设备-通用设备-金属制品,33,002877.SZ,002877
非银金融-证券-证券Ⅲ,17,600864.SH,600864
汽车-汽车整车-商用载客车,33,000868.SZ,000868
机械设备-专用设备-纺织服装设备,17,603337.SH,603337
建筑装饰-建筑装饰-基础建设,22,603843.SH,603843
环保-环境治理-固废治理,17,601330.SH,601330
钢铁-钢铁-普钢,17,600569.SH,600569
环保-环境治理-水务及水治理,33,000598.SZ,000598
电子-光学光电子-LED,33,002724.SZ,002724
基础化工-橡胶制品-其他橡胶制品,33,002381.SZ,002381
交通运输-港口航运-港口,17,601298.SH,601298
环保-环境治理-水务及水治理,17,603903.SH,603903
食品饮料-食品加工制造-调味发酵品,17,603317.SH,603317
农林牧渔-种植业与林业-种子生产,33,300087.SZ,300087
计算机-计算机设备-安防设备,33,002415.SZ,002415
机械设备-专用设备-纺织服装设备,17,600843.SH,600843
汽车-汽车零部件-轮胎轮毂,33,300695.SZ,300695
电子-光学光电子-LED,33,002723.SZ,002723
农林牧渔-种植业与林业-种子生产,17,600371.SH,600371
社会服务-其他社会服务-体育,17,600158.SH,600158
基础化工-农化制品-氮肥,17,600426.SH,600426
机械设备-通用设备-仪器仪表,151,920363.BJ,920363
社会服务-旅游及酒店-人工景点,17,600138.SH,600138
计算机-IT服务-IT服务Ⅲ,151,920227.BJ,920227
基础化工-橡胶制品-其他橡胶制品,33,002224.SZ,002224
基础化工-塑料制品-合成树脂,33,002395.SZ,002395
纺织服饰-纺织制造-其他纺织,17,603130.SH,603130
纺织服饰-服装家纺-服装,17,600137.SH,600137
汽车-汽车零部件-底盘与发动机系统,17,603089.SH,603089
汽车-汽车整车-乘用车,17,600104.SH,600104
电力设备-电网设备-线缆部件及其他,33,002276.SZ,002276
食品饮料-食品加工制造-肉制品,33,301116.SZ,301116
社会服务-旅游及酒店-自然景点,33,002033.SZ,002033
计算机-软件开发-垂直应用软件,33,301378.SZ,301378
国防军工-军工电子-军工电子Ⅲ,33,000733.SZ,000733
医药生物-化学制药-化学制剂,33,002872.SZ,002872
轻工制造-家居用品-文娱用品,17,603899.SH,603899
有色金属-金属新材料-其他金属新材料,151,920152.BJ,920152
家用电器-白色家电-家电零部件,33,002011.SZ,002011
医药生物-医疗器械-医疗耗材,17,688617.SH,688617
汽车-汽车整车-乘用车,33,000980.SZ,000980
基础化工-化学原料-煤化工,17,600844.SH,600844
交通运输-机场航运-航空运输,17,600029.SH,600029
机械设备-专用设备-农用机械,33,300879.SZ,300879
电子-消费电子-消费电子零部件及组装,17,688260.SH,688260
基础化工-化学制品-其他化学制品,17,600273.SH,600273
房地产-房地产-产业地产,17,600895.SH,600895
计算机-IT服务-IT服务Ⅲ,22,600734.SH,600734
基础化工-化学原料-无机盐,17,601065.SH,601065
建筑装饰-建筑装饰-基础建设,17,600284.SH,600284
电力设备-其他电源设备-其他电源设备Ⅲ,33,002255.SZ,002255
汽车-汽车零部件-底盘与发动机系统,17,603037.SH,603037
电子-光学光电子-面板,17,605218.SH,605218
电力设备-电网设备-电气自控设备,33,301609.SZ,301609
汽车-汽车服务及其他-汽车服务,17,600335.SH,600335
基础化工-塑料制品-其他塑料制品,33,002825.SZ,002825
纺织服饰-服装家纺-服装,33,003016.SZ,003016
汽车-汽车零部件-其他汽车零部件,17,603917.SH,603917
纺织服饰-服装家纺-服装,17,603839.SH,603839
轻工制造-家居用品-瓷砖地板,33,001386.SZ,001386
社会服务-其他社会服务-专业服务,33,301289.SZ,301289
公用事业-电力-火电,33,000037.SZ,000037
机械设备-自动化设备-工控设备,33,002334.SZ,002334
房地产-房地产-商业地产,17,600007.SH,600007
基础化工-塑料制品-膜材料,33,002522.SZ,002522
机械设备-专用设备-能源及重型设备,17,601399.SH,601399
环保-环境治理-固废治理,17,603686.SH,603686
电力设备-电池-锂电池,17,600478.SH,600478
房地产-房地产-住宅开发,17,600665.SH,600665
传媒-文化传媒-电视广播,17,600831.SH,600831
汽车-汽车零部件-轮胎轮毂,17,601163.SH,601163
基础化工-化学纤维-其他纤维,17,603382.SH,603382
电力设备-电网设备-输变电设备,33,300062.SZ,300062
电力设备-其他电源设备-其他电源设备Ⅲ,33,002630.SZ,002630
建筑装饰-建筑装饰-工程咨询服务,33,301038.SZ,301038
电子-光学光电子-LED,33,000541.SZ,000541
计算机-IT服务-IT服务Ⅲ,17,688088.SH,688088
商贸零售-互联网电商-互联网电商Ⅲ,17,605136.SH,605136
计算机-IT服务-IT服务Ⅲ,33,300496.SZ,300496
计算机-软件开发-横向通用软件,17,688692.SH,688692
公用事业-电力-火电,17,600023.SH,600023
食品饮料-食品加工制造-调味发酵品,33,002507.SZ,002507
轻工制造-家居用品-其他家居用品,151,920445.BJ,920445
非银金融-多元金融-多元金融Ⅲ,17,600390.SH,600390
国防军工-军工装备-航空装备,33,002985.SZ,002985
汽车-汽车零部件-车身附件及饰件,17,605068.SH,605068
机械设备-工程机械-工程机械Ⅲ,151,920706.BJ,920706
石油石化-石油加工贸易-石油加工,17,600506.SH,600506
电子-光学光电子-面板,33,000509.SZ,000509
机械设备-通用设备-制冷空调设备,17,600202.SH,600202
汽车-汽车服务及其他-其他运输设备,17,603529.SH,603529
计算机-IT服务-IT服务Ⅲ,17,688327.SH,688327
银行-银行-城商行,17,601009.SH,601009
公用事业-电力-火电,17,600157.SH,600157
机械设备-专用设备-能源及重型设备,17,600582.SH,600582
公用事业-电力-火电,33,000690.SZ,000690
传媒-文化传媒-数字媒体,33,300413.SZ,300413
家用电器-厨卫电器-厨卫电器Ⅲ,33,002035.SZ,002035
基础化工-化学原料-煤化工,33,000830.SZ,000830
汽车-汽车零部件-车身附件及饰件,17,603997.SH,603997
汽车-汽车整车-商用载货车,33,301039.SZ,301039
非银金融-多元金融-多元金融Ⅲ,17,600901.SH,600901
公用事业-燃气-燃气Ⅲ,33,300332.SZ,300332
社会服务-旅游及酒店-酒店,17,600754.SH,600754
电力设备-电网设备-输变电设备,33,002441.SZ,002441
汽车-汽车零部件-底盘与发动机系统,17,600178.SH,600178
汽车-汽车零部件-其他汽车零部件,17,601279.SH,601279
医药生物-化学制药-原料药,33,000756.SZ,000756
电力设备-电池-锂电池,151,920523.BJ,920523
非银金融-保险-保险Ⅲ,17,601601.SH,601601
电力设备-其他电源设备-其他电源设备Ⅲ,33,301590.SZ,301590
农林牧渔-农产品加工-其他农产品加工,33,000930.SZ,000930
电力设备-风电设备-风电整机,33,300772.SZ,300772
食品饮料-饮料制造-软饮料,17,600300.SH,600300
食品饮料-食品加工制造-预加工食品,17,603237.SH,603237
电力设备-电网设备-电气自控设备,33,002090.SZ,002090
轻工制造-包装印刷-包装,33,301296.SZ,301296
机械设备-专用设备-农用机械,33,002890.SZ,002890
建筑材料-建筑材料-水泥,17,605122.SH,605122
建筑装饰-建筑装饰-专业工程,17,601117.SH,601117
电子-消费电子-消费电子零部件及组装,33,002241.SZ,002241
电力设备-其他电源设备-其他电源设备Ⅲ,33,002227.SZ,002227
汽车-汽车零部件-底盘与发动机系统,33,301667.SZ,301667
计算机-软件开发-垂直应用软件,33,301337.SZ,301337
基础化工-化学制品-食品及饲料添加剂,22,688089.SH,688089
纺织服饰-服装家纺-服装,33,002494.SZ,002494
国防军工-军工装备-地面兵装,33,300922.SZ,300922
电子-消费电子-品牌消费电子,17,688036.SH,688036
建筑装饰-建筑装饰-基础建设,17,601186.SH,601186
机械设备-专用设备-其他专用设备,33,002786.SZ,002786
汽车-汽车零部件-底盘与发动机系统,33,300585.SZ,300585
医药生物-医疗器械-医疗耗材,33,300326.SZ,300326
通信-通信服务-通信应用增值服务,33,300895.SZ,300895
计算机-计算机设备-安防设备,33,002835.SZ,002835
电力设备-电池-电池化学品,33,300035.SZ,300035
电力设备-电网设备-电气自控设备,151,920375.BJ,920375
传媒-游戏-游戏Ⅲ,33,002602.SZ,002602
基础化工-化学制品-聚氨酯,17,603041.SH,603041
电力设备-电网设备-电气自控设备,33,000682.SZ,000682
电力设备-电网设备-输变电设备,17,603016.SH,603016
机械设备-专用设备-其他专用设备,33,002337.SZ,002337
电子-消费电子-消费电子零部件及组装,17,605277.SH,605277
纺织服饰-服装家纺-饰品,33,002574.SZ,002574
基础化工-化学原料-钛白粉,33,002136.SZ,002136
社会服务-其他社会服务-专业服务,151,920160.BJ,920160
国防军工-军工装备-航空装备,33,000561.SZ,000561
家用电器-白色家电-家电零部件,33,300217.SZ,300217
基础化工-化学原料-无机盐,17,603299.SH,603299
汽车-汽车零部件-汽车电子电气系统,17,603376.SH,603376
石油石化-石油加工贸易-石油加工,33,002476.SZ,002476
基础化工-农化制品-农药,17,603639.SH,603639
社会服务-旅游及酒店-自然景点,33,000978.SZ,000978
食品饮料-食品加工制造-预加工食品,17,603536.SH,603536
商贸零售-零售-百货零售,17,601116.SH,601116
环保-环保设备-环保设备Ⅲ,151,920802.BJ,920802
电力设备-风电设备-风电整机,17,688349.SH,688349
非银金融-多元金融-多元金融Ⅲ,33,000563.SZ,000563
建筑材料-建筑材料-其他建材,33,301429.SZ,301429
社会服务-旅游及酒店-酒店,17,600258.SH,600258
公用事业-电力-热力,17,603071.SH,603071
传媒-影视院线-影视院线Ⅲ,33,300426.SZ,300426
公用事业-电力-新能源发电,33,000591.SZ,000591
公用事业-燃气-燃气Ⅲ,17,603689.SH,603689
汽车-汽车零部件-底盘与发动机系统,151,920220.BJ,920220
交通运输-港口航运-港口,33,000088.SZ,000088
电力设备-风电设备-风电整机,17,688660.SH,688660
传媒-游戏-游戏Ⅲ,33,300467.SZ,300467
公用事业-燃气-燃气Ⅲ,17,603053.SH,603053
汽车-汽车服务及其他-汽车服务,151,920030.BJ,920030
基础化工-农化制品-农药,17,600389.SH,600389
建筑装饰-建筑装饰-工程咨询服务,17,603153.SH,603153
环保-环境治理-水务及水治理,17,601368.SH,601368
汽车-汽车整车-商用载客车,17,600686.SH,600686
传媒-文化传媒-出版,17,603096.SH,603096
家用电器-白色家电-空调,17,600854.SH,600854
交通运输-港口航运-港口,17,601880.SH,601880
基础化工-化学制品-氟化工,17,603379.SH,603379
交通运输-机场航运-机场,17,600515.SH,600515
机械设备-工程机械-工程机械Ⅲ,33,000157.SZ,000157
基础化工-化学纤维-涤纶,33,002427.SZ,002427
环保-环境治理-水务及水治理,33,000605.SZ,000605
交通运输-物流-物流Ⅲ,33,300350.SZ,300350
商贸零售-零售-百货零售,17,600280.SH,600280
机械设备-专用设备-其他专用设备,17,603076.SH,603076
计算机-IT服务-IT服务Ⅲ,33,002197.SZ,002197
轻工制造-家居用品-成品家居,151,920132.BJ,920132
社会服务-教育-教育Ⅲ,33,300338.SZ,300338
国防军工-军工装备-航空装备,33,000697.SZ,000697
基础化工-化学原料-无机盐,17,603067.SH,603067
基础化工-农化制品-复合肥,33,300387.SZ,300387
机械设备-轨交设备-轨交设备Ⅲ,33,300960.SZ,300960
传媒-文化传媒-出版,17,601921.SH,601921
通信-通信服务-通信应用增值服务,33,300292.SZ,300292
建筑材料-建筑材料-水泥,17,600801.SH,600801
食品饮料-食品加工制造-休闲食品,17,603866.SH,603866
食品饮料-饮料制造-其他酒类,22,600238.SH,600238
环保-环境治理-水务及水治理,17,600008.SH,600008
电子-半导体-数字芯片设计,17,688591.SH,688591
房地产-房地产-住宅开发,33,002244.SZ,002244
建筑装饰-建筑装饰-装饰园林,33,300621.SZ,300621
交通运输-公路铁路运输-高速公路,17,601188.SH,601188
基础化工-化学纤维-其他纤维,33,001369.SZ,001369
商贸零售-零售-百货零售,33,000564.SZ,000564
综合-综合-综合Ⅲ,33,002420.SZ,002420
社会服务-旅游及酒店-餐饮,17,605108.SH,605108
房地产-房地产-住宅开发,33,000668.SZ,000668
农林牧渔-养殖业-水产养殖,33,300094.SZ,300094
汽车-汽车零部件-轮胎轮毂,17,601966.SH,601966
银行-银行-股份制银行,33,000001.SZ,000001
电力设备-电网设备-输变电设备,33,002358.SZ,002358
公用事业-电力-火电,33,000966.SZ,000966
石油石化-油气开采及服务-油服工程,17,600583.SH,600583
机械设备-专用设备-能源及重型设备,17,600320.SH,600320
建筑装饰-建筑装饰-基础建设,33,300712.SZ,300712
食品饮料-饮料制造-软饮料,17,603711.SH,603711
医药生物-中药-中药Ⅲ,17,603139.SH,603139
电子-消费电子-消费电子零部件及组装,33,002660.SZ,002660
机械设备-专用设备-能源及重型设备,33,300084.SZ,300084
电力设备-电网设备-电气自控设备,151,920508.BJ,920508
基础化工-橡胶制品-其他橡胶制品,33,300320.SZ,300320
机械设备-自动化设备-机器人,33,300276.SZ,300276
基础化工-农化制品-农药,17,603086.SH,603086
农林牧渔-养殖业-肉鸡养殖,33,002299.SZ,002299
电子-消费电子-消费电子零部件及组装,33,002426.SZ,002426
计算机-IT服务-IT服务Ⅲ,33,300150.SZ,300150
农林牧渔-种植业与林业-粮食种植,17,601952.SH,601952
非银金融-证券-证券Ⅲ,17,601375.SH,601375
基础化工-非金属材料-非金属材料Ⅲ,151,920175.BJ,920175
基础化工-化学制品-其他化学制品,33,002666.SZ,002666
环保-环境治理-水务及水治理,33,002778.SZ,002778
轻工制造-造纸-造纸Ⅲ,33,002521.SZ,002521
电力设备-其他电源设备-其他电源设备Ⅲ,17,601727.SH,601727
传媒-文化传媒-出版,33,301052.SZ,301052
环保-环境治理-固废治理,33,301049.SZ,301049
家用电器-厨卫电器-厨卫电器Ⅲ,17,603366.SH,603366
电力设备-光伏设备-光伏电池组件,33,301278.SZ,301278
汽车-汽车零部件-轮胎轮毂,17,603049.SH,603049
机械设备-专用设备-能源及重型设备,17,603135.SH,603135
电子-元件-被动元件,17,600563.SH,600563
基础化工-非金属材料-非金属材料Ⅲ,33,000833.SZ,000833
食品饮料-白酒-白酒Ⅲ,33,000860.SZ,000860
公用事业-燃气-燃气Ⅲ,33,000407.SZ,000407
电力设备-电网设备-线缆部件及其他,33,002692.SZ,002692
电力设备-电池-电池化学品,17,688353.SH,688353
基础化工-化学纤维-涤纶,33,002206.SZ,002206
基础化工-化学制品-氟化工,17,603310.SH,603310
机械设备-专用设备-其他专用设备,33,002595.SZ,002595
医药生物-医疗器械-体外诊断,33,002932.SZ,002932
机械设备-通用设备-其他通用设备,33,002884.SZ,002884
机械设备-自动化设备-工控设备,17,603025.SH,603025
交通运输-港口航运-航运,17,601022.SH,601022
汽车-汽车零部件-汽车电子电气系统,17,688533.SH,688533
电力设备-电池-电池化学品,17,688707.SH,688707
基础化工-农化制品-复合肥,33,000902.SZ,000902
食品饮料-白酒-白酒Ⅲ,33,000995.SZ,000995
国防军工-军工电子-军工电子Ⅲ,17,688132.SH,688132
计算机-软件开发-垂直应用软件,33,300608.SZ,300608
机械设备-专用设备-楼宇设备,33,002689.SZ,002689
建筑装饰-建筑装饰-工程咨询服务,33,301024.SZ,301024
汽车-汽车零部件-底盘与发动机系统,17,603107.SH,603107
非银金融-证券-证券Ⅲ,33,002945.SZ,002945
交通运输-机场航运-航空运输,17,600221.SH,600221
商贸零售-互联网电商-互联网电商Ⅲ,33,300792.SZ,300792
石油石化-石油加工贸易-石油加工,33,000819.SZ,000819
汽车-汽车零部件-汽车电子电气系统,33,300928.SZ,300928
建筑装饰-建筑装饰-装饰园林,33,002431.SZ,002431
基础化工-农化制品-钾肥,33,002545.SZ,002545
机械设备-专用设备-能源及重型设备,33,000852.SZ,000852
农林牧渔-种植业与林业-其他种植业,33,300511.SZ,300511
农林牧渔-农产品加工-畜禽饲料,33,002548.SZ,002548
环保-环境治理-水务及水治理,17,600283.SH,600283
轻工制造-家居用品-瓷砖地板,33,000910.SZ,000910
电力设备-电网设备-输变电设备,17,600550.SH,600550
非银金融-多元金融-多元金融Ⅲ,33,002961.SZ,002961
非银金融-证券-证券Ⅲ,33,002797.SZ,002797
社会服务-旅游及酒店-酒店,33,000428.SZ,000428
轻工制造-包装印刷-包装,33,002799.SZ,002799
基础化工-农化制品-农药,33,002391.SZ,002391
汽车-汽车服务及其他-汽车服务,33,301215.SZ,301215
银行-银行-股份制银行,17,601166.SH,601166
计算机-软件开发-横向通用软件,33,300378.SZ,300378
计算机-计算机设备-其他计算机设备,33,300462.SZ,300462
社会服务-教育-教育Ⅲ,33,300192.SZ,300192
机械设备-专用设备-其他专用设备,33,300823.SZ,300823
电力设备-电网设备-输变电设备,33,301388.SZ,301388
建筑装饰-建筑装饰-工程咨询服务,151,920892.BJ,920892
建筑装饰-建筑装饰-房屋建设,33,000628.SZ,000628
国防军工-军工装备-航海装备,17,600764.SH,600764
汽车-汽车零部件-底盘与发动机系统,33,300176.SZ,300176
农林牧渔-种植业与林业-其他种植业,17,600540.SH,600540
商贸零售-零售-百货零售,17,600828.SH,600828
计算机-软件开发-垂直应用软件,33,002261.SZ,002261
机械设备-工程机械-工程机械Ⅲ,33,001239.SZ,001239
机械设备-通用设备-其他通用设备,33,301596.SZ,301596
轻工制造-家居用品-其他家居用品,17,688087.SH,688087
家用电器-小家电-小家电Ⅲ,33,300824.SZ,300824
食品饮料-食品加工制造-休闲食品,33,002557.SZ,002557
机械设备-轨交设备-轨交设备Ⅲ,151,920027.BJ,920027
有色金属-金属新材料-其他金属新材料,33,000633.SZ,000633
交通运输-港口航运-港口,17,600018.SH,600018
传媒-文化传媒-出版,17,603230.SH,603230
社会服务-旅游及酒店-旅游综合,33,000796.SZ,000796
电力设备-电池-电池化学品,33,300037.SZ,300037
计算机-软件开发-垂直应用软件,17,688232.SH,688232
通信-通信设备-通信网络设备及器件,33,301205.SZ,301205
家用电器-白色家电-家电零部件,17,600619.SH,600619
农林牧渔-养殖业-生猪养殖,33,000735.SZ,000735
建筑材料-建筑材料-水泥,33,002671.SZ,002671
建筑材料-建筑材料-其他建材,33,002652.SZ,002652
基础化工-化学纤维-其他纤维,17,600810.SH,600810
基础化工-化学纤维-涤纶,17,603406.SH,603406
社会服务-旅游及酒店-旅游综合,33,002707.SZ,002707
基础化工-化学原料-其他化学原料,33,002109.SZ,002109
电子-光学光电子-LED,33,002449.SZ,002449
食品饮料-食品加工制造-肉制品,17,600073.SH,600073
电力设备-电网设备-输变电设备,151,920062.BJ,920062
计算机-计算机设备-其他计算机设备,33,301600.SZ,301600
环保-环境治理-水务及水治理,33,300899.SZ,300899
建筑装饰-建筑装饰-专业工程,33,000928.SZ,000928
交通运输-公路铁路运输-高速公路,17,600020.SH,600020
公用事业-燃气-燃气Ⅲ,17,600903.SH,600903
机械设备-通用设备-制冷空调设备,33,301043.SZ,301043
交通运输-公路铁路运输-铁路运输,17,601816.SH,601816
医药生物-医疗器械-体外诊断,17,600807.SH,600807
机械设备-专用设备-其他专用设备,151,920177.BJ,920177
机械设备-专用设备-农用机械,33,301260.SZ,301260
公用事业-电力-新能源发电,17,600905.SH,600905
国防军工-军工装备-航空装备,17,600372.SH,600372
轻工制造-包装印刷-包装,33,301223.SZ,301223
公用事业-电力-热力,17,605011.SH,605011
建筑材料-建筑材料-耐火材料,151,920792.BJ,920792
商贸零售-零售-商业物业经营,33,002344.SZ,002344
基础化工-化学制品-有机硅,33,002909.SZ,002909
家用电器-白色家电-家电零部件,33,002676.SZ,002676
机械设备-通用设备-机床工具,33,002122.SZ,002122
公用事业-电力-火电,17,600795.SH,600795
电力设备-电网设备-电气自控设备,17,600268.SH,600268
基础化工-化学制品-民爆用品,33,002783.SZ,002783
商贸零售-互联网电商-互联网电商Ⅲ,33,002315.SZ,002315
农林牧渔-种植业与林业-其他种植业,33,300970.SZ,300970
非银金融-多元金融-多元金融Ⅲ,33,000567.SZ,000567
环保-环境治理-水务及水治理,17,688096.SH,688096
基础化工-塑料制品-其他塑料制品,33,300218.SZ,300218
通信-通信服务-通信应用增值服务,33,300113.SZ,300113
基础化工-农化制品-复合肥,17,603395.SH,603395
电力设备-电机-电机Ⅲ,33,002249.SZ,002249
农林牧渔-养殖业-生猪养殖,17,600975.SH,600975
社会服务-其他社会服务-专业服务,33,002967.SZ,002967
医药生物-医疗器械-医疗耗材,17,688581.SH,688581
电子-消费电子-消费电子零部件及组装,33,300956.SZ,300956
建筑装饰-建筑装饰-房屋建设,22,600491.SH,600491
基础化工-农化制品-氮肥,17,600691.SH,600691
汽车-汽车零部件-底盘与发动机系统,33,002553.SZ,002553
交通运输-港口航运-港口,33,000905.SZ,000905
机械设备-专用设备-其他专用设备,33,001395.SZ,001395
传媒-游戏-游戏Ⅲ,33,300002.SZ,300002
传媒-文化传媒-电视广播,33,300770.SZ,300770
汽车-汽车零部件-底盘与发动机系统,33,002448.SZ,002448
基础化工-化学原料-纯碱,33,000683.SZ,000683
电力设备-电网设备-输变电设备,33,002298.SZ,002298
轻工制造-包装印刷-包装,33,002836.SZ,002836
基础化工-化学原料-氯碱,33,002748.SZ,002748
电力设备-光伏设备-光伏加工设备,33,000821.SZ,000821
煤炭-煤炭开采加工-煤炭开采,17,600348.SH,600348
银行-银行-城商行,33,002142.SZ,002142
机械设备-轨交设备-轨交设备Ⅲ,33,000008.SZ,000008
机械设备-专用设备-能源及重型设备,33,002535.SZ,002535
基础化工-化学原料-其他化学原料,33,001217.SZ,001217
非银金融-证券-证券Ⅲ,17,601162.SH,601162
公用事业-电力-水电,17,600025.SH,600025
环保-环保设备-环保设备Ⅲ,33,301030.SZ,301030
公用事业-电力-新能源发电,17,603693.SH,603693
家用电器-小家电-小家电Ⅲ,17,603486.SH,603486
建筑装饰-建筑装饰-专业工程,33,300517.SZ,300517
家用电器-厨卫电器-厨卫电器Ⅲ,33,300911.SZ,300911
交通运输-物流-物流Ⅲ,33,002010.SZ,002010
钢铁-钢铁-冶钢原料,17,600295.SH,600295
交通运输-公路铁路运输-铁路运输,17,601006.SH,601006
商贸零售-零售-百货零售,33,000715.SZ,000715
基础化工-农化制品-磷肥及磷化工,33,000422.SZ,000422
电力设备-电机-电机Ⅲ,33,002892.SZ,002892
计算机-软件开发-垂直应用软件,33,300377.SZ,300377
环保-环保设备-环保设备Ⅲ,17,688501.SH,688501
电子-光学光电子-光学元件,33,300701.SZ,300701
交通运输-港口航运-航运,17,601866.SH,601866
商贸零售-贸易-贸易Ⅲ,17,600981.SH,600981
通信-通信服务-通信工程及服务,33,300513.SZ,300513
基础化工-化学制品-有机硅,17,605399.SH,605399
电力设备-光伏设备-光伏辅材,151,920007.BJ,920007
医药生物-医疗服务-医院,17,600327.SH,600327
交通运输-公路铁路运输-高速公路,17,600548.SH,600548
商贸零售-零售-商业物业经营,33,002818.SZ,002818
电力设备-光伏设备-光伏电池组件,17,603778.SH,603778
综合-综合-综合Ⅲ,33,000753.SZ,000753
农林牧渔-农产品加工-其他农产品加工,151,920371.BJ,920371
食品饮料-食品加工制造-休闲食品,17,605339.SH,605339
医药生物-中药-中药Ⅲ,33,000423.SZ,000423
环保-环境治理-综合环境治理,33,301259.SZ,301259
银行-银行-农商行,17,601825.SH,601825
公用事业-电力-新能源发电,17,601016.SH,601016
商贸零售-零售-百货零售,33,000501.SZ,000501
农林牧渔-养殖业-肉鸡养殖,33,002982.SZ,002982
电子-光学光电子-LED,33,300269.SZ,300269
计算机-计算机设备-其他计算机设备,17,600100.SH,600100
汽车-汽车零部件-轮胎轮毂,33,002984.SZ,002984
钢铁-钢铁-特钢,33,000825.SZ,000825
纺织服饰-纺织制造-棉纺,33,000726.SZ,000726
交通运输-公路铁路运输-高速公路,33,001965.SZ,001965
建筑装饰-建筑装饰-装饰园林,33,002163.SZ,002163
汽车-汽车零部件-其他汽车零部件,33,300926.SZ,300926
机械设备-轨交设备-轨交设备Ⅲ,17,601766.SH,601766
纺织服饰-服装家纺-服装,33,002486.SZ,002486
商贸零售-零售-旅游零售,17,600185.SH,600185
交通运输-公路铁路运输-铁路运输,33,001213.SZ,001213
汽车-汽车零部件-底盘与发动机系统,17,603788.SH,603788
汽车-汽车零部件-车身附件及饰件,33,001278.SZ,001278
环保-环境治理-综合环境治理,33,300864.SZ,300864
通信-通信设备-通信网络设备及器件,33,301165.SZ,301165
计算机-软件开发-垂直应用软件,17,688507.SH,688507
环保-环境治理-固废治理,33,300815.SZ,300815
基础化工-化学纤维-其他纤维,33,300876.SZ,300876
建筑材料-建筑材料-水泥,17,600425.SH,600425
商贸零售-零售-百货零售,17,600824.SH,600824
纺织服饰-纺织制造-其他纺织,33,002144.SZ,002144
建筑装饰-建筑装饰-装饰园林,33,002375.SZ,002375
环保-环境治理-固废治理,17,601200.SH,601200
非银金融-证券-证券Ⅲ,33,002939.SZ,002939
机械设备-通用设备-其他通用设备,17,603617.SH,603617
建筑材料-建筑材料-其他建材,33,000619.SZ,000619
计算机-软件开发-垂直应用软件,151,920415.BJ,920415
电力设备-其他电源设备-其他电源设备Ⅲ,33,300713.SZ,300713
建筑装饰-建筑装饰-房屋建设,17,600170.SH,600170
公用事业-电力-电能综合服务,33,000883.SZ,000883
纺织服饰-纺织制造-棉纺,17,601339.SH,601339
家用电器-白色家电-冰洗,17,600690.SH,600690
商贸零售-贸易-贸易Ⅲ,17,600287.SH,600287
食品饮料-白酒-白酒Ⅲ,17,600199.SH,600199
银行-银行-股份制银行,17,600000.SH,600000
纺织服饰-服装家纺-饰品,33,002867.SZ,002867
家用电器-黑色家电-彩电,17,600060.SH,600060
传媒-文化传媒-广告营销,33,002354.SZ,002354
交通运输-公路铁路运输-高速公路,17,600035.SH,600035
基础化工-农化制品-农药,17,600731.SH,600731
基础化工-化学原料-氯碱,17,600935.SH,600935
电力设备-电池-电池化学品,17,603906.SH,603906
农林牧渔-农产品加工-其他农产品加工,33,002286.SZ,002286
商贸零售-零售-百货零售,33,002697.SZ,002697
机械设备-专用设备-能源及重型设备,33,300092.SZ,300092
电子-其他电子-其他电子Ⅲ,33,000670.SZ,000670
非银金融-证券-证券Ⅲ,17,601099.SH,601099
社会服务-教育-教育Ⅲ,33,000526.SZ,000526
