所属同花顺行业,股票代码,market_code,code
有色金属-小金属-钼,601958.SH,17,601958
电子-消费电子-消费电子零部件及组装,300956.SZ,33,300956
计算机-计算机设备-其他计算机设备,002512.SZ,33,002512
有色金属-贵金属-贵金属Ⅲ,002237.SZ,33,002237
电力设备-电网设备-线缆部件及其他,300265.SZ,33,300265
电力设备-电网设备-线缆部件及其他,002309.SZ,33,002309
电子-消费电子-品牌消费电子,300866.SZ,33,300866
商贸零售-零售-百货零售,600858.SH,17,600858
电子-元件-被动元件,002138.SZ,33,002138
机械设备-专用设备-其他专用设备,603076.SH,17,603076
电力设备-电池-锂电池,600241.SH,17,600241
汽车-汽车零部件-其他汽车零部件,603210.SH,17,603210
商贸零售-零售-百货零售,603101.SH,17,603101
医药生物-医疗器械-医疗设备,920504.BJ,151,920504
基础化工-化学纤维-涤纶,603332.SH,17,603332
环保-环境治理-综合环境治理,688178.SH,17,688178
环保-环境治理-水务及水治理,301519.SZ,33,301519
机械设备-专用设备-能源及重型设备,001225.SZ,33,001225
医药生物-医疗服务-医院,301103.SZ,33,301103
基础化工-化学制品-涂料油墨,301037.SZ,33,301037
汽车-汽车零部件-轮胎轮毂,000599.SZ,33,000599
电子-元件-印制电路板,603328.SH,17,603328
医药生物-医疗服务-医疗研发外包,301096.SZ,33,301096
医药生物-化学制药-原料药,000953.SZ,33,000953
基础化工-塑料制品-合成树脂,603879.SH,17,603879
医药生物-医疗服务-医院,600763.SH,17,600763
有色金属-金属新材料-磁性材料,600366.SH,17,600366
公用事业-电力-新能源发电,002616.SZ,33,002616
机械设备-专用设备-能源及重型设备,002483.SZ,33,002483
轻工制造-造纸-造纸Ⅲ,002235.SZ,33,002235
医药生物-医疗器械-医疗耗材,301093.SZ,33,301093
电力设备-电池-锂电池,300068.SZ,33,300068
基础化工-农化制品-复合肥,002538.SZ,33,002538
医药生物-医疗服务-医疗研发外包,301230.SZ,33,301230
基础化工-化学制品-有机硅,002909.SZ,33,002909
汽车-汽车零部件-底盘与发动机系统,603013.SH,17,603013
基础化工-农化制品-农药,002942.SZ,33,002942
轻工制造-家居用品-定制家居,002853.SZ,33,002853
煤炭-煤炭开采加工-煤炭开采,601699.SH,17,601699
电子-消费电子-消费电子零部件及组装,002947.SZ,33,002947
电力设备-光伏设备-光伏辅材,600876.SH,17,600876
基础化工-化学制品-其他化学制品,688398.SH,17,688398
国防军工-军工电子-军工电子Ⅲ,600562.SH,17,600562
基础化工-农化制品-复合肥,002470.SZ,33,002470
计算机-软件开发-垂直应用软件,688109.SH,17,688109
建筑装饰-建筑装饰-装饰园林,300649.SZ,33,300649
石油石化-石油加工贸易-石油加工,002476.SZ,33,002476
电子-其他电子-其他电子Ⅲ,002729.SZ,33,002729
电子-半导体-模拟芯片设计,688209.SH,17,688209
环保-环境治理-固废治理,920370.BJ,151,920370
汽车-汽车零部件-其他汽车零部件,603922.SH,22,603922
汽车-汽车零部件-其他汽车零部件,002997.SZ,33,002997
轻工制造-造纸-造纸Ⅲ,920394.BJ,151,920394
通信-通信设备-通信网络设备及器件,001267.SZ,33,001267
机械设备-自动化设备-其他自动化设备,688003.SH,17,688003
计算机-软件开发-横向通用软件,600288.SH,17,600288
农林牧渔-种植业与林业-其他种植业,300511.SZ,33,300511
汽车-汽车零部件-车身附件及饰件,605228.SH,17,605228
商贸零售-零售-百货零售,600838.SH,17,600838
机械设备-专用设备-其他专用设备,603656.SH,17,603656
计算机-IT服务-IT服务Ⅲ,920806.BJ,151,920806
有色金属-工业金属-铅锌,000603.SZ,33,000603
环保-环保设备-环保设备Ⅲ,688501.SH,17,688501
有色金属-工业金属-铅锌,600531.SH,17,600531
农林牧渔-农产品加工-其他农产品加工,002481.SZ,33,002481
商贸零售-零售-商业物业经营,600738.SH,17,600738
计算机-IT服务-IT服务Ⅲ,920171.BJ,151,920171
电子-消费电子-消费电子零部件及组装,300322.SZ,33,300322
医药生物-化学制药-化学制剂,688235.SH,17,688235
交通运输-港口航运-港口,000582.SZ,33,000582
医药生物-中药-中药Ⅲ,002644.SZ,33,002644
建筑材料-建筑材料-水泥,605122.SH,17,605122
电子-消费电子-消费电子零部件及组装,300647.SZ,33,300647
交通运输-物流-物流Ⅲ,603871.SH,17,603871
医药生物-医药商业-医药流通,002462.SZ,33,002462
电子-消费电子-消费电子零部件及组装,920876.BJ,151,920876
房地产-房地产-房地产服务,002188.SZ,33,002188
机械设备-通用设备-其他通用设备,920855.BJ,151,920855
纺织服饰-服装家纺-饰品,002721.SZ,33,002721
计算机-软件开发-垂直应用软件,300096.SZ,33,300096
机械设备-专用设备-能源及重型设备,001332.SZ,33,001332
电子-消费电子-消费电子零部件及组装,920346.BJ,151,920346
基础化工-化学制品-食品及饲料添加剂,920016.BJ,151,920016
轻工制造-家居用品-其他家居用品,603992.SH,17,603992
汽车-汽车服务及其他-汽车服务,600653.SH,17,600653
轻工制造-包装印刷-包装,000812.SZ,33,000812
煤炭-煤炭开采加工-煤炭开采,600971.SH,17,600971
基础化工-化学原料-其他化学原料,603113.SH,17,603113
电力设备-电池-电池化学品,301292.SZ,33,301292
机械设备-通用设备-仪器仪表,301303.SZ,33,301303
公用事业-燃气-燃气Ⅲ,000407.SZ,33,000407
汽车-汽车零部件-汽车电子电气系统,603023.SH,17,603023
计算机-计算机设备-其他计算机设备,300771.SZ,33,300771
环保-环境治理-水务及水治理,688565.SH,17,688565
计算机-软件开发-垂直应用软件,688507.SH,17,688507
机械设备-专用设备-其他专用设备,002613.SZ,33,002613
通信-通信设备-通信终端及配件,300615.SZ,33,300615
电子-半导体-半导体设备,300604.SZ,33,300604
传媒-影视院线-影视院线Ⅲ,000802.SZ,33,000802
机械设备-通用设备-其他通用设备,000570.SZ,33,000570
电子-光学光电子-面板,688299.SH,17,688299
纺织服饰-纺织制造-其他纺织,603073.SH,17,603073
基础化工-化学原料-其他化学原料,002109.SZ,33,002109
基础化工-化学制品-其他化学制品,002810.SZ,33,002810
食品饮料-饮料制造-乳品,300892.SZ,33,300892
交通运输-物流-物流Ⅲ,600233.SH,17,600233
医药生物-医疗器械-体外诊断,002030.SZ,33,002030
房地产-房地产-住宅开发,600159.SH,17,600159
家用电器-白色家电-空调,600854.SH,17,600854
建筑装饰-建筑装饰-房屋建设,600939.SH,17,600939
煤炭-煤炭开采加工-煤炭开采,601011.SH,17,601011
电力设备-电池-电池化学品,300340.SZ,33,300340
基础化工-塑料制品-改性塑料,300478.SZ,33,300478
医药生物-医疗器械-医疗设备,920925.BJ,151,920925
环保-环境治理-固废治理,600217.SH,17,600217
电子-半导体-数字芯片设计,301308.SZ,33,301308
医药生物-医疗器械-体外诊断,688298.SH,17,688298
机械设备-自动化设备-工控设备,002184.SZ,33,002184
汽车-汽车服务及其他-其他运输设备,600679.SH,17,600679
轻工制造-家居用品-其他家居用品,920218.BJ,151,920218
轻工制造-家居用品-定制家居,603801.SH,17,603801
电力设备-电网设备-电气自控设备,300514.SZ,33,300514
医药生物-医药商业-药店,301017.SZ,33,301017
钢铁-钢铁-普钢,600231.SH,17,600231
医药生物-化学制药-化学制剂,300705.SZ,33,300705
通信-通信设备-通信网络设备及器件,300565.SZ,33,300565
电力设备-电网设备-电气自控设备,688681.SH,17,688681
医药生物-医药商业-药店,603939.SH,17,603939
汽车-汽车零部件-底盘与发动机系统,603982.SH,17,603982
机械设备-专用设备-其他专用设备,300549.SZ,33,300549
机械设备-专用设备-其他专用设备,688531.SH,17,688531
公用事业-电力-电能综合服务,600644.SH,17,600644
医药生物-化学制药-化学制剂,300233.SZ,33,300233
商贸零售-零售-百货零售,603708.SH,17,603708
汽车-汽车整车-商用载货车,000800.SZ,33,000800
机械设备-工程机械-工程机械Ⅲ,603273.SH,17,603273
汽车-汽车服务及其他-其他运输设备,600099.SH,17,600099
医药生物-生物制品-其他生物制品,000661.SZ,33,000661
汽车-汽车整车-乘用车,000980.SZ,33,000980
医药生物-医疗器械-医疗设备,301515.SZ,33,301515
医药生物-医疗器械-体外诊断,688389.SH,17,688389
商贸零售-贸易-贸易Ⅲ,601061.SH,17,601061
医药生物-化学制药-化学制剂,920017.BJ,151,920017
医药生物-医疗服务-其他医疗服务,688315.SH,17,688315
医药生物-化学制药-化学制剂,601089.SH,17,601089
建筑材料-建筑材料-玻璃玻纤,601636.SH,17,601636
基础化工-非金属材料-非金属材料Ⅲ,603826.SH,17,603826
基础化工-化学制品-其他化学制品,300072.SZ,33,300072
商贸零售-零售-百货零售,600280.SH,17,600280
房地产-房地产-产业地产,600463.SH,17,600463
交通运输-物流-物流Ⅲ,002492.SZ,33,002492
机械设备-自动化设备-其他自动化设备,300097.SZ,33,300097
国防军工-军工电子-军工电子Ⅲ,603267.SH,17,603267
机械设备-工程机械-工程机械Ⅲ,000528.SZ,33,000528
轻工制造-包装印刷-包装,000659.SZ,33,000659
机械设备-通用设备-仪器仪表,603700.SH,17,603700
纺织服饰-服装家纺-家纺,002397.SZ,33,002397
有色金属-金属新材料-磁性材料,301531.SZ,33,301531
基础化工-化学原料-其他化学原料,002469.SZ,33,002469
交通运输-港口航运-港口,601000.SH,17,601000
基础化工-橡胶制品-其他橡胶制品,002381.SZ,33,002381
电子-元件-被动元件,600563.SH,17,600563
电力设备-电网设备-线缆部件及其他,920118.BJ,151,920118
基础化工-农化制品-钾肥,000792.SZ,33,000792
基础化工-化学制品-食品及饲料添加剂,301156.SZ,33,301156
电力设备-光伏设备-光伏辅材,600207.SH,17,600207
电子-消费电子-消费电子零部件及组装,300686.SZ,33,300686
电力设备-其他电源设备-其他电源设备Ⅲ,301157.SZ,33,301157
基础化工-化学制品-纺织化学用品,301585.SZ,33,301585
机械设备-轨交设备-轨交设备Ⅲ,300923.SZ,33,300923
机械设备-专用设备-纺织服装设备,600545.SH,17,600545
轻工制造-包装印刷-包装,301223.SZ,33,301223
机械设备-轨交设备-轨交设备Ⅲ,301048.SZ,33,301048
基础化工-塑料制品-其他塑料制品,002825.SZ,33,002825
医药生物-化学制药-化学制剂,000919.SZ,33,000919
医药生物-医疗器械-医疗设备,300171.SZ,33,300171
石油石化-石油加工贸易-石油加工,600028.SH,17,600028
基础化工-农化制品-农药,603086.SH,17,603086
电子-半导体-半导体设备,688147.SH,17,688147
建筑材料-建筑材料-玻璃玻纤,600819.SH,17,600819
机械设备-专用设备-农用机械,920608.BJ,151,920608
计算机-计算机设备-安防设备,920976.BJ,151,920976
建筑装饰-建筑装饰-工程咨询服务,603909.SH,17,603909
医药生物-化学制药-化学制剂,002793.SZ,33,002793
机械设备-通用设备-磨具磨料,002282.SZ,33,002282
房地产-房地产-住宅开发,600503.SH,17,600503
食品饮料-饮料制造-乳品,002570.SZ,33,002570
医药生物-化学制药-化学制剂,603168.SH,17,603168
基础化工-化学制品-其他化学制品,300610.SZ,33,300610
石油石化-油气开采及服务-油服工程,600583.SH,17,600583
有色金属-小金属-其他小金属,002738.SZ,33,002738
农林牧渔-种植业与林业-林业,002679.SZ,33,002679
计算机-计算机设备-安防设备,920036.BJ,151,920036
机械设备-通用设备-仪器仪表,300371.SZ,33,300371
轻工制造-家居用品-瓷砖地板,600499.SH,17,600499
机械设备-专用设备-印刷包装机械,301105.SZ,33,301105
医药生物-医疗服务-医疗研发外包,300683.SZ,33,300683
电子-元件-印制电路板,301366.SZ,33,301366
家用电器-小家电-小家电Ⅲ,300824.SZ,33,300824
建筑装饰-建筑装饰-装饰园林,600234.SH,17,600234
基础化工-化学制品-其他化学制品,002455.SZ,33,002455
电力设备-电网设备-输变电设备,603829.SH,17,603829
医药生物-中药-中药Ⅲ,300158.SZ,33,300158
汽车-汽车零部件-汽车电子电气系统,300681.SZ,33,300681
基础化工-塑料制品-其他塑料制品,301591.SZ,33,301591
医药生物-医疗服务-医院,300143.SZ,33,300143
基础化工-化学制品-涂料油墨,000565.SZ,33,000565
家用电器-小家电-小家电Ⅲ,301332.SZ,33,301332
电力设备-电网设备-输变电设备,920062.BJ,151,920062
汽车-汽车零部件-轮胎轮毂,002593.SZ,33,002593
机械设备-通用设备-仪器仪表,688628.SH,17,688628
环保-环境治理-固废治理,300140.SZ,33,300140
汽车-汽车零部件-底盘与发动机系统,603586.SH,17,603586
基础化工-化学制品-民爆用品,002497.SZ,33,002497
机械设备-通用设备-其他通用设备,603331.SH,17,603331
建筑装饰-建筑装饰-装饰园林,002375.SZ,33,002375
汽车-汽车整车-商用载客车,000868.SZ,33,000868
商贸零售-零售-商业物业经营,300947.SZ,33,300947
公用事业-电力-新能源发电,300125.SZ,33,300125
基础化工-塑料制品-膜材料,301237.SZ,33,301237
商贸零售-贸易-贸易Ⅲ,600128.SH,17,600128
食品饮料-食品加工制造-肉制品,002330.SZ,33,002330
环保-环保设备-环保设备Ⅲ,603282.SH,17,603282
电子-光学光电子-面板,688538.SH,17,688538
基础化工-化学原料-氯碱,601216.SH,17,601216
汽车-汽车零部件-车身附件及饰件,301529.SZ,33,301529
轻工制造-家居用品-文娱用品,002862.SZ,33,002862
商贸零售-零售-百货零售,000419.SZ,33,000419
食品饮料-饮料制造-软饮料,600300.SH,17,600300
医药生物-医疗服务-医疗研发外包,603456.SH,17,603456
综合-综合-综合Ⅲ,000652.SZ,33,000652
医药生物-医疗器械-医疗耗材,300981.SZ,33,300981
医药生物-医药商业-药店,600833.SH,17,600833
汽车-汽车零部件-汽车电子电气系统,002937.SZ,33,002937
食品饮料-食品加工制造-其他食品,920273.BJ,151,920273
机械设备-轨交设备-轨交设备Ⅲ,605001.SH,17,605001
社会服务-其他社会服务-体育,600676.SH,17,600676
电力设备-电网设备-线缆部件及其他,001382.SZ,33,001382
食品饮料-食品加工制造-预加工食品,001215.SZ,33,001215
机械设备-自动化设备-工控设备,300048.SZ,33,300048
有色金属-工业金属-铅锌,000816.SZ,33,000816
汽车-汽车零部件-底盘与发动机系统,600148.SH,17,600148
传媒-影视院线-影视院线Ⅲ,300528.SZ,33,300528
机械设备-自动化设备-工控设备,603583.SH,17,603583
交通运输-公路铁路运输-高速公路,000429.SZ,33,000429
基础化工-化学原料-其他化学原料,600610.SH,17,600610
建筑材料-建筑材料-水泥,002596.SZ,33,002596
家用电器-白色家电-家电零部件,301008.SZ,33,301008
纺织服饰-纺织制造-其他纺织,605180.SH,17,605180
电力设备-电池-电池化学品,603659.SH,17,603659
医药生物-医疗器械-医疗耗材,002901.SZ,33,002901
电子-光学光电子-面板,000020.SZ,33,000020
医药生物-化学制药-化学制剂,688373.SH,17,688373
汽车-汽车零部件-底盘与发动机系统,002126.SZ,33,002126
医药生物-医疗器械-医疗耗材,603309.SH,17,603309
计算机-软件开发-垂直应用软件,300605.SZ,33,300605
公用事业-电力-火电,600780.SH,17,600780
食品饮料-饮料制造-软饮料,000848.SZ,33,000848
医药生物-医疗器械-体外诊断,600807.SH,17,600807
商贸零售-零售-百货零售,000715.SZ,33,000715
建筑材料-建筑材料-其他建材,301429.SZ,33,301429
机械设备-通用设备-制冷空调设备,301018.SZ,33,301018
机械设备-自动化设备-机器人,300607.SZ,33,300607
医药生物-医药商业-医药流通,600998.SH,17,600998
基础化工-化学原料-钛白粉,002136.SZ,33,002136
环保-环境治理-固废治理,000035.SZ,33,000035
医药生物-生物制品-其他生物制品,688177.SH,17,688177
公用事业-电力-热力,300335.SZ,33,300335
有色金属-金属新材料-磁性材料,688077.SH,17,688077
基础化工-农化制品-氮肥,600426.SH,17,600426
环保-环境治理-水务及水治理,600796.SH,17,600796
煤炭-煤炭开采加工-煤炭开采,601898.SH,17,601898
电力设备-光伏设备-光伏辅材,003022.SZ,33,003022
建筑装饰-建筑装饰-基础建设,600502.SH,17,600502
医药生物-化学制药-原料药,300702.SZ,33,300702
医药生物-医疗器械-医疗耗材,688026.SH,17,688026
基础化工-农化制品-复合肥,002758.SZ,33,002758
电力设备-风电设备-风电零部件,002487.SZ,33,002487
电子-电子化学品-电子化学品Ⅲ,688683.SH,17,688683
基础化工-化学纤维-涤纶,002206.SZ,33,002206
建筑装饰-建筑装饰-装饰园林,000010.SZ,33,000010
交通运输-物流-物流Ⅲ,002682.SZ,33,002682
通信-通信设备-通信终端及配件,603803.SH,17,603803
医药生物-中药-中药Ⅲ,301331.SZ,33,301331
医药生物-医疗器械-医疗设备,688677.SH,17,688677
轻工制造-包装印刷-印刷,002599.SZ,33,002599
公用事业-电力-热力,600149.SH,17,600149
基础化工-橡胶制品-炭黑,301300.SZ,33,301300
计算机-IT服务-IT服务Ⅲ,300150.SZ,33,300150
电子-消费电子-消费电子零部件及组装,300812.SZ,33,300812
有色金属-金属新材料-磁性材料,300127.SZ,33,300127
社会服务-教育-教育Ⅲ,600455.SH,17,600455
电力设备-电网设备-线缆部件及其他,002606.SZ,33,002606
公用事业-电力-电能综合服务,300040.SZ,33,300040
商贸零售-零售-专业连锁,300755.SZ,33,300755
基础化工-农化制品-农药,002734.SZ,33,002734
公用事业-电力-热力,000692.SZ,33,000692
基础化工-化学制品-聚氨酯,002165.SZ,33,002165
食品饮料-食品加工制造-其他食品,600530.SH,17,600530
有色金属-金属新材料-其他金属新材料,000633.SZ,33,000633
机械设备-通用设备-仪器仪表,300165.SZ,33,300165
交通运输-公路铁路运输-高速公路,001965.SZ,33,001965
商贸零售-零售-百货零售,600628.SH,17,600628
纺织服饰-纺织制造-其他纺织,002144.SZ,33,002144
环保-环境治理-固废治理,601330.SH,17,601330
交通运输-物流-物流Ⅲ,002468.SZ,33,002468
汽车-汽车零部件-其他汽车零部件,688021.SH,17,688021
交通运输-公路铁路运输-高速公路,000548.SZ,33,000548
综合-综合-综合Ⅲ,000421.SZ,33,000421
机械设备-专用设备-能源及重型设备,603036.SH,17,603036
有色金属-金属新材料-其他金属新材料,603978.SH,17,603978
社会服务-教育-教育Ⅲ,300688.SZ,33,300688
家用电器-小家电-小家电Ⅲ,688793.SH,17,688793
农林牧渔-种植业与林业-种子生产,600313.SH,17,600313
电力设备-其他电源设备-其他电源设备Ⅲ,002518.SZ,33,002518
通信-通信设备-通信终端及配件,300205.SZ,33,300205
家用电器-小家电-小家电Ⅲ,002614.SZ,33,002614
建筑装饰-建筑装饰-专业工程,002542.SZ,33,002542
通信-通信服务-通信应用增值服务,300292.SZ,33,300292
环保-环境治理-固废治理,002210.SZ,33,002210
食品饮料-饮料制造-软饮料,605388.SH,17,605388
基础化工-塑料制品-膜材料,301687.SZ,33,301687
建筑材料-建筑材料-其他建材,301010.SZ,33,301010
公用事业-电力-水电,600868.SH,17,600868
汽车-汽车零部件-其他汽车零部件,300926.SZ,33,300926
有色金属-金属新材料-磁性材料,300811.SZ,33,300811
基础化工-化学纤维-涤纶,002998.SZ,33,002998
环保-环境治理-综合环境治理,300266.SZ,33,300266
社会服务-其他社会服务-体育,600158.SH,17,600158
通信-通信设备-通信线缆及配套,000586.SZ,33,000586
机械设备-通用设备-金属制品,601002.SH,17,601002
传媒-文化传媒-广告营销,300242.SZ,33,300242
综合-综合-综合Ⅲ,600805.SH,17,600805
医药生物-化学制药-化学制剂,603707.SH,17,603707
环保-环保设备-环保设备Ⅲ,688376.SH,17,688376
机械设备-工程机械-工程机械Ⅲ,600815.SH,17,600815
基础化工-化学制品-纺织化学用品,603172.SH,17,603172
交通运输-物流-物流Ⅲ,603648.SH,17,603648
商贸零售-贸易-贸易Ⅲ,002183.SZ,33,002183
交通运输-港口航运-港口,000905.SZ,33,000905
交通运输-港口航运-港口,002040.SZ,33,002040
医药生物-生物制品-其他生物制品,000518.SZ,33,000518
基础化工-化学原料-其他化学原料,600423.SH,22,600423
建筑装饰-建筑装饰-基础建设,603176.SH,17,603176
商贸零售-零售-专业连锁,603214.SH,17,603214
机械设备-专用设备-印刷包装机械,301138.SZ,33,301138
建筑装饰-建筑装饰-专业工程,601117.SH,17,601117
食品饮料-食品加工制造-调味发酵品,920726.BJ,151,920726
纺织服饰-服装家纺-家纺,605003.SH,17,605003
公用事业-电力-火电,000531.SZ,33,000531
医药生物-化学制药-化学制剂,600789.SH,17,600789
环保-环境治理-水务及水治理,600187.SH,22,600187
环保-环保设备-环保设备Ⅲ,600526.SH,17,600526
医药生物-中药-中药Ⅲ,002873.SZ,33,002873
环保-环境治理-水务及水治理,603797.SH,17,603797
汽车-汽车零部件-其他汽车零部件,603239.SH,17,603239
电力设备-电网设备-输变电设备,002298.SZ,33,002298
电子-光学光电子-光学元件,002222.SZ,33,002222
电力设备-光伏设备-光伏加工设备,920414.BJ,151,920414
环保-环境治理-固废治理,301109.SZ,33,301109
电子-半导体-模拟芯片设计,688699.SH,17,688699
有色金属-小金属-钨,002842.SZ,33,002842
机械设备-通用设备-其他通用设备,301226.SZ,33,301226
电子-光学光电子-面板,002952.SZ,33,002952
有色金属-小金属-其他小金属,001280.SZ,33,001280
计算机-计算机设备-其他计算机设备,688208.SH,17,688208
房地产-房地产-住宅开发,002133.SZ,33,002133
医药生物-医药商业-医药流通,603716.SH,17,603716
食品饮料-食品加工制造-肉制品,000529.SZ,33,000529
农林牧渔-种植业与林业-其他种植业,600108.SH,17,600108
基础化工-化学制品-其他化学制品,002802.SZ,33,002802
基础化工-化学制品-其他化学制品,688179.SH,17,688179
纺织服饰-服装家纺-鞋帽及其他,603958.SH,17,603958
机械设备-专用设备-能源及重型设备,002526.SZ,33,002526
汽车-汽车零部件-底盘与发动机系统,301229.SZ,33,301229
家用电器-黑色家电-彩电,002429.SZ,33,002429
机械设备-专用设备-能源及重型设备,300837.SZ,33,300837
电力设备-风电设备-风电零部件,301456.SZ,33,301456
非银金融-证券-证券Ⅲ,601108.SH,17,601108
建筑材料-建筑材料-耐火材料,002066.SZ,33,002066
农林牧渔-农产品加工-其他农产品加工,002286.SZ,33,002286
有色金属-工业金属-铝,002540.SZ,33,002540
家用电器-白色家电-冰洗,600983.SH,17,600983
计算机-软件开发-垂直应用软件,688296.SH,17,688296
电力设备-电机-电机Ⅲ,603320.SH,17,603320
石油石化-油气开采及服务-油服工程,601808.SH,17,601808
国防军工-军工装备-航空装备,688231.SH,17,688231
有色金属-金属新材料-磁性材料,301323.SZ,33,301323
纺织服饰-服装家纺-服装,001209.SZ,33,001209
电子-光学光电子-LED,300241.SZ,33,300241
食品饮料-食品加工制造-调味发酵品,002495.SZ,33,002495
基础化工-塑料制品-改性塑料,920066.BJ,151,920066
建筑装饰-建筑装饰-工程咨询服务,300635.SZ,33,300635
社会服务-旅游及酒店-人工景点,600593.SH,17,600593
基础化工-化学制品-其他化学制品,600727.SH,17,600727
机械设备-自动化设备-其他自动化设备,300757.SZ,33,300757
环保-环境治理-固废治理,601033.SH,17,601033
机械设备-自动化设备-其他自动化设备,920260.BJ,151,920260
电力设备-电池-锂电池,600152.SH,17,600152
基础化工-化学制品-其他化学制品,002453.SZ,33,002453
机械设备-工程机械-工程机械Ⅲ,920174.BJ,151,920174
家用电器-小家电-小家电Ⅲ,920926.BJ,151,920926
传媒-文化传媒-出版,603999.SH,17,603999
基础化工-农化制品-农药,002391.SZ,33,002391
机械设备-自动化设备-机器人,002698.SZ,33,002698
建筑装饰-建筑装饰-基础建设,002629.SZ,33,002629
汽车-汽车零部件-汽车电子电气系统,002870.SZ,33,002870
基础化工-化学制品-其他化学制品,603217.SH,17,603217
基础化工-农化制品-农药,920866.BJ,151,920866
基础化工-农化制品-农药,300796.SZ,33,300796
电子-光学光电子-面板,000725.SZ,33,000725
机械设备-自动化设备-激光设备,300227.SZ,33,300227
计算机-软件开发-垂直应用软件,002322.SZ,33,002322
电子-半导体-半导体设备,688809.SH,17,688809
基础化工-化学制品-其他化学制品,301283.SZ,33,301283
机械设备-专用设备-纺织服装设备,603337.SH,17,603337
电子-光学光电子-面板,300545.SZ,33,300545
商贸零售-零售-旅游零售,600185.SH,17,600185
医药生物-生物制品-疫苗,300601.SZ,33,300601
有色金属-金属新材料-其他金属新材料,605158.SH,17,605158
电子-消费电子-消费电子零部件及组装,002660.SZ,33,002660
医药生物-生物制品-血液制品,002252.SZ,33,002252
有色金属-能源金属-锂,002460.SZ,33,002460
电力设备-电机-电机Ⅲ,301502.SZ,33,301502
医药生物-化学制药-原料药,920656.BJ,151,920656
社会服务-旅游及酒店-酒店,601007.SH,17,601007
医药生物-医疗器械-医疗耗材,002950.SZ,33,002950
电力设备-电网设备-线缆部件及其他,688226.SH,17,688226
商贸零售-零售-百货零售,002187.SZ,33,002187
有色金属-能源金属-锂,002240.SZ,33,002240
机械设备-自动化设备-工控设备,603203.SH,17,603203
医药生物-医疗器械-医疗耗材,301580.SZ,33,301580
基础化工-化学制品-其他化学制品,001218.SZ,33,001218
电力设备-电网设备-输变电设备,603070.SH,17,603070
交通运输-物流-物流Ⅲ,300240.SZ,33,300240
农林牧渔-种植业与林业-其他种植业,600540.SH,17,600540
环保-环境治理-固废治理,002672.SZ,33,002672
电子-光学光电子-面板,002217.SZ,33,002217
机械设备-专用设备-印刷包装机械,300512.SZ,33,300512
医药生物-医疗器械-医疗耗材,603987.SH,17,603987
农林牧渔-种植业与林业-种子生产,600371.SH,17,600371
商贸零售-贸易-贸易Ⅲ,600710.SH,17,600710
机械设备-专用设备-其他专用设备,300823.SZ,33,300823
医药生物-生物制品-其他生物制品,688336.SH,17,688336
基础化工-化学制品-民爆用品,002037.SZ,33,002037
机械设备-通用设备-制冷空调设备,301070.SZ,33,301070
医药生物-化学制药-化学制剂,002262.SZ,33,002262
机械设备-通用设备-机床工具,000410.SZ,33,000410
公用事业-燃气-燃气Ⅲ,605169.SH,17,605169
基础化工-化学原料-其他化学原料,300927.SZ,33,300927
食品饮料-食品加工制造-预加工食品,603237.SH,17,603237
房地产-房地产-住宅开发,600665.SH,17,600665
基础化工-化学制品-其他化学制品,002809.SZ,33,002809
钢铁-钢铁-普钢,000761.SZ,33,000761
电力设备-电网设备-电气自控设备,920508.BJ,151,920508
公用事业-电力-电能综合服务,600505.SH,17,600505
基础化工-塑料制品-合成树脂,301555.SZ,33,301555
电力设备-电网设备-电气自控设备,601126.SH,17,601126
基础化工-农化制品-复合肥,002539.SZ,33,002539
社会服务-旅游及酒店-餐饮,000721.SZ,33,000721
煤炭-煤炭开采加工-煤炭开采,600348.SH,17,600348
电力设备-电池-电池化学品,300037.SZ,33,300037
机械设备-通用设备-仪器仪表,300515.SZ,33,300515
汽车-汽车零部件-其他汽车零部件,300707.SZ,33,300707
基础化工-化学制品-其他化学制品,688350.SH,17,688350
环保-环境治理-水务及水治理,000598.SZ,33,000598
房地产-房地产-住宅开发,600638.SH,17,600638
纺织服饰-纺织制造-其他纺织,603889.SH,17,603889
基础化工-农化制品-农药,920819.BJ,151,920819
社会服务-旅游及酒店-旅游综合,002627.SZ,33,002627
电子-消费电子-消费电子零部件及组装,002866.SZ,33,002866
计算机-IT服务-IT服务Ⅲ,300419.SZ,33,300419
医药生物-生物制品-血液制品,300294.SZ,33,300294
医药生物-中药-中药Ⅲ,000790.SZ,33,000790
机械设备-通用设备-金属制品,600860.SH,17,600860
基础化工-化学制品-涂料油墨,688571.SH,17,688571
医药生物-医疗器械-医疗耗材,688581.SH,17,688581
环保-环境治理-固废治理,301049.SZ,33,301049
机械设备-轨交设备-轨交设备Ⅲ,688285.SH,17,688285
基础化工-塑料制品-改性塑料,300221.SZ,33,300221
轻工制造-包装印刷-包装,003003.SZ,33,003003
传媒-游戏-游戏Ⅲ,002425.SZ,33,002425
基础化工-农化制品-钾肥,000893.SZ,33,000893
医药生物-化学制药-化学制剂,002393.SZ,33,002393
医药生物-医疗器械-体外诊断,688606.SH,17,688606
计算机-软件开发-垂直应用软件,300074.SZ,33,300074
轻工制造-家居用品-瓷砖地板,001386.SZ,33,001386
轻工制造-包装印刷-包装,603022.SH,17,603022
房地产-房地产-房地产服务,600684.SH,17,600684
商贸零售-零售-百货零售,002251.SZ,33,002251
