股票代码,所属同花顺行业,code,market_code
920211.BJ,机械设备-自动化设备-机器人,920211,151
920510.BJ,机械设备-通用设备-金属制品,920510,151
920961.BJ,机械设备-通用设备-仪器仪表,920961,151
920576.BJ,有色金属-金属新材料-其他金属新材料,920576,151
920175.BJ,基础化工-非金属材料-非金属材料Ⅲ,920175,151
301151.SZ,机械设备-通用设备-金属制品,301151,33
300353.SZ,通信-通信设备-其他通信设备,300353,33
300626.SZ,电力设备-电机-电机Ⅲ,300626,33
688056.SH,机械设备-通用设备-仪器仪表,688056,17
688017.SH,机械设备-自动化设备-机器人,688017,17
301193.SZ,轻工制造-家居用品-其他家居用品,301193,33
300052.SZ,传媒-游戏-游戏Ⅲ,300052,33
300334.SZ,基础化工-塑料制品-膜材料,300334,33
300162.SZ,电子-光学光电子-LED,300162,33
920221.BJ,汽车-汽车零部件-其他汽车零部件,920221,151
920509.BJ,机械设备-通用设备-仪器仪表,920509,151
300482.SZ,医药生物-医疗器械-体外诊断,300482,33
920116.BJ,计算机-IT服务-IT服务Ⅲ,920116,151
300319.SZ,电子-元件-被动元件,300319,33
300259.SZ,机械设备-通用设备-仪器仪表,300259,33
301303.SZ,机械设备-通用设备-仪器仪表,301303,33
301528.SZ,机械设备-通用设备-仪器仪表,301528,33
688507.SH,计算机-软件开发-垂直应用软件,688507,17
920593.BJ,机械设备-自动化设备-机器人,920593,151
688777.SH,机械设备-自动化设备-工控设备,688777,17
920682.BJ,电力设备-电网设备-线缆部件及其他,920682,151
920002.BJ,机械设备-工程机械-工程机械Ⅲ,920002,151
300328.SZ,有色金属-小金属-其他小金属,300328,33
300307.SZ,机械设备-专用设备-纺织服装设备,300307,33
300835.SZ,有色金属-金属新材料-磁性材料,300835,33
688367.SH,机械设备-轨交设备-轨交设备Ⅲ,688367,17
920178.BJ,机械设备-自动化设备-其他自动化设备,920178,151
688246.SH,计算机-软件开发-垂直应用软件,688246,17
920438.BJ,电子-光学光电子-光学元件,920438,151
920885.BJ,机械设备-自动化设备-工控设备,920885,151
688403.SH,电子-半导体-集成电路封测,688403,17
300276.SZ,机械设备-自动化设备-机器人,300276,33
688160.SH,机械设备-自动化设备-工控设备,688160,17
688559.SH,机械设备-自动化设备-激光设备,688559,17
688757.SH,社会服务-其他社会服务-专业服务,688757,17
688319.SH,医药生物-生物制品-疫苗,688319,17
301458.SZ,电子-元件-被动元件,301458,33
920190.BJ,计算机-计算机设备-其他计算机设备,920190,151
301313.SZ,传媒-文化传媒-数字媒体,301313,33
301368.SZ,机械设备-通用设备-金属制品,301368,33
920425.BJ,机械设备-自动化设备-工控设备,920425,151
920247.BJ,汽车-汽车零部件-其他汽车零部件,920247,151
301196.SZ,基础化工-塑料制品-其他塑料制品,301196,33
920394.BJ,轻工制造-造纸-造纸Ⅲ,920394,151
600303.SH,汽车-汽车整车-商用载客车,600303,17
600586.SH,基础化工-化学原料-纯碱,600586,17
002354.SZ,传媒-文化传媒-广告营销,002354,33
002877.SZ,机械设备-通用设备-金属制品,002877,33
688322.SH,电子-光学光电子-光学元件,688322,17
000520.SZ,交通运输-港口航运-航运,000520,33
002183.SZ,商贸零售-贸易-贸易Ⅲ,002183,33
002631.SZ,轻工制造-家居用品-瓷砖地板,002631,33
600063.SH,基础化工-化学纤维-其他纤维,600063,17
603135.SH,机械设备-专用设备-能源及重型设备,603135,17
000759.SZ,商贸零售-零售-百货零售,000759,33
603725.SH,轻工制造-家居用品-瓷砖地板,603725,17
603065.SH,基础化工-化学制品-其他化学制品,603065,17
001256.SZ,机械设备-专用设备-印刷包装机械,001256,33
603270.SH,机械设备-通用设备-金属制品,603270,17
002361.SZ,基础化工-塑料制品-合成树脂,002361,33
002903.SZ,机械设备-通用设备-机床工具,002903,33
603360.SH,基础化工-农化制品-农药,603360,17
002892.SZ,电力设备-电机-电机Ⅲ,002892,33
002138.SZ,电子-元件-被动元件,002138,33
002983.SZ,电子-光学光电子-LED,002983,33
003009.SZ,国防军工-军工装备-航天装备,003009,33
600776.SH,通信-通信设备-其他通信设备,600776,17
003036.SZ,机械设备-专用设备-纺织服装设备,003036,33
603078.SH,电子-电子化学品-电子化学品Ⅲ,603078,17
001400.SZ,机械设备-专用设备-其他专用设备,001400,33
002896.SZ,机械设备-通用设备-金属制品,002896,33
603020.SH,基础化工-化学制品-食品及饲料添加剂,603020,17
600516.SH,钢铁-钢铁-冶钢原料,600516,17
600403.SH,煤炭-煤炭开采加工-煤炭开采,600403,17
603048.SH,汽车-汽车零部件-车身附件及饰件,603048,17
603992.SH,轻工制造-家居用品-其他家居用品,603992,17
603888.SH,传媒-文化传媒-数字媒体,603888,17
603578.SH,家用电器-白色家电-家电零部件,603578,17
600293.SH,建筑材料-建筑材料-玻璃玻纤,600293,17
600819.SH,建筑材料-建筑材料-玻璃玻纤,600819,17
600881.SH,综合-综合-综合Ⅲ,600881,17
600382.SH,钢铁-钢铁-冶钢原料,600382,17
603124.SH,有色金属-金属新材料-其他金属新材料,603124,17
600714.SH,基础化工-化学原料-无机盐,600714,17
603938.SH,基础化工-化学原料-其他化学原料,603938,17
603859.SH,计算机-IT服务-IT服务Ⅲ,603859,17
603070.SH,电力设备-电网设备-输变电设备,603070,17
603159.SH,机械设备-专用设备-其他专用设备,603159,17
000668.SZ,房地产-房地产-住宅开发,000668,33
603823.SH,基础化工-化学制品-涂料油墨,603823,17
002708.SZ,汽车-汽车零部件-底盘与发动机系统,002708,33
002254.SZ,基础化工-化学纤维-其他纤维,002254,33
603790.SH,基础化工-化学制品-纺织化学用品,603790,17
603500.SH,机械设备-轨交设备-轨交设备Ⅲ,603500,17
600552.SH,电子-光学光电子-面板,600552,17
002613.SZ,机械设备-专用设备-其他专用设备,002613,33
002387.SZ,电子-光学光电子-面板,002387,33
603166.SH,汽车-汽车零部件-底盘与发动机系统,603166,17
920720.BJ,汽车-汽车零部件-其他汽车零部件,920720,151
600996.SH,传媒-文化传媒-电视广播,600996,17
002194.SZ,通信-通信设备-通信网络设备及器件,002194,33
002786.SZ,机械设备-专用设备-其他专用设备,002786,33
000608.SZ,房地产-房地产-商业地产,000608,33
002471.SZ,电力设备-电网设备-线缆部件及其他,002471,33
600973.SH,电力设备-电网设备-线缆部件及其他,600973,17
002251.SZ,商贸零售-零售-百货零售,002251,33
002960.SZ,机械设备-专用设备-楼宇设备,002960,33
002987.SZ,计算机-软件开发-垂直应用软件,002987,33
600207.SH,电力设备-光伏设备-光伏辅材,600207,17
002421.SZ,计算机-IT服务-IT服务Ⅲ,002421,33
000068.SZ,环保-环境治理-综合环境治理,000068,33
000517.SZ,房地产-房地产-住宅开发,000517,33
920418.BJ,汽车-汽车零部件-底盘与发动机系统,920418,151
920640.BJ,通信-通信设备-通信网络设备及器件,920640,151
600879.SH,国防军工-军工装备-航天装备,600879,17
688668.SH,通信-通信设备-通信网络设备及器件,688668,17
688682.SH,国防军工-军工电子-军工电子Ⅲ,688682,17
300688.SZ,社会服务-教育-教育Ⅲ,300688,33
600421.SH,机械设备-通用设备-金属制品,600421,21
300976.SZ,电子-消费电子-消费电子零部件及组装,300976,33
300600.SZ,国防军工-军工装备-航海装备,300600,33
603929.SH,建筑装饰-建筑装饰-专业工程,603929,17
002164.SZ,机械设备-通用设备-金属制品,002164,33
920405.BJ,机械设备-自动化设备-工控设备,920405,151
300503.SZ,机械设备-通用设备-其他通用设备,300503,33
300907.SZ,电力设备-电机-电机Ⅲ,300907,33
301314.SZ,通信-通信设备-通信网络设备及器件,301314,33
920706.BJ,机械设备-工程机械-工程机械Ⅲ,920706,151
301488.SZ,汽车-汽车零部件-汽车电子电气系统,301488,33
002446.SZ,国防军工-军工电子-军工电子Ⅲ,002446,33
300488.SZ,机械设备-通用设备-金属制品,300488,33
300136.SZ,电子-消费电子-消费电子零部件及组装,300136,33
301289.SZ,社会服务-其他社会服务-专业服务,301289,33
300346.SZ,电子-电子化学品-电子化学品Ⅲ,300346,33
920263.BJ,环保-环境治理-大气治理,920263,151
920092.BJ,计算机-IT服务-IT服务Ⅲ,920092,151
603773.SH,电子-光学光电子-面板,603773,17
301418.SZ,机械设备-自动化设备-工控设备,301418,33
603683.SH,基础化工-化学制品-其他化学制品,603683,17
920407.BJ,机械设备-通用设备-仪器仪表,920407,151
920578.BJ,机械设备-自动化设备-机器人,920578,151
920642.BJ,国防军工-军工装备-航空装备,920642,151
920533.BJ,汽车-汽车零部件-车身附件及饰件,920533,151
001306.SZ,机械设备-通用设备-金属制品,001306,33
603058.SH,轻工制造-包装印刷-包装,603058,17
688310.SH,机械设备-自动化设备-其他自动化设备,688310,17
300930.SZ,有色金属-金属新材料-其他金属新材料,300930,33
002779.SZ,机械设备-专用设备-农用机械,002779,33
300752.SZ,电子-光学光电子-LED,300752,33
300341.SZ,医药生物-医疗器械-医疗设备,300341,33
002636.SZ,电子-元件-印制电路板,002636,33
920978.BJ,汽车-汽车零部件-汽车电子电气系统,920978,151
603045.SH,电力设备-电网设备-输变电设备,603045,17
920169.BJ,机械设备-通用设备-金属制品,920169,151
600869.SH,电力设备-电网设备-线缆部件及其他,600869,17
002955.SZ,电子-光学光电子-面板,002955,33
301261.SZ,机械设备-通用设备-金属制品,301261,33
000070.SZ,通信-通信设备-通信线缆及配套,000070,33
001323.SZ,轻工制造-家居用品-成品家居,001323,33
920719.BJ,基础化工-非金属材料-非金属材料Ⅲ,920719,151
605318.SH,建筑材料-建筑材料-其他建材,605318,17
300031.SZ,传媒-游戏-游戏Ⅲ,300031,33
603439.SH,医药生物-中药-中药Ⅲ,603439,17
605566.SH,基础化工-化学制品-纺织化学用品,605566,17
688165.SH,机械设备-自动化设备-机器人,688165,17
920641.BJ,电子-元件-被动元件,920641,151
300420.SZ,机械设备-通用设备-其他通用设备,300420,33
920964.BJ,农林牧渔-种植业与林业-农业综合,920964,151
920111.BJ,电力设备-电网设备-输变电设备,920111,151
601636.SH,建筑材料-建筑材料-玻璃玻纤,601636,17
688369.SH,计算机-软件开发-横向通用软件,688369,17
600498.SH,通信-通信设备-通信网络设备及器件,600498,17
300873.SZ,交通运输-物流-物流Ⅲ,300873,33
301076.SZ,基础化工-化学制品-其他化学制品,301076,33
920895.BJ,机械设备-专用设备-农用机械,920895,151
000887.SZ,汽车-汽车零部件-其他汽车零部件,000887,33
300469.SZ,计算机-软件开发-垂直应用软件,300469,33
600378.SH,基础化工-化学制品-氟化工,600378,17
600186.SH,食品饮料-食品加工制造-调味发酵品,600186,17
301596.SZ,机械设备-通用设备-其他通用设备,301596,33
600707.SH,电子-光学光电子-面板,600707,17
002792.SZ,通信-通信设备-通信网络设备及器件,002792,33
920943.BJ,机械设备-通用设备-金属制品,920943,151
000893.SZ,基础化工-农化制品-钾肥,000893,33
688270.SH,电子-半导体-模拟芯片设计,688270,22
603516.SH,计算机-计算机设备-其他计算机设备,603516,17
003030.SZ,农林牧渔-农产品加工-其他农产品加工,003030,33
300322.SZ,电子-消费电子-消费电子零部件及组装,300322,33
002465.SZ,国防军工-军工电子-军工电子Ⅲ,002465,33
920300.BJ,医药生物-医疗器械-医疗设备,920300,151
688170.SH,机械设备-自动化设备-激光设备,688170,17
920378.BJ,汽车-汽车零部件-底盘与发动机系统,920378,151
603039.SH,计算机-软件开发-横向通用软件,603039,17
301072.SZ,汽车-汽车零部件-底盘与发动机系统,301072,33
688818.SH,国防军工-军工装备-航天装备,688818,17
688387.SH,通信-通信设备-通信网络设备及器件,688387,17
300083.SZ,机械设备-通用设备-机床工具,300083,33
688610.SH,机械设备-通用设备-仪器仪表,688610,17
003021.SZ,电力设备-电机-电机Ⅲ,003021,33
300134.SZ,通信-通信设备-通信网络设备及器件,300134,33
603583.SH,机械设备-自动化设备-工控设备,603583,17
920455.BJ,机械设备-通用设备-其他通用设备,920455,151
301148.SZ,环保-环境治理-水务及水治理,301148,33
002888.SZ,电子-消费电子-品牌消费电子,002888,33
300445.SZ,机械设备-通用设备-仪器仪表,300445,33
920564.BJ,计算机-IT服务-IT服务Ⅲ,920564,151
920146.BJ,汽车-汽车零部件-底盘与发动机系统,920146,151
002406.SZ,汽车-汽车零部件-底盘与发动机系统,002406,33
301004.SZ,轻工制造-家居用品-其他家居用品,301004,33
603890.SH,电子-消费电子-消费电子零部件及组装,603890,17
300121.SZ,基础化工-橡胶制品-其他橡胶制品,300121,33
601137.SH,有色金属-金属新材料-其他金属新材料,601137,17
601698.SH,国防军工-军工装备-航天装备,601698,17
603103.SH,传媒-影视院线-影视院线Ⅲ,603103,17
300537.SZ,电子-电子化学品-电子化学品Ⅲ,300537,33
002135.SZ,建筑装饰-建筑装饰-专业工程,002135,33
603311.SH,家用电器-白色家电-家电零部件,603311,17
003025.SZ,机械设备-通用设备-机床工具,003025,33
002962.SZ,电子-光学光电子-光学元件,002962,33
920790.BJ,计算机-IT服务-IT服务Ⅲ,920790,151
300160.SZ,家用电器-白色家电-家电零部件,300160,33
300403.SZ,家用电器-白色家电-家电零部件,300403,33
300402.SZ,机械设备-通用设备-金属制品,300402,33
920810.BJ,机械设备-专用设备-印刷包装机械,920810,151
002403.SZ,家用电器-小家电-小家电Ⅲ,002403,33
688716.SH,基础化工-塑料制品-合成树脂,688716,17
301603.SZ,机械设备-通用设备-机床工具,301603,33
920037.BJ,电力设备-电网设备-线缆部件及其他,920037,151
300702.SZ,医药生物-化学制药-原料药,300702,33
300424.SZ,国防军工-军工装备-航空装备,300424,33
688059.SH,机械设备-通用设备-金属制品,688059,17
300465.SZ,计算机-软件开发-垂直应用软件,300465,33
000785.SZ,商贸零售-零售-商业物业经营,000785,33
920185.BJ,电力设备-电池-电池化学品,920185,151
603006.SH,交通运输-物流-物流Ⅲ,603006,17
301113.SZ,轻工制造-家居用品-其他家居用品,301113,33
301519.SZ,环保-环境治理-水务及水治理,301519,33
920252.BJ,电力设备-电池-锂电池,920252,151
300762.SZ,国防军工-军工电子-军工电子Ⅲ,300762,33
920270.BJ,汽车-汽车零部件-车身附件及饰件,920270,151
920679.BJ,机械设备-通用设备-金属制品,920679,151
300260.SZ,轻工制造-包装印刷-包装,300260,33
603601.SH,建筑材料-建筑材料-玻璃玻纤,603601,17
920924.BJ,通信-通信服务-通信工程及服务,920924,151
603638.SH,机械设备-工程机械-工程机械Ⅲ,603638,17
920839.BJ,机械设备-工程机械-工程机械Ⅲ,920839,151
688510.SH,国防军工-军工装备-航空装备,688510,17
300400.SZ,机械设备-自动化设备-其他自动化设备,300400,33
603399.SH,有色金属-能源金属-锂,603399,17
600118.SH,国防军工-军工装备-航天装备,600118,17
301030.SZ,环保-环保设备-环保设备Ⅲ,301030,33
002583.SZ,通信-通信设备-通信网络设备及器件,002583,33
920950.BJ,机械设备-通用设备-其他通用设备,920950,151
603637.SH,建筑装饰-建筑装饰-专业工程,603637,17
301260.SZ,机械设备-专用设备-农用机械,301260,33
920703.BJ,机械设备-专用设备-能源及重型设备,920703,151
300545.SZ,电子-光学光电子-面板,300545,33
300278.SZ,机械设备-自动化设备-工控设备,300278,33
301046.SZ,建筑装饰-建筑装饰-基础建设,301046,33
300925.SZ,计算机-软件开发-垂直应用软件,300925,33
002571.SZ,轻工制造-家居用品-其他家居用品,002571,33
920806.BJ,计算机-IT服务-IT服务Ⅲ,920806,151
920351.BJ,交通运输-物流-物流Ⅲ,920351,151
920039.BJ,社会服务-其他社会服务-专业服务,920039,151
002681.SZ,电子-消费电子-消费电子零部件及组装,002681,33
300066.SZ,机械设备-通用设备-仪器仪表,300066,33
920006.BJ,国防军工-军工装备-航空装备,920006,151
300612.SZ,传媒-文化传媒-广告营销,300612,33
002973.SZ,环保-环境治理-固废治理,002973,33
605018.SH,汽车-汽车零部件-其他汽车零部件,605018,17
688146.SH,电子-电子化学品-电子化学品Ⅲ,688146,17
920575.BJ,医药生物-生物制品-疫苗,920575,151
688286.SH,电子-半导体-模拟芯片设计,688286,17
920639.BJ,电力设备-电网设备-线缆部件及其他,920639,151
300333.SZ,计算机-计算机设备-其他计算机设备,300333,33
688522.SH,国防军工-军工电子-军工电子Ⅲ,688522,17
920091.BJ,机械设备-专用设备-其他专用设备,920091,151
002106.SZ,电子-光学光电子-面板,002106,33
300494.SZ,传媒-游戏-游戏Ⅲ,300494,33
600367.SH,基础化工-化学原料-无机盐,600367,17
301499.SZ,汽车-汽车零部件-汽车电子电气系统,301499,33
920508.BJ,电力设备-电网设备-电气自控设备,920508,151
920068.BJ,有色金属-小金属-其他小金属,920068,151
688553.SH,医药生物-化学制药-化学制剂,688553,17
920856.BJ,机械设备-专用设备-其他专用设备,920856,151
688528.SH,机械设备-通用设备-仪器仪表,688528,17
920245.BJ,机械设备-工程机械-工程机械Ⅲ,920245,151
600876.SH,电力设备-光伏设备-光伏辅材,600876,17
002735.SZ,轻工制造-包装印刷-包装,002735,33
301279.SZ,机械设备-工程机械-工程机械Ⅲ,301279,33
300292.SZ,通信-通信服务-通信应用增值服务,300292,33
920570.BJ,机械设备-通用设备-其他通用设备,920570,151
301446.SZ,机械设备-工程机械-工程机械Ⅲ,301446,33
688619.SH,计算机-计算机设备-安防设备,688619,17
603608.SH,纺织服饰-服装家纺-鞋帽及其他,603608,17
600693.SH,商贸零售-零售-百货零售,600693,17
920579.BJ,机械设备-自动化设备-机器人,920579,151
301112.SZ,机械设备-自动化设备-机器人,301112,33
002565.SZ,轻工制造-包装印刷-包装,002565,33
920553.BJ,机械设备-专用设备-印刷包装机械,920553,151
300709.SZ,电子-消费电子-消费电子零部件及组装,300709,33
603662.SH,机械设备-通用设备-仪器仪表,603662,17
920504.BJ,医药生物-医疗器械-医疗设备,920504,151
920433.BJ,医药生物-中药-中药Ⅲ,920433,151
920082.BJ,机械设备-通用设备-金属制品,920082,151
920476.BJ,机械设备-通用设备-仪器仪表,920476,151
002426.SZ,电子-消费电子-消费电子零部件及组装,002426,33
688325.SH,电子-半导体-模拟芯片设计,688325,17
603700.SH,机械设备-通用设备-仪器仪表,603700,17
002747.SZ,机械设备-自动化设备-机器人,002747,33
688592.SH,通信-通信设备-通信终端及配件,688592,17
002016.SZ,房地产-房地产-住宅开发,002016,33
002767.SZ,机械设备-通用设备-仪器仪表,002767,33
300533.SZ,传媒-游戏-游戏Ⅲ,300533,33
300985.SZ,机械设备-通用设备-金属制品,300985,33
920374.BJ,通信-通信设备-其他通信设备,920374,151
920608.BJ,机械设备-专用设备-农用机械,920608,151
000056.SZ,商贸零售-零售-商业物业经营,000056,33
000010.SZ,建筑装饰-建筑装饰-装饰园林,000010,33
002971.SZ,基础化工-化学制品-其他化学制品,002971,33
300654.SZ,传媒-文化传媒-出版,300654,33
000532.SZ,非银金融-多元金融-多元金融Ⅲ,000532,33
300811.SZ,有色金属-金属新材料-磁性材料,300811,33
603466.SH,传媒-文化传媒-数字媒体,603466,17
920971.BJ,基础化工-非金属材料-非金属材料Ⅲ,920971,151
920021.BJ,传媒-文化传媒-电视广播,920021,151
300812.SZ,电子-消费电子-消费电子零部件及组装,300812,33
920100.BJ,电力设备-电机-电机Ⅲ,920100,151
002694.SZ,建筑材料-建筑材料-管材,002694,33
301268.SZ,机械设备-通用设备-金属制品,301268,33
920694.BJ,基础化工-橡胶制品-其他橡胶制品,920694,151
920753.BJ,社会服务-其他社会服务-专业服务,920753,151
603272.SH,轻工制造-家居用品-其他家居用品,603272,22
920056.BJ,基础化工-塑料制品-其他塑料制品,920056,151
600243.SH,机械设备-通用设备-其他通用设备,600243,22
000609.SZ,房地产-房地产-住宅开发,000609,33
603276.SH,基础化工-化学原料-其他化学原料,603276,17
000011.SZ,房地产-房地产-房地产服务,000011,33
002856.SZ,建筑装饰-建筑装饰-装饰园林,002856,33
600228.SH,传媒-文化传媒-数字媒体,600228,22
603843.SH,建筑装饰-建筑装饰-基础建设,603843,22
920992.BJ,医药生物-医疗器械-医疗设备,920992,151
920415.BJ,计算机-软件开发-垂直应用软件,920415,151
300440.SZ,计算机-IT服务-IT服务Ⅲ,300440,33
002235.SZ,轻工制造-造纸-造纸Ⅲ,002235,33
603567.SH,医药生物-中药-中药Ⅲ,603567,17
300935.SZ,计算机-软件开发-垂直应用软件,300935,33
301199.SZ,机械设备-自动化设备-机器人,301199,33
920122.BJ,社会服务-其他社会服务-专业服务,920122,151
920096.BJ,机械设备-自动化设备-其他自动化设备,920096,151
920149.BJ,建筑装饰-建筑装饰-工程咨询服务,920149,151
601666.SH,煤炭-煤炭开采加工-煤炭开采,601666,17
300296.SZ,电子-光学光电子-LED,300296,33
301295.SZ,电力设备-电网设备-输变电设备,301295,33
920419.BJ,农林牧渔-农产品加工-宠物食品,920419,151
920781.BJ,机械设备-专用设备-能源及重型设备,920781,151
301128.SZ,机械设备-专用设备-其他专用设备,301128,33
688529.SH,机械设备-专用设备-其他专用设备,688529,17
920198.BJ,计算机-计算机设备-安防设备,920198,151
920230.BJ,医药生物-化学制药-原料药,920230,151
920076.BJ,建筑材料-建筑材料-耐火材料,920076,151
600798.SH,交通运输-港口航运-航运,600798,17
002125.SZ,电力设备-电池-电池化学品,002125,33
002214.SZ,国防军工-军工电子-军工电子Ⅲ,002214,33
300299.SZ,传媒-游戏-游戏Ⅲ,300299,33
300616.SZ,轻工制造-家居用品-定制家居,300616,33
000837.SZ,机械设备-通用设备-机床工具,000837,33
920414.BJ,电力设备-光伏设备-光伏加工设备,920414,151
000681.SZ,传媒-文化传媒-数字媒体,000681,33
300817.SZ,机械设备-通用设备-金属制品,300817,33
920675.BJ,基础化工-非金属材料-非金属材料Ⅲ,920675,151
300345.SZ,电力设备-光伏设备-硅料硅片,300345,33
002979.SZ,机械设备-自动化设备-机器人,002979,33
920396.BJ,机械设备-自动化设备-其他自动化设备,920396,151
300550.SZ,计算机-软件开发-垂直应用软件,300550,33
920651.BJ,机械设备-通用设备-仪器仪表,920651,151
000078.SZ,医药生物-医药商业-医药流通,000078,33
603976.SH,医药生物-医疗器械-医疗耗材,603976,17
920879.BJ,机械设备-通用设备-仪器仪表,920879,151
002717.SZ,环保-环境治理-综合环境治理,002717,33
002611.SZ,机械设备-专用设备-印刷包装机械,002611,33
002775.SZ,建筑装饰-建筑装饰-装饰园林,002775,33
300737.SZ,建筑材料-建筑材料-其他建材,300737,33
300127.SZ,有色金属-金属新材料-磁性材料,300127,33
920870.BJ,机械设备-通用设备-机床工具,920870,151
300607.SZ,机械设备-自动化设备-机器人,300607,33
920699.BJ,家用电器-白色家电-家电零部件,920699,151
301255.SZ,机械设备-通用设备-金属制品,301255,33
920491.BJ,机械设备-通用设备-仪器仪表,920491,151
603688.SH,基础化工-非金属材料-非金属材料Ⅲ,603688,17
300664.SZ,环保-环境治理-水务及水治理,300664,33
920906.BJ,汽车-汽车零部件-车身附件及饰件,920906,151
301288.SZ,环保-环保设备-环保设备Ⅲ,301288,33
688455.SH,机械设备-通用设备-其他通用设备,688455,17
688609.SH,家用电器-黑色家电-其他黑色家电,688609,17
300385.SZ,环保-环保设备-环保设备Ⅲ,300385,33
605123.SH,国防军工-军工装备-航空装备,605123,17
000026.SZ,纺织服饰-服装家纺-饰品,000026,33
920541.BJ,机械设备-轨交设备-轨交设备Ⅲ,920541,151
001369.SZ,基础化工-化学纤维-其他纤维,001369,33
300484.SZ,机械设备-自动化设备-工控设备,300484,33
920685.BJ,机械设备-通用设备-仪器仪表,920685,151
300020.SZ,计算机-IT服务-IT服务Ⅲ,300020,33
920475.BJ,机械设备-专用设备-其他专用设备,920475,151
920837.BJ,汽车-汽车零部件-底盘与发动机系统,920837,151
301387.SZ,电子-消费电子-消费电子零部件及组装,301387,33
688595.SH,电子-半导体-数字芯片设计,688595,17
688550.SH,电子-电子化学品-电子化学品Ⅲ,688550,17
920896.BJ,汽车-汽车零部件-底盘与发动机系统,920896,151
300258.SZ,汽车-汽车零部件-底盘与发动机系统,300258,33
920080.BJ,机械设备-专用设备-其他专用设备,920080,151
600215.SH,机械设备-自动化设备-机器人,600215,17
300625.SZ,电子-光学光电子-LED,300625,33
300680.SZ,汽车-汽车零部件-底盘与发动机系统,300680,33
000725.SZ,电子-光学光电子-面板,000725,33
920871.BJ,基础化工-塑料制品-其他塑料制品,920871,151
920346.BJ,电子-消费电子-消费电子零部件及组装,920346,151
688633.SH,机械设备-专用设备-能源及重型设备,688633,17
002917.SZ,基础化工-化学制品-民爆用品,002917,33
300433.SZ,电子-消费电子-消费电子零部件及组装,300433,33
603032.SH,电力设备-电池-锂电专用设备,603032,17
605358.SH,电子-半导体-半导体材料,605358,17
000050.SZ,电子-光学光电子-面板,000050,33
301105.SZ,机械设备-专用设备-印刷包装机械,301105,33
002307.SZ,建筑装饰-建筑装饰-基础建设,002307,33
002132.SZ,机械设备-通用设备-金属制品,002132,33
920069.BJ,医药生物-医疗器械-医疗耗材,920069,151
002184.SZ,机械设备-自动化设备-工控设备,002184,33
300585.SZ,汽车-汽车零部件-底盘与发动机系统,300585,33
920026.BJ,机械设备-专用设备-其他专用设备,920026,151
300053.SZ,电子-半导体-数字芯片设计,300053,33
002211.SZ,基础化工-化学制品-有机硅,002211,33
603307.SH,纺织服饰-服装家纺-鞋帽及其他,603307,17
920212.BJ,汽车-汽车零部件-汽车电子电气系统,920212,151
603767.SH,汽车-汽车零部件-底盘与发动机系统,603767,17
920124.BJ,家用电器-白色家电-家电零部件,920124,151
920163.BJ,轻工制造-包装印刷-包装,920163,151
301023.SZ,电力设备-电机-电机Ⅲ,301023,33
301512.SZ,机械设备-自动化设备-其他自动化设备,301512,33
301263.SZ,医药生物-化学制药-化学制剂,301263,33
300660.SZ,电力设备-电机-电机Ⅲ,300660,33
002196.SZ,电力设备-电机-电机Ⅲ,002196,33
920008.BJ,国防军工-军工电子-军工电子Ⅲ,920008,151
688255.SH,机械设备-自动化设备-机器人,688255,17
300218.SZ,基础化工-塑料制品-其他塑料制品,300218,33
688636.SH,国防军工-军工电子-军工电子Ⅲ,688636,17
688400.SH,机械设备-自动化设备-其他自动化设备,688400,17
688523.SH,国防军工-军工装备-航天装备,688523,17
603000.SH,传媒-文化传媒-数字媒体,603000,17
688169.SH,家用电器-小家电-小家电Ⅲ,688169,17
688083.SH,计算机-软件开发-垂直应用软件,688083,17
002587.SZ,电子-光学光电子-LED,002587,33
000012.SZ,建筑材料-建筑材料-玻璃玻纤,000012,33
688218.SH,机械设备-自动化设备-机器人,688218,17
920110.BJ,电力设备-其他电源设备-其他电源设备Ⅲ,920110,151
003038.SZ,有色金属-工业金属-铝,003038,33
920132.BJ,轻工制造-家居用品-成品家居,920132,151
300910.SZ,基础化工-化学制品-其他化学制品,300910,33
301000.SZ,汽车-汽车零部件-其他汽车零部件,301000,33
002023.SZ,国防军工-军工装备-航空装备,002023,33
920454.BJ,汽车-汽车零部件-底盘与发动机系统,920454,151
688077.SH,有色金属-金属新材料-磁性材料,688077,17
002993.SZ,电子-消费电子-消费电子零部件及组装,002993,33
603225.SH,基础化工-化学纤维-涤纶,603225,17
920809.BJ,电力设备-电池-电池化学品,920809,151
688125.SH,机械设备-自动化设备-工控设备,688125,17
920953.BJ,计算机-IT服务-IT服务Ⅲ,920953,151
920027.BJ,机械设备-轨交设备-轨交设备Ⅲ,920027,151
301525.SZ,机械设备-通用设备-制冷空调设备,301525,33
600599.SH,轻工制造-家居用品-其他家居用品,600599,21
920160.BJ,社会服务-其他社会服务-专业服务,920160,151
920892.BJ,建筑装饰-建筑装饰-工程咨询服务,920892,151
300695.SZ,汽车-汽车零部件-轮胎轮毂,300695,33
301568.SZ,机械设备-自动化设备-其他自动化设备,301568,33
301577.SZ,通信-通信设备-通信网络设备及器件,301577,33
920478.BJ,医药生物-化学制药-原料药,920478,151
920663.BJ,汽车-汽车零部件-车身附件及饰件,920663,151
300414.SZ,通信-通信设备-其他通信设备,300414,33
688577.SH,机械设备-通用设备-机床工具,688577,17
