code,股票代码,market_code,所属同花顺行业
600210,600210.SH,17,轻工制造-包装印刷-包装
603220,603220.SH,17,通信-通信服务-通信工程及服务
601718,601718.SH,17,纺织服饰-服装家纺-服装
603379,603379.SH,17,基础化工-化学制品-氟化工
300589,300589.SZ,33,国防军工-军工装备-航海装备
920015,920015.BJ,151,基础化工-化学制品-有机硅
000155,000155.SZ,33,公用事业-电力-新能源发电
603159,603159.SH,17,机械设备-专用设备-其他专用设备
600803,600803.SH,17,公用事业-燃气-燃气Ⅲ
002327,002327.SZ,33,纺织服饰-服装家纺-家纺
688802,688802.SH,17,电子-半导体-数字芯片设计
688018,688018.SH,17,电子-半导体-数字芯片设计
920023,920023.BJ,151,农林牧渔-农产品加工-果蔬加工
000883,000883.SZ,33,公用事业-电力-电能综合服务
002966,002966.SZ,33,银行-银行-城商行
688141,688141.SH,17,电子-半导体-模拟芯片设计
002371,002371.SZ,33,电子-半导体-半导体设备
002234,002234.SZ,33,农林牧渔-养殖业-肉鸡养殖
000014,000014.SZ,33,房地产-房地产-住宅开发
301073,301073.SZ,33,社会服务-旅游及酒店-酒店
600639,600639.SH,17,房地产-房地产-产业地产
000833,000833.SZ,33,综合-综合-综合Ⅲ
688146,688146.SH,17,电子-电子化学品-电子化学品Ⅲ
600295,600295.SH,17,钢铁-钢铁-冶钢原料
601577,601577.SH,17,银行-银行-城商行
601216,601216.SH,17,基础化工-化学原料-氯碱
920592,920592.BJ,151,计算机-软件开发-垂直应用软件
603395,603395.SH,17,基础化工-农化制品-复合肥
000070,000070.SZ,33,通信-通信设备-通信线缆及配套
688372,688372.SH,17,电子-半导体-集成电路封测
300063,300063.SZ,33,传媒-文化传媒-广告营销
600807,600807.SH,17,医药生物-医疗器械-体外诊断
600704,600704.SH,17,交通运输-物流-物流Ⅲ
002321,002321.SZ,33,农林牧渔-养殖业-其他养殖
300021,300021.SZ,33,农林牧渔-种植业与林业-农业综合
601886,601886.SH,17,建筑装饰-建筑装饰-装饰园林
920942,920942.BJ,151,机械设备-工程机械-工程机械Ⅲ
000799,000799.SZ,33,食品饮料-白酒-白酒Ⅲ
002986,002986.SZ,33,石油石化-石油加工贸易-石油加工
300796,300796.SZ,33,基础化工-农化制品-农药
601330,601330.SH,17,环保-环境治理-固废治理
603209,603209.SH,17,交通运输-港口航运-航运
600257,600257.SH,17,农林牧渔-养殖业-水产养殖
000563,000563.SZ,33,非银金融-多元金融-多元金融Ⅲ
600873,600873.SH,17,基础化工-化学制品-食品及饲料添加剂
601188,601188.SH,17,交通运输-公路铁路运输-高速公路
603110,603110.SH,17,基础化工-化学制品-涂料油墨
603281,603281.SH,17,基础化工-化学制品-有机硅
600928,600928.SH,17,银行-银行-城商行
000544,000544.SZ,33,环保-环境治理-水务及水治理
600078,600078.SH,17,基础化工-农化制品-磷肥及磷化工
688381,688381.SH,17,电子-半导体-模拟芯片设计
920252,920252.BJ,151,电力设备-电池-锂电池
002999,002999.SZ,33,基础化工-农化制品-复合肥
002069,002069.SZ,33,农林牧渔-养殖业-水产养殖
002268,002268.SZ,33,计算机-计算机设备-其他计算机设备
000716,000716.SZ,33,食品饮料-食品加工制造-休闲食品
300617,300617.SZ,33,电力设备-电网设备-输变电设备
002060,002060.SZ,33,建筑装饰-建筑装饰-基础建设
002557,002557.SZ,33,食品饮料-食品加工制造-休闲食品
603230,603230.SH,17,传媒-文化传媒-出版
301071,301071.SZ,33,基础化工-非金属材料-非金属材料Ⅲ
000166,000166.SZ,33,非银金融-证券-证券Ⅲ
002518,002518.SZ,33,电力设备-其他电源设备-其他电源设备Ⅲ
301217,301217.SZ,33,电力设备-电池-锂电池
301069,301069.SZ,33,基础化工-化学原料-其他化学原料
603068,603068.SH,17,电子-半导体-模拟芯片设计
603706,603706.SH,17,公用事业-燃气-燃气Ⅲ
603727,603727.SH,17,石油石化-油气开采及服务-油服工程
600168,600168.SH,17,环保-环境治理-水务及水治理
600854,600854.SH,17,房地产-房地产-住宅开发
600467,600467.SH,17,农林牧渔-养殖业-水产养殖
920662,920662.BJ,151,机械设备-通用设备-其他通用设备
688549,688549.SH,17,电子-电子化学品-电子化学品Ⅲ
002088,002088.SZ,33,建筑材料-建筑材料-耐火材料
920608,920608.BJ,151,机械设备-专用设备-农用机械
002254,002254.SZ,33,基础化工-化学纤维-其他纤维
600418,600418.SH,17,汽车-汽车整车-商用载货车
601096,601096.SH,17,电力设备-电网设备-线缆部件及其他
600109,600109.SH,17,非银金融-证券-证券Ⅲ
301308,301308.SZ,33,电子-半导体-数字芯片设计
000407,000407.SZ,33,公用事业-燃气-燃气Ⅲ
600983,600983.SH,17,家用电器-白色家电-冰洗
600790,600790.SH,17,商贸零售-零售-商业物业经营
688061,688061.SH,17,电子-半导体-模拟芯片设计
002294,002294.SZ,33,医药生物-化学制药-化学制剂
601555,601555.SH,17,非银金融-证券-证券Ⅲ
601236,601236.SH,17,非银金融-证券-证券Ⅲ
000698,000698.SZ,33,石油石化-石油加工贸易-石油加工
920651,920651.BJ,151,机械设备-通用设备-仪器仪表
601010,601010.SH,17,商贸零售-零售-百货零售
000828,000828.SZ,33,交通运输-公路铁路运输-高速公路
300250,300250.SZ,33,计算机-IT服务-IT服务Ⅲ
000027,000027.SZ,33,公用事业-电力-火电
300689,300689.SZ,33,通信-通信设备-通信终端及配件
002116,002116.SZ,33,建筑装饰-建筑装饰-工程咨询服务
000685,000685.SZ,33,环保-环境治理-水务及水治理
002889,002889.SZ,33,交通运输-物流-物流Ⅲ
300487,300487.SZ,33,基础化工-塑料制品-合成树脂
603893,603893.SH,17,电子-半导体-数字芯片设计
688009,688009.SH,17,机械设备-轨交设备-轨交设备Ⅲ
002096,002096.SZ,33,基础化工-化学制品-民爆用品
605318,605318.SH,17,建筑材料-建筑材料-其他建材
001338,001338.SZ,33,农林牧渔-农产品加工-其他农产品加工
000848,000848.SZ,33,食品饮料-饮料制造-软饮料
000582,000582.SZ,33,交通运输-港口航运-港口
301109,301109.SZ,33,环保-环境治理-固废治理
920806,920806.BJ,151,计算机-IT服务-IT服务Ⅲ
002511,002511.SZ,33,美容护理-美容护理-个护用品
300854,300854.SZ,33,环保-环境治理-固废治理
600926,600926.SH,17,银行-银行-城商行
301665,301665.SZ,33,基础化工-农化制品-农药
600908,600908.SH,17,银行-银行-农商行
601065,601065.SH,17,基础化工-化学原料-无机盐
600282,600282.SH,17,钢铁-钢铁-普钢
300249,300249.SZ,33,计算机-计算机设备-其他计算机设备
920718,920718.BJ,151,家用电器-白色家电-家电零部件
300512,300512.SZ,33,机械设备-专用设备-印刷包装机械
600872,600872.SH,17,食品饮料-食品加工制造-调味发酵品
688199,688199.SH,17,基础化工-化学制品-其他化学制品
301489,301489.SZ,33,电子-电子化学品-电子化学品Ⅲ
300133,300133.SZ,33,传媒-影视院线-影视院线Ⅲ
000905,000905.SZ,33,交通运输-港口航运-港口
002838,002838.SZ,33,基础化工-塑料制品-改性塑料
600720,600720.SH,17,建筑装饰-建筑装饰-工程咨询服务
600158,600158.SH,17,社会服务-其他社会服务-体育
300963,300963.SZ,33,有色金属-金属新材料-其他金属新材料
603165,603165.SH,17,轻工制造-造纸-造纸Ⅲ
600683,600683.SH,17,房地产-房地产-住宅开发
600730,600730.SH,17,社会服务-教育-教育Ⅲ
601158,601158.SH,17,环保-环境治理-水务及水治理
300919,300919.SZ,33,电力设备-电池-电池化学品
002653,002653.SZ,33,医药生物-化学制药-化学制剂
600369,600369.SH,17,非银金融-证券-证券Ⅲ
000721,000721.SZ,33,社会服务-旅游及酒店-餐饮
600851,600851.SH,17,医药生物-化学制药-化学制剂
301387,301387.SZ,33,电子-消费电子-消费电子零部件及组装
000012,000012.SZ,33,建筑材料-建筑材料-玻璃玻纤
600982,600982.SH,17,公用事业-电力-热力
002727,002727.SZ,33,医药生物-医药商业-药店
600874,600874.SH,17,环保-环境治理-水务及水治理
000785,000785.SZ,33,商贸零售-零售-商业物业经营
002442,002442.SZ,33,基础化工-橡胶制品-炭黑
600644,600644.SH,17,公用事业-电力-电能综合服务
002377,002377.SZ,33,石油石化-石油加工贸易-石油加工
300343,300343.SZ,33,基础化工-化学制品-氟化工
601990,601990.SH,17,非银金融-证券-证券Ⅲ
603198,603198.SH,17,食品饮料-白酒-白酒Ⅲ
300910,300910.SZ,33,基础化工-化学制品-其他化学制品
603556,603556.SH,17,电力设备-电网设备-电气自控设备
688037,688037.SH,17,电子-半导体-半导体设备
002463,002463.SZ,33,电子-元件-印制电路板
603181,603181.SH,17,基础化工-化学制品-其他化学制品
000707,000707.SZ,33,基础化工-化学原料-纯碱
000519,000519.SZ,33,国防军工-军工装备-地面兵装
002146,002146.SZ,33,房地产-房地产-住宅开发
920026,920026.BJ,151,机械设备-专用设备-其他专用设备
002094,002094.SZ,33,轻工制造-家居用品-其他家居用品
002223,002223.SZ,33,医药生物-医疗器械-医疗设备
601006,601006.SH,17,交通运输-公路铁路运输-铁路运输
603585,603585.SH,17,基础化工-农化制品-农药
603040,603040.SH,17,汽车-汽车零部件-底盘与发动机系统
002717,002717.SZ,33,环保-环境治理-综合环境治理
002481,002481.SZ,33,农林牧渔-农产品加工-其他农产品加工
000935,000935.SZ,33,非银金融-多元金融-多元金融Ⅲ
600110,600110.SH,17,电力设备-电池-锂电池
600136,600136.SH,22,房地产-房地产-房地产服务
300810,300810.SZ,33,国防军工-军工装备-航海装备
600665,600665.SH,17,房地产-房地产-住宅开发
000729,000729.SZ,33,食品饮料-饮料制造-啤酒
002369,002369.SZ,33,电子-消费电子-消费电子零部件及组装
920407,920407.BJ,151,机械设备-通用设备-仪器仪表
002738,002738.SZ,33,有色金属-小金属-其他小金属
920198,920198.BJ,151,计算机-计算机设备-安防设备
603883,603883.SH,17,医药生物-医药商业-药店
601169,601169.SH,17,银行-银行-城商行
300975,300975.SZ,33,电子-其他电子-其他电子Ⅲ
603688,603688.SH,17,基础化工-非金属材料-非金属材料Ⅲ
000159,000159.SZ,33,电力设备-光伏设备-光伏辅材
000761,000761.SZ,33,钢铁-钢铁-普钢
000719,000719.SZ,33,传媒-文化传媒-出版
002700,002700.SZ,33,公用事业-燃气-燃气Ⅲ
003030,003030.SZ,33,农林牧渔-农产品加工-其他农产品加工
920599,920599.BJ,151,机械设备-工程机械-工程机械Ⅲ
603515,603515.SH,17,电子-光学光电子-LED
301638,301638.SZ,33,计算机-IT服务-IT服务Ⅲ
002709,002709.SZ,33,电力设备-电池-电池化学品
000789,000789.SZ,33,建筑材料-建筑材料-水泥
002546,002546.SZ,33,电力设备-电网设备-电气自控设备
600478,600478.SH,17,电力设备-电池-锂电池
002249,002249.SZ,33,电力设备-电机-电机Ⅲ
000720,000720.SZ,33,电力设备-电网设备-线缆部件及其他
002163,002163.SZ,33,建筑装饰-建筑装饰-装饰园林
688819,688819.SH,17,电力设备-电池-其他电池
002741,002741.SZ,33,电子-电子化学品-电子化学品Ⅲ
688309,688309.SH,17,环保-环保设备-环保设备Ⅲ
600153,600153.SH,17,交通运输-物流-物流Ⅲ
002243,002243.SZ,33,美容护理-美容护理-化妆品
601665,601665.SH,17,银行-银行-城商行
002133,002133.SZ,33,房地产-房地产-住宅开发
920112,920112.BJ,151,机械设备-专用设备-其他专用设备
600033,600033.SH,17,交通运输-公路铁路运输-高速公路
920035,920035.BJ,151,机械设备-通用设备-仪器仪表
002968,002968.SZ,33,房地产-房地产-房地产服务
600975,600975.SH,17,农林牧渔-养殖业-生猪养殖
688278,688278.SH,17,医药生物-生物制品-其他生物制品
600004,600004.SH,17,交通运输-机场航运-机场
603151,603151.SH,17,农林牧渔-农产品加工-畜禽饲料
003816,003816.SZ,33,公用事业-电力-新能源发电
601997,601997.SH,17,银行-银行-城商行
601512,601512.SH,17,房地产-房地产-产业地产
000568,000568.SZ,33,食品饮料-白酒-白酒Ⅲ
301358,301358.SZ,33,电力设备-电池-电池化学品
600406,600406.SH,17,电力设备-电网设备-电气自控设备
002952,002952.SZ,33,电子-光学光电子-面板
300031,300031.SZ,33,传媒-游戏-游戏Ⅲ
603358,603358.SH,17,汽车-汽车零部件-其他汽车零部件
920339,920339.BJ,151,电子-光学光电子-LED
000409,000409.SZ,33,计算机-IT服务-IT服务Ⅲ
688787,688787.SH,17,计算机-IT服务-IT服务Ⅲ
603895,603895.SH,17,机械设备-专用设备-其他专用设备
001311,001311.SZ,33,汽车-汽车零部件-其他汽车零部件
002500,002500.SZ,33,非银金融-证券-证券Ⅲ
601858,601858.SH,17,传媒-文化传媒-出版
600057,600057.SH,17,交通运输-物流-物流Ⅲ
000543,000543.SZ,33,公用事业-电力-火电
000529,000529.SZ,33,食品饮料-食品加工制造-肉制品
001233,001233.SZ,33,汽车-汽车零部件-轮胎轮毂
000534,000534.SZ,33,医药生物-生物制品-其他生物制品
600769,600769.SH,17,环保-环境治理-水务及水治理
603160,603160.SH,17,电子-半导体-模拟芯片设计
300428,300428.SZ,33,汽车-汽车零部件-轮胎轮毂
000922,000922.SZ,33,电力设备-电机-电机Ⅲ
000610,000610.SZ,33,社会服务-旅游及酒店-旅游综合
000798,000798.SZ,33,农林牧渔-养殖业-海洋捕捞
600137,600137.SH,17,纺织服饰-服装家纺-服装
301018,301018.SZ,33,机械设备-通用设备-制冷空调设备
600028,600028.SH,17,石油石化-石油加工贸易-石油加工
000701,000701.SZ,33,商贸零售-贸易-贸易Ⅲ
688195,688195.SH,17,电子-光学光电子-光学元件
002319,002319.SZ,33,基础化工-化学制品-涂料油墨
002548,002548.SZ,33,农林牧渔-农产品加工-畜禽饲料
600864,600864.SH,17,非银金融-证券-证券Ⅲ
920639,920639.BJ,151,电力设备-电网设备-线缆部件及其他
300027,300027.SZ,33,传媒-影视院线-影视院线Ⅲ
002943,002943.SZ,33,机械设备-通用设备-机床工具
300166,300166.SZ,33,计算机-IT服务-IT服务Ⅲ
605123,605123.SH,17,国防军工-军工装备-航空装备
603310,603310.SH,17,基础化工-化学制品-氟化工
000958,000958.SZ,33,公用事业-电力-新能源发电
920022,920022.BJ,151,汽车-汽车零部件-底盘与发动机系统
301382,301382.SZ,33,通信-通信服务-通信应用增值服务
002010,002010.SZ,33,交通运输-物流-物流Ⅲ
000966,000966.SZ,33,公用事业-电力-火电
601827,601827.SH,17,环保-环境治理-固废治理
600710,600710.SH,17,商贸零售-贸易-贸易Ⅲ
002807,002807.SZ,33,银行-银行-农商行
600116,600116.SH,17,公用事业-电力-电能综合服务
600979,600979.SH,17,公用事业-电力-电能综合服务
603579,603579.SH,17,家用电器-小家电-小家电Ⅲ
600527,600527.SH,17,基础化工-化学纤维-其他纤维
600386,600386.SH,17,汽车-汽车服务及其他-汽车服务
002562,002562.SZ,33,基础化工-化学制品-食品及饲料添加剂
300979,300979.SZ,33,纺织服饰-纺织制造-其他纺织
002948,002948.SZ,33,银行-银行-城商行
600906,600906.SH,17,非银金融-证券-证券Ⅲ
000731,000731.SZ,33,基础化工-农化制品-氮肥
600496,600496.SH,17,建筑装饰-建筑装饰-专业工程
000718,000718.SZ,33,房地产-房地产-住宅开发
601500,601500.SH,17,汽车-汽车零部件-轮胎轮毂
600239,600239.SH,17,商贸零售-零售-商业物业经营
920260,920260.BJ,151,机械设备-自动化设备-其他自动化设备
300145,300145.SZ,33,机械设备-通用设备-其他通用设备
001965,001965.SZ,33,交通运输-公路铁路运输-高速公路
600502,600502.SH,17,建筑装饰-建筑装饰-基础建设
000531,000531.SZ,33,公用事业-电力-火电
920781,920781.BJ,151,机械设备-专用设备-能源及重型设备
300419,300419.SZ,33,计算机-IT服务-IT服务Ⅲ
603099,603099.SH,17,社会服务-旅游及酒店-自然景点
600863,600863.SH,17,公用事业-电力-火电
603057,603057.SH,17,食品饮料-食品加工制造-休闲食品
002206,002206.SZ,33,基础化工-化学纤维-涤纶
600177,600177.SH,17,纺织服饰-服装家纺-服装
002415,002415.SZ,33,计算机-计算机设备-安防设备
605155,605155.SH,17,轻工制造-家居用品-其他家居用品
002544,002544.SZ,33,通信-通信服务-通信工程及服务
600422,600422.SH,17,医药生物-中药-中药Ⅲ
688721,688721.SH,17,电子-半导体-半导体材料
688775,688775.SH,17,电子-消费电子-品牌消费电子
600512,600512.SH,17,建筑装饰-建筑装饰-基础建设
300534,300534.SZ,33,医药生物-中药-中药Ⅲ
601811,601811.SH,17,传媒-文化传媒-出版
301036,301036.SZ,33,基础化工-化学制品-涂料油墨
600179,600179.SH,17,交通运输-港口航运-航运
002003,002003.SZ,33,纺织服饰-纺织制造-辅料
920491,920491.BJ,151,机械设备-通用设备-仪器仪表
603589,603589.SH,17,食品饮料-白酒-白酒Ⅲ
688213,688213.SH,17,电子-半导体-数字芯片设计
600320,600320.SH,17,机械设备-专用设备-能源及重型设备
002320,002320.SZ,33,交通运输-港口航运-航运
920832,920832.BJ,151,基础化工-化学制品-其他化学制品
002922,002922.SZ,33,电子-其他电子-其他电子Ⅲ
920139,920139.BJ,151,电子-半导体-集成电路封测
600533,600533.SH,17,房地产-房地产-住宅开发
601008,601008.SH,17,交通运输-港口航运-港口
688425,688425.SH,17,机械设备-工程机械-工程机械Ⅲ
002563,002563.SZ,33,纺织服饰-服装家纺-服装
600797,600797.SH,17,计算机-IT服务-IT服务Ⅲ
002059,002059.SZ,33,社会服务-旅游及酒店-人工景点
300467,300467.SZ,33,传媒-游戏-游戏Ⅲ
920879,920879.BJ,151,机械设备-通用设备-仪器仪表
002533,002533.SZ,33,电力设备-电网设备-线缆部件及其他
603213,603213.SH,17,基础化工-化学原料-氯碱
600312,600312.SH,17,电力设备-电网设备-输变电设备
600995,600995.SH,17,公用事业-电力-电能综合服务
301206,301206.SZ,33,基础化工-化学制品-食品及饲料添加剂
601860,601860.SH,17,银行-银行-农商行
300174,300174.SZ,33,基础化工-化学制品-其他化学制品
000969,000969.SZ,33,有色金属-金属新材料-其他金属新材料
605158,605158.SH,17,有色金属-金属新材料-其他金属新材料
002930,002930.SZ,33,交通运输-物流-物流Ⅲ
301067,301067.SZ,33,电子-消费电子-消费电子零部件及组装
000838,000838.SZ,33,房地产-房地产-住宅开发
600343,600343.SH,17,机械设备-通用设备-其他通用设备
600159,600159.SH,17,房地产-房地产-住宅开发
301231,301231.SZ,33,传媒-文化传媒-出版
003026,003026.SZ,33,电子-半导体-半导体材料
002818,002818.SZ,33,商贸零售-零售-商业物业经营
601598,601598.SH,17,交通运输-物流-物流Ⅲ
603291,603291.SH,17,环保-环境治理-水务及水治理
002066,002066.SZ,33,建筑材料-建筑材料-耐火材料
000733,000733.SZ,33,国防军工-军工电子-军工电子Ⅲ
603912,603912.SH,17,机械设备-通用设备-制冷空调设备
002697,002697.SZ,33,商贸零售-零售-百货零售
603939,603939.SH,17,医药生物-医药商业-药店
002281,002281.SZ,33,通信-通信设备-通信网络设备及器件
002314,002314.SZ,33,房地产-房地产-住宅开发
000767,000767.SZ,33,公用事业-电力-火电
688352,688352.SH,17,电子-半导体-集成电路封测
002382,002382.SZ,33,医药生物-医疗器械-医疗耗材
603375,603375.SH,17,电子-半导体-模拟芯片设计
002600,002600.SZ,33,电子-消费电子-消费电子零部件及组装
600008,600008.SH,17,环保-环境治理-综合环境治理
300300,300300.SZ,33,计算机-IT服务-IT服务Ⅲ
601033,601033.SH,17,环保-环境治理-固废治理
603889,603889.SH,17,纺织服饰-纺织制造-其他纺织
002469,002469.SZ,33,基础化工-化学原料-其他化学原料
002958,002958.SZ,33,银行-银行-农商行
600062,600062.SH,17,医药生物-化学制药-化学制剂
300477,300477.SZ,33,电力设备-电网设备-输变电设备
000862,000862.SZ,33,公用事业-电力-新能源发电
600166,600166.SH,17,汽车-汽车整车-商用载货车
002166,002166.SZ,33,基础化工-化学制品-食品及饲料添加剂
603813,603813.SH,22,交通运输-物流-物流Ⅲ
002021,002021.SZ,33,机械设备-专用设备-纺织服装设备
301266,301266.SZ,33,电力设备-光伏设备-光伏辅材
920670,920670.BJ,151,医药生物-医疗服务-其他医疗服务
603519,603519.SH,17,家用电器-白色家电-家电零部件
300727,300727.SZ,33,基础化工-化学制品-有机硅
002157,002157.SZ,33,农林牧渔-养殖业-生猪养殖
601928,601928.SH,17,传媒-文化传媒-出版
002452,002452.SZ,33,电力设备-电网设备-输变电设备
920826,920826.BJ,151,食品饮料-食品加工制造-预加工食品
300575,300575.SZ,33,基础化工-农化制品-农药
000682,000682.SZ,33,电力设备-电网设备-电气自控设备
920719,920719.BJ,151,基础化工-非金属材料-非金属材料Ⅲ
300461,300461.SZ,33,机械设备-自动化设备-其他自动化设备
600030,600030.SH,17,非银金融-证券-证券Ⅲ
688449,688449.SH,17,电子-半导体-数字芯片设计
002542,002542.SZ,33,建筑装饰-建筑装饰-专业工程
600012,600012.SH,17,交通运输-公路铁路运输-高速公路
600479,600479.SH,17,医药生物-中药-中药Ⅲ
002102,002102.SZ,33,医药生物-化学制药-原料药
601878,601878.SH,17,非银金融-证券-证券Ⅲ
000860,000860.SZ,33,食品饮料-白酒-白酒Ⅲ
600732,600732.SH,17,电力设备-光伏设备-光伏电池组件
600577,600577.SH,17,电力设备-电网设备-线缆部件及其他
000421,000421.SZ,33,公用事业-燃气-燃气Ⅲ
603887,603887.SH,17,通信-通信服务-通信应用增值服务
002081,002081.SZ,33,建筑装饰-建筑装饰-装饰园林
603276,603276.SH,17,基础化工-化学原料-其他化学原料
600608,600608.SH,22,商贸零售-贸易-贸易Ⅲ
001323,001323.SZ,33,轻工制造-家居用品-成品家居
000988,000988.SZ,33,机械设备-自动化设备-激光设备
301575,301575.SZ,33,轻工制造-家居用品-其他家居用品
300307,300307.SZ,33,机械设备-专用设备-纺织服装设备
000776,000776.SZ,33,非银金融-证券-证券Ⅲ
002427,002427.SZ,33,基础化工-化学纤维-涤纶
605005,605005.SH,17,汽车-汽车零部件-汽车电子电气系统
920110,920110.BJ,151,电力设备-其他电源设备-其他电源设备Ⅲ
301058,301058.SZ,33,建筑装饰-建筑装饰-工程咨询服务
600310,600310.SH,17,公用事业-电力-电能综合服务
603876,603876.SH,17,有色金属-工业金属-铝
601838,601838.SH,17,银行-银行-城商行
603766,603766.SH,17,汽车-汽车服务及其他-其他运输设备
600750,600750.SH,17,医药生物-中药-中药Ⅲ
920419,920419.BJ,151,农林牧渔-农产品加工-宠物食品
300070,300070.SZ,33,环保-环境治理-水务及水治理
920839,920839.BJ,151,机械设备-工程机械-工程机械Ⅲ
002714,002714.SZ,33,农林牧渔-养殖业-生猪养殖
002042,002042.SZ,33,纺织服饰-纺织制造-棉纺
300245,300245.SZ,33,计算机-IT服务-IT服务Ⅲ
601099,601099.SH,17,非银金融-证券-证券Ⅲ
688275,688275.SH,17,电力设备-电池-电池化学品
300201,300201.SZ,33,机械设备-工程机械-工程机械Ⅲ
300637,300637.SZ,33,基础化工-化学制品-其他化学制品
600808,600808.SH,17,钢铁-钢铁-普钢
920100,920100.BJ,151,电力设备-电机-电机Ⅲ
600197,600197.SH,17,食品饮料-白酒-白酒Ⅲ
000637,000637.SZ,33,石油石化-石油加工贸易-石油加工
002414,002414.SZ,33,国防军工-军工电子-军工电子Ⅲ
601019,601019.SH,17,传媒-文化传媒-出版
601696,601696.SH,17,非银金融-证券-证券Ⅲ
920726,920726.BJ,151,食品饮料-食品加工制造-调味发酵品
920106,920106.BJ,151,汽车-汽车零部件-底盘与发动机系统
600373,600373.SH,17,传媒-文化传媒-出版
002461,002461.SZ,33,食品饮料-饮料制造-啤酒
300783,300783.SZ,33,食品饮料-食品加工制造-休闲食品
300424,300424.SZ,33,国防军工-军工装备-航空装备
601311,601311.SH,17,电力设备-电池-其他电池
300163,300163.SZ,33,轻工制造-家居用品-其他家居用品
600138,600138.SH,17,社会服务-旅游及酒店-人工景点
603919,603919.SH,17,食品饮料-白酒-白酒Ⅲ
301376,301376.SZ,33,轻工制造-家居用品-成品家居
002344,002344.SZ,33,商贸零售-零售-商业物业经营
600023,600023.SH,17,公用事业-电力-火电
600085,600085.SH,17,医药生物-中药-中药Ⅲ
600327,600327.SH,17,商贸零售-零售-百货零售
002307,002307.SZ,33,建筑装饰-建筑装饰-基础建设
002888,002888.SZ,33,电子-消费电子-品牌消费电子
000708,000708.SZ,33,钢铁-钢铁-特钢
603920,603920.SH,17,电子-元件-印制电路板
600650,600650.SH,17,交通运输-公路铁路运输-公交
601988,601988.SH,17,银行-银行-国有大型银行
002056,002056.SZ,33,电力设备-光伏设备-光伏电池组件
300212,300212.SZ,33,计算机-IT服务-IT服务Ⅲ
002942,002942.SZ,33,基础化工-农化制品-农药
000752,000752.SZ,33,食品饮料-饮料制造-啤酒
600279,600279.SH,17,交通运输-港口航运-港口
002466,002466.SZ,33,有色金属-能源金属-锂
605099,605099.SH,17,轻工制造-家居用品-其他家居用品
002918,002918.SZ,33,轻工制造-家居用品-瓷砖地板
301392,301392.SZ,33,机械设备-专用设备-其他专用设备
002671,002671.SZ,33,建筑材料-建筑材料-水泥
300731,300731.SZ,33,基础化工-橡胶制品-其他橡胶制品
300750,300750.SZ,33,电力设备-电池-锂电池
002004,002004.SZ,33,医药生物-化学制药-化学制剂
001210,001210.SZ,33,公用事业-电力-热力
002053,002053.SZ,33,公用事业-电力-新能源发电
920245,920245.BJ,151,机械设备-工程机械-工程机械Ⅲ
603128,603128.SH,17,交通运输-物流-物流Ⅲ
301127,301127.SZ,33,环保-环境治理-水务及水治理
002570,002570.SZ,33,食品饮料-饮料制造-乳品
002016,002016.SZ,33,房地产-房地产-住宅开发
600015,600015.SH,17,银行-银行-股份制银行
002391,002391.SZ,33,基础化工-农化制品-农药
600802,600802.SH,17,建筑材料-建筑材料-水泥
603587,603587.SH,17,纺织服饰-服装家纺-服装
600796,600796.SH,17,环保-环境治理-综合环境治理
002802,002802.SZ,33,基础化工-化学制品-其他化学制品
000920,000920.SZ,33,基础化工-塑料制品-膜材料
300464,300464.SZ,33,商贸零售-互联网电商-互联网电商Ⅲ
600155,600155.SH,17,非银金融-证券-证券Ⅲ
301059,301059.SZ,33,美容护理-美容护理-个护用品
300255,300255.SZ,33,医药生物-化学制药-化学制剂
300923,300923.SZ,33,机械设备-轨交设备-轨交设备Ⅲ
300001,300001.SZ,33,电力设备-电网设备-输变电设备
600185,600185.SH,17,商贸零售-零售-旅游零售
688059,688059.SH,17,机械设备-通用设备-金属制品
001359,001359.SZ,33,基础化工-非金属材料-非金属材料Ⅲ
600511,600511.SH,17,医药生物-医药商业-医药流通
000823,000823.SZ,33,电子-元件-印制电路板
600956,600956.SH,17,公用事业-电力-新能源发电
300935,300935.SZ,33,计算机-软件开发-垂直应用软件
000910,000910.SZ,33,轻工制造-家居用品-瓷砖地板
300634,300634.SZ,33,计算机-IT服务-IT服务Ⅲ
300984,300984.SZ,33,机械设备-通用设备-其他通用设备
300272,300272.SZ,33,家用电器-小家电-小家电Ⅲ
300738,300738.SZ,33,通信-通信服务-通信应用增值服务
300096,300096.SZ,33,计算机-软件开发-垂直应用软件
600597,600597.SH,17,食品饮料-饮料制造-乳品
920185,920185.BJ,151,电力设备-电池-电池化学品
603333,603333.SH,17,电力设备-电网设备-线缆部件及其他
688065,688065.SH,17,基础化工-化学制品-其他化学制品
920003,920003.BJ,151,建筑装饰-建筑装饰-工程咨询服务
002761,002761.SZ,33,建筑装饰-建筑装饰-房屋建设
000011,000011.SZ,33,房地产-房地产-住宅开发
600827,600827.SH,17,商贸零售-零售-百货零售
600757,600757.SH,17,传媒-文化传媒-出版
000686,000686.SZ,33,非银金融-证券-证券Ⅲ
920489,920489.BJ,151,基础化工-化学原料-其他化学原料
603530,603530.SH,17,电力设备-电网设备-线缆部件及其他
002197,002197.SZ,33,计算机-IT服务-IT服务Ⅲ
600483,600483.SH,17,公用事业-电力-电能综合服务
688286,688286.SH,17,电子-半导体-模拟芯片设计
