股票代码,所属同花顺行业,code,market_code
001202.SZ,交通运输-物流-物流Ⅲ,001202,33
920110.BJ,电力设备-其他电源设备-其他电源设备Ⅲ,920110,151
920701.BJ,电子-消费电子-消费电子零部件及组装,920701,151
301167.SZ,建筑装饰-建筑装饰-工程咨询服务,301167,33
603073.SH,纺织服饰-纺织制造-其他纺织,603073,17
600187.SH,环保-环境治理-水务及水治理,600187,22
301499.SZ,汽车-汽车零部件-汽车电子电气系统,301499,33
002830.SZ,建筑装饰-建筑装饰-装饰园林,002830,33
300995.SZ,基础化工-塑料制品-改性塑料,300995,33
300572.SZ,机械设备-通用设备-仪器仪表,300572,33
603217.SH,基础化工-化学制品-其他化学制品,603217,17
603365.SH,纺织服饰-服装家纺-家纺,603365,17
000902.SZ,基础化工-农化制品-复合肥,000902,33
301193.SZ,轻工制造-家居用品-其他家居用品,301193,33
000555.SZ,计算机-IT服务-IT服务Ⅲ,000555,33
603351.SH,医药生物-化学制药-原料药,603351,17
688360.SH,机械设备-通用设备-其他通用设备,688360,17
300147.SZ,医药生物-中药-中药Ⅲ,300147,33
000036.SZ,房地产-房地产-住宅开发,000036,33
002550.SZ,医药生物-化学制药-化学制剂,002550,33
002339.SZ,电力设备-电网设备-电气自控设备,002339,33
600262.SH,机械设备-专用设备-能源及重型设备,600262,17
300956.SZ,电子-消费电子-消费电子零部件及组装,300956,33
001278.SZ,汽车-汽车零部件-车身附件及饰件,001278,33
688357.SH,基础化工-化学制品-其他化学制品,688357,17
600742.SH,汽车-汽车零部件-车身附件及饰件,600742,17
002913.SZ,电子-元件-印制电路板,002913,33
002476.SZ,石油石化-石油加工贸易-石油加工,002476,33
300399.SZ,计算机-IT服务-IT服务Ⅲ,300399,33
300385.SZ,环保-环保设备-环保设备Ⅲ,300385,33
001337.SZ,有色金属-贵金属-贵金属Ⅲ,001337,33
600628.SH,商贸零售-零售-百货零售,600628,17
300815.SZ,环保-环境治理-固废治理,300815,33
600351.SH,医药生物-中药-中药Ⅲ,600351,17
002250.SZ,基础化工-农化制品-农药,002250,33
300657.SZ,电子-元件-印制电路板,300657,33
000428.SZ,社会服务-旅游及酒店-酒店,000428,33
000910.SZ,轻工制造-家居用品-瓷砖地板,000910,33
000002.SZ,房地产-房地产-住宅开发,000002,33
000058.SZ,商贸零售-零售-商业物业经营,000058,33
301299.SZ,传媒-文化传媒-数字媒体,301299,33
300071.SZ,传媒-文化传媒-广告营销,300071,33
000548.SZ,交通运输-公路铁路运输-高速公路,000548,33
002862.SZ,轻工制造-家居用品-文娱用品,002862,33
301260.SZ,机械设备-专用设备-农用机械,301260,33
301070.SZ,机械设备-通用设备-制冷空调设备,301070,33
603808.SH,纺织服饰-服装家纺-服装,603808,17
603421.SH,通信-通信设备-通信网络设备及器件,603421,17
300259.SZ,机械设备-通用设备-仪器仪表,300259,33
002396.SZ,通信-通信设备-通信网络设备及器件,002396,33
300076.SZ,电子-光学光电子-面板,300076,33
600099.SH,汽车-汽车服务及其他-其他运输设备,600099,17
605108.SH,社会服务-旅游及酒店-餐饮,605108,17
920119.BJ,电力设备-电池-锂电专用设备,920119,151
002649.SZ,计算机-IT服务-IT服务Ⅲ,002649,33
001328.SZ,美容护理-美容护理-个护用品,001328,33
300971.SZ,机械设备-专用设备-其他专用设备,300971,33
300315.SZ,传媒-游戏-游戏Ⅲ,300315,33
688416.SH,电子-半导体-数字芯片设计,688416,17
688010.SH,电子-光学光电子-光学元件,688010,17
000536.SZ,电子-光学光电子-面板,000536,33
002662.SZ,汽车-汽车零部件-车身附件及饰件,002662,33
002661.SZ,食品饮料-食品加工制造-预加工食品,002661,33
002356.SZ,商贸零售-零售-百货零售,002356,33
601007.SH,社会服务-旅游及酒店-酒店,601007,17
301288.SZ,环保-环保设备-环保设备Ⅲ,301288,33
600540.SH,农林牧渔-种植业与林业-其他种植业,600540,17
002162.SZ,轻工制造-家居用品-瓷砖地板,002162,33
688292.SH,通信-通信设备-其他通信设备,688292,17
300055.SZ,石油石化-石油加工贸易-石油加工,300055,33
002082.SZ,医药生物-中药-中药Ⅲ,002082,33
300359.SZ,社会服务-教育-教育Ⅲ,300359,33
300670.SZ,电力设备-电网设备-输变电设备,300670,33
002992.SZ,电子-光学光电子-LED,002992,33
301276.SZ,纺织服饰-服装家纺-服装,301276,33
603569.SH,交通运输-物流-物流Ⅲ,603569,17
603489.SH,电力设备-电机-电机Ⅲ,603489,17
300513.SZ,通信-通信服务-通信工程及服务,300513,33
605378.SH,电力设备-电池-其他电池,605378,17
600202.SH,机械设备-通用设备-制冷空调设备,600202,17
301330.SZ,计算机-计算机设备-安防设备,301330,33
300875.SZ,国防军工-军工装备-地面兵装,300875,33
301331.SZ,医药生物-中药-中药Ⅲ,301331,33
300126.SZ,机械设备-通用设备-其他通用设备,300126,33
300107.SZ,基础化工-化学制品-纺织化学用品,300107,33
605056.SH,机械设备-通用设备-仪器仪表,605056,17
600584.SH,电子-半导体-集成电路封测,600584,17
603205.SH,医药生物-医疗器械-医疗耗材,603205,17
605258.SH,电子-元件-印制电路板,605258,17
301278.SZ,电力设备-光伏设备-光伏电池组件,301278,33
002003.SZ,纺织服饰-纺织制造-辅料,002003,33
600728.SH,计算机-IT服务-IT服务Ⅲ,600728,17
600754.SH,社会服务-旅游及酒店-酒店,600754,17
300168.SZ,计算机-IT服务-IT服务Ⅲ,300168,33
301508.SZ,社会服务-其他社会服务-专业服务,301508,33
688135.SH,电子-半导体-集成电路封测,688135,17
603843.SH,建筑装饰-建筑装饰-基础建设,603843,22
300708.SZ,电子-光学光电子-LED,300708,33
300856.SZ,美容护理-美容护理-化妆品,300856,33
300268.SZ,农林牧渔-农产品加工-其他农产品加工,300268,33
003039.SZ,环保-环境治理-水务及水治理,003039,33
603877.SH,纺织服饰-服装家纺-服装,603877,17
002875.SZ,纺织服饰-服装家纺-服装,002875,33
002706.SZ,电力设备-电网设备-输变电设备,002706,33
301616.SZ,机械设备-通用设备-其他通用设备,301616,33
300707.SZ,汽车-汽车零部件-其他汽车零部件,300707,33
688395.SH,机械设备-自动化设备-工控设备,688395,17
000702.SZ,农林牧渔-农产品加工-畜禽饲料,000702,33
688191.SH,计算机-IT服务-IT服务Ⅲ,688191,17
600927.SH,非银金融-多元金融-多元金融Ⅲ,600927,17
000877.SZ,建筑材料-建筑材料-水泥,000877,33
600365.SH,商贸零售-互联网电商-互联网电商Ⅲ,600365,22
603860.SH,建筑装饰-建筑装饰-工程咨询服务,603860,17
920873.BJ,建筑装饰-建筑装饰-工程咨询服务,920873,151
300402.SZ,机械设备-通用设备-金属制品,300402,33
600826.SH,社会服务-其他社会服务-专业服务,600826,17
600062.SH,医药生物-化学制药-化学制剂,600062,17
002692.SZ,电力设备-电网设备-线缆部件及其他,002692,33
600778.SH,商贸零售-零售-百货零售,600778,17
001306.SZ,机械设备-通用设备-金属制品,001306,33
603075.SH,家用电器-白色家电-家电零部件,603075,17
301157.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,301157,33
301510.SZ,机械设备-自动化设备-工控设备,301510,33
600525.SH,电力设备-电网设备-输变电设备,600525,22
300173.SZ,电力设备-电池-锂电专用设备,300173,33
002159.SZ,社会服务-旅游及酒店-自然景点,002159,33
002238.SZ,传媒-文化传媒-电视广播,002238,33
002732.SZ,食品饮料-饮料制造-乳品,002732,33
688828.SH,机械设备-通用设备-仪器仪表,688828,17
002633.SZ,机械设备-通用设备-金属制品,002633,33
300161.SZ,机械设备-通用设备-机床工具,300161,33
002419.SZ,商贸零售-零售-百货零售,002419,33
301185.SZ,计算机-软件开发-垂直应用软件,301185,33
688719.SH,电力设备-其他电源设备-其他电源设备Ⅲ,688719,17
600531.SH,有色金属-工业金属-铅锌,600531,17
600697.SH,商贸零售-零售-百货零售,600697,17
000157.SZ,机械设备-工程机械-工程机械Ⅲ,000157,33
002689.SZ,机械设备-专用设备-楼宇设备,002689,33
002981.SZ,电子-消费电子-消费电子零部件及组装,002981,33
603915.SH,机械设备-通用设备-金属制品,603915,17
688570.SH,机械设备-自动化设备-工控设备,688570,17
300739.SZ,电子-元件-印制电路板,300739,33
002103.SZ,轻工制造-家居用品-文娱用品,002103,33
600138.SH,社会服务-旅游及酒店-人工景点,600138,17
600719.SH,公用事业-电力-热力,600719,17
000919.SZ,医药生物-化学制药-化学制剂,000919,33
002042.SZ,纺织服饰-纺织制造-棉纺,002042,33
600853.SH,建筑装饰-建筑装饰-基础建设,600853,17
002909.SZ,基础化工-化学制品-有机硅,002909,33
688155.SH,电力设备-电池-锂电池,688155,17
300845.SZ,计算机-计算机设备-其他计算机设备,300845,33
301325.SZ,电力设备-电池-锂电专用设备,301325,33
601515.SH,轻工制造-包装印刷-包装,601515,17
688566.SH,医药生物-化学制药-化学制剂,688566,17
301051.SZ,电子-消费电子-消费电子零部件及组装,301051,33
002446.SZ,国防军工-军工电子-军工电子Ⅲ,002446,33
001209.SZ,纺织服饰-服装家纺-服装,001209,33
301050.SZ,国防军工-军工电子-军工电子Ⅲ,301050,33
002144.SZ,纺织服饰-纺织制造-其他纺织,002144,33
301036.SZ,基础化工-化学制品-涂料油墨,301036,33
301329.SZ,电子-消费电子-消费电子零部件及组装,301329,33
002536.SZ,汽车-汽车零部件-底盘与发动机系统,002536,33
001212.SZ,建筑材料-建筑材料-其他建材,001212,33
002116.SZ,建筑装饰-建筑装饰-专业工程,002116,33
688328.SH,机械设备-专用设备-其他专用设备,688328,17
300675.SZ,建筑装饰-建筑装饰-工程咨询服务,300675,33
002786.SZ,机械设备-专用设备-其他专用设备,002786,33
301539.SZ,汽车-汽车零部件-轮胎轮毂,301539,33
300703.SZ,轻工制造-家居用品-文娱用品,300703,33
002918.SZ,轻工制造-家居用品-瓷砖地板,002918,33
001222.SZ,轻工制造-家居用品-文娱用品,001222,33
600455.SH,社会服务-教育-教育Ⅲ,600455,17
002127.SZ,商贸零售-互联网电商-互联网电商Ⅲ,002127,33
300509.SZ,机械设备-专用设备-印刷包装机械,300509,33
688015.SH,机械设备-轨交设备-轨交设备Ⅲ,688015,17
301017.SZ,医药生物-医药商业-药店,301017,33
603014.SH,医药生物-医疗器械-医疗耗材,603014,17
301512.SZ,机械设备-自动化设备-其他自动化设备,301512,33
920371.BJ,农林牧渔-农产品加工-其他农产品加工,920371,151
000623.SZ,医药生物-中药-中药Ⅲ,000623,33
301293.SZ,医药生物-医疗服务-医院,301293,33
603788.SH,汽车-汽车零部件-底盘与发动机系统,603788,17
600332.SH,医药生物-中药-中药Ⅲ,600332,17
300335.SZ,公用事业-电力-热力,300335,33
688200.SH,电子-半导体-半导体设备,688200,17
603099.SH,社会服务-旅游及酒店-自然景点,603099,17
002269.SZ,纺织服饰-服装家纺-服装,002269,33
300958.SZ,环保-环境治理-综合环境治理,300958,33
600106.SH,交通运输-公路铁路运输-高速公路,600106,17
002495.SZ,食品饮料-食品加工制造-调味发酵品,002495,33
300517.SZ,建筑装饰-建筑装饰-专业工程,300517,33
688285.SH,机械设备-轨交设备-轨交设备Ⅲ,688285,17
600015.SH,银行-银行-股份制银行,600015,17
600319.SH,基础化工-化学原料-氯碱,600319,17
003003.SZ,轻工制造-包装印刷-包装,003003,33
301125.SZ,机械设备-通用设备-其他通用设备,301125,33
600176.SH,建筑材料-建筑材料-玻璃玻纤,600176,17
600966.SH,轻工制造-造纸-造纸Ⅲ,600966,17
300255.SZ,医药生物-化学制药-化学制剂,300255,33
600593.SH,社会服务-旅游及酒店-人工景点,600593,17
002793.SZ,医药生物-化学制药-化学制剂,002793,33
600562.SH,国防军工-军工电子-军工电子Ⅲ,600562,17
600496.SH,建筑装饰-建筑装饰-专业工程,600496,17
600736.SH,房地产-房地产-住宅开发,600736,17
300148.SZ,传媒-文化传媒-出版,300148,33
000011.SZ,房地产-房地产-房地产服务,000011,33
000882.SZ,商贸零售-零售-商业物业经营,000882,33
603197.SH,汽车-汽车零部件-其他汽车零部件,603197,17
301048.SZ,机械设备-轨交设备-轨交设备Ⅲ,301048,33
002138.SZ,电子-元件-被动元件,002138,33
300713.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,300713,33
002187.SZ,商贸零售-零售-百货零售,002187,33
300880.SZ,电力设备-电网设备-电气自控设备,300880,33
920970.BJ,基础化工-化学制品-食品及饲料添加剂,920970,151
301086.SZ,电子-消费电子-消费电子零部件及组装,301086,33
601633.SH,汽车-汽车整车-乘用车,601633,17
000960.SZ,有色金属-小金属-其他小金属,000960,33
688506.SH,医药生物-化学制药-化学制剂,688506,17
003028.SZ,电子-消费电子-消费电子零部件及组装,003028,33
603266.SH,汽车-汽车零部件-车身附件及饰件,603266,17
920069.BJ,医药生物-医疗器械-医疗耗材,920069,151
002453.SZ,基础化工-化学制品-其他化学制品,002453,33
000631.SZ,公用事业-电力-火电,000631,33
002591.SZ,基础化工-化学制品-其他化学制品,002591,33
300792.SZ,商贸零售-互联网电商-互联网电商Ⅲ,300792,33
603386.SH,电子-元件-印制电路板,603386,17
600051.SH,综合-综合-综合Ⅲ,600051,17
601965.SH,社会服务-其他社会服务-专业服务,601965,17
600370.SH,基础化工-化学纤维-涤纶,600370,22
002717.SZ,环保-环境治理-综合环境治理,002717,33
002213.SZ,电子-半导体-数字芯片设计,002213,33
603803.SH,通信-通信设备-通信终端及配件,603803,17
300388.SZ,环保-环境治理-水务及水治理,300388,33
001268.SZ,家用电器-白色家电-家电零部件,001268,33
002605.SZ,传媒-游戏-游戏Ⅲ,002605,33
600805.SH,综合-综合-综合Ⅲ,600805,17
601968.SH,轻工制造-包装印刷-包装,601968,17
601155.SH,房地产-房地产-商业地产,601155,17
920802.BJ,环保-环保设备-环保设备Ⅲ,920802,151
605369.SH,医药生物-医疗器械-医疗耗材,605369,17
002174.SZ,传媒-游戏-游戏Ⅲ,002174,33
920245.BJ,机械设备-工程机械-工程机械Ⅲ,920245,151
301601.SZ,机械设备-专用设备-能源及重型设备,301601,33
300070.SZ,环保-环境治理-水务及水治理,300070,33
000922.SZ,电力设备-电机-电机Ⅲ,000922,33
300923.SZ,机械设备-轨交设备-轨交设备Ⅲ,300923,33
688129.SH,基础化工-化学制品-涂料油墨,688129,17
600576.SH,社会服务-旅游及酒店-自然景点,600576,17
002454.SZ,汽车-汽车零部件-汽车电子电气系统,002454,33
600858.SH,商贸零售-零售-百货零售,600858,17
600859.SH,商贸零售-零售-百货零售,600859,17
600166.SH,汽车-汽车整车-商用载货车,600166,17
002790.SZ,轻工制造-家居用品-其他家居用品,002790,33
001326.SZ,电子-光学光电子-LED,001326,33
002869.SZ,计算机-计算机设备-其他计算机设备,002869,33
301169.SZ,社会服务-其他社会服务-专业服务,301169,33
603214.SH,商贸零售-零售-专业连锁,603214,17
300375.SZ,汽车-汽车零部件-底盘与发动机系统,300375,33
603276.SH,基础化工-化学原料-其他化学原料,603276,17
600208.SH,房地产-房地产-住宅开发,600208,17
002282.SZ,机械设备-通用设备-磨具磨料,002282,33
002594.SZ,汽车-汽车整车-乘用车,002594,33
000868.SZ,汽车-汽车整车-商用载客车,000868,33
300564.SZ,建筑装饰-建筑装饰-工程咨询服务,300564,33
301055.SZ,轻工制造-家居用品-其他家居用品,301055,33
300395.SZ,国防军工-军工装备-航空装备,300395,33
300816.SZ,汽车-汽车零部件-其他汽车零部件,300816,33
600126.SH,钢铁-钢铁-普钢,600126,17
001236.SZ,非银金融-多元金融-多元金融Ⅲ,001236,33
300195.SZ,机械设备-专用设备-印刷包装机械,300195,33
301319.SZ,电子-电子化学品-电子化学品Ⅲ,301319,33
301038.SZ,建筑装饰-建筑装饰-工程咨询服务,301038,33
300452.SZ,医药生物-化学制药-原料药,300452,33
301057.SZ,基础化工-化学纤维-涤纶,301057,33
300236.SZ,电子-电子化学品-电子化学品Ⅲ,300236,33
688787.SH,计算机-IT服务-IT服务Ⅲ,688787,17
002381.SZ,基础化工-橡胶制品-其他橡胶制品,002381,33
300698.SZ,通信-通信设备-通信网络设备及器件,300698,33
000090.SZ,房地产-房地产-住宅开发,000090,33
920016.BJ,基础化工-化学制品-食品及饲料添加剂,920016,151
000408.SZ,基础化工-农化制品-钾肥,000408,33
301133.SZ,汽车-汽车零部件-车身附件及饰件,301133,33
605289.SH,建筑装饰-建筑装饰-装饰园林,605289,17
300652.SZ,汽车-汽车零部件-轮胎轮毂,300652,33
603286.SH,汽车-汽车零部件-底盘与发动机系统,603286,17
300013.SZ,交通运输-物流-物流Ⅲ,300013,33
300425.SZ,环保-环境治理-水务及水治理,300425,33
001336.SZ,环保-环保设备-环保设备Ⅲ,001336,33
002795.SZ,机械设备-通用设备-金属制品,002795,33
603020.SH,基础化工-化学制品-食品及饲料添加剂,603020,17
000679.SZ,商贸零售-零售-百货零售,000679,33
002086.SZ,农林牧渔-农产品加工-其他农产品加工,002086,33
688225.SH,计算机-软件开发-横向通用软件,688225,17
603284.SH,轻工制造-造纸-造纸Ⅲ,603284,17
301041.SZ,电子-元件-印制电路板,301041,33
301191.SZ,通信-通信设备-通信终端及配件,301191,33
300221.SZ,基础化工-塑料制品-改性塑料,300221,33
002265.SZ,国防军工-军工装备-地面兵装,002265,33
002189.SZ,国防军工-军工电子-军工电子Ⅲ,002189,33
000886.SZ,交通运输-公路铁路运输-高速公路,000886,33
603153.SH,建筑装饰-建筑装饰-工程咨询服务,603153,17
603982.SH,汽车-汽车零部件-底盘与发动机系统,603982,17
601696.SH,非银金融-证券-证券Ⅲ,601696,17
688551.SH,电力设备-其他电源设备-其他电源设备Ⅲ,688551,17
601500.SH,汽车-汽车零部件-轮胎轮毂,601500,17
601020.SH,有色金属-工业金属-铅锌,601020,17
002802.SZ,基础化工-化学制品-其他化学制品,002802,33
000823.SZ,电子-元件-印制电路板,000823,33
601106.SH,机械设备-专用设备-能源及重型设备,601106,17
601599.SH,纺织服饰-纺织制造-其他纺织,601599,17
603739.SH,基础化工-化学制品-食品及饲料添加剂,603739,17
300947.SZ,商贸零售-零售-商业物业经营,300947,33
301189.SZ,电子-消费电子-品牌消费电子,301189,33
301280.SZ,家用电器-白色家电-家电零部件,301280,33
002845.SZ,电子-光学光电子-面板,002845,33
301199.SZ,机械设备-自动化设备-机器人,301199,33
688201.SH,计算机-软件开发-横向通用软件,688201,22
300368.SZ,计算机-计算机设备-其他计算机设备,300368,33
603307.SH,纺织服饰-服装家纺-鞋帽及其他,603307,17
601226.SH,建筑装饰-建筑装饰-专业工程,601226,17
600463.SH,房地产-房地产-产业地产,600463,17
601127.SH,汽车-汽车整车-乘用车,601127,17
600512.SH,建筑装饰-建筑装饰-基础建设,600512,17
300422.SZ,环保-环境治理-水务及水治理,300422,33
002093.SZ,通信-通信服务-通信工程及服务,002093,33
002816.SZ,机械设备-专用设备-其他专用设备,002816,33
002899.SZ,轻工制造-家居用品-文娱用品,002899,33
601026.SH,基础化工-塑料制品-合成树脂,601026,17
002657.SZ,计算机-IT服务-IT服务Ⅲ,002657,33
301298.SZ,汽车-汽车零部件-其他汽车零部件,301298,33
603091.SH,轻工制造-家居用品-其他家居用品,603091,17
605365.SH,电子-光学光电子-LED,605365,17
000701.SZ,商贸零售-贸易-贸易Ⅲ,000701,33
300187.SZ,环保-环境治理-综合环境治理,300187,33
603291.SH,环保-环境治理-水务及水治理,603291,17
300712.SZ,建筑装饰-建筑装饰-基础建设,300712,33
000045.SZ,电子-光学光电子-面板,000045,33
002486.SZ,纺织服饰-服装家纺-服装,002486,33
603639.SH,基础化工-农化制品-农药,603639,17
300295.SZ,传媒-文化传媒-数字媒体,300295,33
300743.SZ,计算机-计算机设备-其他计算机设备,300743,33
688156.SH,农林牧渔-农产品加工-畜禽饲料,688156,17
002337.SZ,机械设备-专用设备-其他专用设备,002337,33
300405.SZ,基础化工-化学制品-其他化学制品,300405,33
600955.SH,基础化工-化学原料-其他化学原料,600955,17
920222.BJ,电力设备-电网设备-输变电设备,920222,151
001391.SZ,交通运输-物流-物流Ⅲ,001391,33
600180.SH,交通运输-物流-物流Ⅲ,600180,22
601038.SH,机械设备-专用设备-农用机械,601038,17
300514.SZ,电力设备-电网设备-电气自控设备,300514,33
600586.SH,基础化工-化学原料-纯碱,600586,17
600420.SH,医药生物-化学制药-化学制剂,600420,17
300796.SZ,基础化工-农化制品-农药,300796,33
301584.SZ,医药生物-医药商业-医药流通,301584,33
002643.SZ,电子-电子化学品-电子化学品Ⅲ,002643,33
300922.SZ,国防军工-军工装备-地面兵装,300922,33
300125.SZ,公用事业-电力-新能源发电,300125,33
600422.SH,医药生物-中药-中药Ⅲ,600422,17
002228.SZ,轻工制造-包装印刷-包装,002228,33
600278.SH,商贸零售-贸易-贸易Ⅲ,600278,17
300599.SZ,建筑材料-建筑材料-管材,300599,33
000607.SZ,传媒-文化传媒-广告营销,000607,33
601998.SH,银行-银行-股份制银行,601998,17
688058.SH,计算机-软件开发-横向通用软件,688058,17
300860.SZ,社会服务-其他社会服务-专业服务,300860,33
603790.SH,基础化工-化学制品-纺织化学用品,603790,17
301578.SZ,家用电器-黑色家电-其他黑色家电,301578,33
002778.SZ,环保-环境治理-水务及水治理,002778,33
603968.SH,基础化工-化学制品-食品及饲料添加剂,603968,17
002375.SZ,建筑装饰-建筑装饰-装饰园林,002375,33
002075.SZ,钢铁-钢铁-特钢,002075,33
301456.SZ,电力设备-风电设备-风电零部件,301456,33
300752.SZ,电子-光学光电子-LED,300752,33
603871.SH,交通运输-物流-物流Ⅲ,603871,17
002496.SZ,基础化工-农化制品-农药,002496,33
000709.SZ,钢铁-钢铁-普钢,000709,33
300969.SZ,汽车-汽车零部件-其他汽车零部件,300969,33
300218.SZ,基础化工-塑料制品-其他塑料制品,300218,33
002490.SZ,机械设备-专用设备-能源及重型设备,002490,33
002386.SZ,基础化工-化学原料-氯碱,002386,33
603018.SH,建筑装饰-建筑装饰-工程咨询服务,603018,17
300573.SZ,医药生物-化学制药-化学制剂,300573,33
688046.SH,医药生物-医疗服务-医疗研发外包,688046,17
000950.SZ,医药生物-医药商业-医药流通,000950,33
002362.SZ,计算机-软件开发-垂直应用软件,002362,33
000065.SZ,建筑装饰-建筑装饰-专业工程,000065,33
301429.SZ,建筑材料-建筑材料-其他建材,301429,33
300674.SZ,计算机-IT服务-IT服务Ⅲ,300674,33
300993.SZ,轻工制造-家居用品-其他家居用品,300993,33
688486.SH,电子-半导体-数字芯片设计,688486,17
001282.SZ,汽车-汽车零部件-底盘与发动机系统,001282,33
601933.SH,商贸零售-零售-百货零售,601933,17
300096.SZ,计算机-软件开发-垂直应用软件,300096,33
300441.SZ,机械设备-通用设备-其他通用设备,300441,33
600249.SH,美容护理-美容护理-个护用品,600249,17
002033.SZ,社会服务-旅游及酒店-自然景点,002033,33
600537.SH,电力设备-光伏设备-光伏电池组件,600537,22
000561.SZ,国防军工-军工装备-航空装备,000561,33
002021.SZ,机械设备-专用设备-纺织服装设备,002021,33
600751.SH,交通运输-港口航运-航运,600751,17
301300.SZ,基础化工-橡胶制品-炭黑,301300,33
300269.SZ,电子-光学光电子-LED,300269,33
605001.SH,机械设备-轨交设备-轨交设备Ⅲ,605001,17
603321.SH,机械设备-专用设备-楼宇设备,603321,17
603717.SH,农林牧渔-养殖业-生猪养殖,603717,17
301032.SZ,机械设备-通用设备-其他通用设备,301032,33
688228.SH,计算机-IT服务-IT服务Ⅲ,688228,17
688700.SH,机械设备-专用设备-其他专用设备,688700,17
002370.SZ,医药生物-化学制药-化学制剂,002370,33
603633.SH,汽车-汽车零部件-汽车电子电气系统,603633,17
000633.SZ,有色金属-金属新材料-其他金属新材料,000633,33
300800.SZ,环保-环保设备-环保设备Ⅲ,300800,33
603836.SH,交通运输-物流-物流Ⅲ,603836,17
002967.SZ,社会服务-其他社会服务-专业服务,002967,33
002769.SZ,交通运输-物流-物流Ⅲ,002769,33
603535.SH,交通运输-物流-物流Ⅲ,603535,17
600006.SH,汽车-汽车整车-商用载货车,600006,17
600050.SH,通信-通信服务-电信运营商,600050,17
688652.SH,电子-半导体-半导体设备,688652,17
600081.SH,汽车-汽车零部件-车身附件及饰件,600081,17
301355.SZ,轻工制造-包装印刷-包装,301355,33
002573.SZ,环保-环境治理-水务及水治理,002573,33
600322.SH,房地产-房地产-住宅开发,600322,17
603825.SH,传媒-文化传媒-广告营销,603825,22
688178.SH,环保-环境治理-综合环境治理,688178,17
000906.SZ,交通运输-物流-物流Ⅲ,000906,33
002140.SZ,建筑装饰-建筑装饰-专业工程,002140,33
603529.SH,汽车-汽车服务及其他-其他运输设备,603529,17
920866.BJ,基础化工-农化制品-农药,920866,151
002813.SZ,汽车-汽车零部件-汽车电子电气系统,002813,33
002660.SZ,电子-消费电子-消费电子零部件及组装,002660,33
300321.SZ,基础化工-塑料制品-其他塑料制品,300321,33
002583.SZ,通信-通信设备-通信网络设备及器件,002583,33
000568.SZ,食品饮料-白酒-白酒Ⅲ,000568,33
300978.SZ,汽车-汽车零部件-车身附件及饰件,300978,33
300230.SZ,基础化工-塑料制品-其他塑料制品,300230,33
603879.SH,基础化工-塑料制品-合成树脂,603879,17
603787.SH,汽车-汽车服务及其他-其他运输设备,603787,17
600104.SH,汽车-汽车整车-乘用车,600104,17
300747.SZ,机械设备-自动化设备-激光设备,300747,33
000757.SZ,汽车-汽车服务及其他-汽车服务,000757,33
301587.SZ,电力设备-电池-锂电池,301587,33
688558.SH,机械设备-通用设备-机床工具,688558,17
300918.SZ,纺织服饰-纺织制造-其他纺织,300918,33
000983.SZ,煤炭-煤炭开采加工-煤炭开采,000983,33
603326.SH,轻工制造-家居用品-定制家居,603326,17
003016.SZ,纺织服饰-服装家纺-服装,003016,33
300810.SZ,国防军工-军工装备-航海装备,300810,33
300140.SZ,环保-环境治理-固废治理,300140,33
600776.SH,通信-通信设备-其他通信设备,600776,17
002544.SZ,通信-通信服务-通信工程及服务,002544,33
600616.SH,食品饮料-饮料制造-其他酒类,600616,17
688232.SH,计算机-软件开发-垂直应用软件,688232,17
002917.SZ,基础化工-化学制品-民爆用品,002917,33
603010.SH,基础化工-化学制品-其他化学制品,603010,17
002360.SZ,基础化工-化学制品-民爆用品,002360,33
002530.SZ,机械设备-通用设备-其他通用设备,002530,33
300277.SZ,电力设备-其他电源设备-其他电源设备Ⅲ,300277,33
300160.SZ,家用电器-白色家电-家电零部件,300160,33
605128.SH,汽车-汽车零部件-车身附件及饰件,605128,17
002273.SZ,电子-光学光电子-光学元件,002273,33
300074.SZ,计算机-软件开发-垂直应用软件,300074,33
002912.SZ,计算机-计算机设备-其他计算机设备,002912,33
002458.SZ,农林牧渔-养殖业-肉鸡养殖,002458,33
000726.SZ,纺织服饰-纺织制造-棉纺,000726,33
000735.SZ,农林牧渔-养殖业-生猪养殖,000735,33
000050.SZ,电子-光学光电子-面板,000050,33
002628.SZ,建筑装饰-建筑装饰-基础建设,002628,33
600819.SH,建筑材料-建筑材料-玻璃玻纤,600819,17
601828.SH,商贸零售-零售-商业物业经营,601828,17
300031.SZ,传媒-游戏-游戏Ⅲ,300031,33
300980.SZ,基础化工-塑料制品-其他塑料制品,300980,33
300770.SZ,传媒-文化传媒-电视广播,300770,33
300904.SZ,电力设备-风电设备-风电零部件,300904,33
002510.SZ,汽车-汽车零部件-其他汽车零部件,002510,33
300135.SZ,石油石化-石油加工贸易-石油加工,300135,33
688510.SH,国防军工-军工装备-航空装备,688510,17
002623.SZ,电力设备-光伏设备-光伏辅材,002623,33
300382.SZ,机械设备-专用设备-其他专用设备,300382,33
300973.SZ,食品饮料-食品加工制造-休闲食品,300973,33
603170.SH,食品饮料-食品加工制造-调味发酵品,603170,17
600615.SH,机械设备-专用设备-农用机械,600615,17
301600.SZ,计算机-计算机设备-其他计算机设备,301600,33
300626.SZ,电力设备-电机-电机Ⅲ,300626,33
300711.SZ,通信-通信设备-其他通信设备,300711,33
