所属同花顺行业,market_code,股票代码,code
公用事业-电力-新能源发电,17,601908.SH,601908
环保-环境治理-水务及水治理,33,002573.SZ,002573
汽车-汽车整车-乘用车,17,600104.SH,600104
电力设备-电网设备-电气自控设备,151,920556.BJ,920556
银行-银行-城商行,17,601838.SH,601838
电力设备-电池-电池化学品,33,301152.SZ,301152
机械设备-自动化设备-激光设备,17,688518.SH,688518
轻工制造-家居用品-成品家居,33,301061.SZ,301061
汽车-汽车零部件-车身附件及饰件,33,002048.SZ,002048
电力设备-光伏设备-光伏电池组件,17,688223.SH,688223
建筑装饰-建筑装饰-基础建设,33,002061.SZ,002061
基础化工-化学制品-有机硅,17,603260.SH,603260
交通运输-公路铁路运输-铁路运输,17,600125.SH,600125
环保-环境治理-固废治理,17,601033.SH,601033
电子-光学光电子-LED,33,002137.SZ,002137
电子-电子化学品-电子化学品Ⅲ,33,300684.SZ,300684
医药生物-化学制药-化学制剂,33,002675.SZ,002675
传媒-文化传媒-出版,17,601949.SH,601949
汽车-汽车整车-商用载客车,33,000957.SZ,000957
电子-光学光电子-面板,33,003019.SZ,003019
建筑装饰-建筑装饰-工程咨询服务,33,301091.SZ,301091
家用电器-小家电-小家电Ⅲ,33,002005.SZ,002005
有色金属-能源金属-锂,33,002460.SZ,002460
环保-环境治理-水务及水治理,33,300070.SZ,300070
汽车-汽车零部件-车身附件及饰件,17,600741.SH,600741
计算机-软件开发-横向通用软件,33,300369.SZ,300369
电力设备-风电设备-风电零部件,33,002531.SZ,002531
电子-光学光电子-光学元件,33,301421.SZ,301421
农林牧渔-养殖业-生猪养殖,17,605296.SH,605296
汽车-汽车零部件-底盘与发动机系统,33,301397.SZ,301397
建筑装饰-建筑装饰-房屋建设,17,600248.SH,600248
基础化工-化学制品-其他化学制品,33,300072.SZ,300072
建筑材料-建筑材料-玻璃玻纤,33,000012.SZ,000012
医药生物-医疗器械-医疗设备,151,920925.BJ,920925
医药生物-医疗服务-医疗研发外包,33,300683.SZ,300683
机械设备-通用设备-机床工具,17,601882.SH,601882
电子-其他电子-其他电子Ⅲ,33,300975.SZ,300975
机械设备-通用设备-仪器仪表,17,688583.SH,688583
公用事业-电力-火电,17,600780.SH,600780
电子-光学光电子-LED,33,002992.SZ,002992
电子-其他电子-其他电子Ⅲ,33,300184.SZ,300184
钢铁-钢铁-普钢,33,002110.SZ,002110
农林牧渔-种植业与林业-种子生产,33,000998.SZ,000998
电子-光学光电子-LED,33,002449.SZ,002449
计算机-IT服务-IT服务Ⅲ,22,603869.SH,603869
有色金属-工业金属-铝,33,300057.SZ,300057
通信-通信设备-通信线缆及配套,17,600487.SH,600487
公用事业-电力-电能综合服务,17,600310.SH,600310
公用事业-电力-水电,33,000993.SZ,000993
电力设备-风电设备-风电零部件,33,002487.SZ,002487
通信-通信服务-电信运营商,17,600050.SH,600050
交通运输-公路铁路运输-铁路运输,17,601333.SH,601333
商贸零售-互联网电商-互联网电商Ⅲ,17,600539.SH,600539
农林牧渔-种植业与林业-农业综合,33,002556.SZ,002556
汽车-汽车零部件-其他汽车零部件,33,300237.SZ,300237
基础化工-化学制品-其他化学制品,17,603010.SH,603010
汽车-汽车整车-商用载货车,17,600006.SH,600006
电子-光学光电子-面板,17,688055.SH,688055
国防军工-军工装备-航空装备,22,603261.SH,603261
医药生物-医疗器械-体外诊断,151,920009.BJ,920009
交通运输-公路铁路运输-铁路运输,33,000557.SZ,000557
银行-银行-城商行,17,600926.SH,600926
电子-消费电子-消费电子零部件及组装,33,002475.SZ,002475
电子-半导体-数字芯片设计,17,688802.SH,688802
计算机-软件开发-垂直应用软件,33,300096.SZ,300096
基础化工-农化制品-磷肥及磷化工,17,600141.SH,600141
电力设备-电池-电池化学品,17,688148.SH,688148
纺织服饰-服装家纺-服装,33,001234.SZ,001234
汽车-汽车零部件-汽车电子电气系统,33,002239.SZ,002239
银行-银行-城商行,17,601229.SH,601229
基础化工-化学原料-无机盐,17,600367.SH,600367
传媒-文化传媒-出版,17,600757.SH,600757
电子-光学光电子-面板,33,002217.SZ,002217
建筑材料-建筑材料-水泥,33,002302.SZ,002302
计算机-软件开发-横向通用软件,33,300352.SZ,300352
纺织服饰-服装家纺-服装,22,600107.SH,600107
电力设备-电池-其他电池,33,002580.SZ,002580
钢铁-钢铁-冶钢原料,33,001203.SZ,001203
机械设备-专用设备-其他专用设备,17,605259.SH,605259
电子-光学光电子-LED,33,300632.SZ,300632
电子-元件-被动元件,17,600563.SH,600563
建筑材料-建筑材料-水泥,17,600425.SH,600425
机械设备-通用设备-仪器仪表,151,920509.BJ,920509
汽车-汽车零部件-车身附件及饰件,17,603306.SH,603306
公用事业-电力-热力,17,600982.SH,600982
传媒-文化传媒-出版,33,000719.SZ,000719
房地产-房地产-住宅开发,33,000014.SZ,000014
通信-通信服务-通信应用增值服务,33,300383.SZ,300383
公用事业-燃气-燃气Ⅲ,151,920010.BJ,920010
建筑材料-建筑材料-其他建材,17,603737.SH,603737
基础化工-化学纤维-涤纶,33,000936.SZ,000936
农林牧渔-农产品加工-其他农产品加工,33,000930.SZ,000930
基础化工-化学制品-民爆用品,33,002360.SZ,002360
电子-元件-印制电路板,33,300903.SZ,300903
机械设备-专用设备-其他专用设备,33,001400.SZ,001400
医药生物-医疗器械-医疗耗材,17,688617.SH,688617
煤炭-煤炭开采加工-煤炭开采,17,600395.SH,600395
轻工制造-家居用品-文娱用品,17,605299.SH,605299
国防军工-军工装备-航空装备,33,300777.SZ,300777
医药生物-医疗器械-医疗耗材,17,688016.SH,688016
公用事业-电力-火电,33,000543.SZ,000543
公用事业-电力-火电,17,600863.SH,600863
基础化工-化学原料-其他化学原料,33,002469.SZ,002469
基础化工-农化制品-复合肥,33,000902.SZ,000902
公用事业-电力-热力,17,603071.SH,603071
农林牧渔-养殖业-生猪养殖,17,603477.SH,603477
电子-半导体-分立器件,17,600745.SH,600745
建筑材料-建筑材料-其他建材,33,301010.SZ,301010
建筑装饰-建筑装饰-工程咨询服务,33,301027.SZ,301027
电力设备-光伏设备-光伏电池组件,33,002056.SZ,002056
电子-元件-印制电路板,33,300964.SZ,300964
煤炭-煤炭开采加工-煤炭开采,17,600925.SH,600925
计算机-计算机设备-其他计算机设备,33,301589.SZ,301589
交通运输-物流-物流Ⅲ,17,603967.SH,603967
农林牧渔-种植业与林业-粮食种植,17,600598.SH,600598
基础化工-化学原料-其他化学原料,17,603227.SH,603227
医药生物-中药-中药Ⅲ,33,000989.SZ,000989
通信-通信设备-其他通信设备,33,300213.SZ,300213
通信-通信设备-通信终端及配件,33,003031.SZ,003031
电子-元件-印制电路板,17,605258.SH,605258
建筑装饰-建筑装饰-专业工程,151,920099.BJ,920099
家用电器-白色家电-冰洗,33,000521.SZ,000521
环保-环境治理-水务及水治理,33,301127.SZ,301127
电力设备-风电设备-风电零部件,17,603218.SH,603218
交通运输-港口航运-港口,17,601326.SH,601326
建筑装饰-建筑装饰-房屋建设,33,002761.SZ,002761
轻工制造-包装印刷-包装,151,920392.BJ,920392
电力设备-光伏设备-光伏电池组件,151,920770.BJ,920770
农林牧渔-养殖业-肉鸡养殖,33,300761.SZ,300761
社会服务-教育-教育Ⅲ,17,605098.SH,605098
有色金属-工业金属-铅锌,17,600497.SH,600497
煤炭-煤炭开采加工-煤炭开采,17,600348.SH,600348
机械设备-通用设备-磨具磨料,151,920725.BJ,920725
电子-电子化学品-电子化学品Ⅲ,17,688150.SH,688150
电子-半导体-模拟芯片设计,17,688508.SH,688508
医药生物-化学制药-原料药,33,300401.SZ,300401
基础化工-农化制品-氮肥,33,000731.SZ,000731
房地产-房地产-房地产服务,33,002285.SZ,002285
基础化工-化学制品-聚氨酯,17,600309.SH,600309
通信-通信设备-通信网络设备及器件,33,300308.SZ,300308
交通运输-公路铁路运输-高速公路,33,000900.SZ,000900
公用事业-燃气-燃气Ⅲ,17,601139.SH,601139
计算机-软件开发-垂直应用软件,33,300365.SZ,300365
社会服务-旅游及酒店-人工景点,17,600593.SH,600593
煤炭-煤炭开采加工-煤炭开采,33,000937.SZ,000937
美容护理-美容护理-个护用品,33,003006.SZ,003006
公用事业-电力-电能综合服务,17,688248.SH,688248
基础化工-塑料制品-膜材料,33,002632.SZ,002632
计算机-软件开发-垂直应用软件,17,603990.SH,603990
机械设备-自动化设备-工控设备,17,688125.SH,688125
基础化工-塑料制品-膜材料,33,002263.SZ,002263
食品饮料-食品加工制造-预加工食品,17,603345.SH,603345
有色金属-能源金属-镍,151,920914.BJ,920914
基础化工-化学制品-氟化工,17,605020.SH,605020
机械设备-轨交设备-轨交设备Ⅲ,151,920027.BJ,920027
基础化工-农化制品-农药,33,002250.SZ,002250
公用事业-电力-火电,33,000539.SZ,000539
机械设备-自动化设备-其他自动化设备,33,301568.SZ,301568
食品饮料-饮料制造-软饮料,33,000523.SZ,000523
银行-银行-城商行,17,600928.SH,600928
煤炭-煤炭开采加工-煤炭开采,17,601225.SH,601225
交通运输-物流-物流Ⅲ,17,600603.SH,600603
电子-光学光电子-光学元件,33,002808.SZ,002808
基础化工-化学制品-其他化学制品,33,001358.SZ,001358
电力设备-光伏设备-逆变器,33,300827.SZ,300827
社会服务-其他社会服务-专业服务,151,920753.BJ,920753
传媒-文化传媒-出版,17,601801.SH,601801
医药生物-中药-中药Ⅲ,17,603139.SH,603139
社会服务-旅游及酒店-餐饮,33,002306.SZ,002306
轻工制造-造纸-造纸Ⅲ,17,600103.SH,600103
传媒-文化传媒-出版,17,601019.SH,601019
交通运输-公路铁路运输-高速公路,17,601518.SH,601518
石油石化-油气开采及服务-油服工程,17,601808.SH,601808
电力设备-电池-锂电池,33,001283.SZ,001283
机械设备-专用设备-其他专用设备,17,600520.SH,600520
汽车-汽车服务及其他-其他运输设备,33,301322.SZ,301322
医药生物-医疗器械-医疗耗材,33,300677.SZ,300677
农林牧渔-种植业与林业-其他种植业,33,300970.SZ,300970
传媒-文化传媒-出版,33,300788.SZ,300788
非银金融-证券-证券Ⅲ,17,601696.SH,601696
农林牧渔-农产品加工-水产饲料,33,002311.SZ,002311
电力设备-光伏设备-光伏电池组件,17,688429.SH,688429
机械设备-自动化设备-工控设备,17,603275.SH,603275
机械设备-专用设备-能源及重型设备,17,600582.SH,600582
基础化工-化学纤维-氨纶,33,000949.SZ,000949
医药生物-医疗器械-医疗耗材,151,920050.BJ,920050
房地产-房地产-住宅开发,33,002208.SZ,002208
农林牧渔-农产品加工-畜禽饲料,33,002100.SZ,002100
电子-光学光电子-光学元件,17,688079.SH,688079
电力设备-光伏设备-光伏加工设备,17,603396.SH,603396
纺织服饰-服装家纺-家纺,17,603365.SH,603365
商贸零售-零售-商业物业经营,33,000061.SZ,000061
环保-环境治理-固废治理,33,301109.SZ,301109
银行-银行-股份制银行,17,601166.SH,601166
电子-半导体-数字芯片设计,33,001309.SZ,001309
机械设备-通用设备-金属制品,33,301559.SZ,301559
公用事业-电力-电能综合服务,17,600116.SH,600116
煤炭-煤炭开采加工-焦炭加工,17,601015.SH,601015
基础化工-化学制品-其他化学制品,151,920471.BJ,920471
轻工制造-家居用品-瓷砖地板,33,002162.SZ,002162
家用电器-白色家电-冰洗,17,600690.SH,600690
轻工制造-家居用品-文娱用品,33,002899.SZ,002899
电力设备-电池-锂电池,17,688567.SH,688567
公用事业-电力-火电,17,600023.SH,600023
有色金属-能源金属-锂,33,002466.SZ,002466
银行-银行-城商行,17,601963.SH,601963
食品饮料-白酒-白酒Ⅲ,33,000596.SZ,000596
房地产-房地产-住宅开发,33,000090.SZ,000090
轻工制造-造纸-造纸Ⅲ,17,603733.SH,603733
非银金融-多元金融-多元金融Ⅲ,17,600901.SH,600901
轻工制造-包装印刷-包装,151,920121.BJ,920121
基础化工-化学制品-其他化学制品,17,603255.SH,603255
医药生物-中药-中药Ⅲ,17,600535.SH,600535
电力设备-电池-锂电专用设备,33,301325.SZ,301325
基础化工-化学原料-其他化学原料,17,600423.SH,600423
交通运输-港口航运-港口,17,600717.SH,600717
电子-消费电子-消费电子零部件及组装,33,002055.SZ,002055
医药生物-医疗服务-医院,22,600568.SH,600568
环保-环境治理-水务及水治理,17,601368.SH,601368
电力设备-电网设备-输变电设备,33,301012.SZ,301012
食品饮料-饮料制造-其他酒类,17,600084.SH,600084
基础化工-农化制品-磷肥及磷化工,33,300505.SZ,300505
基础化工-农化制品-磷肥及磷化工,17,600078.SH,600078
机械设备-专用设备-能源及重型设备,33,002730.SZ,002730
煤炭-煤炭开采加工-煤炭开采,17,601699.SH,601699
基础化工-化学制品-涂料油墨,17,603823.SH,603823
电力设备-电池-电池化学品,17,688116.SH,688116
通信-通信服务-电信运营商,17,600941.SH,600941
计算机-IT服务-IT服务Ⅲ,33,000938.SZ,000938
电力设备-电池-锂电专用设备,17,603032.SH,603032
有色金属-工业金属-铜,33,002203.SZ,002203
基础化工-化学制品-食品及饲料添加剂,17,603020.SH,603020
电子-半导体-数字芯片设计,17,603316.SH,603316
农林牧渔-种植业与林业-农业综合,33,300021.SZ,300021
农林牧渔-养殖业-生猪养殖,33,300498.SZ,300498
电力设备-光伏设备-光伏电池组件,17,601012.SH,601012
汽车-汽车零部件-车身附件及饰件,17,600660.SH,600660
建筑装饰-建筑装饰-基础建设,17,601186.SH,601186
环保-环境治理-综合环境治理,33,300187.SZ,300187
公用事业-电力-新能源发电,33,000862.SZ,000862
环保-环保设备-环保设备Ⅲ,33,300105.SZ,300105
电子-消费电子-消费电子零部件及组装,151,920346.BJ,920346
医药生物-生物制品-其他生物制品,151,920047.BJ,920047
汽车-汽车零部件-底盘与发动机系统,33,002590.SZ,002590
银行-银行-股份制银行,17,601818.SH,601818
银行-银行-国有大型银行,17,601939.SH,601939
轻工制造-家居用品-定制家居,33,300749.SZ,300749
房地产-房地产-住宅开发,17,600606.SH,600606
建筑装饰-建筑装饰-基础建设,17,601800.SH,601800
基础化工-化学制品-其他化学制品,33,300405.SZ,300405
电力设备-光伏设备-光伏辅材,33,002623.SZ,002623
机械设备-自动化设备-工控设备,33,002957.SZ,002957
国防军工-军工电子-军工电子Ⅲ,22,688511.SH,688511
房地产-房地产-商业地产,17,600724.SH,600724
交通运输-物流-物流Ⅲ,33,002468.SZ,002468
有色金属-工业金属-铅锌,151,920634.BJ,920634
医药生物-化学制药-原料药,33,002099.SZ,002099
计算机-计算机设备-安防设备,33,301330.SZ,301330
建筑材料-建筑材料-玻璃玻纤,17,601112.SH,601112
农林牧渔-种植业与林业-其他种植业,33,300511.SZ,300511
机械设备-通用设备-金属制品,33,301309.SZ,301309
电力设备-其他电源设备-其他电源设备Ⅲ,33,301516.SZ,301516
电力设备-电池-电池化学品,33,000009.SZ,000009
机械设备-自动化设备-其他自动化设备,33,301029.SZ,301029
电子-消费电子-消费电子零部件及组装,33,002925.SZ,002925
电子-消费电子-消费电子零部件及组装,33,002947.SZ,002947
电子-元件-印制电路板,17,688655.SH,688655
传媒-文化传媒-广告营销,33,002027.SZ,002027
机械设备-专用设备-印刷包装机械,151,920553.BJ,920553
石油石化-石油加工贸易-石油加工,33,000819.SZ,000819
电力设备-电网设备-输变电设备,33,000533.SZ,000533
社会服务-其他社会服务-专业服务,151,920122.BJ,920122
电子-光学光电子-面板,33,300088.SZ,300088
轻工制造-造纸-造纸Ⅲ,17,600567.SH,600567
机械设备-专用设备-能源及重型设备,33,300092.SZ,300092
电子-元件-印制电路板,33,002938.SZ,002938
美容护理-美容护理-化妆品,33,002243.SZ,002243
机械设备-工程机械-工程机械Ⅲ,151,920101.BJ,920101
基础化工-橡胶制品-其他橡胶制品,33,300767.SZ,300767
交通运输-公路铁路运输-铁路运输,33,001213.SZ,001213
环保-环境治理-综合环境治理,33,300355.SZ,300355
医药生物-化学制药-化学制剂,33,300199.SZ,300199
环保-环境治理-固废治理,33,002034.SZ,002034
纺织服饰-服装家纺-鞋帽及其他,17,603558.SH,603558
基础化工-农化制品-磷肥及磷化工,33,002312.SZ,002312
石油石化-石油加工贸易-石油加工,17,601857.SH,601857
汽车-汽车整车-商用载货车,33,000550.SZ,000550
电力设备-电池-锂电池,17,600478.SH,600478
机械设备-自动化设备-其他自动化设备,151,920260.BJ,920260
公用事业-电力-新能源发电,33,000155.SZ,000155
机械设备-通用设备-其他通用设备,151,920662.BJ,920662
汽车-汽车零部件-底盘与发动机系统,17,603596.SH,603596
建筑装饰-建筑装饰-基础建设,33,000498.SZ,000498
基础化工-化学纤维-涤纶,33,002206.SZ,002206
电子-光学光电子-LED,33,000541.SZ,000541
石油石化-石油加工贸易-油品石化贸易,33,000554.SZ,000554
轻工制造-家居用品-文娱用品,33,301011.SZ,301011
环保-环境治理-综合环境治理,17,600133.SH,600133
基础化工-橡胶制品-炭黑,33,002753.SZ,002753
轻工制造-包装印刷-包装,33,002846.SZ,002846
机械设备-通用设备-仪器仪表,33,300897.SZ,300897
通信-通信设备-通信线缆及配套,17,600105.SH,600105
银行-银行-国有大型银行,17,601398.SH,601398
基础化工-塑料制品-改性塑料,33,300995.SZ,300995
建筑材料-建筑材料-水泥,33,000877.SZ,000877
交通运输-机场航运-机场,33,000089.SZ,000089
公用事业-电力-新能源发电,33,002616.SZ,002616
农林牧渔-种植业与林业-种子生产,33,002041.SZ,002041
交通运输-港口航运-港口,17,601228.SH,601228
计算机-软件开发-垂直应用软件,33,300033.SZ,300033
房地产-房地产-住宅开发,17,600208.SH,600208
医药生物-医疗服务-医院,33,301239.SZ,301239
汽车-汽车服务及其他-其他运输设备,33,000913.SZ,000913
电子-光学光电子-面板,17,600884.SH,600884
电子-其他电子-其他电子Ⅲ,17,688103.SH,688103
机械设备-专用设备-能源及重型设备,17,603391.SH,603391
基础化工-农化制品-农药,33,002734.SZ,002734
美容护理-美容护理-个护用品,33,002511.SZ,002511
机械设备-工程机械-工程机械Ⅲ,17,688425.SH,688425
钢铁-钢铁-普钢,33,000717.SZ,000717
公用事业-电力-新能源发电,33,002053.SZ,002053
基础化工-化学制品-其他化学制品,22,603822.SH,603822
建筑装饰-建筑装饰-装饰园林,33,002081.SZ,002081
机械设备-自动化设备-其他自动化设备,33,301200.SZ,301200
电力设备-风电设备-风电整机,17,688660.SH,688660
银行-银行-农商行,33,002839.SZ,002839
电力设备-电池-电池化学品,17,688707.SH,688707
电力设备-光伏设备-硅料硅片,17,688303.SH,688303
环保-环境治理-水务及水治理,17,600461.SH,600461
传媒-游戏-游戏Ⅲ,33,002555.SZ,002555
医药生物-医疗器械-医疗设备,33,300753.SZ,300753
机械设备-通用设备-磨具磨料,33,300700.SZ,300700
电子-电子化学品-电子化学品Ⅲ,33,002741.SZ,002741
银行-银行-股份制银行,17,600000.SH,600000
建筑装饰-建筑装饰-装饰园林,22,600193.SH,600193
汽车-汽车零部件-车身附件及饰件,151,920168.BJ,920168
银行-银行-股份制银行,17,601998.SH,601998
银行-银行-农商行,33,002807.SZ,002807
电力设备-光伏设备-光伏辅材,151,920007.BJ,920007
电子-消费电子-消费电子零部件及组装,33,002866.SZ,002866
交通运输-港口航运-港口,17,601298.SH,601298
房地产-房地产-住宅开发,17,600791.SH,600791
环保-环境治理-水务及水治理,33,000544.SZ,000544
传媒-文化传媒-出版,17,601098.SH,601098
基础化工-农化制品-农药,17,603585.SH,603585
基础化工-塑料制品-其他塑料制品,17,688087.SH,688087
有色金属-工业金属-铝,17,600888.SH,600888
汽车-汽车零部件-底盘与发动机系统,33,301667.SZ,301667
电子-半导体-半导体设备,33,002371.SZ,002371
农林牧渔-种植业与林业-种子生产,33,300189.SZ,300189
电力设备-电池-电池化学品,17,688005.SH,688005
房地产-房地产-住宅开发,17,600376.SH,600376
机械设备-专用设备-其他专用设备,33,002833.SZ,002833
公用事业-电力-水电,33,000722.SZ,000722
机械设备-自动化设备-工控设备,33,002334.SZ,002334
基础化工-农化制品-农药,33,002942.SZ,002942
交通运输-港口航运-港口,33,000507.SZ,000507
电力设备-电网设备-线缆部件及其他,151,920018.BJ,920018
机械设备-自动化设备-工控设备,17,603583.SH,603583
基础化工-农化制品-农药,33,002391.SZ,002391
房地产-房地产-住宅开发,17,600162.SH,600162
环保-环境治理-综合环境治理,33,300197.SZ,300197
社会服务-其他社会服务-专业服务,151,920208.BJ,920208
汽车-汽车零部件-轮胎轮毂,151,920020.BJ,920020
交通运输-物流-物流Ⅲ,17,600180.SH,600180
医药生物-医疗器械-医疗耗材,151,920180.BJ,920180
银行-银行-城商行,17,601665.SH,601665
交通运输-公路铁路运输-高速公路,17,600033.SH,600033
食品饮料-食品加工制造-其他食品,22,600381.SH,600381
机械设备-通用设备-磨具磨料,33,300554.SZ,300554
建筑材料-建筑材料-水泥,17,601992.SH,601992
轻工制造-家居用品-其他家居用品,33,001216.SZ,001216
计算机-计算机设备-安防设备,33,002415.SZ,002415
电力设备-电池-锂电池,33,301217.SZ,301217
机械设备-专用设备-其他专用设备,151,920717.BJ,920717
机械设备-工程机械-工程机械Ⅲ,151,920174.BJ,920174
基础化工-化学制品-民爆用品,33,002497.SZ,002497
房地产-房地产-住宅开发,17,600064.SH,600064
公用事业-电力-火电,17,600575.SH,600575
电子-光学光电子-面板,33,000100.SZ,000100
电力设备-电池-锂电池,17,600152.SH,600152
电力设备-电机-电机Ⅲ,33,002576.SZ,002576
家用电器-白色家电-空调,33,000333.SZ,000333
电子-消费电子-消费电子零部件及组装,151,920357.BJ,920357
交通运输-公路铁路运输-高速公路,33,000828.SZ,000828
电子-元件-印制电路板,151,920060.BJ,920060
基础化工-塑料制品-改性塑料,33,002886.SZ,002886
基础化工-农化制品-复合肥,33,002538.SZ,002538
电力设备-光伏设备-光伏辅材,17,603628.SH,603628
纺织服饰-纺织制造-其他纺织,17,603055.SH,603055
机械设备-专用设备-其他专用设备,33,002837.SZ,002837
电子-元件-被动元件,151,920981.BJ,920981
房地产-房地产-住宅开发,33,000620.SZ,000620
纺织服饰-服装家纺-家纺,33,002327.SZ,002327
农林牧渔-养殖业-其他养殖,17,600965.SH,600965
电力设备-电网设备-输变电设备,17,600468.SH,600468
轻工制造-包装印刷-包装,33,000659.SZ,000659
电子-消费电子-消费电子零部件及组装,17,605277.SH,605277
有色金属-小金属-其他小金属,33,002978.SZ,002978
社会服务-教育-教育Ⅲ,33,300338.SZ,300338
电力设备-电池-锂电池,33,301587.SZ,301587
建筑装饰-建筑装饰-专业工程,33,000928.SZ,000928
银行-银行-国有大型银行,17,601658.SH,601658
基础化工-化学原料-其他化学原料,33,301069.SZ,301069
汽车-汽车零部件-底盘与发动机系统,33,002363.SZ,002363
有色金属-小金属-其他小金属,33,002149.SZ,002149
纺织服饰-纺织制造-印染,17,600987.SH,600987
交通运输-公路铁路运输-高速公路,17,600548.SH,600548
传媒-游戏-游戏Ⅲ,33,300043.SZ,300043
通信-通信服务-通信工程及服务,33,300310.SZ,300310
基础化工-农化制品-农药,33,301665.SZ,301665
银行-银行-股份制银行,17,601916.SH,601916
电力设备-光伏设备-光伏电池组件,151,920985.BJ,920985
基础化工-塑料制品-改性塑料,33,002324.SZ,002324
电子-其他电子-其他电子Ⅲ,33,301031.SZ,301031
基础化工-非金属材料-非金属材料Ⅲ,151,920719.BJ,920719
电力设备-电网设备-线缆部件及其他,17,603897.SH,603897
计算机-软件开发-垂直应用软件,17,688109.SH,688109
交通运输-物流-物流Ⅲ,17,600057.SH,600057
汽车-汽车零部件-汽车电子电气系统,33,002920.SZ,002920
煤炭-煤炭开采加工-煤炭开采,17,600758.SH,600758
医药生物-化学制药-原料药,33,300267.SZ,300267
交通运输-物流-物流Ⅲ,33,300873.SZ,300873
电力设备-电池-锂电池,17,600241.SH,600241
交通运输-公路铁路运输-高速公路,17,600020.SH,600020
基础化工-化学原料-氯碱,33,000635.SZ,000635
银行-银行-农商行,33,002958.SZ,002958
医药生物-医疗器械-医疗设备,33,300633.SZ,300633
石油石化-石油加工贸易-石油加工,33,000698.SZ,000698
纺织服饰-服装家纺-服装,33,002875.SZ,002875
基础化工-农化制品-农药,33,300804.SZ,300804
计算机-计算机设备-安防设备,151,920976.BJ,920976
农林牧渔-农产品加工-其他农产品加工,33,300138.SZ,300138
机械设备-通用设备-金属制品,151,920510.BJ,920510
电力设备-电网设备-线缆部件及其他,33,002882.SZ,002882
电子-光学光电子-面板,33,002106.SZ,002106
国防军工-军工电子-军工电子Ⅲ,17,688629.SH,688629
基础化工-化学原料-其他化学原料,151,920489.BJ,920489
机械设备-通用设备-金属制品,17,688257.SH,688257
综合-综合-综合Ⅲ,33,000652.SZ,000652
建筑装饰-建筑装饰-工程咨询服务,33,300284.SZ,300284
计算机-计算机设备-安防设备,33,003004.SZ,003004
轻工制造-造纸-造纸Ⅲ,17,600308.SH,600308
机械设备-通用设备-制冷空调设备,33,301252.SZ,301252
医药生物-中药-中药Ⅲ,17,600329.SH,600329
公用事业-电力-水电,17,600674.SH,600674
轻工制造-家居用品-成品家居,17,603848.SH,603848
汽车-汽车零部件-车身附件及饰件,151,920187.BJ,920187
计算机-IT服务-IT服务Ⅲ,33,300339.SZ,300339
电子-半导体-模拟芯片设计,17,688512.SH,688512
社会服务-旅游及酒店-自然景点,33,000430.SZ,000430
公用事业-电力-水电,33,002039.SZ,002039
电子-光学光电子-LED,33,300708.SZ,300708
交通运输-物流-物流Ⅲ,151,920351.BJ,920351
医药生物-医疗器械-体外诊断,17,603392.SH,603392
石油石化-油气开采及服务-油气开采,17,600759.SH,600759
计算机-IT服务-IT服务Ⅲ,17,688787.SH,688787
交通运输-港口航运-港口,17,601000.SH,601000
机械设备-通用设备-仪器仪表,151,920651.BJ,920651
银行-银行-城商行,17,601169.SH,601169
建筑装饰-建筑装饰-基础建设,17,600820.SH,600820
建筑装饰-建筑装饰-房屋建设,17,600939.SH,600939
电子-光学光电子-面板,33,000725.SZ,000725
食品饮料-食品加工制造-肉制品,33,000895.SZ,000895
食品饮料-食品加工制造-其他食品,33,002626.SZ,002626
通信-通信设备-通信线缆及配套,33,300913.SZ,300913
医药生物-中药-中药Ⅲ,17,600572.SH,600572
煤炭-煤炭开采加工-煤炭开采,17,600508.SH,600508
食品饮料-饮料制造-乳品,33,300915.SZ,300915
电力设备-风电设备-风电零部件,33,300904.SZ,300904
商贸零售-零售-百货零售,33,000564.SZ,000564
汽车-汽车零部件-其他汽车零部件,33,002997.SZ,002997
电力设备-电网设备-线缆部件及其他,33,002953.SZ,002953
基础化工-化学制品-纺织化学用品,17,603188.SH,603188
电力设备-光伏设备-光伏辅材,17,603806.SH,603806
交通运输-物流-物流Ⅲ,17,600704.SH,600704
通信-通信设备-通信网络设备及器件,33,301307.SZ,301307
公用事业-燃气-燃气Ⅲ,17,600803.SH,600803
美容护理-美容护理-化妆品,17,600315.SH,600315
电子-消费电子-消费电子零部件及组装,33,002993.SZ,002993
汽车-汽车零部件-其他汽车零部件,17,605319.SH,605319
交通运输-物流-物流Ⅲ,17,603117.SH,603117
汽车-汽车零部件-底盘与发动机系统,33,002806.SZ,002806
国防军工-军工电子-军工电子Ⅲ,33,300726.SZ,300726
家用电器-黑色家电-其他黑色家电,33,000810.SZ,000810
电力设备-电池-锂电专用设备,33,300619.SZ,300619
电力设备-风电设备-风电零部件,33,300185.SZ,300185
医药生物-生物制品-其他生物制品,33,301080.SZ,301080
银行-银行-国有大型银行,17,601328.SH,601328
计算机-软件开发-垂直应用软件,33,300468.SZ,300468
食品饮料-食品加工制造-调味发酵品,17,600298.SH,600298
交通运输-公路铁路运输-高速公路,33,000429.SZ,000429
通信-通信设备-通信网络设备及器件,33,300134.SZ,300134
基础化工-塑料制品-改性塑料,33,301538.SZ,301538
石油石化-油气开采及服务-油服工程,33,002828.SZ,002828
交通运输-港口航运-港口,33,000088.SZ,000088
银行-银行-城商行,33,001227.SZ,001227
基础化工-化学制品-其他化学制品,17,603181.SH,603181
