code,market_code,股票代码,所属同花顺行业
601456,17,601456.SH,非银金融-证券-证券Ⅲ
603326,17,603326.SH,轻工制造-家居用品-定制家居
600265,22,600265.SH,农林牧渔-种植业与林业-林业
002543,33,002543.SZ,家用电器-厨卫电器-厨卫电器Ⅲ
301616,33,301616.SZ,机械设备-通用设备-其他通用设备
300015,33,300015.SZ,医药生物-医疗服务-医院
603527,17,603527.SH,有色金属-工业金属-铜
002736,33,002736.SZ,非银金融-证券-证券Ⅲ
301110,33,301110.SZ,商贸零售-互联网电商-互联网电商Ⅲ
603639,17,603639.SH,基础化工-农化制品-农药
601696,17,601696.SH,非银金融-证券-证券Ⅲ
001219,33,001219.SZ,食品饮料-食品加工制造-休闲食品
605098,17,605098.SH,社会服务-教育-教育Ⅲ
601881,17,601881.SH,非银金融-证券-证券Ⅲ
001314,33,001314.SZ,电子-消费电子-消费电子零部件及组装
600521,17,600521.SH,医药生物-化学制药-化学制剂
301099,33,301099.SZ,电子-其他电子-其他电子Ⅲ
603166,17,603166.SH,汽车-汽车零部件-底盘与发动机系统
002732,33,002732.SZ,食品饮料-饮料制造-乳品
001279,33,001279.SZ,轻工制造-包装印刷-印刷
601021,17,601021.SH,交通运输-机场航运-航空运输
301429,33,301429.SZ,建筑材料-建筑材料-其他建材
603180,17,603180.SH,轻工制造-家居用品-定制家居
301197,33,301197.SZ,机械设备-通用设备-仪器仪表
603072,17,603072.SH,有色金属-金属新材料-磁性材料
300059,33,300059.SZ,非银金融-证券-证券Ⅲ
920504,151,920504.BJ,医药生物-医疗器械-医疗设备
000538,33,000538.SZ,医药生物-中药-中药Ⅲ
688443,17,688443.SH,医药生物-生物制品-其他生物制品
603629,17,603629.SH,电子-消费电子-消费电子零部件及组装
688345,17,688345.SH,电力设备-电池-锂电池
300850,33,300850.SZ,电力设备-风电设备-风电零部件
002384,33,002384.SZ,电子-元件-印制电路板
600720,17,600720.SH,建筑装饰-建筑装饰-工程咨询服务
003013,33,003013.SZ,建筑装饰-建筑装饰-工程咨询服务
002140,33,002140.SZ,建筑装饰-建筑装饰-专业工程
300155,33,300155.SZ,计算机-计算机设备-安防设备
000498,33,000498.SZ,建筑装饰-建筑装饰-基础建设
002060,33,002060.SZ,建筑装饰-建筑装饰-基础建设
600512,17,600512.SH,建筑装饰-建筑装饰-基础建设
002133,33,002133.SZ,房地产-房地产-住宅开发
600340,17,600340.SH,房地产-房地产-产业地产
600683,17,600683.SH,房地产-房地产-住宅开发
000800,33,000800.SZ,汽车-汽车整车-商用载货车
605001,17,605001.SH,机械设备-轨交设备-轨交设备Ⅲ
000586,33,000586.SZ,通信-通信设备-通信线缆及配套
688425,17,688425.SH,机械设备-工程机械-工程机械Ⅲ
000607,33,000607.SZ,传媒-文化传媒-广告营销
603729,17,603729.SH,传媒-文化传媒-广告营销
002696,33,002696.SZ,农林牧渔-农产品加工-水产饲料
000570,33,000570.SZ,机械设备-通用设备-其他通用设备
301267,33,301267.SZ,医药生物-医疗服务-医院
600169,22,600169.SH,机械设备-专用设备-能源及重型设备
600499,17,600499.SH,机械设备-专用设备-其他专用设备
600892,22,600892.SH,传媒-游戏-游戏Ⅲ
002749,33,002749.SZ,基础化工-农化制品-农药
300575,33,300575.SZ,基础化工-农化制品-农药
000020,33,000020.SZ,电子-光学光电子-面板
301106,33,301106.SZ,电子-光学光电子-面板
002700,33,002700.SZ,公用事业-燃气-燃气Ⅲ
600917,17,600917.SH,公用事业-燃气-燃气Ⅲ
600704,17,600704.SH,交通运输-物流-物流Ⅲ
603056,17,603056.SH,交通运输-物流-物流Ⅲ
000557,33,000557.SZ,交通运输-公路铁路运输-铁路运输
600020,17,600020.SH,交通运输-公路铁路运输-高速公路
601518,17,601518.SH,交通运输-公路铁路运输-高速公路
600258,17,600258.SH,社会服务-旅游及酒店-酒店
603798,17,603798.SH,石油石化-石油加工贸易-石油加工
300839,33,300839.SZ,石油石化-石油加工贸易-石油加工
600538,17,600538.SH,医药生物-医疗器械-体外诊断
000055,33,000055.SZ,建筑材料-建筑材料-其他建材
603616,17,603616.SH,建筑材料-建筑材料-水泥
605006,17,605006.SH,建筑材料-建筑材料-玻璃玻纤
002495,33,002495.SZ,食品饮料-食品加工制造-调味发酵品
603866,17,603866.SH,食品饮料-食品加工制造-休闲食品
300301,33,300301.SZ,电子-光学光电子-LED
600300,17,600300.SH,食品饮料-饮料制造-软饮料
000543,33,000543.SZ,公用事业-电力-火电
000791,33,000791.SZ,公用事业-电力-火电
000966,33,000966.SZ,公用事业-电力-火电
600396,17,600396.SH,公用事业-电力-火电
000601,33,000601.SZ,公用事业-电力-水电
600886,17,600886.SH,公用事业-电力-水电
600025,17,600025.SH,公用事业-电力-水电
688177,17,688177.SH,医药生物-生物制品-其他生物制品
600316,17,600316.SH,国防军工-军工装备-航空装备
600371,17,600371.SH,农林牧渔-种植业与林业-种子生产
002434,33,002434.SZ,汽车-汽车零部件-底盘与发动机系统
002806,33,002806.SZ,汽车-汽车零部件-底盘与发动机系统
601058,17,601058.SH,汽车-汽车零部件-轮胎轮毂
301133,33,301133.SZ,汽车-汽车零部件-车身附件及饰件
000404,33,000404.SZ,家用电器-白色家电-家电零部件
600016,17,600016.SH,银行-银行-股份制银行
601328,17,601328.SH,银行-银行-国有大型银行
002936,33,002936.SZ,银行-银行-城商行
001227,33,001227.SZ,银行-银行-城商行
002864,33,002864.SZ,医药生物-中药-中药Ⅲ
600116,17,600116.SH,公用事业-电力-电能综合服务
600310,17,600310.SH,公用事业-电力-电能综合服务
600483,17,600483.SH,公用事业-电力-电能综合服务
300225,33,300225.SZ,基础化工-化学制品-涂料油墨
002084,33,002084.SZ,轻工制造-家居用品-其他家居用品
001368,33,001368.SZ,轻工制造-家居用品-文娱用品
000659,33,000659.SZ,轻工制造-包装印刷-包装
000513,33,000513.SZ,医药生物-化学制药-化学制剂
688513,17,688513.SH,医药生物-化学制药-化学制剂
002500,33,002500.SZ,非银金融-证券-证券Ⅲ
600109,17,600109.SH,非银金融-证券-证券Ⅲ
600369,17,600369.SH,非银金融-证券-证券Ⅲ
002939,33,002939.SZ,非银金融-证券-证券Ⅲ
601990,17,601990.SH,非银金融-证券-证券Ⅲ
002469,33,002469.SZ,基础化工-化学原料-其他化学原料
600328,17,600328.SH,基础化工-化学原料-无机盐
600423,17,600423.SH,基础化工-化学原料-其他化学原料
603227,17,603227.SH,基础化工-化学原料-其他化学原料
601568,17,601568.SH,基础化工-化学原料-氯碱
002802,33,002802.SZ,基础化工-化学制品-其他化学制品
300107,33,300107.SZ,基础化工-化学制品-纺织化学用品
600352,17,600352.SH,基础化工-化学制品-纺织化学用品
301618,33,301618.SZ,基础化工-化学制品-纺织化学用品
000717,33,000717.SZ,钢铁-钢铁-普钢
600231,17,600231.SH,钢铁-钢铁-普钢
600569,17,600569.SH,钢铁-钢铁-普钢
600738,17,600738.SH,商贸零售-零售-商业物业经营
300187,33,300187.SZ,环保-环境治理-综合环境治理
600217,17,600217.SH,环保-环境治理-固废治理
002837,33,002837.SZ,机械设备-专用设备-其他专用设备
301283,33,301283.SZ,基础化工-化学制品-其他化学制品
002149,33,002149.SZ,有色金属-小金属-其他小金属
301299,33,301299.SZ,传媒-文化传媒-数字媒体
301236,33,301236.SZ,计算机-IT服务-IT服务Ⅲ
301065,33,301065.SZ,医药生物-化学制药-原料药
002824,33,002824.SZ,有色金属-工业金属-铝
301288,33,301288.SZ,环保-环保设备-环保设备Ⅲ
688065,17,688065.SH,基础化工-化学制品-其他化学制品
002884,33,002884.SZ,机械设备-通用设备-其他通用设备
601059,17,601059.SH,非银金融-证券-证券Ⅲ
688661,17,688661.SH,电子-消费电子-消费电子零部件及组装
605566,17,605566.SH,基础化工-化学制品-纺织化学用品
002949,33,002949.SZ,建筑装饰-建筑装饰-工程咨询服务
300657,33,300657.SZ,电子-元件-印制电路板
600550,17,600550.SH,电力设备-电网设备-输变电设备
301118,33,301118.SZ,基础化工-化学原料-其他化学原料
600900,17,600900.SH,公用事业-电力-水电
301199,33,301199.SZ,机械设备-自动化设备-机器人
002910,33,002910.SZ,食品饮料-饮料制造-乳品
603719,17,603719.SH,食品饮料-食品加工制造-休闲食品
300270,33,300270.SZ,计算机-计算机设备-安防设备
605567,17,605567.SH,食品饮料-食品加工制造-肉制品
002791,33,002791.SZ,建筑材料-建筑材料-其他建材
300970,33,300970.SZ,农林牧渔-种植业与林业-其他种植业
603020,17,603020.SH,基础化工-化学制品-食品及饲料添加剂
000828,33,000828.SZ,交通运输-公路铁路运输-高速公路
603121,17,603121.SH,汽车-汽车零部件-底盘与发动机系统
688557,17,688557.SH,机械设备-通用设备-其他通用设备
601233,17,601233.SH,基础化工-化学纤维-涤纶
603027,17,603027.SH,食品饮料-食品加工制造-调味发酵品
688398,17,688398.SH,基础化工-化学制品-其他化学制品
300865,33,300865.SZ,机械设备-专用设备-能源及重型设备
601798,17,601798.SH,机械设备-专用设备-能源及重型设备
603707,17,603707.SH,医药生物-化学制药-化学制剂
605289,17,605289.SH,建筑装饰-建筑装饰-装饰园林
603273,17,603273.SH,机械设备-工程机械-工程机械Ⅲ
688076,22,688076.SH,医药生物-化学制药-原料药
002861,33,002861.SZ,电子-消费电子-消费电子零部件及组装
300829,33,300829.SZ,基础化工-化学制品-食品及饲料添加剂
002691,33,002691.SZ,机械设备-专用设备-能源及重型设备
600645,17,600645.SH,医药生物-医疗器械-体外诊断
688683,17,688683.SH,电子-电子化学品-电子化学品Ⅲ
688077,17,688077.SH,有色金属-金属新材料-磁性材料
300915,33,300915.SZ,食品饮料-饮料制造-乳品
601066,17,601066.SH,非银金融-证券-证券Ⅲ
920112,151,920112.BJ,机械设备-专用设备-其他专用设备
603124,17,603124.SH,有色金属-金属新材料-其他金属新材料
300748,33,300748.SZ,有色金属-金属新材料-磁性材料
002753,33,002753.SZ,基础化工-橡胶制品-炭黑
002685,33,002685.SZ,机械设备-工程机械-工程机械Ⅲ
603379,17,603379.SH,基础化工-化学制品-氟化工
300804,33,300804.SZ,基础化工-农化制品-农药
301021,33,301021.SZ,机械设备-自动化设备-激光设备
300048,33,300048.SZ,建筑装饰-建筑装饰-专业工程
002635,33,002635.SZ,电子-消费电子-消费电子零部件及组装
605169,17,605169.SH,公用事业-燃气-燃气Ⅲ
002797,33,002797.SZ,非银金融-证券-证券Ⅲ
600235,17,600235.SH,轻工制造-造纸-造纸Ⅲ
688370,17,688370.SH,环保-环境治理-固废治理
000875,33,000875.SZ,公用事业-电力-电能综合服务
600833,17,600833.SH,医药生物-医药商业-药店
002508,33,002508.SZ,家用电器-厨卫电器-厨卫电器Ⅲ
300395,33,300395.SZ,国防军工-军工装备-航空装备
600796,17,600796.SH,环保-环境治理-综合环境治理
600803,17,600803.SH,公用事业-燃气-燃气Ⅲ
603060,17,603060.SH,社会服务-其他社会服务-专业服务
000541,33,000541.SZ,电子-光学光电子-LED
603693,17,603693.SH,公用事业-电力-新能源发电
601156,17,601156.SH,交通运输-物流-物流Ⅲ
603220,17,603220.SH,通信-通信服务-通信工程及服务
301626,33,301626.SZ,电子-消费电子-消费电子零部件及组装
000719,33,000719.SZ,传媒-文化传媒-出版
002986,33,002986.SZ,石油石化-石油加工贸易-石油加工
002386,33,002386.SZ,基础化工-化学原料-氯碱
301108,33,301108.SZ,美容护理-美容护理-个护用品
600997,17,600997.SH,煤炭-煤炭开采加工-煤炭开采
301216,33,301216.SZ,基础化工-塑料制品-其他塑料制品
600054,17,600054.SH,社会服务-旅游及酒店-自然景点
002281,33,002281.SZ,通信-通信设备-通信网络设备及器件
603329,17,603329.SH,交通运输-物流-物流Ⅲ
600206,17,600206.SH,电子-半导体-半导体材料
601997,17,601997.SH,银行-银行-城商行
002671,33,002671.SZ,建筑材料-建筑材料-水泥
605167,17,605167.SH,建筑装饰-建筑装饰-专业工程
301000,33,301000.SZ,汽车-汽车零部件-其他汽车零部件
600590,17,600590.SH,国防军工-军工电子-军工电子Ⅲ
002560,33,002560.SZ,电力设备-电网设备-线缆部件及其他
920895,151,920895.BJ,机械设备-专用设备-农用机械
000507,33,000507.SZ,交通运输-港口航运-港口
000899,33,000899.SZ,公用事业-电力-火电
300653,33,300653.SZ,医药生物-医疗器械-医疗耗材
003030,33,003030.SZ,农林牧渔-农产品加工-其他农产品加工
600854,17,600854.SH,房地产-房地产-住宅开发
600346,17,600346.SH,石油石化-石油加工贸易-石油加工
301139,33,301139.SZ,通信-通信服务-通信工程及服务
002003,33,002003.SZ,纺织服饰-纺织制造-辅料
300832,33,300832.SZ,医药生物-医疗器械-体外诊断
603323,17,603323.SH,银行-银行-农商行
001378,33,001378.SZ,基础化工-塑料制品-膜材料
600269,17,600269.SH,交通运输-公路铁路运输-高速公路
688377,17,688377.SH,机械设备-专用设备-能源及重型设备
603995,17,603995.SH,钢铁-钢铁-特钢
603319,17,603319.SH,汽车-汽车零部件-底盘与发动机系统
603096,17,603096.SH,传媒-文化传媒-出版
000997,33,000997.SZ,计算机-计算机设备-其他计算机设备
300760,33,300760.SZ,医药生物-医疗器械-医疗设备
600982,17,600982.SH,公用事业-电力-热力
603183,17,603183.SH,社会服务-其他社会服务-专业服务
600193,22,600193.SH,建筑装饰-建筑装饰-装饰园林
603778,17,603778.SH,电力设备-光伏设备-光伏电池组件
688357,17,688357.SH,基础化工-化学制品-其他化学制品
600834,17,600834.SH,交通运输-公路铁路运输-公交
002136,33,002136.SZ,基础化工-化学原料-钛白粉
002948,33,002948.SZ,银行-银行-城商行
000690,33,000690.SZ,公用事业-电力-火电
600449,17,600449.SH,建筑材料-建筑材料-水泥
603065,17,603065.SH,基础化工-化学制品-其他化学制品
002676,33,002676.SZ,家用电器-白色家电-家电零部件
688139,17,688139.SH,医药生物-医疗器械-医疗设备
603237,17,603237.SH,食品饮料-食品加工制造-预加工食品
600809,17,600809.SH,食品饮料-白酒-白酒Ⅲ
603363,17,603363.SH,农林牧渔-农产品加工-畜禽饲料
603110,17,603110.SH,基础化工-化学制品-涂料油墨
600883,17,600883.SH,农林牧渔-种植业与林业-其他种植业
601162,17,601162.SH,非银金融-证券-证券Ⅲ
001221,33,001221.SZ,轻工制造-家居用品-其他家居用品
300909,33,300909.SZ,电子-光学光电子-面板
001213,33,001213.SZ,交通运输-公路铁路运输-铁路运输
002061,33,002061.SZ,建筑装饰-建筑装饰-基础建设
002670,33,002670.SZ,非银金融-证券-证券Ⅲ
600790,17,600790.SH,商贸零售-零售-商业物业经营
920016,151,920016.BJ,基础化工-化学制品-食品及饲料添加剂
000042,33,000042.SZ,房地产-房地产-住宅开发
920819,151,920819.BJ,基础化工-农化制品-农药
002966,33,002966.SZ,银行-银行-城商行
301075,33,301075.SZ,医药生物-化学制药-化学制剂
000919,33,000919.SZ,医药生物-化学制药-化学制剂
600051,17,600051.SH,综合-综合-综合Ⅲ
300684,33,300684.SZ,电子-电子化学品-电子化学品Ⅲ
000628,33,000628.SZ,建筑装饰-建筑装饰-房屋建设
600493,17,600493.SH,纺织服饰-纺织制造-棉纺
300127,33,300127.SZ,有色金属-金属新材料-磁性材料
300105,33,300105.SZ,环保-环保设备-环保设备Ⅲ
600165,22,600165.SH,基础化工-化学制品-其他化学制品
301309,33,301309.SZ,机械设备-通用设备-金属制品
300357,33,300357.SZ,医药生物-生物制品-其他生物制品
000692,33,000692.SZ,公用事业-电力-热力
301100,33,301100.SZ,基础化工-化学制品-其他化学制品
002027,33,002027.SZ,传媒-文化传媒-广告营销
300140,33,300140.SZ,环保-环境治理-固废治理
601998,17,601998.SH,银行-银行-股份制银行
601188,17,601188.SH,交通运输-公路铁路运输-高速公路
000001,33,000001.SZ,银行-银行-股份制银行
000563,33,000563.SZ,非银金融-多元金融-多元金融Ⅲ
002404,33,002404.SZ,纺织服饰-服装家纺-服装
002653,33,002653.SZ,医药生物-化学制药-化学制剂
603590,17,603590.SH,医药生物-生物制品-其他生物制品
002422,33,002422.SZ,医药生物-化学制药-化学制剂
000795,33,000795.SZ,有色金属-金属新材料-磁性材料
300338,33,300338.SZ,社会服务-教育-教育Ⅲ
688368,17,688368.SH,电子-半导体-模拟芯片设计
600561,17,600561.SH,交通运输-公路铁路运输-公交
600825,17,600825.SH,传媒-文化传媒-出版
601636,17,601636.SH,建筑材料-建筑材料-玻璃玻纤
603868,17,603868.SH,家用电器-小家电-小家电Ⅲ
600903,17,600903.SH,公用事业-燃气-燃气Ⅲ
301222,33,301222.SZ,电力设备-电池-其他电池
002034,33,002034.SZ,环保-环境治理-固废治理
000151,33,000151.SZ,商贸零售-贸易-贸易Ⅲ
002286,33,002286.SZ,农林牧渔-农产品加工-其他农产品加工
605151,17,605151.SH,汽车-汽车零部件-车身附件及饰件
002239,33,002239.SZ,汽车-汽车零部件-汽车电子电气系统
300611,33,300611.SZ,汽车-汽车零部件-车身附件及饰件
301332,33,301332.SZ,家用电器-小家电-小家电Ⅲ
300305,33,300305.SZ,基础化工-塑料制品-膜材料
300595,33,300595.SZ,医药生物-医疗器械-医疗耗材
688219,17,688219.SH,基础化工-塑料制品-改性塑料
300712,33,300712.SZ,建筑装饰-建筑装饰-基础建设
300796,33,300796.SZ,基础化工-农化制品-农药
002460,33,002460.SZ,有色金属-能源金属-锂
600690,17,600690.SH,家用电器-白色家电-冰洗
600965,17,600965.SH,农林牧渔-养殖业-其他养殖
600422,17,600422.SH,医药生物-中药-中药Ⅲ
300146,33,300146.SZ,食品饮料-食品加工制造-其他食品
601886,17,601886.SH,建筑装饰-建筑装饰-装饰园林
601333,17,601333.SH,交通运输-公路铁路运输-铁路运输
002958,33,002958.SZ,银行-银行-农商行
300692,33,300692.SZ,环保-环境治理-水务及水治理
000553,33,000553.SZ,基础化工-农化制品-农药
600356,17,600356.SH,轻工制造-造纸-造纸Ⅲ
600901,17,600901.SH,非银金融-多元金融-多元金融Ⅲ
300358,33,300358.SZ,医药生物-医疗器械-医疗设备
603365,17,603365.SH,纺织服饰-服装家纺-家纺
002846,33,002846.SZ,轻工制造-包装印刷-包装
301203,33,301203.SZ,环保-环境治理-水务及水治理
600529,17,600529.SH,医药生物-医疗器械-医疗耗材
603399,17,603399.SH,有色金属-能源金属-锂
300079,33,300079.SZ,计算机-IT服务-IT服务Ⅲ
688121,17,688121.SH,机械设备-专用设备-能源及重型设备
601208,17,601208.SH,基础化工-塑料制品-膜材料
605266,17,605266.SH,医药生物-医药商业-药店
603499,17,603499.SH,轻工制造-包装印刷-包装
300172,33,300172.SZ,环保-环境治理-水务及水治理
002761,33,002761.SZ,建筑装饰-建筑装饰-房屋建设
601916,17,601916.SH,银行-银行-股份制银行
002216,33,002216.SZ,食品饮料-食品加工制造-预加工食品
689009,17,689009.SH,汽车-汽车服务及其他-其他运输设备
002247,33,002247.SZ,建筑材料-建筑材料-其他建材
600128,17,600128.SH,商贸零售-贸易-贸易Ⅲ
600159,17,600159.SH,房地产-房地产-住宅开发
601216,17,601216.SH,基础化工-化学原料-氯碱
603102,17,603102.SH,食品饮料-食品加工制造-其他食品
601728,17,601728.SH,通信-通信服务-电信运营商
600282,17,600282.SH,钢铁-钢铁-普钢
300645,33,300645.SZ,计算机-计算机设备-其他计算机设备
300919,33,300919.SZ,电力设备-电池-电池化学品
603279,17,603279.SH,机械设备-通用设备-其他通用设备
301603,33,301603.SZ,机械设备-通用设备-机床工具
000548,33,000548.SZ,交通运输-公路铁路运输-高速公路
000927,33,000927.SZ,交通运输-物流-物流Ⅲ
000877,33,000877.SZ,建筑材料-建筑材料-水泥
920087,151,920087.BJ,农林牧渔-种植业与林业-种子生产
001388,33,001388.SZ,电力设备-电网设备-电气自控设备
000782,33,000782.SZ,基础化工-化学纤维-其他纤维
688408,17,688408.SH,电力设备-光伏设备-光伏辅材
600869,17,600869.SH,电力设备-电网设备-线缆部件及其他
605158,17,605158.SH,有色金属-金属新材料-其他金属新材料
605268,17,605268.SH,轻工制造-家居用品-定制家居
600279,17,600279.SH,交通运输-港口航运-港口
300388,33,300388.SZ,环保-环境治理-水务及水治理
002096,33,002096.SZ,基础化工-化学制品-民爆用品
601890,17,601890.SH,国防军工-军工装备-航海装备
300788,33,300788.SZ,传媒-文化传媒-出版
301252,33,301252.SZ,机械设备-通用设备-制冷空调设备
600183,17,600183.SH,电子-元件-印制电路板
600661,17,600661.SH,社会服务-教育-教育Ⅲ
301188,33,301188.SZ,医药生物-医疗器械-医疗耗材
301289,33,301289.SZ,社会服务-其他社会服务-专业服务
002534,33,002534.SZ,电力设备-其他电源设备-其他电源设备Ⅲ
600032,17,600032.SH,公用事业-电力-新能源发电
301486,33,301486.SZ,电子-消费电子-消费电子零部件及组装
002262,33,002262.SZ,医药生物-化学制药-化学制剂
600080,17,600080.SH,医药生物-中药-中药Ⅲ
600648,17,600648.SH,房地产-房地产-产业地产
300230,33,300230.SZ,基础化工-塑料制品-其他塑料制品
002282,33,002282.SZ,机械设备-通用设备-磨具磨料
605180,17,605180.SH,纺织服饰-纺织制造-其他纺织
000833,33,000833.SZ,综合-综合-综合Ⅲ
600010,17,600010.SH,钢铁-钢铁-普钢
600050,17,600050.SH,通信-通信服务-电信运营商
002768,33,002768.SZ,基础化工-塑料制品-改性塑料
002626,33,002626.SZ,食品饮料-食品加工制造-其他食品
000100,33,000100.SZ,电子-光学光电子-面板
600458,17,600458.SH,电力设备-风电设备-风电零部件
601999,17,601999.SH,传媒-文化传媒-出版
002293,33,002293.SZ,纺织服饰-服装家纺-家纺
603916,17,603916.SH,基础化工-化学制品-其他化学制品
300306,33,300306.SZ,机械设备-通用设备-仪器仪表
603198,17,603198.SH,食品饮料-白酒-白酒Ⅲ
603028,17,603028.SH,机械设备-通用设备-金属制品
688737,17,688737.SH,汽车-汽车零部件-其他汽车零部件
600525,22,600525.SH,电力设备-电网设备-输变电设备
000032,33,000032.SZ,建筑装饰-建筑装饰-专业工程
603137,17,603137.SH,建筑装饰-建筑装饰-装饰园林
001323,33,001323.SZ,轻工制造-家居用品-成品家居
600728,17,600728.SH,计算机-IT服务-IT服务Ⅲ
300296,33,300296.SZ,电子-光学光电子-LED
301290,33,301290.SZ,医药生物-医疗器械-医疗耗材
002310,33,002310.SZ,公用事业-电力-新能源发电
600299,17,600299.SH,基础化工-化学制品-食品及饲料添加剂
605005,17,605005.SH,汽车-汽车零部件-汽车电子电气系统
600455,17,600455.SH,社会服务-教育-教育Ⅲ
002120,33,002120.SZ,交通运输-物流-物流Ⅲ
300675,33,300675.SZ,建筑装饰-建筑装饰-工程咨询服务
002224,33,002224.SZ,基础化工-橡胶制品-其他橡胶制品
002381,33,002381.SZ,基础化工-橡胶制品-其他橡胶制品
003000,33,003000.SZ,食品饮料-食品加工制造-休闲食品
605033,17,605033.SH,基础化工-农化制品-农药
601187,17,601187.SH,银行-银行-城商行
002888,33,002888.SZ,电子-消费电子-品牌消费电子
600386,17,600386.SH,汽车-汽车服务及其他-汽车服务
300857,33,300857.SZ,电子-消费电子-消费电子零部件及组装
001319,33,001319.SZ,汽车-汽车零部件-车身附件及饰件
605277,17,605277.SH,电子-消费电子-消费电子零部件及组装
003003,33,003003.SZ,轻工制造-包装印刷-包装
688695,17,688695.SH,计算机-软件开发-横向通用软件
603949,17,603949.SH,汽车-汽车零部件-底盘与发动机系统
301296,33,301296.SZ,轻工制造-包装印刷-包装
603551,17,603551.SH,家用电器-厨卫电器-厨卫电器Ⅲ
301109,33,301109.SZ,环保-环境治理-固废治理
000521,33,000521.SZ,家用电器-白色家电-冰洗
301515,33,301515.SZ,医药生物-医疗器械-医疗设备
002853,33,002853.SZ,轻工制造-家居用品-定制家居
002923,33,002923.SZ,医药生物-化学制药-化学制剂
603153,17,603153.SH,建筑装饰-建筑装饰-工程咨询服务
603214,17,603214.SH,商贸零售-零售-专业连锁
603288,17,603288.SH,食品饮料-食品加工制造-调味发酵品
600596,17,600596.SH,基础化工-农化制品-农药
002172,33,002172.SZ,医药生物-医疗服务-医院
003043,33,003043.SZ,电子-半导体-半导体设备
000488,33,000488.SZ,轻工制造-造纸-造纸Ⅲ
603648,17,603648.SH,交通运输-物流-物流Ⅲ
600551,17,600551.SH,传媒-文化传媒-出版
002606,33,002606.SZ,电力设备-电网设备-线缆部件及其他
603041,17,603041.SH,基础化工-化学制品-聚氨酯
601966,17,601966.SH,汽车-汽车零部件-轮胎轮毂
000750,33,000750.SZ,非银金融-证券-证券Ⅲ
688283,17,688283.SH,通信-通信设备-其他通信设备
000995,33,000995.SZ,食品饮料-白酒-白酒Ⅲ
000856,33,000856.SZ,机械设备-专用设备-其他专用设备
300949,33,300949.SZ,建筑装饰-建筑装饰-装饰园林
603357,17,603357.SH,建筑装饰-建筑装饰-工程咨询服务
603948,17,603948.SH,基础化工-化学制品-其他化学制品
603230,17,603230.SH,传媒-文化传媒-出版
001336,33,001336.SZ,环保-环保设备-环保设备Ⅲ
002315,33,002315.SZ,商贸零售-互联网电商-互联网电商Ⅲ
300700,33,300700.SZ,机械设备-通用设备-磨具磨料
601236,17,601236.SH,非银金融-证券-证券Ⅲ
688578,17,688578.SH,医药生物-化学制药-化学制剂
002199,33,002199.SZ,电子-元件-被动元件
603701,17,603701.SH,汽车-汽车零部件-底盘与发动机系统
002496,33,002496.SZ,基础化工-农化制品-农药
601928,17,601928.SH,传媒-文化传媒-出版
605077,17,605077.SH,基础化工-化学制品-食品及饲料添加剂
300489,33,300489.SZ,电子-光学光电子-光学元件
300160,33,300160.SZ,家用电器-白色家电-家电零部件
002367,33,002367.SZ,机械设备-专用设备-楼宇设备
002039,33,002039.SZ,公用事业-电力-水电
605300,17,605300.SH,食品饮料-饮料制造-乳品
002159,33,002159.SZ,社会服务-旅游及酒店-自然景点
688167,17,688167.SH,电子-半导体-分立器件
600794,17,600794.SH,交通运输-物流-物流Ⅲ
300371,33,300371.SZ,机械设备-通用设备-仪器仪表
300676,33,300676.SZ,医药生物-医疗服务-其他医疗服务
920260,151,920260.BJ,机械设备-自动化设备-其他自动化设备
301376,33,301376.SZ,轻工制造-家居用品-成品家居
002838,33,002838.SZ,基础化工-塑料制品-改性塑料
603291,17,603291.SH,环保-环境治理-水务及水治理
002144,33,002144.SZ,纺织服饰-纺织制造-其他纺织
001258,33,001258.SZ,公用事业-电力-新能源发电
002461,33,002461.SZ,食品饮料-饮料制造-啤酒
301353,33,301353.SZ,机械设备-通用设备-其他通用设备
000888,33,000888.SZ,社会服务-旅游及酒店-自然景点
001324,33,001324.SZ,机械设备-轨交设备-轨交设备Ⅲ
002489,33,002489.SZ,轻工制造-家居用品-成品家居
688238,17,688238.SH,医药生物-医疗服务-医疗研发外包
002694,33,002694.SZ,建筑材料-建筑材料-管材
688184,22,688184.SH,电力设备-电池-电池化学品
300673,33,300673.SZ,农林牧渔-农产品加工-宠物食品
600887,17,600887.SH,食品饮料-饮料制造-乳品
603129,17,603129.SH,汽车-汽车服务及其他-其他运输设备
603587,17,603587.SH,纺织服饰-服装家纺-服装
000720,33,000720.SZ,电力设备-电网设备-线缆部件及其他
002291,33,002291.SZ,传媒-文化传媒-广告营销
605011,17,605011.SH,公用事业-电力-热力
603999,17,603999.SH,传媒-文化传媒-出版
002253,33,002253.SZ,计算机-软件开发-垂直应用软件
603289,17,603289.SH,机械设备-专用设备-其他专用设备
600382,17,600382.SH,钢铁-钢铁-冶钢原料
600150,17,600150.SH,国防军工-军工装备-航海装备
688488,17,688488.SH,医药生物-生物制品-其他生物制品
920035,151,920035.BJ,机械设备-通用设备-仪器仪表
601528,17,601528.SH,银行-银行-农商行
002563,33,002563.SZ,纺织服饰-服装家纺-服装
000978,33,000978.SZ,社会服务-旅游及酒店-自然景点
300868,33,300868.SZ,电子-消费电子-消费电子零部件及组装
603966,17,603966.SH,机械设备-专用设备-能源及重型设备
600064,17,600064.SH,房地产-房地产-住宅开发
